# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQF-006   +7.992216e+00   -1.237588e-06 -3.818758e-02 +2.415972e-04 +4.475883e-02 -4.010647e-01 +5.764254e+02 +2.068585e+02 +6.643504e+04 -5.444636e+06 -4.552819e+09 +1.459330e+10 +1.853173e+12   +1.541465e-06 +3.367300e-05 +1.067773e-03 -1.380281e-02 -4.110740e-01 -2.992345e+00 +2.250950e+03 -6.054639e+04 -2.915194e+06 -1.500086e+08 -8.003843e+09 -1.406007e+12   
BQF-007   +7.993710e+00   -7.895917e-07 -3.824193e-02 +3.172478e-04 +1.429628e-02 -5.032436e-01 +5.995670e+02 +5.640899e+02 +1.171113e+05 -5.709519e+06 -4.392277e+09 +9.521874e+09 +1.829059e+12   +2.039846e-06 +5.265022e-05 +1.514765e-03 +3.437085e-03 +3.244228e-01 +8.455820e+01 +4.779489e+02 +2.628216e+05 +1.491573e+07 +2.069613e+08 +4.743226e+10 +2.716176e+11   
BQF-009   +8.008681e+00   -6.406295e-07 -3.825664e-02 +6.381247e-04 +2.853027e-02 -2.685699e-01 +5.505450e+02 -1.791379e+02 +6.112864e+04 -3.625903e+06 -4.309144e+09 -3.520100e+10 +5.263898e+11   +6.446467e-07 +3.649291e-05 +1.587582e-03 -2.160769e-02 -5.817691e-01 +8.460719e-01 -2.420203e+03 +9.800870e+04 -9.236495e+06 +4.535997e+08 -9.709141e+09 -2.958557e+12   
BQF-010   +8.000691e+00   -4.935277e-06 -3.827556e-02 +2.045848e-04 +2.274770e-02 -3.166324e-01 +4.945140e+02 +1.667627e+03 -5.851887e+04 +3.022334e+06 -5.749752e+09 +3.966827e+10 -5.802830e+11   -2.451041e-06 +1.868187e-05 +1.796054e-03 -2.827741e-02 -7.095023e-01 +2.984250e+01 +1.884536e+03 -2.582492e+05 -2.231336e+07 +2.927566e+07 +2.292462e+10 -2.178476e+12   
BQF-011   +8.012292e+00   +2.970440e-09 -3.824599e-02 +7.499068e-04 -4.889702e-03 +3.295840e-01 +5.229361e+02 -2.783873e+03 +8.618690e+04 +8.567636e+06 -4.873162e+09 -1.468383e+10 -2.952143e+11   -2.177322e-08 +3.505475e-05 +1.936727e-03 -1.077814e-02 -2.699781e-01 -1.584180e+01 -3.044307e+03 -7.855323e+04 +1.769255e+07 -4.155722e+08 -4.296830e+10 +7.947613e+11   
BQF-012   +8.003923e+00   -1.206467e-06 -3.837271e-02 +8.191322e-05 +1.280716e-02 +5.467408e-01 +5.383094e+02 +1.520972e+02 -5.123003e+04 +5.904718e+06 -5.280488e+09 +5.267999e+09 +5.844741e+11   +1.621720e-06 +3.940690e-05 +4.452107e-04 -2.665515e-02 -1.379028e-01 -4.121374e+01 -1.839605e+01 +3.607861e+03 -7.837348e+06 -1.015238e+08 -8.572909e+09 -2.129962e+12   
BQF-013   +8.003179e+00   -1.408022e-07 -3.827568e-02 +8.527446e-04 +2.337612e-03 +5.608687e-01 +5.488164e+02 -1.287627e+03 +8.944717e+04 +1.431802e+06 -4.607820e+09 -3.598011e+09 +2.712722e+11   +8.434638e-07 +3.351459e-05 +1.853548e-03 -2.934579e-02 -4.621768e-01 -3.667289e+01 -1.107316e+03 -5.012527e+04 -5.393942e+06 -5.039476e+08 -1.155963e+10 +3.274707e+10   
BQF-014   +8.002888e+00   -6.034522e-07 -3.826103e-02 +1.291742e-04 +5.362457e-03 +4.144683e-02 +5.252579e+02 -1.552398e+03 +8.213622e+04 +5.397113e+06 -4.762632e+09 -8.114809e+09 +3.426892e+11   +4.276604e-07 +2.514396e-05 +1.677912e-03 -1.163695e-02 -7.651652e-01 -4.789891e+01 -2.834391e+03 -6.586962e+04 -8.499464e+06 +1.559412e+08 -2.051013e+10 -1.780136e+12   
BQF-015   +7.986648e+00   -5.861619e-07 -3.830065e-02 +3.658966e-04 +3.072427e-02 +3.263624e-01 +5.128299e+02 -1.446706e+03 +7.475721e+04 -4.256086e+06 -5.248408e+09 +4.223604e+09 +1.294661e+11   +3.908799e-07 +3.818249e-05 +2.238819e-03 -2.676118e-03 -5.712756e-02 -1.378920e+01 -1.118290e+02 +1.239818e+05 -2.387053e+06 +1.850388e+08 -4.252916e+09 +5.806953e+11   
BQF-016   +8.012830e+00   +4.885014e-08 -3.831168e-02 +6.301217e-04 +3.624603e-03 +5.341250e-01 +5.645052e+02 +1.051884e+03 -2.310588e+05 +6.245534e+06 -4.490471e+09 +2.584167e+10 +2.960355e+11   +1.668085e-06 +2.600176e-05 +1.929628e-03 +1.078799e-02 -5.077804e-01 +1.939423e+01 -5.845213e+02 +1.464788e+05 -2.582679e+06 -1.223945e+08 -1.373276e+10 +3.401724e+11   
BQF-017   +8.002941e+00   -9.560272e-07 -3.828088e-02 -1.711446e-05 +4.479851e-03 -1.558428e-01 +5.232809e+02 -1.115074e+03 +2.335257e+04 +2.013141e+06 -4.666158e+09 -1.678752e+10 -4.048713e+11   +8.475684e-07 +4.828546e-05 +1.100861e-03 -1.102359e-02 +6.307889e-01 +2.676199e-01 +1.279089e+03 +6.701786e+04 -1.386930e+06 -3.978362e+08 +2.318651e+10 +4.455957e+11   
BQF-018   +8.016136e+00   -1.760475e-08 -3.830883e-02 +1.425109e-04 +8.446476e-03 -1.888285e-01 +4.623345e+02 +6.367075e+02 +6.868241e+04 -1.395645e+07 -5.553319e+09 -3.285623e+10 +3.202427e+12   +1.518823e-06 +4.530000e-05 +1.598103e-03 -5.154198e-03 +3.547204e-01 -5.760536e+01 +2.319283e+02 +2.344897e+05 +4.026717e+06 -1.655689e+09 +1.595887e+10 +3.649101e+12   
BQF-019   +8.005975e+00   -7.606570e-07 -3.825251e-02 +6.129537e-04 +2.034979e-02 +1.365177e-01 +5.582672e+02 -2.277673e+03 -4.509047e+04 +5.620999e+06 -5.163130e+09 +2.704278e+10 -1.924330e+12   +1.041305e-06 +3.347585e-05 +1.952620e-03 -1.862290e-02 -1.035727e+00 -4.856392e+01 -2.342858e+03 -1.750920e+05 -7.075915e+06 -6.398676e+08 -1.916907e+10 -2.353495e+12   
BQF-020   +8.004557e+00   -6.531270e-07 -3.831231e-02 +1.089948e-03 +7.837101e-03 +2.046278e-01 +5.492038e+02 +1.403962e+02 -3.404612e+04 +4.963175e+05 -4.841150e+09 +1.113789e+10 -3.323155e+12   +1.444628e-06 +3.986540e-05 +1.554828e-03 +1.952265e-03 -2.249530e-01 +6.770951e+01 +1.532744e+03 +8.277917e+04 -5.801350e+06 +1.826235e+08 +2.886238e+10 +6.223720e+11   
BQF-021   +8.012417e+00   -4.319663e-07 -3.833595e-02 +3.937572e-04 +4.336280e-02 +7.511846e-01 +5.266497e+02 -1.650810e+03 -7.915610e+04 +1.670930e+06 -4.598903e+09 -2.789805e+09 -8.548348e+11   +1.537675e-06 +4.118003e-05 +3.584158e-04 -8.779729e-03 +3.394863e-01 -3.115956e+01 -7.543628e+02 +1.927116e+04 -4.038200e+06 -7.076957e+07 -1.836742e+10 -1.209505e+12   
BQF-022   +8.005009e+00   -6.368403e-07 -3.837347e-02 +3.577229e-04 +4.142880e-02 +9.231892e-01 +4.878593e+02 -2.352170e+03 +3.447598e+05 +1.574693e+07 -4.827624e+09 +1.213110e+10 +3.702204e+12   +4.014395e-07 +3.144690e-05 +2.502648e-03 -1.073212e-02 -1.189305e+00 -8.078747e+01 -2.490964e+03 -3.033878e+05 -2.478207e+07 -7.494310e+08 -4.533354e+10 -6.382889e+12   
BQF-023   +7.998130e+00   -1.190952e-06 -3.824084e-02 -5.029504e-04 +2.409571e-02 -2.083795e-02 +5.055857e+02 -2.112958e+03 +1.841663e+04 +2.969775e+06 -5.231540e+09 -1.474070e+10 +2.774876e+12   +2.017223e-06 +3.762064e-05 +1.321225e-03 +9.922359e-03 -1.323043e-01 +5.042224e+01 +3.701318e+03 +3.866176e+05 +7.252454e+06 -1.390424e+08 -5.521431e+09 +2.082814e+12   
BQF-024   +8.002590e+00   -3.180107e-08 -3.837529e-02 +3.395623e-04 +4.629971e-03 +2.941305e-01 +5.170472e+02 -3.795659e+02 +7.237947e+04 +2.515702e+06 -5.376945e+09 +3.393816e+10 +5.732926e+11   +1.002021e-06 +1.853196e-05 +1.672296e-03 -1.225508e-02 -8.483510e-02 -6.055033e+00 +1.125027e+02 +8.537711e+03 +3.613246e+06 +3.640119e+07 +1.419979e+10 -1.376167e+12   
