# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQD-001   +1.996743e+01   +2.165039e-07 -1.657802e-02 -1.351500e-04 +6.781454e-03 +5.566250e-02 +8.151790e+02 -9.581183e+01 +2.005149e+03 +1.007955e+06 -2.190275e+09 +4.325176e+09 +2.090871e+11   +5.179545e-07 +1.077794e-05 +8.235532e-04 -6.821889e-03 +5.324781e-02 +1.744432e+01 +2.598733e+02 +2.816649e+04 +1.079036e+06 +1.397079e+08 +7.130076e+09 -1.488476e+10   
BQD-002   +1.997935e+01   +3.327950e-07 -1.656409e-02 -2.549696e-05 -4.294848e-03 +2.841108e-01 +8.188410e+02 -2.682519e+02 +3.220308e+04 +6.127717e+05 -2.269916e+09 +6.887351e+08 +2.218986e+11   +5.821295e-07 +1.567515e-05 +5.822657e-04 -6.408587e-03 -1.916472e-01 -2.570132e+00 -4.398935e+02 -1.234913e+03 -1.046352e+05 +4.918599e+07 -5.992227e+09 -2.636479e+11   
BQD-003   +1.995608e+01   -3.158267e-07 -1.651636e-02 -4.162545e-04 +2.250542e-03 +2.391324e-01 +8.198153e+02 -2.634206e+02 +1.653935e+04 +1.223039e+05 -2.098546e+09 -1.286656e+09 -5.862644e+10   +4.646617e-07 +1.947243e-05 +8.921291e-04 -5.460110e-03 -2.528597e-01 +2.211800e+00 -3.366482e+01 +2.167621e+04 +4.476625e+05 +3.572848e+07 +3.105959e+09 -5.144983e+10   
BQD-004   +1.996615e+01   +1.987596e-07 -1.656722e-02 -6.971740e-05 +1.672526e-03 +2.785374e-01 +8.178417e+02 -5.600869e+02 +2.581543e+04 +7.793661e+05 -2.214002e+09 -5.144747e+09 +5.438785e+10   +2.089795e-07 +1.452334e-05 +6.268900e-04 -4.885793e-03 +2.625268e-01 +7.361620e+00 +2.436051e+02 +3.410781e+04 +1.633252e+06 +1.531595e+08 +5.283758e+09 +1.259575e+11   
BQD-005   +1.996195e+01   +3.708593e-07 -1.657342e-02 -9.873089e-05 -4.786692e-03 +2.230323e-01 +8.125644e+02 +7.726515e+01 -1.203934e+04 +1.198030e+06 -2.217535e+09 -3.376586e+09 -4.884110e+11   +9.318864e-07 +1.591828e-05 +4.241277e-04 -1.116274e-02 -2.608624e-01 +3.368718e-01 -2.883886e+02 -7.228968e+03 -1.045452e+06 -4.035679e+07 -6.379803e+08 -3.337784e+11   
BQD-006   +1.997424e+01   +4.288862e-08 -1.663381e-02 -1.950652e-04 +9.336385e-04 +2.073766e-01 +8.257581e+02 -4.122832e+02 +6.163108e+03 +2.809223e+05 -2.220379e+09 -1.065666e+08 -1.673469e+11   +4.958031e-07 +1.352770e-05 +1.007801e-03 -7.106063e-03 -4.260556e-01 +5.381702e+00 -8.236559e+02 +2.915247e+03 +3.250084e+04 +9.701460e+06 -1.935584e+09 -3.518021e+11   
BQD-007   +1.996056e+01   +3.855277e-07 -1.660106e-02 -2.495216e-04 -2.763321e-03 +1.469591e-01 +8.201193e+02 -5.326890e+02 +1.441929e+04 +1.506719e+06 -2.212064e+09 -1.743906e+09 +1.336689e+10   +7.773274e-07 +1.195960e-05 +6.802555e-04 -4.126795e-03 -3.029804e-01 +9.598333e-02 -4.678162e+02 +5.028867e+03 -5.790394e+05 -7.924808e+07 -6.523875e+08 -3.179137e+11   
BQD-008   +1.996549e+01   +6.937831e-07 -1.659927e-02 +4.840495e-06 +2.811408e-04 +1.217465e-01 +8.228478e+02 -7.532613e+02 +3.500333e+04 +9.830392e+05 -2.140246e+09 -3.975771e+09 +3.745762e+11   +7.353128e-07 +6.538041e-06 +8.235836e-04 -2.156841e-03 -1.880086e-02 +1.557590e+01 +3.717556e+02 +4.758735e+04 +2.576488e+06 +1.419755e+08 +4.785849e+09 +1.031521e+11   
BQD-009   +1.996309e+01   +1.686986e-07 -1.658624e-02 -1.009843e-04 -2.401380e-04 +2.003735e-01 +8.252515e+02 -4.119693e+02 +1.918207e+04 +7.983318e+05 -2.149937e+09 +1.321412e+09 +2.904702e+10   +6.693072e-07 +7.954094e-06 +7.163300e-04 -2.675835e-03 -1.630656e-01 +9.478237e+00 +4.079809e+01 +5.975092e+04 +5.741060e+05 +1.041820e+08 +4.987662e+09 +2.172138e+11   
BQD-010   +1.995916e+01   +5.576141e-08 -1.659626e-02 -2.934234e-04 +4.783981e-03 +1.947081e-01 +8.198897e+02 -2.578872e+02 +1.617971e+04 +9.901799e+05 -2.185411e+09 +8.361494e+08 +1.463002e+10   +8.040609e-07 +1.880933e-05 +4.925449e-04 -6.059333e-03 -5.461948e-02 +2.906066e+00 +1.158972e+02 +3.502338e+04 +1.132813e+06 +9.575919e+07 +2.214263e+09 -6.347742e+10   
