# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQD-001   +5.966998e+00   +1.227222e-06 -1.679962e-02 -4.417865e-04 +1.100275e-02 +1.624642e-01 +8.273948e+02 -1.303884e+03 +2.530584e+04 +9.480950e+05 -2.344373e+09 -7.480886e+09 -3.910266e+11   +9.034272e-07 +1.090830e-05 +6.108933e-04 -1.843543e-02 -1.137918e+00 -2.741913e+01 -1.420888e+03 -1.190498e+05 -8.606688e+06 -3.632609e+08 -2.591806e+09 -9.962893e+11   
BQD-002   +5.979793e+00   +1.298250e-06 -1.677424e-02 -3.518971e-04 -5.935279e-04 +2.745603e-01 +8.140526e+02 +4.443644e+02 -1.105258e+04 +2.199498e+06 -2.365177e+09 +3.663170e+09 -6.196044e+11   +8.944738e-07 +1.622164e-05 +3.965584e-04 -1.767757e-02 -8.357918e-01 -3.660568e+01 -2.995236e+03 -4.796679e+04 -3.000572e+06 -6.112360e+08 -2.397279e+10 -3.737497e+11   
BQD-003   +5.954717e+00   +7.786907e-07 -1.634982e-02 -7.800649e-04 +2.737915e-03 +2.977424e-01 +8.016275e+02 -1.743090e+02 -3.898365e+04 -6.109288e+05 -2.113540e+09 -5.640955e+09 -2.745852e+10   +8.012542e-07 +1.810914e-05 +6.131265e-04 -2.036790e-02 -1.013531e+00 -4.087816e+01 -2.585169e+03 -1.409279e+05 -8.014342e+06 -3.691193e+08 -1.630451e+10 -1.244505e+12   
BQD-004   +5.964653e+00   +1.126704e-06 -1.679320e-02 -3.583255e-04 +3.268762e-03 +1.540205e-01 +8.286636e+02 +2.197596e+02 +3.687624e+04 -2.221522e+06 -2.140138e+09 +1.101276e+10 -6.126957e+11   +6.541797e-07 +2.499368e-05 +1.110190e-03 +1.509633e-02 +1.164482e+00 +7.875219e+01 +3.352081e+03 +2.795728e+05 +1.179613e+07 +9.575142e+08 +3.683723e+10 +3.121543e+12   
BQD-005   +5.958095e+00   +1.330500e-06 -1.680317e-02 -3.187272e-04 -6.368274e-03 +3.103064e-01 +8.150417e+02 -5.137427e+02 -3.982179e+04 +4.280638e+06 -2.212883e+09 -1.245635e+09 +4.913344e+11   +1.378346e-06 +2.109684e-05 +3.423190e-04 -1.323984e-02 -1.928964e-01 -1.662643e+01 -7.159307e+02 +5.225019e+04 -2.397654e+04 +2.254088e+08 -9.818660e+09 +1.503425e+11   
BQD-006   +5.974572e+00   +8.927612e-07 -1.695676e-02 -8.160344e-04 -2.124336e-04 +3.110514e-01 +8.774890e+02 -7.115547e+02 +3.122968e+04 +1.773083e+06 -1.979323e+09 +4.574555e+08 +1.764635e+11   +1.177223e-06 +1.583180e-05 +7.887412e-04 -9.366730e-03 -6.024016e-01 -9.833140e+00 +3.806664e+02 +2.566858e+03 -3.260049e+06 -2.463425e+08 +1.103094e+10 -2.486508e+11   
BQD-007   +5.961187e+00   +1.389930e-06 -1.683552e-02 -5.309797e-04 -6.338426e-03 +1.559268e-01 +8.345434e+02 -5.243035e+02 -2.056020e+04 -2.532618e+06 -2.276897e+09 -5.152841e+09 -7.024445e+11   +9.218639e-07 +9.809150e-06 +4.551047e-04 -2.540781e-02 -1.653526e+00 -5.941406e+01 -4.205543e+03 -1.664775e+05 -1.357762e+07 -7.921387e+08 -3.005054e+10 -1.741522e+12   
BQD-008   +5.966226e+00   +1.666171e-06 -1.684142e-02 -3.347032e-04 +2.870267e-03 +1.498257e-01 +8.329686e+02 -2.143214e+03 -8.087355e+03 +8.657046e+05 -2.346762e+09 -2.420316e+10 +9.015468e+09   +1.045859e-06 +5.707008e-06 +5.848749e-04 -2.055556e-02 -9.829138e-01 -4.881020e+01 -3.047213e+03 -1.654937e+05 -6.733313e+06 -4.651081e+08 -1.817425e+10 -1.772102e+12   
BQD-009   +5.962972e+00   +1.146145e-06 -1.681544e-02 -3.445376e-04 +8.349571e-04 +3.320859e-01 +8.254433e+02 -4.417490e+02 +4.781716e+03 -2.550054e+06 -2.272845e+09 -8.523159e+09 +3.922747e+11   +9.641325e-07 +8.425859e-06 +5.584276e-04 -1.156392e-02 -6.270073e-01 -1.183453e+01 -1.184336e+03 -8.076077e+04 -5.181812e+06 -1.997807e+08 -1.210664e+10 -6.382881e+11   
BQD-010   +5.958869e+00   +1.023489e-06 -1.683335e-02 -5.683204e-04 +5.889755e-03 +2.115062e-01 +8.231716e+02 -7.741293e+02 +2.824518e+03 +2.819582e+06 -2.322484e+09 -5.133823e+09 -5.665510e+11   +1.087606e-06 +1.863928e-05 +2.959719e-04 -2.576974e-02 -1.202939e+00 -5.172322e+01 -3.037128e+03 -1.607294e+05 -8.677835e+06 -3.546787e+08 -2.211248e+10 -1.717880e+12   
BQD-011   +5.955131e+00   +1.084944e-06 -1.681693e-02 -5.772157e-04 +1.281116e-03 +1.674886e-01 +8.332509e+02 -4.614872e+02 +4.681457e+04 +5.000034e+06 -2.198989e+09 +9.047741e+09 +1.993091e+11   +1.211812e-06 +2.193859e-05 +9.084067e-04 +6.947479e-03 +3.733211e-01 +1.825093e+01 +1.437699e+03 +1.704421e+05 +9.394240e+06 +2.404953e+08 +1.987496e+10 +7.426196e+11   
BQD-012   +5.962081e+00   +1.674225e-06 -1.680920e-02 -3.324569e-04 +4.821244e-03 +2.849789e-01 +8.506421e+02 -1.624159e+02 -2.563662e+03 -3.430396e+05 -2.179308e+09 +6.329399e+09 -2.055648e+11   +1.543345e-06 +2.010828e-05 +5.320506e-04 -1.906953e-04 +1.986535e-01 +1.494724e+01 +1.118466e+03 +9.588119e+04 +4.604389e+06 +1.227333e+08 +6.716358e+09 +8.383841e+10   
BQD-013   +5.954717e+00   +1.342893e-06 -1.682960e-02 -2.910367e-04 +2.440556e-03 +1.482519e-01 +8.292908e+02 +1.453677e+02 +6.299471e+04 +1.648270e+06 -2.279685e+09 +1.632032e+09 -3.712878e+11   +1.070117e-06 +2.133599e-05 +9.040366e-04 -1.361834e-02 -7.148217e-02 -8.752947e+00 +2.743032e+02 -2.571279e+04 -3.219466e+05 -2.184275e+08 +8.988296e+09 +3.886289e+11   
BQD-014   +5.960140e+00   +1.516758e-06 -1.682065e-02 -2.165157e-04 -7.101655e-03 +3.162342e-01 +8.267834e+02 +1.653416e+02 -1.381301e+04 +5.176268e+05 -1.659674e+09 +1.277343e+10 +6.811504e+10   +1.555537e-06 +2.036150e-05 +7.224017e-04 -1.017243e-02 -8.724194e-01 -2.105454e+00 +7.987784e+02 +9.164375e+03 +5.655874e+06 -5.172548e+08 +1.275635e+10 -8.903165e+10   
BQD-015   +5.955292e+00   +1.519804e-06 -1.683723e-02 -3.318536e-04 -3.201521e-04 +1.604632e-01 +8.514133e+02 -2.487250e+02 +3.111439e+04 +2.265565e+06 -2.247779e+09 -1.804046e+09 -7.854574e+10   +1.219366e-06 +1.342173e-05 +8.175216e-04 -7.057892e-03 -2.998970e-01 -2.863833e+00 -5.982509e+02 -3.779487e+04 +7.677081e+05 -3.219154e+07 -6.430877e+09 -7.350031e+11   
BQD-016   +5.956351e+00   +1.322663e-06 -1.682602e-02 -2.335406e-04 -1.185689e-03 -7.941394e-02 +8.212790e+02 -2.224009e+02 +3.568180e+04 -1.590733e+06 -2.128330e+09 +1.085602e+10 -2.157502e+11   +1.011056e-06 +1.651480e-05 +1.232051e-03 +1.772830e-03 +1.503431e-01 +4.559469e+01 +1.650524e+03 +1.069714e+05 +4.007559e+06 +2.201537e+08 +2.296265e+10 +4.089274e+11   
BQD-017   +5.955794e+00   +1.228507e-06 -1.684320e-02 -6.644954e-04 +2.256300e-03 -8.713901e-02 +8.367774e+02 -7.971025e+02 +6.237420e+03 -1.657229e+06 -2.133635e+09 -1.698420e+09 -4.229963e+11   +1.167818e-06 +2.609984e-05 +8.661947e-04 +1.214017e-02 +7.192034e-01 +5.178594e+01 +1.693103e+03 +1.245756e+05 +9.505943e+06 +4.905579e+08 +2.478800e+10 +4.428696e+11   
