# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQD-001   +1.970061e+00   +3.743135e-06 -1.782693e-02 -1.090164e-03 +9.135144e-03 +3.094266e-01 +8.914957e+02 +6.457485e+01 -9.346878e+04 +3.995979e+06 -2.215808e+09 -1.742774e+10 -7.695741e+11   +2.090045e-06 +1.201766e-05 +1.231245e-03 -1.248964e-03 +6.291810e-01 +3.176812e+01 +1.817989e+02 +5.732975e+04 +4.123470e+06 +3.293514e+08 +1.717910e+09 -5.348647e+11   
BQD-002   +1.981088e+00   +4.281241e-06 -1.776201e-02 -1.116787e-03 -6.862128e-03 +6.455170e-02 +8.455990e+02 -2.170584e+03 -1.179200e+04 +7.986233e+05 -2.445650e+09 -2.790269e+10 -9.973515e+11   +2.051972e-06 +1.438694e-05 +9.300374e-04 +2.547993e-03 +2.216047e-01 +2.900249e+00 +3.928935e+02 +6.717889e+04 +3.451728e+06 +5.393183e+08 +1.708563e+10 -5.024528e+11   
BQD-003   +1.957121e+00   +3.899153e-06 -1.619412e-02 -1.901240e-03 -1.203945e-03 +9.774950e-01 +8.001820e+02 +3.943928e+02 +3.405615e+04 +1.167582e+06 -2.061555e+09 +5.332200e+09 +2.238787e+11   +2.254150e-06 +2.646796e-05 +1.242464e-03 +1.807208e-02 +1.051773e+00 +6.436695e+01 +4.395166e+03 +3.042287e+05 +1.081365e+07 +8.228617e+08 +6.314469e+10 +2.895177e+12   
BQD-004   +1.967313e+00   +3.832939e-06 -1.783474e-02 -1.297149e-03 +2.546891e-04 +4.690629e-01 +9.037215e+02 -3.014835e+02 +6.176140e+04 +1.041422e+06 -2.155961e+09 +3.398084e+09 +8.205746e+11   +1.594747e-06 +2.880953e-05 +2.008791e-03 +2.695608e-02 +1.968963e+00 +1.122692e+02 +6.552648e+03 +5.069001e+05 +1.749724e+07 +1.178483e+09 +4.662738e+10 +4.580538e+12   
BQD-005   +1.958936e+00   +4.032557e-06 -1.789428e-02 -1.070881e-03 -1.707136e-02 +2.125771e-01 +8.946597e+02 -6.965674e+02 -1.020513e+05 +7.497345e+05 -2.076960e+09 -5.100851e+09 -5.524433e+11   +2.531485e-06 -9.177691e-08 -4.709065e-04 -6.325842e-02 -3.039520e+00 -1.421529e+02 -8.575809e+03 -4.543889e+05 -2.772479e+07 -1.427519e+09 -8.510401e+10 -5.924839e+12   
BQD-006   +1.975942e+00   +3.156538e-06 -1.832502e-02 -2.500931e-03 -8.637075e-03 +6.560516e-02 +9.991321e+02 +2.645447e+03 +4.583574e+04 +2.406805e+06 -2.174263e+09 +2.050710e+10 +1.360889e+12   +3.705330e-06 +1.477521e-05 +1.901677e-05 +6.522003e-03 +5.133486e-01 +5.946085e+01 +3.479890e+03 +1.852846e+05 -2.459498e+06 +7.590091e+08 +3.016119e+10 +1.680018e+12   
BQD-007   +1.963053e+00   +4.228835e-06 -1.792794e-02 -1.382638e-03 -5.606604e-03 +5.924165e-01 +8.881263e+02 +7.259748e+01 -5.502536e+03 +3.473970e+06 -2.440241e+09 -3.123637e+09 -1.955135e+12   +1.819950e-06 +1.000428e-05 +1.620887e-03 +4.777936e-03 +3.306254e-01 +1.939923e+01 -3.942815e+02 -3.044979e+03 +8.187639e+06 -2.520262e+08 +2.599747e+10 -5.398031e+11   
BQD-008   +1.968247e+00   +4.386433e-06 -1.795595e-02 -1.134523e-03 +8.745432e-03 +7.368206e-01 +9.067023e+02 -2.840794e+01 +6.273786e+04 +1.097965e+06 -2.181138e+09 +1.176703e+10 -7.866853e+11   +2.438028e-06 +1.083005e-05 +1.472909e-03 +5.736516e-03 +1.143831e+00 +1.053170e+02 +3.651820e+03 +2.491337e+05 +1.296677e+07 +8.475054e+08 +4.097350e+10 +1.474955e+12   
BQD-009   +1.964789e+00   +3.992527e-06 -1.787798e-02 -1.067768e-03 -8.181036e-03 +6.833629e-01 +9.148758e+02 -3.584204e+01 -1.107122e+04 +2.012679e+06 -2.264191e+09 -5.686514e+09 -4.013209e+11   +1.981122e-06 +4.795405e-06 +4.963571e-04 -1.927856e-02 -8.620305e-01 +8.204540e+00 -2.235756e+03 -4.316140e+04 +2.321152e+06 -3.004205e+08 -1.930440e+10 -8.920790e+11   
BQD-010   +1.961057e+00   +3.790641e-06 -1.793538e-02 -1.313140e-03 -6.738927e-04 +6.514737e-01 +9.011140e+02 +6.075708e+02 +6.265172e+04 +2.805866e+06 -2.424132e+09 -1.514318e+09 -2.073470e+11   +2.156855e-06 +8.923535e-06 +5.583846e-04 -4.103783e-02 -1.299322e+00 -7.030561e+01 -6.304233e+03 -3.154335e+05 -1.450357e+07 -6.764449e+08 -4.391670e+10 -3.534273e+12   
