# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQD-001   +9.966617e+00   +6.446441e-07 -1.664385e-02 -2.880237e-04 +6.787336e-03 +2.129752e-01 +8.221714e+02 -6.513109e+02 +8.564657e+03 +1.123666e+06 -2.256791e+09 -1.386561e+09 +3.612635e+11   +6.542630e-07 +9.293012e-06 +5.755238e-04 -1.675790e-02 -6.986508e-01 -3.447601e+01 -2.138154e+03 -6.008522e+04 -7.572392e+06 -2.743152e+08 -2.132470e+10 -8.896952e+11   
BQD-002   +9.978877e+00   +7.562538e-07 -1.662623e-02 -1.348432e-04 +4.340698e-04 +4.887491e-01 +8.246067e+02 -4.232854e+02 +3.515884e+04 +4.665438e+06 -2.242697e+09 +3.461266e+09 +2.611596e+11   +7.171059e-07 +1.709260e-05 +5.657286e-04 -1.280744e-02 -3.409554e-01 -1.263844e+01 -1.023563e+03 -1.974645e+04 -1.531034e+06 -6.148658e+07 -5.787785e+09 -5.182591e+11   
BQD-003   +9.954113e+00   +1.515361e-07 -1.642729e-02 -5.501273e-04 +6.497525e-04 +3.162377e-01 +8.132445e+02 -4.337299e+01 -2.182776e+04 +1.143982e+06 -2.246020e+09 +1.091598e+09 -2.404516e+11   +6.505871e-07 +2.250639e-05 +8.960802e-04 -3.549393e-03 -2.616154e-01 +1.510727e+01 +5.266278e+02 +5.036764e+04 +6.435146e+05 +5.161116e+07 +1.519234e+10 +4.193865e+11   
BQD-004   +9.962644e+00   +5.785572e-07 -1.663236e-02 -1.599229e-04 +2.439075e-03 +2.324521e-01 +8.213576e+02 -4.870168e+02 +1.996131e+04 +6.579538e+05 -2.173390e+09 -5.946833e+09 -2.789821e+11   +3.072989e-07 +1.430365e-05 +5.285030e-04 -1.161031e-02 -1.880436e-01 -1.630294e+01 -1.000904e+03 -2.891034e+04 -3.731862e+06 -2.202340e+08 -1.266286e+10 -3.786285e+11   
BQD-005   +9.958385e+00   +8.190770e-07 -1.664528e-02 -1.932839e-04 -1.109726e-02 +1.626323e-01 +8.499842e+02 +9.534568e+02 +1.672147e+04 +3.762463e+06 -2.169578e+09 -3.219949e+09 -5.303342e+11   +1.089146e-06 +1.862558e-05 +3.612256e-04 -1.486233e-02 -4.696220e-01 -1.756453e+01 -1.168792e+03 -1.174035e+05 -5.939763e+06 -2.888826e+08 -4.196120e+09 +1.047162e+11   
BQD-006   +9.973908e+00   +4.269584e-07 -1.673762e-02 -3.876497e-04 +2.662205e-04 +1.211625e-01 +8.413556e+02 +4.198462e+02 +4.145843e+04 +1.213728e+06 -2.077636e+09 +5.082501e+09 +4.007581e+11   +7.535232e-07 +1.570667e-05 +9.483081e-04 -8.933132e-03 -7.107777e-01 +2.410422e+00 -7.179268e+01 +1.032613e+04 -1.067077e+06 -1.158645e+08 +1.341123e+09 -7.120562e+11   
BQD-007   +9.960445e+00   +8.281712e-07 -1.666474e-02 -3.641633e-04 -4.920125e-03 +3.997315e-02 +8.166835e+02 -2.854485e+02 +2.911050e+03 +1.982433e+06 -2.221520e+09 -1.227027e+09 -1.192328e+10   +8.713141e-07 +1.473202e-05 +7.094081e-04 -1.050381e-02 -5.488342e-01 +2.529668e-01 -1.293820e+03 +9.449738e+03 -3.818419e+06 -1.550368e+08 -5.547436e+09 +1.774067e+11   
BQD-008   +9.964924e+00   +1.106499e-06 -1.667366e-02 -1.734877e-04 +1.429042e-03 +1.860572e-01 +8.302610e+02 +1.941744e+01 +4.701675e+04 +1.966094e+06 -2.257384e+09 +3.314907e+09 +3.214070e+11   +8.294677e-07 +5.025803e-06 +5.937347e-04 -1.633155e-02 -8.352582e-01 -2.570572e+01 -2.313071e+03 -9.058148e+04 -4.184271e+06 -2.640130e+08 -1.567696e+10 -8.540725e+11   
BQD-009   +9.962137e+00   +5.877056e-07 -1.665500e-02 -2.373943e-04 +9.062288e-04 +1.561052e-01 +8.285747e+02 -5.862412e+02 -5.490733e+03 -1.644221e+06 -2.149106e+09 -4.946959e+09 +1.477567e+11   +7.718355e-07 +7.552184e-06 +5.474670e-04 -1.213731e-02 -6.381700e-01 -1.678038e+01 -9.936794e+02 -4.289058e+04 -3.673393e+06 -2.515058e+08 -9.390842e+09 -8.690798e+11   
BQD-010   +9.958191e+00   +4.624974e-07 -1.666980e-02 -4.269223e-04 +4.559117e-03 +1.432151e-01 +8.176668e+02 -6.418123e+02 -4.209504e+03 +1.734637e+05 -2.270128e+09 -7.218144e+09 +1.148790e+11   +8.832018e-07 +1.761778e-05 +2.619358e-04 -1.854781e-02 -9.438430e-01 -3.399722e+01 -2.547327e+03 -1.034343e+05 -6.997140e+06 -4.622054e+08 -2.594874e+10 -1.595822e+12   
BQD-011   +9.953987e+00   +5.938556e-07 -1.665362e-02 -3.428925e-04 -2.358621e-03 +2.165492e-01 +8.290845e+02 -6.478029e+02 +3.715457e+04 +1.042977e+06 -2.132157e+09 -2.647702e+09 +3.526217e+10   +9.618368e-07 +1.515735e-05 +4.744597e-04 -1.288760e-02 -6.421112e-01 -1.988099e+01 -1.329879e+03 -5.559069e+04 -3.898018e+06 -3.153903e+08 -9.225387e+09 -8.383759e+11   
BQD-012   +9.962035e+00   +1.120825e-06 -1.664957e-02 -9.671482e-05 +4.629698e-04 +1.360042e-03 +8.361384e+02 -9.662542e+01 +3.531941e+04 -4.513383e+05 -2.093510e+09 +6.738229e+09 +4.003334e+11   +1.310941e-06 +1.773014e-05 +4.100040e-04 -3.425608e-03 -3.695429e-01 -6.501905e+00 -3.444183e+01 -6.939639e+03 -5.882466e+05 -1.143241e+06 -2.735130e+09 -4.501341e+11   
BQD-013   +9.955179e+00   +8.084546e-07 -1.666435e-02 -1.882589e-04 -1.415384e-03 +6.942488e-02 +8.314652e+02 -6.775686e+02 -5.805333e+03 -7.991649e+05 -2.166899e+09 -2.767750e+09 -5.893867e+10   +8.191968e-07 +1.951353e-05 +8.082591e-04 -8.479552e-03 -1.087276e-01 +1.258041e+01 -5.904497e+02 +9.262787e+03 -5.778194e+05 -9.561127e+06 +2.011458e+09 -2.228742e+11   
BQD-014   +9.959953e+00   +9.870719e-07 -1.666144e-02 -7.363119e-05 -9.071721e-03 +9.188957e-02 +8.142541e+02 -9.272812e+02 -3.340904e+04 -2.270247e+06 -2.597272e+09 +1.065154e+10 -1.387543e+11   +1.310365e-06 +1.894193e-05 +7.249660e-04 -7.816513e-03 -5.634668e-01 -1.310783e+00 -8.184927e+02 +1.909986e+04 -7.392684e+05 -2.846866e+08 +1.671778e+10 +4.956195e+11   
BQD-015   +9.954624e+00   +1.004588e-06 -1.667294e-02 -1.641112e-04 +4.420524e-04 +1.983163e-01 +8.239093e+02 -5.028849e+02 +1.102660e+04 +9.511669e+05 -2.167227e+09 -2.716294e+09 -4.300008e+11   +9.792120e-07 +1.525876e-05 +9.830213e-04 +7.612138e-04 +5.417525e-02 +2.012226e+01 +5.879418e+02 +7.667993e+04 +2.390840e+06 +1.553802e+08 +1.163188e+10 +6.010334e+11   
BQD-016   +9.956046e+00   +8.539577e-07 -1.666279e-02 -1.676219e-04 -2.445287e-03 +5.098750e-02 +8.128088e+02 -3.919946e+02 -6.812196e+03 -1.275540e+06 -2.268349e+09 -6.468137e+09 -5.505211e+11   +6.542053e-07 +9.724860e-06 +9.106758e-04 -1.468624e-02 -8.651016e-01 -2.038280e+01 -2.000045e+03 -4.815267e+04 -3.652917e+06 -2.532718e+08 -1.423972e+10 -8.311629e+11   
BQD-017   +9.955488e+00   +7.731325e-07 -1.666864e-02 -4.548258e-04 -1.834742e-03 -1.446100e-01 +8.188781e+02 -5.670763e+02 +2.508881e+04 -4.375102e+06 -2.159779e+09 +5.886181e+08 -9.826700e+10   +8.426055e-07 +1.808862e-05 +5.318734e-04 -1.219147e-02 -3.487225e-01 -1.594869e+00 -1.417882e+03 -7.689368e+04 -1.498905e+06 +2.213840e+07 -2.214625e+09 -2.671854e+11   
BQD-018   +9.951498e+00   +9.545901e-07 -1.668429e-02 -2.548016e-04 -1.880457e-03 +4.317571e-01 +8.168450e+02 -6.117489e+02 +1.206872e+04 +1.142893e+06 -2.311165e+09 -1.974285e+09 +1.542114e+11   +9.430877e-07 +1.261315e-05 +9.995389e-04 +2.653921e-03 +1.726825e-01 +3.918792e+01 +8.134481e+02 +6.873786e+04 +3.698848e+06 +2.993483e+08 +1.298319e+10 +6.609416e+11   
BQD-019   +9.957562e+00   +8.797164e-07 -1.666346e-02 -8.511838e-05 +7.199134e-03 +3.835496e-01 +8.124551e+02 -5.192887e+02 -8.172791e+03 +7.401049e+05 -2.258953e+09 +1.907035e+09 -4.820669e+11   +9.089117e-07 +1.047706e-05 +8.946362e-04 -1.782454e-03 +4.854372e-02 +2.662356e+01 +6.709988e+02 +8.672911e+04 +2.016647e+06 +1.818209e+08 +9.212910e+09 +1.103756e+12   
