# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BS-007   +2.995004e+01   +1.816344e-07 -3.780145e-06 -1.448826e-01 -3.565274e-04 +8.074914e-01 -3.278350e+00 +6.710652e+02 +1.131110e+04 +1.090083e+08 -5.454373e+06 -1.548624e+09 -2.251284e+10   +1.387436e-07 +1.241698e-05 +7.212187e-05 +6.422582e-03 +4.418418e-02 +1.769129e+00 +1.408415e+02 -3.799714e+04 +2.399335e+05 -1.692634e+07 -3.922242e+08 -7.536494e+09   
BS-008   +2.989886e+01   +1.876696e-07 -1.076039e-05 -1.449484e-01 +3.323747e-03 +6.651043e-01 -7.015652e-01 +5.399694e+02 +3.115363e+04 +1.092897e+08 -9.024906e+06 -2.144069e+09 -2.087289e+10   +1.096208e-07 +9.206936e-06 +1.709488e-04 +1.055338e-02 +1.141745e-01 +1.500999e+00 +2.539185e+02 -3.766100e+04 -2.693453e+05 -8.775291e+07 -1.763778e+09 +2.435183e+10   
BS-009   +2.989851e+01   +2.413526e-07 -1.088446e-05 -1.442015e-01 +1.229017e-03 +9.677583e-01 -1.938441e+00 +7.058546e+02 +3.127500e+04 +1.084715e+08 -1.120738e+07 -2.056479e+09 -3.260738e+10   +1.637620e-07 +1.153996e-05 +1.067560e-04 +1.030933e-02 +5.064594e-02 +2.238510e+00 +9.175882e+01 -4.094769e+04 +5.499110e+04 -2.732653e+07 -7.646421e+08 -2.978684e+10   
BS-010   +2.990909e+01   +1.981410e-07 -6.524221e-06 -1.448756e-01 -3.555377e-04 +8.129672e-01 -3.469684e+00 +7.194936e+02 +1.874856e+04 +1.090079e+08 +4.032590e+06 -1.084904e+09 +2.659690e+10   +1.639572e-07 +1.443664e-05 -4.185453e-05 +8.490329e-03 +7.924494e-02 +1.430150e+00 +4.289686e+01 -4.700725e+04 +7.250495e+04 -3.268959e+07 -6.584192e+07 +2.747374e+10   
BS-011   +2.998288e+01   +1.722208e-07 -4.022065e-06 -1.452131e-01 -1.285465e-03 +6.456158e-01 -4.145863e+00 +5.801354e+02 +4.194480e+03 +1.099170e+08 +8.603963e+05 -1.672392e+09 +2.863255e+10   +5.982607e-08 +1.163905e-05 +2.940531e-04 +5.868959e-03 +1.910187e-01 +1.395602e+00 +3.268381e+02 -3.240508e+04 -5.229104e+05 -1.906122e+07 -1.302795e+09 -2.773667e+10   
BS-012   +2.999385e+01   +2.146709e-07 -2.024279e-06 -1.436943e-01 +5.226081e-03 +8.127366e-01 -2.655971e+00 +5.746488e+02 +8.882551e+03 +1.084659e+08 -5.903237e+06 -1.446328e+09 +7.059864e+09   +2.323063e-07 +1.346844e-05 -1.152579e-04 +7.456275e-03 -1.007678e-01 +9.943095e-02 -2.190396e+02 -4.346134e+04 +4.035511e+05 -2.005165e+07 -3.820590e+07 +8.627229e+09   
BS-013   +2.998498e+01   +1.488625e-07 -4.317665e-06 -1.451731e-01 +2.869100e-03 +5.712543e-01 -4.169834e+00 +5.603225e+02 +1.524013e+04 +1.099114e+08 -1.608001e+06 -1.270254e+09 +1.219159e+10   +2.277229e-07 +1.100536e-05 -5.083045e-05 +8.839436e-03 -1.235361e-01 +3.000914e+00 -3.139530e+02 -4.421967e+04 +2.851192e+05 -1.787220e+07 +7.633138e+08 -6.199117e+09   
BS-014   +2.998560e+01   +1.847021e-07 -2.433591e-06 -1.448750e-01 +6.438120e-03 +7.801571e-01 -7.416473e-01 +6.768762e+02 +1.074008e+04 +1.096760e+08 -6.182341e+06 -1.484313e+09 +1.064014e+10   +2.357742e-07 +1.090604e-05 -5.123216e-05 +1.239151e-02 -6.854867e-02 +2.278114e+00 -3.390721e+02 -4.180110e+04 +2.873881e+05 -2.369069e+07 +1.440391e+08 +1.541390e+10   
BS-015   +2.998527e+01   +2.037200e-07 +5.285979e-07 -1.449273e-01 +5.371978e-03 +7.803335e-01 -1.827762e-01 +5.616815e+02 -2.901696e+03 +1.098765e+08 -1.922100e+07 -1.592792e+09 +1.178384e+10   +1.722753e-07 +1.303958e-05 -7.453146e-05 +6.250139e-03 -2.389079e-02 +1.079467e+00 -1.861009e+02 -3.733023e+04 +5.955364e+05 -1.390259e+07 +2.601913e+08 +1.108782e+10   
BS-016   +2.998603e+01   +2.034116e-07 -4.655495e-06 -1.450888e-01 +6.049524e-03 +7.496207e-01 -1.407522e+00 +5.843645e+02 +1.700454e+04 +1.098548e+08 -1.001471e+07 -1.682649e+09 -3.608450e+09   +1.685919e-07 +1.271259e-05 +6.390666e-05 +9.707737e-03 +1.152177e-02 +2.227388e+00 +9.031759e+01 -4.097425e+04 +3.116024e+05 -1.386914e+07 +1.875100e+08 +2.518213e+10   
BS-017   +2.997901e+01   +1.724265e-07 -5.705972e-06 -1.450562e-01 +7.675010e-03 +7.454362e-01 -2.519553e+00 +6.500885e+02 +2.592281e+04 +1.098165e+08 -3.087212e+06 -7.429278e+08 +7.715822e+08   +2.631469e-07 +7.764526e-06 -1.486095e-04 +1.264878e-02 -1.791356e-01 +2.678633e+00 -3.643536e+02 -3.135014e+04 +5.252478e+05 -2.460087e+07 +2.042695e+08 +4.923802e+10   
BS-018   +2.998918e+01   +2.045515e-07 +7.095749e-07 -1.451567e-01 +4.750817e-03 +7.396338e-01 -2.181768e+00 +7.203175e+02 -8.954646e+01 +1.100601e+08 -5.067211e+06 -8.956307e+08 -1.191660e+10   +1.832898e-07 +1.227762e-05 +1.558788e-05 +1.109203e-02 -9.272381e-03 +1.634175e+00 +2.640788e+01 -4.963927e+04 +1.305843e+04 -3.072030e+07 -6.166704e+08 +1.000129e+11   
