# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BS-007   +1.099009e+02   +1.553189e-07 -3.495635e-06 -1.429236e-01 -3.908934e-04 +9.442580e-01 -3.900640e+00 +6.831411e+02 +6.719839e+03 +1.078408e+08 +7.682510e+06 -1.773206e+09 +1.658100e+10   +6.246849e-08 +1.281097e-05 +5.657678e-05 +4.643941e-03 +2.441884e-02 -9.456956e-03 +8.042868e+01 -3.677378e+04 +1.872015e+05 -8.704486e+06 -1.369075e+08 +1.367555e+10   
BS-008   +1.098449e+02   +1.789398e-07 -1.071606e-05 -1.429653e-01 +2.460689e-03 +8.464957e-01 -9.885111e-01 +5.026372e+02 +3.304920e+04 +1.077479e+08 +9.364905e+06 -3.989972e+08 +2.138505e+10   +1.695089e-08 +9.211616e-06 +1.661106e-04 +9.821339e-03 +1.276451e-01 +7.128193e-01 +3.387838e+02 -3.363809e+04 -3.361775e+05 -2.245058e+07 -2.786763e+08 +7.247467e+08   
BS-009   +1.098623e+02   +1.818694e-07 -1.059997e-05 -1.427744e-01 +9.331081e-04 +9.838498e-01 -1.936637e+00 +6.702396e+02 +2.899470e+04 +1.074853e+08 -5.134210e+06 -1.769119e+09 +3.456967e+09   +6.087878e-08 +1.107723e-05 +9.948599e-05 +1.007004e-02 +4.519021e-02 +3.863696e-01 +9.275784e+01 -4.125753e+04 -1.321849e+04 -2.003962e+07 -1.122497e+09 +2.417128e+08   
BS-010   +1.098685e+02   +1.770406e-07 -6.472049e-06 -1.429823e-01 +8.825568e-05 +9.510378e-01 -3.543918e+00 +6.725100e+02 +1.817977e+04 +1.077474e+08 +2.348345e+06 -1.753265e+09 +1.071989e+10   +7.192694e-08 +1.452440e-05 +1.416701e-05 +7.161005e-03 +4.490869e-02 -3.141038e-01 +2.442463e+01 -4.630439e+04 +1.524248e+05 -6.949683e+06 -2.810731e+08 +7.982988e+09   
BS-011   +1.099869e+02   +1.651401e-07 -3.705086e-06 -1.432004e-01 -1.145516e-03 +8.059081e-01 -3.803548e+00 +6.085201e+02 +6.695150e+03 +1.085927e+08 +4.028823e+06 -1.972602e+09 +4.572694e+10   -4.821860e-09 +1.175081e-05 +2.653198e-04 +4.344728e-03 +1.194574e-01 +1.208320e-01 +3.552609e+02 -3.399360e+04 -4.030667e+05 -1.846795e+07 -3.859257e+08 +1.610730e+10   
BS-012   +1.100154e+02   +1.756665e-07 -3.381850e-06 -1.428221e-01 +2.544831e-03 +9.068807e-01 -1.285695e+00 +5.644706e+02 +9.855929e+03 +1.075771e+08 +1.731142e+05 -1.751437e+09 +2.300746e+10   +1.298726e-07 +1.342746e-05 -1.246884e-04 +6.815303e-03 -5.910185e-02 -1.415869e+00 -1.938921e+02 -4.248866e+04 +4.681103e+05 -8.952384e+06 +4.964779e+08 +7.623552e+09   
BS-013   +1.099862e+02   +1.469753e-07 -5.527332e-06 -1.430062e-01 +3.151180e-04 +7.503698e-01 -4.242608e+00 +5.416810e+02 +1.504474e+04 +1.084231e+08 +8.384209e+06 -1.703608e+09 +1.352487e+10   +1.291221e-07 +1.233819e-05 -6.127461e-05 +5.808060e-03 -1.127085e-01 +1.158667e+00 -3.012146e+02 -4.346793e+04 +2.526336e+05 -1.029219e+07 +4.183366e+08 +1.423325e+10   
BS-014   +1.099939e+02   +1.833163e-07 -3.859995e-06 -1.427955e-01 +3.297113e-03 +9.306771e-01 -1.266414e+00 +6.174795e+02 +1.026636e+04 +1.082754e+08 -1.285977e+07 -1.959360e+09 +2.640598e+10   +1.379420e-07 +1.134229e-05 -6.331748e-05 +1.033331e-02 -7.725663e-02 +4.057031e-01 -3.474831e+02 -4.277341e+04 +1.882911e+05 -1.833543e+07 +1.295021e+08 +1.647118e+10   
BS-015   +1.099868e+02   +1.983780e-07 -2.216189e-07 -1.429772e-01 +3.871415e-03 +9.303044e-01 -1.812598e-01 +5.731749e+02 -1.818151e+03 +1.084668e+08 -1.161713e+07 -2.192634e+09 -4.528122e+09   +1.031467e-07 +1.166607e-05 -8.859926e-05 +8.044970e-03 -7.759730e-02 -9.757398e-02 -2.073410e+02 -4.003595e+04 +4.855845e+05 -1.757174e+07 -7.846116e+07 +2.540038e+10   
BS-016   +1.099960e+02   +1.852418e-07 -5.911806e-06 -1.430248e-01 +3.159615e-03 +8.819567e-01 -1.379335e+00 +5.767452e+02 +1.498382e+04 +1.084670e+08 -7.996571e+06 -1.657550e+09 +1.963628e+10   +6.907749e-08 +1.309330e-05 +4.660500e-05 +7.311173e-03 -5.506748e-03 +3.515390e-01 +1.126913e+01 -4.500065e+04 +2.461641e+05 -1.522934e+07 +2.818740e+06 +9.325966e+09   
