# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BS-007   +1.498056e+02   +1.460707e-07 -3.455622e-06 -1.428895e-01 -4.533406e-04 +9.341386e-01 -3.782768e+00 +6.884042e+02 +7.805389e+03 +1.079625e+08 +8.249011e+06 -1.819965e+09 +2.711444e+10   +5.509718e-08 +1.282052e-05 +5.453013e-05 +4.643272e-03 +2.034302e-02 -3.590390e-01 +7.612646e+01 -3.658563e+04 +2.287322e+05 -5.128181e+06 -3.477500e+08 -3.076796e+10   
BS-008   +1.468380e+02   +1.713168e-07 -1.079021e-05 -1.428610e-01 +2.236178e-03 +8.210497e-01 -1.286367e+00 +5.443402e+02 +3.215875e+04 +1.077107e+08 +9.111245e+06 -1.827377e+09 +3.428742e+09   +7.283442e-09 +9.207392e-06 +1.666257e-04 +9.779008e-03 +1.190775e-01 +9.311942e-01 +2.931444e+02 -3.477279e+04 -3.621387e+05 -2.072233e+07 -8.004440e+08 +2.021868e+10   
BS-009   +1.468608e+02   +1.701739e-07 -1.056097e-05 -1.427168e-01 +9.634845e-04 +9.749116e-01 -1.568841e+00 +6.698438e+02 +2.818673e+04 +1.074108e+08 -3.254581e+06 -1.735541e+09 +8.936912e+09   +5.207929e-08 +1.111704e-05 +1.021077e-04 +1.012404e-02 +4.997637e-02 +5.570874e-01 +7.930932e+01 -4.002222e+04 -2.169857e+04 -2.026220e+07 -7.390795e+08 -1.987668e+09   
BS-010   +1.468696e+02   +1.687688e-07 -6.520471e-06 -1.428825e-01 +1.969746e-04 +9.499134e-01 -3.238339e+00 +6.564522e+02 +1.716564e+04 +1.076462e+08 +6.413973e+06 -1.957900e+09 +4.045144e+10   +6.253551e-08 +1.449303e-05 +1.940739e-05 +7.106358e-03 +3.800428e-02 +4.573075e-02 +1.780138e+01 -4.588290e+04 +1.041317e+05 -1.012191e+07 -4.672991e+08 +1.997191e+10   
BS-011   +1.499526e+02   +1.599285e-07 -3.624183e-06 -1.430879e-01 -1.301367e-03 +8.019321e-01 -3.502639e+00 +5.965414e+02 +5.834967e+03 +1.085420e+08 +1.330376e+05 -1.787132e+09 +2.800405e+10   -1.064327e-08 +1.180682e-05 +2.594887e-04 +4.341550e-03 +1.072104e-01 -1.273206e-01 +3.665126e+02 -3.170364e+04 -3.885588e+05 -1.183733e+07 -7.774757e+08 +1.140524e+10   
BS-012   +1.499887e+02   +1.685345e-07 -3.435410e-06 -1.427271e-01 +2.188346e-03 +8.947521e-01 -1.323584e+00 +5.630283e+02 +9.767242e+03 +1.077030e+08 -2.848159e+06 -1.718839e+09 +2.889220e+10   +1.214827e-07 +1.349562e-05 -1.318779e-04 +6.424353e-03 -6.995500e-02 -1.441067e+00 -2.351658e+02 -4.346197e+04 +5.488431e+05 -6.422026e+06 +1.687187e+08 +6.093588e+10   
BS-013   +1.499478e+02   +1.423116e-07 -5.602207e-06 -1.428839e-01 -1.431235e-05 +7.425597e-01 -4.367181e+00 +5.310129e+02 +1.292671e+04 +1.082291e+08 +1.650390e+06 -1.857194e+09 +2.140235e+10   +1.201475e-07 +1.231399e-05 -6.822534e-05 +5.626637e-03 -1.196290e-01 +4.751672e-01 -3.291205e+02 -4.095321e+04 +3.616651e+05 -8.839896e+06 +4.864267e+06 +9.539520e+09   
BS-014   +1.499588e+02   +1.793385e-07 -3.972520e-06 -1.426765e-01 +3.024790e-03 +9.337158e-01 -1.015994e+00 +6.353338e+02 +7.127791e+03 +1.082177e+08 +2.604136e+05 -1.712102e+09 +4.188901e+09   +1.283801e-07 +1.143288e-05 -6.740598e-05 +1.020074e-02 -6.912065e-02 +6.340786e-01 -3.198896e+02 -3.978020e+04 +2.829977e+05 -1.705693e+07 +8.193844e+07 +3.200470e+10   
BS-015   +1.499493e+02   +1.929189e-07 -2.040436e-07 -1.428675e-01 +3.810491e-03 +9.280957e-01 -9.537770e-01 +5.641918e+02 -3.237264e+03 +1.083487e+08 -6.027973e+05 -2.283718e+09 +1.453484e+10   +9.623813e-08 +1.147835e-05 -9.578911e-05 +8.329562e-03 -8.235584e-02 +1.556117e-02 -2.100491e+02 -3.906855e+04 +6.237966e+05 -1.286526e+07 -2.267232e+08 +2.857202e+10   
BS-016   +1.499649e+02   +1.800898e-07 -5.953116e-06 -1.429060e-01 +2.999978e-03 +8.668535e-01 -1.032462e+00 +5.917555e+02 +1.660451e+04 +1.083160e+08 -1.350339e+07 -2.126940e+09 +3.026298e+10   +5.993025e-08 +1.319517e-05 +4.158564e-05 +7.209647e-03 +4.729073e-03 +6.998771e-01 +1.517710e+01 -4.176474e+04 +1.670654e+05 -9.805174e+06 +2.468696e+08 +1.659761e+10   
BS-017   +1.499400e+02   +1.704981e-07 -6.911638e-06 -1.428819e-01 +4.462350e-03 +9.037408e-01 -2.754006e+00 +5.962836e+02 +2.542045e+04 +1.082598e+08 -3.671624e+05 -1.958303e+09 -1.186335e+10   +1.387439e-07 +7.401327e-06 -1.595388e-04 +1.228309e-02 -1.490125e-01 +5.266154e-01 -3.769292e+02 -3.028417e+04 +4.516536e+05 -1.778868e+07 +2.024316e+08 +1.284428e+10   
BS-018   +1.499752e+02   +1.545051e-07 -4.803625e-07 -1.430244e-01 +2.223480e-03 +8.673994e-01 -3.410194e+00 +6.979674e+02 -1.949558e+03 +1.085577e+08 -8.161009e+06 -1.475239e+09 +5.197389e+10   +6.819221e-08 +1.172693e-05 -9.757860e-06 +1.078972e-02 -9.697750e-03 +1.691607e-01 +4.868561e+01 -4.754822e+04 -2.147580e+05 -2.082700e+07 +9.246222e+07 -9.073627e+09   
BS-019   +1.499556e+02   +1.674153e-07 -3.563807e-06 -1.428610e-01 +2.237939e-03 +8.606948e-01 -3.018882e+00 +6.413754e+02 +9.962802e+03 +1.083882e+08 -9.573814e+06 -1.467600e+09 -2.568254e+09   +8.819724e-08 +1.036832e-05 +1.160809e-05 +1.065313e-02 -1.386957e-03 -1.794623e-01 -4.087297e+01 -3.775346e+04 +2.475696e+05 -2.403154e+07 +4.923249e+08 +3.627844e+10   
BS-020   +1.499479e+02   +1.736594e-07 -3.317676e-06 -1.429353e-01 +1.989435e-03 +8.252813e-01 -2.662527e+00 +6.123891e+02 +8.674059e+03 +1.082709e+08 +1.635575e+06 -1.720117e+09 +2.826251e+10   +9.053811e-08 +9.750453e-06 +1.096103e-05 +7.856049e-03 -6.628728e-02 +1.041674e+00 -2.085018e+02 -3.395186e+04 +2.009955e+04 -2.461025e+07 -1.621038e+08 -8.446901e+09   
BS-021   +1.499432e+02   +1.506520e-07 -5.732976e-06 -1.428528e-01 +2.420231e-03 +9.048933e-01 -2.658138e+00 +6.806958e+02 +1.438941e+04 +1.082043e+08 +1.271277e+06 -2.138102e+09 +2.807925e+10   +8.188334e-08 +9.817291e-06 +2.670063e-05 +9.952969e-03 -4.441140e-02 +9.065680e-01 -1.041311e+02 -3.409316e+04 +3.230555e+04 -1.099500e+07 +1.398168e+08 +3.424877e+10   
BS-022   +1.499442e+02   +1.456408e-07 +4.870345e-07 -1.428131e-01 +1.988538e-03 +8.074817e-01 -2.634787e+00 +6.667326e+02 -7.342105e+03 +1.081052e+08 -1.037488e+07 -2.114265e+09 +2.001457e+10   +4.371193e-08 +1.443685e-05 +1.383613e-04 +6.462600e-04 +9.077657e-03 +7.072878e-01 +1.439185e+02 -3.554390e+04 -9.956571e+04 -1.322809e+07 -3.871126e+08 -3.851162e+09   
BS-023   +1.499584e+02   +1.550628e-07 -2.294916e-06 -1.428970e-01 -2.047509e-04 +8.240392e-01 -4.104642e+00 +5.687997e+02 +3.894667e+03 +1.082750e+08 -1.111608e+06 -1.476292e+09 +1.471920e+08   +8.460066e-08 +7.125883e-06 +1.100242e-05 +7.840761e-03 +7.798883e-03 +1.331106e+00 -5.717088e+01 -2.007928e+04 +2.372197e+05 -1.046756e+07 -5.933896e+07 -1.085930e+10   
BS-024   +1.499550e+02   +1.723315e-07 -1.153711e-05 -1.430297e-01 +2.308958e-03 +8.510440e-01 -1.148160e+00 +5.410197e+02 +3.234333e+04 +1.082027e+08 +5.858126e+06 -1.902240e+09 +3.376495e+09   -7.299276e-09 +1.151095e-05 +2.240219e-04 +8.757807e-03 +1.383598e-01 -5.315392e-01 +2.569115e+02 -4.321340e+04 -3.917505e+05 -3.112232e+07 -1.259481e+09 -5.182779e+10   
BS-025   +1.499541e+02   +1.501139e-07 -4.610581e-06 -1.429747e-01 +3.123437e-03 +8.390808e-01 -2.567978e+00 +5.949889e+02 +1.287251e+04 +1.077581e+08 +4.995823e+06 -2.537342e+09 +4.805724e+10   +1.185059e-07 +1.284306e-05 -1.364422e-04 +7.871375e-03 -8.402671e-02 +1.560140e+00 -2.260858e+02 -4.037195e+04 +6.427331e+05 -1.548382e+07 +2.363232e+07 -1.861902e+10   
BS-026   +1.499557e+02   +1.556180e-07 -3.516308e-06 -1.428138e-01 -9.756128e-04 +9.727626e-01 -4.516143e+00 +6.621169e+02 +5.679975e+03 +1.082730e+08 -1.592690e+06 -2.220908e+09 +1.080621e+10   +9.812138e-08 +9.945137e-06 -6.034530e-05 +8.299464e-03 -7.510778e-02 +6.720085e-01 -1.448408e+02 -3.534721e+04 +4.403765e+05 -1.157131e+07 +4.127706e+08 +6.104538e+10   
BS-027   +1.499784e+02   +1.589909e-07 -2.656893e-06 -1.429598e-01 +2.454225e-03 +9.658771e-01 -2.296259e+00 +7.844616e+02 +7.510515e+03 +1.081320e+08 -5.719054e+06 -1.779340e+09 -3.154678e+10   +1.059708e-07 +1.257156e-05 -9.621032e-06 +7.420322e-03 -9.983404e-03 -1.667592e+00 -2.383133e+02 -3.788278e+04 +2.786784e+05 -1.289107e+07 +2.932228e+08 +1.953794e+10   
BS-028   +1.499637e+02   +1.700313e-07 -4.073256e-06 -1.427365e-01 +9.719579e-04 +9.044876e-01 -2.557710e+00 +6.006340e+02 +9.921128e+03 +1.079343e+08 -6.990578e+06 -2.493281e+09 +3.566971e+10   +1.151438e-07 +1.030900e-05 -7.059555e-05 +5.883458e-03 -7.734952e-02 -1.625621e+00 -1.599092e+02 -3.095895e+04 +5.827714e+05 -1.529287e+07 +2.936821e+08 -2.082890e+10   
BS-029   +1.499415e+02   +1.399439e-07 +7.711608e-06 -1.428242e-01 -1.768838e-03 +8.246703e-01 -5.257867e+00 +7.289636e+02 -3.258217e+04 +1.079411e+08 -1.446865e+07 -1.688293e+09 -5.993042e+09   +1.396655e-07 +1.054688e-05 -1.838596e-04 +7.931307e-03 -9.735937e-02 +8.604216e-01 -4.023124e+02 -3.828312e+04 +9.249060e+05 -7.793860e+06 +5.265119e+08 +2.720649e+10   
BS-030   +1.499660e+02   +1.391973e-07 -1.232751e-06 -1.428384e-01 +9.249937e-04 +8.312131e-01 -1.979754e+00 +5.400992e+02 +2.507722e+02 +1.076568e+08 -1.086641e+07 -1.370765e+09 -5.196663e+09   +6.576909e-08 +1.372881e-05 -3.911782e-05 +5.701512e-03 +1.939563e-03 -4.240663e-02 +5.091620e+01 -4.513298e+04 +2.206227e+05 -7.970633e+06 -2.580594e+08 +1.645098e+10   
BS-031   +1.499408e+02   +1.761540e-07 +1.860544e-06 -1.429339e-01 +1.480010e-03 +7.899978e-01 -2.935397e+00 +4.185123e+02 -1.084793e+04 +1.078590e+08 -7.296880e+06 -1.922962e+09 +1.447689e+10   +1.221860e-07 +7.973280e-06 -1.647994e-04 +7.751099e-03 -6.845835e-02 -4.867494e-01 -3.110854e+02 -2.694178e+04 +7.532766e+05 -1.035725e+07 +3.924242e+08 -1.114059e+08   
BS-032   +1.499376e+02   +1.712964e-07 -3.669563e-06 -1.430835e-01 +4.664365e-03 +8.013047e-01 -2.539192e-01 +5.463370e+02 +1.163966e+04 +1.082530e+08 -2.178594e+07 -1.372852e+09 +3.380703e+10   +7.939043e-08 +9.434738e-06 -4.330797e-05 +1.026506e-02 +1.969182e-02 +1.933501e+00 -6.396135e+01 -3.787669e+04 +1.294144e+05 -8.146162e+06 -5.271163e+08 -5.209412e+10   
BS-033   +1.499647e+02   +1.325395e-07 +2.979953e-06 -1.426701e-01 +3.695670e-04 +7.890244e-01 -4.850836e+00 +5.727042e+02 -1.213873e+04 +1.074518e+08 +1.462085e+06 -2.127469e+09 +1.600003e+10   +8.890792e-08 +1.598539e-05 -1.030599e-04 +1.990114e-03 -6.228016e-02 -1.204770e+00 -1.597122e+02 -4.779716e+04 +3.663251e+05 -1.346710e+07 -1.699243e+08 +1.512845e+10   
BS-034   +1.499381e+02   +1.619630e-07 -1.618046e-07 -1.430004e-01 +1.306691e-03 +8.340082e-01 -3.712709e+00 +6.589162e+02 -4.269607e+03 +1.084931e+08 -3.001837e+05 -2.041012e+09 +1.990273e+10   +8.158387e-08 +1.091594e-05 +1.821758e-05 +6.090139e-03 -1.217788e-02 -1.223598e+00 -3.261248e+01 -3.402764e+04 +1.165360e+05 -1.269403e+07 -9.009505e+07 +9.807120e+09   
BS-035   +1.499446e+02   +1.657159e-07 -3.933758e-06 -1.428497e-01 +2.350447e-03 +1.002797e+00 -2.182251e+00 +7.714729e+02 +8.382049e+03 +1.082592e+08 -6.225385e+06 -1.420389e+09 -9.978739e+08   +1.052334e-07 +1.484244e-05 -5.884013e-05 +4.239436e-03 -6.392816e-02 +3.954146e-01 -1.534705e+02 -4.267154e+04 +2.725655e+05 -1.362043e+07 -1.759659e+08 +8.936287e+09   
BS-036   +1.499467e+02   +1.816651e-07 -1.701865e-06 -1.430472e-01 +2.323866e-03 +9.250400e-01 -1.098210e+00 +6.397883e+02 -7.077488e+02 +1.082393e+08 -1.430348e+07 -1.493258e+09 +1.333750e+10   +1.060512e-07 +8.605178e-06 -1.714940e-05 +5.477394e-03 -6.516841e-02 +9.687429e-01 -1.006037e+02 -2.082054e+04 +3.372975e+05 -4.096913e+06 +4.677137e+08 +4.496624e+10   
BS-037   +1.499452e+02   +1.422477e-07 -5.477332e-07 -1.428150e-01 +1.844655e-03 +7.729831e-01 -3.129421e+00 +6.039340e+02 -1.712252e+03 +1.081733e+08 -6.689090e+06 -2.128300e+09 +3.773526e+10   +9.560479e-08 +1.214070e-05 +3.044936e-05 +3.244550e-03 -5.257691e-02 +4.432929e-01 -1.776900e+02 -3.165522e+04 -4.582125e+04 -1.367680e+07 -1.402460e+08 -2.936698e+10   
BS-038   +1.499629e+02   +1.502738e-07 -2.138675e-06 -1.427403e-01 +2.146650e-04 +7.772782e-01 -4.734589e+00 +5.573422e+02 +3.115160e+03 +1.079886e+08 +5.596144e+06 -2.016549e+09 +4.900455e+10   +1.109970e-07 +7.958242e-06 -8.300086e-05 +9.432666e-03 -5.751446e-02 +1.722777e-01 -1.087948e+02 -2.683494e+04 +3.951986e+05 -1.390398e+07 +3.063410e+08 -4.041238e+09   
BS-039   +1.499496e+02   +1.720163e-07 -5.694755e-06 -1.427399e-01 +9.346807e-04 +8.206264e-01 -2.878099e+00 +5.676459e+02 +1.408118e+04 +1.081734e+08 -3.059238e+06 -1.909991e+09 +3.102590e+10   +7.528183e-08 +8.223010e-06 -5.420068e-05 +1.142947e-02 -2.633686e-03 +1.418399e+00 -1.311008e+02 -3.186357e+04 +2.981805e+05 -1.963284e+07 +9.995699e+06 -2.034460e+10   
