# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BS-007   +6.991739e+01   +1.646028e-07 -3.588006e-06 -1.430714e-01 -3.321746e-04 +9.310758e-01 -4.338041e+00 +6.527533e+02 +3.947580e+03 +1.078693e+08 +1.745513e+07 -1.739067e+09 +5.892261e+10   +7.846507e-08 +1.276513e-05 +5.533356e-05 +4.801728e-03 +2.429284e-02 -3.371526e-02 +5.893078e+01 -3.999089e+04 +1.452780e+05 -1.139720e+07 -5.041322e+08 -1.916683e+10   
BS-008   +6.983852e+01   +1.846594e-07 -1.087639e-05 -1.431823e-01 +2.820618e-03 +8.169139e-01 -7.112893e-01 +4.960901e+02 +3.267770e+04 +1.081089e+08 +7.211002e+06 -1.370396e+09 +1.184253e+10   +3.664804e-08 +9.298230e-06 +1.649269e-04 +9.862652e-03 +1.133838e-01 +6.868089e-01 +3.382865e+02 -3.849923e+04 -4.217168e+05 -1.764688e+07 -1.970497e+09 -1.092781e+10   
BS-009   +6.985282e+01   +1.968943e-07 -1.076054e-05 -1.428896e-01 +1.181897e-03 +1.010064e+00 -1.360233e+00 +7.601334e+02 +2.817661e+04 +1.076157e+08 -4.484373e+06 -1.743932e+09 -4.406548e+09   +8.251478e-08 +1.123291e-05 +1.084118e-04 +1.023384e-02 +7.019966e-02 +1.842003e+00 +1.234446e+02 -3.797678e+04 +2.398798e+05 -1.917585e+07 -1.226537e+08 +3.830342e+10   
BS-010   +6.986279e+01   +1.827952e-07 -6.573256e-06 -1.431845e-01 +5.583255e-05 +9.333136e-01 -3.326596e+00 +6.965722e+02 +1.776250e+04 +1.079816e+08 +3.960148e+06 -2.337263e+09 +3.498742e+10   +9.061389e-08 +1.465085e-05 +7.965310e-06 +7.515036e-03 +5.726500e-02 +7.698507e-01 +6.695726e+01 -4.511170e+04 +8.768928e+04 -2.036201e+06 +1.725977e+08 +2.783940e+10   
BS-011   +6.999417e+01   +1.705888e-07 -3.868818e-06 -1.434284e-01 -1.168382e-03 +7.905297e-01 -4.158701e+00 +5.782886e+02 +5.426891e+03 +1.087303e+08 +5.355113e+06 -1.971451e+09 +2.649335e+10   +8.620901e-09 +1.172118e-05 +2.721335e-04 +4.810428e-03 +1.339636e-01 +9.161507e-02 +3.304334e+02 -2.937830e+04 -6.094066e+05 -1.574491e+07 -8.118132e+08 +3.087991e+10   
BS-012   +7.001453e+01   +1.857230e-07 -3.231616e-06 -1.428736e-01 +3.048823e-03 +9.187654e-01 -2.023497e+00 +5.610701e+02 +1.050203e+04 +1.079286e+08 -8.855352e+06 -1.741243e+09 +1.905049e+08   +1.502919e-07 +1.359515e-05 -1.255617e-04 +6.418116e-03 -7.948643e-02 -1.494968e+00 -2.213538e+02 -4.399931e+04 +4.888861e+05 -1.477885e+07 +1.641545e+08 -6.209594e+09   
BS-013   +6.999371e+01   +1.487055e-07 -5.368638e-06 -1.432669e-01 +8.810117e-04 +7.287516e-01 -4.117980e+00 +5.401115e+02 +1.435560e+04 +1.085591e+08 +3.623100e+06 -1.288632e+09 +3.069017e+10   +1.500261e-07 +1.225178e-05 -6.164165e-05 +6.055741e-03 -1.073008e-01 +7.331615e-01 -3.416298e+02 -4.238602e+04 +2.114867e+05 -1.206399e+07 +4.876051e+08 +5.142345e+08   
BS-014   +6.999979e+01   +1.852990e-07 -3.619248e-06 -1.430454e-01 +4.112924e-03 +9.189462e-01 -1.375554e+00 +6.518587e+02 +1.189250e+04 +1.084187e+08 -9.378202e+06 -1.724544e+09 +2.024446e+10   +1.601501e-07 +1.138544e-05 -5.792793e-05 +1.070132e-02 -6.282139e-02 +4.097907e-01 -3.324743e+02 -4.084305e+04 +2.366701e+05 -1.839133e+07 +6.215549e+08 +2.966139e+10   
BS-015   +6.999519e+01   +2.014198e-07 -1.671808e-07 -1.431958e-01 +4.057259e-03 +9.134629e-01 -1.476227e-01 +5.626804e+02 -3.636547e+02 +1.085227e+08 -1.504495e+07 -2.676024e+09 +8.542944e+09   +1.177362e-07 +1.201278e-05 -8.528092e-05 +7.542383e-03 -5.907813e-02 -4.594619e-01 -1.960233e+02 -3.869823e+04 +5.358442e+05 -1.206124e+07 +4.496676e+07 -9.250549e+09   
BS-016   +6.999976e+01   +1.907809e-07 -5.766940e-06 -1.432706e-01 +3.702270e-03 +8.676100e-01 -1.737959e+00 +5.748230e+02 +1.571687e+04 +1.084972e+08 -4.874810e+06 -1.522400e+09 +2.857354e+10   +8.828825e-08 +1.306212e-05 +4.456550e-05 +7.795660e-03 -5.885769e-03 +4.779051e-01 +2.947589e+01 -4.255973e+04 +1.847511e+05 -1.828576e+07 -2.487007e+08 -1.071326e+10   
