52	-10	-1.0222	2.97292	0.329137	-1.57702
52	0	-1.0222	2.97292	0.329137	-1.57702
52	10	-1.0222	2.97292	0.329137	-1.57702
300	-10	-1.0222	2.97292	0.329137	-1.57702
300	0	-1.0222	2.97292	0.329137	-1.57702
300	10	-1.0222	2.97292	0.329137	-1.57702
