# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQF-006   +1.300028e+02   -1.302988e-06 -3.711555e-02 -7.872061e-04 +2.448931e-02 -1.086600e-01 +4.774441e+02 -2.042171e+02 +9.657200e+03 -3.792775e+05 -4.687642e+09 +3.575498e+09 +4.663755e+10   +1.190388e-06 +3.229434e-05 +8.383912e-04 -1.090700e-02 +1.543238e-01 +6.755384e-01 +5.969970e+02 +7.935498e+04 -5.135271e+05 -4.903060e+07 +5.513678e+09 +2.451257e+11   
BQF-007   +1.299842e+02   -4.697617e-07 -3.710064e-02 -1.163729e-04 +1.083395e-02 -4.149648e-02 +4.732839e+02 -5.487022e+02 +2.419653e+04 -1.753036e+05 -4.686140e+09 +4.078166e+09 +7.154560e+10   +1.217493e-06 +4.043814e-05 +1.725856e-03 -1.146299e-02 -4.835672e-01 -5.677092e+00 +7.063757e+01 +8.551986e+04 -8.128942e+04 -1.267014e+08 +4.798958e+09 +4.657169e+11   
BQF-009   +1.300191e+02   -5.500620e-07 -3.714253e-02 +7.265377e-05 +1.129852e-02 +2.115668e-01 +4.661282e+02 -7.353777e+02 +8.049502e+02 +9.250849e+05 -4.704447e+09 +6.464158e+09 -2.331134e+11   +4.775133e-07 +3.561244e-05 +1.643488e-03 -1.399947e-02 -2.335318e-01 -8.365456e-01 +1.977156e+02 +6.601995e+04 -1.552851e+06 -9.122121e+07 +6.785903e+09 +1.171225e+11   
BQF-010   +1.300032e+02   -4.772979e-06 -3.705380e-02 +2.054224e-04 +1.405665e-02 +2.874182e-01 +4.507868e+02 -6.128967e+02 -1.869221e+03 -4.132557e+06 -4.802821e+09 +4.963164e+09 +7.314102e+10   -2.839820e-06 +1.872142e-05 +2.009314e-03 -1.228217e-02 -1.278878e-01 +2.437031e+01 +3.649348e+02 +5.088567e+04 -4.732474e+06 -7.884298e+07 +2.185799e+09 +2.299485e+11   
BQF-011   +1.299993e+02   -8.385030e-08 -3.709087e-02 -2.769618e-06 -1.678759e-02 +2.653289e-01 +4.561265e+02 -1.430948e+03 +4.030916e+04 +2.393080e+06 -4.754742e+09 -5.951471e+09 -9.567828e+10   +3.899516e-07 +3.589941e-05 +1.468683e-03 -8.370014e-03 -1.547400e-01 +8.934756e+00 -1.707408e+02 +3.817260e+04 -1.631633e+05 +1.130536e+08 +6.570045e+09 -2.403878e+11   
BQF-012   +1.300081e+02   -7.070426e-07 -3.711883e-02 -3.826840e-04 +7.085339e-03 +1.384771e-03 +4.693381e+02 -6.750271e+02 +2.806605e+04 +1.894067e+06 -4.690427e+09 -1.986226e+09 -8.565212e+09   +1.783600e-06 +4.326025e-05 +1.009433e-04 -1.815569e-02 +7.159713e-01 +9.497708e-01 +6.176739e+02 +4.578876e+04 -1.321585e+06 +9.047729e+07 +6.077387e+09 -1.854599e+10   
BQF-013   +1.300112e+02   -1.091519e-07 -3.708727e-02 +8.532965e-04 -4.166365e-03 +7.009821e-01 +4.654008e+02 -1.305669e+03 +2.603576e+04 +2.689308e+06 -4.688805e+09 -1.974408e+09 -9.545393e+10   +1.030518e-06 +3.705362e-05 +1.618726e-03 -2.305918e-02 -2.588027e-01 +7.616283e+00 -5.000308e+01 +3.672472e+04 -6.717646e+05 +1.175536e+08 +7.721450e+09 -2.185235e+11   
BQF-014   +1.300035e+02   -1.372270e-07 -3.704681e-02 +8.762641e-04 -3.721351e-03 +6.277899e-01 +4.751654e+02 -1.364535e+03 +2.284316e+04 +1.885498e+06 -4.650745e+09 -1.897737e+09 -2.361976e+11   +6.343352e-07 +3.095205e-05 +1.650806e-03 -9.183576e-03 -4.339565e-01 -1.791048e-02 -8.717788e+00 +2.694369e+04 -1.042093e+06 +5.472229e+07 +2.952775e+09 -1.992637e+11   
BQF-015   +1.300126e+02   -2.658531e-07 -3.704956e-02 +3.282712e-04 +1.716954e-02 +2.870993e-01 +4.563834e+02 -1.047219e+03 +4.404512e+04 +1.665192e+06 -4.832149e+09 -4.366220e+09 +4.123415e+10   +1.021934e-06 +3.654773e-05 +8.653646e-04 -1.115962e-02 +2.061040e-01 +3.173923e+00 -5.011240e+02 +3.701950e+04 +1.761628e+06 +1.400237e+08 -2.188090e+09 -2.273702e+11   
BQF-016   +1.300188e+02   +3.736744e-07 -3.709507e-02 -1.418249e-04 -2.457271e-04 +6.891994e-02 +4.498834e+02 -1.290227e+03 +1.930093e+04 +2.456674e+06 -4.728452e+09 -6.854250e+09 -1.371055e+11   +1.647043e-06 +2.501797e-05 +1.483788e-03 -2.693733e-03 -3.236352e-01 +8.079424e+00 +1.090005e+02 +6.015911e+04 +1.185722e+06 +1.100082e+08 +6.001533e+09 -5.031345e+10   
