# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQF-006   +9.000223e+01   -1.100780e-06 -3.759290e-02 -4.133893e-04 +2.499008e-02 +3.199085e-02 +4.836791e+02 -5.157210e+02 +7.448250e+03 +2.606231e+04 -4.737234e+09 +2.730488e+09 +4.370829e+10   +1.165414e-06 +3.221000e-05 +9.354773e-04 -1.024847e-02 +1.214538e-01 -5.760055e+00 +3.832529e+02 +6.360961e+04 -1.020574e+06 -1.012660e+08 +5.294119e+09 +1.278362e+11   
BQF-007   +8.998780e+01   -4.609580e-07 -3.759340e-02 -3.784697e-05 +1.044196e-02 +3.234361e-02 +4.850171e+02 -7.151444e+02 +2.367381e+04 -1.527575e+05 -4.713909e+09 +4.212665e+09 +6.141174e+10   +1.280986e-06 +4.047661e-05 +1.717354e-03 -1.213258e-02 -5.716203e-01 -2.586797e+00 +2.886757e+02 +6.010085e+04 -1.159744e+06 -1.023939e+08 +7.644452e+09 +3.786649e+11   
BQF-009   +9.001696e+01   -5.071841e-07 -3.761897e-02 +2.032087e-04 +1.152310e-02 +1.661346e-01 +4.732366e+02 -6.305702e+02 +1.354360e+04 +3.646699e+05 -4.787297e+09 +2.545548e+09 -1.231510e+10   +6.172567e-07 +3.549139e-05 +1.418854e-03 -1.631288e-02 -2.472410e-01 -4.410566e+00 -3.824676e+01 +6.641037e+04 -2.887275e+06 -6.767175e+07 +6.685493e+09 +1.059878e+10   
BQF-010   +9.000446e+01   -4.874464e-06 -3.757815e-02 +2.187824e-04 +1.448886e-02 +2.801196e-01 +4.606534e+02 -4.828312e+02 -7.753359e+02 -4.787987e+06 -4.839873e+09 +4.501224e+09 +2.721917e+10   -2.810806e-06 +1.918194e-05 +1.909091e-03 -1.163901e-02 -1.976530e-02 +2.361104e+01 +2.815128e+02 +5.824900e+04 -5.265277e+06 -8.321024e+07 +2.527507e+09 +2.280121e+11   
BQF-011   +9.000318e+01   -3.688310e-08 -3.760025e-02 +1.420891e-04 -1.604023e-02 +3.421924e-01 +4.647392e+02 -1.306187e+03 +5.272745e+04 +3.053454e+06 -4.792317e+09 -4.601684e+09 -1.430585e+11   +4.032849e-07 +3.600863e-05 +1.422748e-03 -1.107521e-02 -2.385890e-01 +6.647916e+00 -3.881240e+02 +1.956351e+04 -7.612777e+05 +1.219610e+08 +7.474275e+09 -3.733173e+11   
BQF-012   +9.000875e+01   -7.722441e-07 -3.762913e-02 -3.550395e-04 +7.596184e-03 -9.938646e-02 +4.789382e+02 -7.055987e+02 +2.021667e+04 +1.321498e+06 -4.720477e+09 -4.937497e+09 -1.462976e+11   +1.672177e-06 +4.371125e-05 +2.950353e-04 -2.037292e-02 +6.478439e-01 -1.534480e+00 +2.878150e+02 +4.239833e+04 -1.380337e+06 +5.042670e+07 +5.722505e+09 -9.241632e+10   
BQF-013   +9.001142e+01   +4.138437e-08 -3.760798e-02 +1.100724e-03 -4.385926e-03 +7.316679e-01 +4.738077e+02 -1.506888e+03 +3.054394e+04 +1.840856e+06 -4.715122e+09 -1.176107e+09 -1.658228e+11   +1.018163e-06 +3.769101e-05 +1.649555e-03 -2.096016e-02 -2.771494e-01 +9.599850e+00 -5.550230e+01 +4.686219e+04 -9.479363e+05 +1.015271e+08 +9.473702e+09 +2.614953e+10   
BQF-014   +9.000764e+01   -3.259865e-07 -3.755827e-02 +5.968556e-04 -3.662937e-03 +5.338383e-01 +4.756277e+02 -1.179433e+03 +2.404643e+04 +2.749828e+06 -4.751953e+09 -3.050627e+09 -1.855829e+10   +7.101154e-07 +3.169202e-05 +1.576228e-03 -8.030122e-03 -3.750749e-01 +2.448824e+00 +1.664110e+02 +3.720642e+04 -1.190867e+06 +5.508196e+07 +6.305857e+09 -1.620651e+11   
BQF-015   +9.000419e+01   -2.216712e-07 -3.755943e-02 +4.488995e-04 +1.750725e-02 +3.580212e-01 +4.605033e+02 -1.569238e+03 +5.097917e+04 +2.267420e+06 -4.959505e+09 -8.127695e+09 +1.430924e+11   +9.664678e-07 +3.730813e-05 +1.023837e-03 -1.080048e-02 +2.452378e-01 +6.114066e+00 -3.652854e+02 +3.715547e+04 +1.240293e+06 +1.106518e+08 -1.320936e+09 -2.092623e+11   
BQF-016   +9.001532e+01   +4.452347e-07 -3.760319e-02 +6.496081e-05 -5.872958e-04 +1.299702e-01 +4.616861e+02 -1.331849e+03 +1.406874e+04 +2.741155e+06 -4.769330e+09 -6.068082e+09 -1.048128e+11   +1.624720e-06 +2.553921e-05 +1.613815e-03 -2.764248e-03 -3.645714e-01 +7.337772e+00 -5.222700e+01 +3.630841e+04 +6.795670e+05 +5.188420e+07 +4.963165e+09 -3.936828e+11   
BQF-017   +9.000182e+01   -9.741933e-07 -3.759962e-02 -3.125831e-04 -1.122561e-02 +1.924003e-01 +4.785341e+02 -6.597700e+02 +1.455501e+04 +2.499122e+06 -4.713025e+09 -8.248993e+08 -2.319668e+11   +8.265825e-07 +4.935401e-05 +1.259211e-03 -1.760276e-02 +1.834034e-01 -2.457526e+00 +1.829003e+02 +4.155864e+04 -1.296226e+06 +2.871752e+07 +6.397387e+09 +8.937665e+10   
BQF-018   +9.001667e+01   +4.529762e-07 -3.762245e-02 +1.956515e-04 +2.572487e-03 +2.103458e-01 +4.594039e+02 -1.642514e+03 +1.796243e+04 +3.098777e+06 -4.772599e+09 -7.204225e+09 -1.675742e+11   +1.347077e-06 +4.279095e-05 +1.112435e-03 -9.839168e-03 +2.014039e-01 -9.486511e-01 +5.912347e+00 +2.633109e+04 +2.197240e+05 +1.270951e+08 -2.074805e+09 -2.633722e+11   
BQF-019   +9.001266e+01   -4.013157e-07 -3.760186e-02 -9.306030e-05 +1.596518e-03 +1.145329e-01 +4.825547e+02 -7.818211e+02 +9.729218e+03 +1.767024e+06 -4.778808e+09 -2.652977e+09 -4.291266e+10   +1.088223e-06 +3.846009e-05 +1.920589e-03 -6.528301e-03 -3.488262e-01 +4.034604e+00 +3.565393e+01 +4.367009e+04 -2.426670e+05 +1.017392e+07 +4.953413e+09 -2.301426e+11   
BQF-020   +9.000753e+01   -4.960174e-07 -3.763098e-02 +7.316348e-04 -3.304370e-03 +2.088462e-01 +4.764156e+02 -8.061058e+02 +3.113046e+04 -7.296301e+05 -4.800233e+09 +1.196883e+09 +5.343907e+10   +6.120036e-07 +3.370952e-05 +1.951958e-03 -2.929600e-03 -4.836984e-01 +8.535388e-02 -1.110109e+02 +6.705501e+04 +1.480501e+05 -5.760034e+07 +5.272244e+09 +2.033811e+11   
BQF-021   +9.001971e+01   -9.840748e-08 -3.763187e-02 +3.911508e-04 +3.465621e-02 +2.145668e-01 +4.651747e+02 -1.424101e+03 +6.391908e+03 +2.337736e+06 -4.772086e+09 -6.564989e+09 -2.051896e+10   +1.387854e-06 +4.437813e-05 +4.304775e-04 -1.230553e-02 +4.910392e-01 -3.983545e+00 +3.779569e+01 +3.515622e+04 -5.090324e+05 +1.385418e+08 +3.322336e+09 -9.375104e+10   
BQF-022   +9.000372e+01   -5.400075e-07 -3.765177e-02 +9.853692e-05 +9.934169e-03 +1.731820e-01 +4.700550e+02 -9.091098e+02 +1.124661e+04 +1.833801e+06 -4.731417e+09 +3.703338e+07 -1.437815e+11   +1.070349e-06 +3.232290e-05 +1.529516e-03 -1.218794e-02 -6.134483e-02 +4.252736e+00 -1.689561e+02 +6.417129e+04 -5.962529e+05 +5.994087e+07 +5.251467e+09 -4.927995e+10   
BQF-023   +8.999409e+01   -8.634204e-07 -3.762429e-02 -6.881280e-04 +9.735227e-03 -1.222157e-02 +4.742144e+02 -5.002951e+02 +1.200620e+04 +2.444129e+05 -4.734919e+09 +5.649408e+09 +1.133037e+10   +1.142741e-06 +3.038508e-05 +1.470970e-03 -4.607113e-03 -3.051157e-01 +1.214560e+01 +1.761242e+02 +9.073365e+04 -5.109614e+05 -4.623125e+07 +7.017199e+09 +2.144808e+11   
BQF-024   +9.001308e+01   +1.411338e-07 -3.762709e-02 +2.719726e-05 -1.169067e-03 +2.101493e-01 +4.752936e+02 -7.169505e+02 +3.865855e+04 +3.408808e+06 -4.800963e+09 -4.276608e+08 +1.237737e+11   +6.993243e-07 +2.005283e-05 +1.857511e-03 -8.464428e-03 -1.599155e-01 +7.389042e+00 -5.468149e+02 +2.689318e+04 +3.634198e+05 +3.273816e+07 +5.486304e+08 -1.431191e+11   
BQF-025   +9.000333e+01   -1.573976e-06 -3.760932e-02 -4.942227e-05 +1.003617e-02 +4.044845e-01 +4.679137e+02 -1.371869e+03 +2.230060e+04 +1.158278e+06 -4.836947e+09 -6.380169e+09 -5.293171e+10   +9.192153e-07 +3.093382e-05 +1.575406e-03 -9.943238e-03 -1.065773e-01 +9.119256e+00 -1.516024e+02 +1.972033e+04 -6.587112e+05 +7.342695e+07 +3.897592e+09 -3.129225e+11   
BQF-026   +9.000605e+01   +5.396637e-07 -3.764794e-02 -7.757557e-05 +1.082018e-03 +4.125812e-02 +4.688656e+02 -6.795373e+02 +2.129084e+04 +6.289667e+05 -4.759043e+09 +4.222674e+08 +7.210435e+10   +1.304878e-06 +3.859562e-05 +6.160316e-04 -1.523708e-02 +2.107822e-01 -5.770512e+00 +5.914110e+02 +6.151138e+04 -1.112714e+06 -4.426515e+07 +5.191850e+09 +2.370238e+11   
