# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQF-006   +1.100046e+02   -1.170760e-06 -3.744046e-02 -4.900418e-04 +2.510570e-02 -8.898094e-02 +4.849217e+02 -4.917089e+02 +8.767635e+03 -4.607536e+05 -4.718715e+09 +3.223470e+09 +1.129571e+11   +1.167813e-06 +3.217553e-05 +9.116164e-04 -9.890959e-03 +3.420905e-02 +1.486818e+00 +5.296353e+02 +7.955994e+04 -8.743767e+05 -5.000059e+07 +3.226631e+09 +1.796014e+11   
BQF-007   +1.099875e+02   -4.627701e-07 -3.743396e-02 -1.882205e-05 +1.055946e-02 +2.763489e-02 +4.846163e+02 -6.536669e+02 +1.943552e+04 -1.938570e+05 -4.715704e+09 +3.074850e+09 +5.824122e+10   +1.254167e-06 +4.080562e-05 +1.741141e-03 -1.113206e-02 -5.111688e-01 -1.980751e+00 +4.134139e+02 +7.462737e+04 -3.277960e+05 -5.158252e+07 +7.482263e+09 +2.719524e+11   
BQF-009   +1.100199e+02   -5.361131e-07 -3.746531e-02 +1.598275e-04 +1.105332e-02 +2.239300e-01 +4.741986e+02 -7.138309e+02 +6.367128e+02 +3.114202e+04 -4.692060e+09 +6.682655e+09 -1.637920e+11   +5.787927e-07 +3.548134e-05 +1.475279e-03 -1.472634e-02 -2.665902e-01 -1.448642e-01 +1.316644e+02 +7.492589e+04 -2.944163e+06 -6.819693e+07 +4.861295e+09 +1.671976e+11   
BQF-010   +1.100058e+02   -4.869157e-06 -3.739606e-02 +2.038555e-04 +1.419579e-02 +2.806754e-01 +4.587464e+02 -7.206865e+02 -9.971565e+02 -4.268706e+06 -4.840997e+09 +5.346414e+09 +9.380951e+10   -2.856095e-06 +1.864136e-05 +1.965285e-03 -1.289924e-02 -1.131369e-01 +2.123319e+01 +2.478104e+02 +5.163871e+04 -5.219206e+06 -1.125790e+08 -7.451491e+08 +1.853979e+11   
BQF-011   +1.100035e+02   -7.282216e-08 -3.743681e-02 +1.126817e-04 -1.606013e-02 +3.069480e-01 +4.609793e+02 -1.463834e+03 +4.966841e+04 +3.085255e+06 -4.820408e+09 -5.757856e+09 +7.193187e+10   +4.189273e-07 +3.637911e-05 +1.424512e-03 -1.007064e-02 -1.669605e-01 +1.007910e+01 -5.851393e+01 +4.010323e+04 +3.467689e+05 +1.160820e+08 +4.295858e+09 -3.240451e+11   
BQF-012   +1.100099e+02   -7.842022e-07 -3.746554e-02 -3.798374e-04 +7.009985e-03 -1.551781e-02 +4.753467e+02 -8.224939e+02 +2.297921e+04 +1.983580e+06 -4.710886e+09 -4.545848e+09 -1.348320e+11   +1.721471e-06 +4.377111e-05 +2.059283e-04 -1.874352e-02 +6.908528e-01 -7.321579e-01 +4.931019e+02 +4.485992e+04 -1.345956e+06 +7.897775e+07 +4.599395e+09 -1.297329e+11   
BQF-013   +1.100132e+02   +4.314257e-09 -3.743653e-02 +1.123520e-03 -4.784371e-03 +7.130743e-01 +4.714811e+02 -1.428959e+03 +3.442162e+04 +1.719801e+06 -4.741847e+09 -1.254409e+09 -1.287156e+11   +9.829757e-07 +3.676053e-05 +1.670511e-03 -2.245166e-02 -3.645503e-01 +3.172269e+00 -2.162449e+02 +3.308977e+04 -2.055852e+06 +6.733504e+07 +4.684902e+09 -1.856143e+11   
BQF-014   +1.100084e+02   -2.590382e-07 -3.738459e-02 +7.497843e-04 -3.275150e-03 +5.851313e-01 +4.743255e+02 -1.459938e+03 +2.262560e+04 +2.181458e+06 -4.712838e+09 -4.058899e+09 -9.973048e+10   +6.915969e-07 +3.155647e-05 +1.594375e-03 -8.060384e-03 -4.089405e-01 +1.293515e-01 +7.532787e+01 +3.206242e+04 -1.042549e+06 +6.254226e+07 +5.577471e+09 -1.669466e+11   
BQF-015   +1.100095e+02   -2.602326e-07 -3.738162e-02 +4.124023e-04 +1.715413e-02 +3.476354e-01 +4.600749e+02 -1.305139e+03 +4.371128e+04 +1.860226e+06 -4.904881e+09 -4.278947e+09 +2.039029e+11   +9.806826e-07 +3.694661e-05 +9.276235e-04 -1.262225e-02 +1.681031e-01 +2.757356e-01 -7.655664e+02 +1.586305e+04 +9.254519e+05 +5.463994e+07 -6.295394e+09 -5.852267e+11   
BQF-016   +1.100182e+02   +3.832525e-07 -3.743841e-02 -2.080087e-05 -2.836761e-04 +8.755906e-02 +4.606251e+02 -1.241417e+03 +2.682532e+04 +3.009792e+06 -4.716989e+09 -6.037374e+09 -1.246980e+11   +1.650895e-06 +2.540704e-05 +1.517932e-03 -2.319310e-03 -3.347972e-01 +7.804632e+00 -1.005820e+02 +4.144780e+04 +7.473554e+05 +5.877236e+07 +3.940352e+09 -1.400851e+11   
