# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQF-006   +9.990730e+00   -1.266279e-06 -3.801766e-02 -1.171960e-04 +3.614925e-02 +2.702682e-01 +5.167338e+02 -3.332447e+03 -4.226057e+04 +2.098918e+06 -4.789923e+09 -5.319967e+09 +3.506694e+11   +1.516862e-06 +3.489422e-05 +1.261744e-03 +3.463981e-03 +6.490877e-01 +4.636449e+01 +2.403781e+03 +2.213606e+05 +4.982783e+06 +5.669691e+08 -5.612084e+08 +2.087241e+12   
BQF-007   +9.991580e+00   -7.954121e-07 -3.805972e-02 +1.043752e-04 +1.915706e-02 -2.112817e-01 +5.317345e+02 +4.029865e+02 -5.092567e+04 -5.740734e+06 -5.088042e+09 +3.985260e+10 +1.018084e+11   +1.846850e-06 +4.692826e-05 +1.710244e-03 +7.917434e-03 -9.358919e-03 +4.797075e+01 +3.091301e+03 +1.794566e+05 +1.016141e+07 +4.593247e+08 +4.597633e+09 +1.979031e+11   
BQF-009   +1.000684e+01   -6.615289e-07 -3.808124e-02 +4.186878e-04 +3.485153e-02 +3.209096e-01 +4.892418e+02 -4.873030e+02 +3.991909e+04 +6.292429e+06 -5.015802e+09 +2.907904e+10 -8.314208e+11   +6.506161e-07 +3.549717e-05 +1.466086e-03 -2.771902e-02 +4.351161e-02 -5.079977e+01 -8.606645e+02 +2.053893e+04 -9.090320e+06 -2.302392e+08 -4.790228e+09 +8.361998e+11   
BQF-010   +9.998902e+00   -4.905564e-06 -3.808002e-02 +1.286460e-04 +1.905178e-02 +3.433875e-01 +5.421664e+02 -4.294199e+03 +5.579891e+01 +7.158977e+06 -4.441237e+09 -1.314739e+10 +2.438063e+12   -2.418979e-06 +2.615751e-05 +2.115222e-03 +7.161954e-03 +7.444537e-01 +7.754255e+01 +1.661078e+03 +1.365099e+05 +4.862364e+06 +2.369792e+08 +1.012233e+10 -2.030297e+12   
BQF-011   +1.001012e+01   -2.792351e-08 -3.806963e-02 +5.818600e-04 -7.297605e-03 -1.565867e-01 +4.995023e+02 -1.347077e+03 -4.113175e+04 +3.107871e+06 -4.707897e+09 -2.894601e+09 -3.513712e+11   +1.575607e-07 +3.837983e-05 +2.046099e-03 +2.607232e-03 -6.843241e-01 +8.125303e+00 +7.106324e+02 +1.159894e+05 -7.336674e+06 -3.437127e+06 +1.820978e+10 +7.039290e+11   
BQF-012   +1.000225e+01   -1.145690e-06 -3.816384e-02 +4.645394e-06 +1.124806e-02 -5.678615e-03 +5.272125e+02 -1.077099e+03 -4.716418e+04 -1.092411e+06 -5.253173e+09 -1.002949e+10 -3.969989e+11   +1.695887e-06 +4.277738e-05 +4.507506e-04 -2.199608e-02 +4.632092e-01 -1.001944e+00 -2.928526e+02 +1.151317e+05 -2.273667e+06 +1.886051e+08 +7.804905e+09 +1.389480e+12   
BQF-013   +1.000152e+01   -1.251380e-07 -3.808953e-02 +9.916606e-04 -4.213479e-03 +5.937538e-01 +5.415583e+02 -1.915813e+03 +4.123913e+04 +2.922127e+06 -4.828277e+09 -8.118120e+09 +1.373591e+11   +9.113172e-07 +3.497482e-05 +1.800756e-03 -2.356007e-02 -8.346195e-01 -1.617068e+01 -7.542957e+02 +1.304741e+04 -4.156692e+06 -4.217428e+07 +7.383224e+09 -5.774770e+11   
BQF-014   +1.000117e+01   -5.973608e-07 -3.806546e-02 +3.287603e-04 +3.002286e-03 +1.583362e-02 +5.282966e+02 -9.814988e+01 +1.264474e+04 -3.438097e+06 -4.644906e+09 +1.937843e+10 +2.865493e+11   +5.331203e-07 +2.709448e-05 +1.755315e-03 -1.265315e-02 -9.207379e-01 -5.321182e+00 -1.077361e+03 -9.849850e+04 -2.929826e+06 +3.270340e+08 -2.596016e+10 +1.948892e+11   
BQF-015   +9.985090e+00   -5.545190e-07 -3.809637e-02 +3.988346e-04 +2.196646e-02 +5.497825e-01 +5.269366e+02 +2.957620e+02 -4.724097e+04 +9.008556e+06 -4.967775e+09 +2.759287e+10 -2.337399e+10   +5.162552e-07 +3.550323e-05 +1.674297e-03 -1.866814e-02 -2.473438e-01 -1.868863e+01 -2.642071e+03 -8.075364e+04 -6.024293e+06 -1.617470e+08 -1.771044e+10 -9.434683e+11   
BQF-016   +1.001054e+01   +1.119514e-07 -3.811003e-02 +4.859042e-04 +1.072864e-02 -1.414699e-01 +5.414765e+02 -7.960797e+01 +1.065181e+05 -5.888998e+05 -4.191908e+09 -7.752005e+09 +6.375889e+10   +1.615544e-06 +2.379679e-05 +1.805370e-03 -8.319673e-04 -5.850258e-01 -3.490346e+00 -5.340308e+02 +2.863111e+04 -4.245555e+06 +2.477193e+08 +3.149153e+10 -5.472419e+11   
