# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQF-006   +5.993049e+00   -1.245934e-06 -3.848403e-02 +6.613130e-04 +5.831481e-02 -7.683138e-01 +5.984486e+02 +3.967108e+03 +2.154675e+05 -1.361017e+07 -4.098488e+09 -9.641113e+09 -2.337151e+12   +1.772006e-06 +3.513796e-05 +1.065415e-03 +6.397310e-03 +1.071498e+00 +8.180609e+00 +8.600178e+02 +2.496819e+05 +9.467902e+06 -4.039585e+08 +6.821751e+09 +8.389848e+11   
BQF-007   +5.994494e+00   -8.935108e-07 -3.856185e-02 +5.317772e-04 +2.356202e-02 +8.000015e-01 +5.585704e+02 -1.841477e+03 +1.834026e+05 +1.399686e+07 -5.934769e+09 -2.483744e+10 +4.651997e+12   +2.234694e-06 +4.250033e-05 +1.022070e-03 +8.908672e-03 -7.972209e-01 -3.365010e+01 +5.306520e+03 +4.022797e+05 -2.335298e+07 -5.079114e+08 +7.531550e+10 +2.838915e+12   
BQF-009   +6.009791e+00   -6.461547e-07 -3.855959e-02 +5.819414e-04 +2.836566e-02 +1.503442e-01 +5.512965e+02 -4.650380e+03 -2.272458e+05 -3.210504e+06 -5.453027e+09 -3.076242e+10 -3.924932e+12   +7.830608e-07 +4.037485e-05 +2.254484e-03 +3.355027e-03 +9.131592e-01 -2.614144e+01 -2.043236e+02 +6.803143e+04 +1.170384e+07 +5.777372e+08 -2.368823e+10 -3.630115e+11   
BQF-010   +6.001274e+00   -4.906087e-06 -3.861403e-02 +4.172994e-04 +2.618789e-02 +1.006327e+00 +5.992281e+02 -2.284478e+03 -8.988520e+04 +1.210705e+06 -3.908193e+09 -1.901961e+10 -1.383034e+12   -2.312862e-06 +2.089976e-05 +1.697570e-03 -7.623540e-03 +3.908882e-01 -1.151343e+01 -1.027759e+03 +2.302709e+05 -1.389748e+06 -1.940990e+08 +2.039740e+10 +1.329374e+11   
BQF-011   +6.013440e+00   +1.348449e-07 -3.857125e-02 +9.807501e-04 -2.688980e-03 +6.129402e-01 +5.293938e+02 -2.243784e+03 +1.608999e+03 +7.356859e+06 -5.664892e+09 -3.164001e+09 -2.385225e+12   -2.845039e-07 +4.150566e-05 +2.417257e-03 -1.975365e-03 -7.890773e-01 -5.940315e+01 -2.115698e+03 +1.370312e+05 -2.519671e+06 -1.019561e+09 -1.677963e+10 +4.633601e+11   
BQF-012   +6.004900e+00   -1.310081e-06 -3.873976e-02 +3.084939e-04 +8.310751e-03 +6.587950e-02 +5.767901e+02 -1.325898e+03 +2.150339e+04 -5.660950e+06 -5.050882e+09 -8.081335e+09 -9.217850e+11   +1.718353e-06 +5.060259e-05 +8.911624e-04 -5.065100e-03 +1.388771e+00 +4.252595e+01 +2.934762e+03 +3.105361e+05 +1.984591e+06 +9.005584e+08 +4.553047e+10 +1.689567e+11   
BQF-013   +6.003479e+00   -1.960880e-07 -3.860871e-02 +9.402287e-04 +5.099588e-04 +2.183749e-01 +5.899569e+02 -5.030208e+02 -3.051574e+04 -3.437289e+05 -5.253374e+09 +8.518066e+09 +1.426268e+12   +7.625094e-07 +3.202015e-05 +1.750680e-03 -3.862504e-02 -1.904347e+00 -8.409627e+01 -2.848445e+03 -2.135805e+05 -1.861962e+07 -8.443419e+08 -1.800021e+10 -2.747982e+12   
BQF-014   +6.003360e+00   -8.515898e-07 -3.860498e-02 +1.849403e-04 -1.900824e-03 -1.782743e-02 +5.827330e+02 -3.273302e+03 +5.301741e+04 +7.948216e+06 -4.781304e+09 -3.368537e+10 +4.364469e+11   +3.392968e-07 +2.973988e-05 +2.109325e-03 -6.538334e-03 -4.812787e-01 -3.204925e-01 +8.982090e+02 -8.300612e+04 +1.736611e+06 +3.266316e+08 +9.626714e+09 -1.019196e+12   
BQF-015   +5.986693e+00   -7.112603e-07 -3.866443e-02 +4.590950e-04 +2.793275e-02 +1.476258e-01 +5.785560e+02 -1.736299e+02 +9.034367e+04 -1.537210e+05 -5.611342e+09 +1.753412e+09 -7.577467e+11   +8.041957e-08 +3.980453e-05 +2.694783e-03 -7.047109e-03 -1.679897e-01 -5.042069e+00 -1.044287e+03 +4.161209e+04 +3.058051e+06 +2.336322e+08 -2.499253e+10 +1.045212e+12   
BQF-016   +6.013503e+00   -2.302779e-08 -3.865803e-02 +7.534309e-04 +1.302820e-02 +2.252719e-01 +5.809639e+02 -1.692526e+03 +5.428588e+04 +1.313099e+06 -4.878037e+09 +1.832439e+10 -2.835078e+12   +1.682620e-06 +2.647914e-05 +2.091595e-03 +1.359043e-03 -1.045487e-03 +2.891351e+01 +1.557763e+02 -1.075399e+05 +7.437489e+06 +5.835875e+08 +2.444938e+10 -8.901685e+11   
BQF-017   +6.003901e+00   -8.772135e-07 -3.861814e-02 +8.062978e-05 -3.275002e-03 +6.544062e-01 +5.710659e+02 -2.245335e+03 -1.011116e+05 +3.550263e+06 -4.939385e+09 +5.011760e+09 -6.669435e+11   +8.801739e-07 +5.051835e-05 +1.046370e-03 -8.719994e-03 +9.446758e-01 +9.870756e+00 +2.932720e+03 +2.144826e+04 +1.483439e+05 -2.953606e+08 +2.624009e+10 +2.073945e+12   
BQF-018   +6.016731e+00   -1.518508e-07 -3.864005e-02 +5.350882e-06 +1.244577e-02 -3.331474e-01 +4.917915e+02 -5.518041e+03 -1.346462e+03 +3.220904e+06 -4.595140e+09 -6.428454e+10 +1.870398e+12   +1.431063e-06 +4.116242e-05 +1.628605e-03 -7.398044e-03 -1.055848e-01 -4.336410e+01 +3.891665e+03 +3.042833e+05 +1.853664e+07 -4.538209e+08 +5.474606e+10 +5.338271e+12   
BQF-019   +6.006630e+00   -9.290328e-07 -3.857368e-02 +9.790641e-04 +8.163055e-03 -3.529914e-01 +6.246291e+02 -1.244352e+03 -8.161522e+04 -6.815108e+06 -5.018663e+09 +5.138314e+09 +6.447419e+11   +1.141881e-06 +4.398753e-05 +2.386683e-03 +2.428117e-03 +5.356205e-01 +4.464423e+01 +5.118432e+02 +3.853262e+04 +1.942385e+06 +1.309802e+07 +1.304800e+10 +7.448085e+11   
BQF-020   +6.005944e+00   -6.407960e-07 -3.864683e-02 +1.196003e-03 +2.037991e-03 +1.968780e+00 +6.283970e+02 -8.891824e+03 +1.037080e+05 -4.907440e+05 -4.172034e+09 -3.083161e+10 -4.012255e+11   +1.826582e-06 +4.016120e-05 +1.116068e-03 +1.237180e-02 -1.728689e-01 +1.638156e+02 -4.579711e+03 +3.988918e+05 -1.881002e+07 +1.052627e+09 -5.693653e+10 +3.650472e+12   
BQF-021   +6.012507e+00   -4.895976e-07 -3.868059e-02 +5.475167e-04 +5.054406e-02 -8.132473e-02 +5.384065e+02 -4.939219e+02 +1.063749e+03 +6.039043e+06 -5.155334e+09 +1.327242e+10 +5.859451e+11   +1.718524e-06 +5.016748e-05 +5.332746e-04 -5.215483e-03 +1.443623e+00 +4.705001e+01 +3.231017e+03 +8.315826e+04 +3.410755e+06 +1.166174e+09 +4.817047e+10 +5.144373e+11   
BQF-022   +6.005342e+00   -7.038165e-07 -3.873505e-02 +5.764205e-04 +6.030053e-03 +5.938606e-01 +5.774009e+02 +5.017248e+02 -9.648854e+04 +3.416477e+07 -4.791499e+09 +7.863882e+09 -1.723221e+11   +2.770868e-07 +3.927160e-05 +3.083734e-03 +1.369735e-02 +8.216989e-01 +4.578156e+01 +8.481127e+02 +4.108267e+05 +6.826829e+06 -1.027840e+07 +1.065904e+11 +3.945850e+12   
BQF-023   +5.999257e+00   -1.295545e-06 -3.856079e-02 -5.820059e-04 +8.017476e-03 +1.204173e+00 +5.510984e+02 -4.386518e+03 -2.835956e+05 +4.558820e+06 -6.121253e+09 -2.165977e+09 -1.889882e+12   +2.290842e-06 +3.423792e-05 +7.079813e-04 -1.110948e-02 -5.603957e-01 -1.082783e+01 +6.209106e+02 -1.990828e+05 -3.671248e+06 -5.842162e+08 +4.906226e+10 -2.595691e+12   
BQF-024   +6.006087e+00   -1.277506e-07 -3.873336e-02 +4.172812e-04 +1.401373e-02 +2.421274e-01 +5.755613e+02 +5.930655e+02 +1.349736e+05 +1.996128e+05 -4.817098e+09 +1.916138e+10 -1.334428e+12   +1.080564e-06 +1.753792e-05 +1.308252e-03 -1.354869e-02 -6.776530e-01 -2.886119e+01 -1.030563e+03 -7.194338e+04 +9.894474e+05 -1.791972e+08 -2.775023e+10 -9.144844e+11   
BQF-025   +6.013710e+00   -1.861558e-06 -3.856970e-02 +5.632714e-04 +2.076106e-02 +5.171781e-02 +6.627709e+02 -1.307943e+03 -2.103084e+05 -5.377878e+06 -4.689383e+09 -1.062162e+10 -1.374253e+12   +1.241608e-06 +3.503496e-05 +2.065465e-03 +5.922986e-03 +1.792705e-01 +7.595140e+01 +3.490810e+03 +9.147769e+04 +1.071939e+07 +1.327954e+09 +2.796641e+10 -3.047646e+12   
BQF-026   +6.013783e+00   -7.714874e-08 -3.868254e-02 +5.593943e-04 +1.007038e-02 +3.529981e-01 +5.538700e+02 +2.338570e+02 +1.789145e+03 +2.499089e+06 -5.132555e+09 +3.888034e+10 -3.047699e+11   +1.347605e-06 +4.461855e-05 +1.335505e-03 +5.650997e-03 +1.302269e+00 +4.040838e+01 +1.395335e+03 +2.064323e+05 +1.250346e+07 +4.891216e+08 +1.036268e+10 +2.530031e+12   
BQF-027   +6.002908e+00   -1.125471e-06 -3.866153e-02 +7.470293e-04 +2.287326e-02 +8.719096e-01 +6.233930e+02 -1.841487e+03 +1.753254e+05 +7.259470e+06 -3.760564e+09 +7.400240e+10 +1.124815e+12   +1.095246e-06 +2.281812e-05 +1.535614e-03 -6.084018e-03 -3.238312e-01 -1.688783e+01 +2.149370e+03 -4.623704e+04 +7.281216e+06 -3.133440e+08 +5.430836e+09 -6.638622e+11   
BQF-028   +6.000531e+00   -1.691785e-06 -3.857530e-02 +6.036814e-04 -5.211005e-03 +1.967339e-01 +5.175609e+02 -3.077989e+03 +5.042167e+04 -1.008326e+06 -5.064932e+09 -3.300841e+10 -1.733317e+12   +1.400549e-06 +3.103139e-05 +1.366612e-03 -1.304781e-02 -2.846941e-01 +2.333562e+01 -4.238552e+02 -8.706180e+04 +3.580480e+06 -2.499879e+08 +4.196414e+10 -1.850730e+12   
BQF-029   +6.008549e+00   -5.388506e-07 -3.853494e-02 +9.417518e-04 +3.859188e-02 +1.121430e-01 +5.360695e+02 +1.846196e+03 +1.796807e+05 -5.915000e+06 -5.146104e+09 +3.590714e+10 +1.177454e+12   +2.108522e-06 +2.873511e-05 +1.502865e-03 -9.441256e-04 +3.051790e-02 +9.700918e+00 +2.267659e+03 +1.230107e+05 -4.632551e+06 +3.668699e+08 +1.877741e+10 -4.897898e+11   
BQF-030   +6.007146e+00   -1.565532e-06 -3.857144e-02 -1.820194e-04 +3.678282e-02 +3.000931e-01 +5.140879e+02 -6.010728e+02 +2.857690e+04 -1.519051e+06 -5.979465e+09 -1.922345e+09 -1.966267e+12   +1.516367e-06 +3.798055e-05 +9.884006e-04 -1.257087e-02 -6.425584e-01 -1.832577e+01 -1.766606e+03 -2.606422e+04 -1.380794e+07 -7.614844e+08 -2.381657e+10 -9.312219e+11   
BQF-031   +6.005868e+00   -3.986907e-07 -3.850223e-02 +3.458801e-04 +2.536085e-02 +4.610013e-01 +5.141999e+02 -7.369406e+02 -1.806503e+04 +7.361569e+06 -5.420102e+09 +7.224469e+09 +3.613563e+11   +8.236235e-07 +4.324467e-05 +1.800686e-03 -1.440126e-03 +6.531362e-01 +2.410259e+01 +3.490913e+03 +1.341505e+05 +7.371679e+06 +3.977945e+07 +5.194929e+10 +1.040975e+12   
