# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BQF-006   +7.000077e+01   -1.083987e-06 -3.767243e-02 -3.533983e-04 +2.376262e-02 -2.321940e-02 +4.873261e+02 -5.148843e+02 +1.172112e+04 +3.515843e+05 -4.707850e+09 +7.975924e+09 -1.912373e+10   +1.159548e-06 +3.242683e-05 +9.767951e-04 -1.045496e-02 +6.957698e-02 +1.878804e-01 +3.586775e+02 +6.115420e+04 -7.142160e+05 -4.685073e+07 +5.727528e+09 +2.180655e+11   
BQF-007   +6.998967e+01   -4.909057e-07 -3.767676e-02 -7.351168e-05 +9.348481e-03 +2.784315e-02 +4.866178e+02 -7.939772e+02 +1.309029e+04 -4.196852e+05 -4.760151e+09 +3.592187e+09 +1.734353e+11   +1.294912e-06 +4.061988e-05 +1.731818e-03 -1.179352e-02 -5.819373e-01 -6.862830e+00 -4.477185e+01 +5.946493e+04 -6.685279e+05 -1.217872e+08 +3.070232e+09 +1.473903e+11   
BQF-009   +7.001539e+01   -5.055750e-07 -3.770344e-02 +2.174211e-04 +1.161296e-02 +2.350332e-01 +4.729370e+02 -5.778248e+02 +8.377195e+03 +2.887038e+05 -4.774340e+09 +8.772764e+09 -3.229536e+10   +6.459344e-07 +3.581745e-05 +1.414971e-03 -1.672864e-02 -2.266719e-01 -2.680919e+00 +2.656423e+02 +5.598960e+04 -2.550384e+06 -8.591313e+07 +8.717018e+09 -1.476811e+11   
BQF-010   +7.000381e+01   -4.862575e-06 -3.768223e-02 +2.204309e-04 +1.329739e-02 +2.782340e-01 +4.670734e+02 -8.316882e+02 -2.076668e+04 -4.354017e+06 -4.824160e+09 +8.639254e+09 -1.471448e+11   -2.775170e-06 +1.910280e-05 +1.842793e-03 -1.263097e-02 -1.199638e-01 +2.478464e+01 +5.246726e+02 +6.848807e+04 -5.471951e+06 -1.217644e+08 +2.174127e+09 -3.713965e+09   
BQF-011   +7.000518e+01   -3.883394e-08 -3.768933e-02 +1.470634e-04 -1.657226e-02 +3.505396e-01 +4.643735e+02 -1.656049e+03 +4.202418e+04 +2.695458e+06 -4.844704e+09 -6.450354e+09 -3.665817e+11   +4.130489e-07 +3.649827e-05 +1.478412e-03 -9.074203e-03 -1.166639e-01 +8.226116e+00 +1.590428e+02 +4.398497e+04 +1.004054e+06 +1.311148e+08 +6.556398e+09 +6.696502e+09   
BQF-012   +7.000824e+01   -7.836495e-07 -3.771572e-02 -3.039974e-04 +7.343220e-03 -6.969564e-02 +4.913354e+02 -6.277245e+02 +2.072158e+04 +4.423052e+05 -4.711304e+09 -2.625224e+08 -5.141626e+11   +1.650019e-06 +4.302141e-05 +2.720855e-04 -2.154725e-02 +5.285789e-01 -1.389738e+01 -1.792592e+02 +2.850080e+04 -2.510999e+06 -5.939701e+07 +5.686966e+07 -3.201400e+11   
BQF-013   +7.001025e+01   +2.118274e-08 -3.770017e-02 +1.039859e-03 -6.111007e-03 +6.739363e-01 +4.809083e+02 -1.662422e+03 +3.855128e+04 +1.086505e+06 -4.796862e+09 -2.757448e+09 -1.910656e+11   +1.029452e-06 +3.753008e-05 +1.595191e-03 -2.248356e-02 -2.670256e-01 +4.825222e+00 -2.929492e+02 +3.974474e+04 -7.560706e+05 +1.692609e+08 +6.516414e+09 -1.807117e+11   
BQF-014   +7.000731e+01   -4.135084e-07 -3.766051e-02 +4.824388e-04 -3.905988e-03 +4.991393e-01 +4.809941e+02 -1.387404e+03 +5.256200e+04 +2.868860e+06 -4.741066e+09 -7.322167e+09 +2.924547e+10   +7.206142e-07 +3.155201e-05 +1.563671e-03 -7.936287e-03 -4.530290e-01 -1.094654e+00 +4.058370e+01 +3.047905e+04 -1.628844e+06 +1.431488e+07 +3.180299e+09 -2.809258e+11   
BQF-015   +7.000023e+01   -1.939378e-07 -3.766273e-02 +5.222951e-04 +1.726229e-02 +3.979910e-01 +4.671059e+02 -1.432835e+03 +5.569402e+04 +1.907662e+06 -4.927881e+09 -5.732584e+09 +4.935925e+11   +9.572813e-07 +3.730183e-05 +1.063293e-03 -1.094438e-02 +1.575973e-01 +5.006084e+00 -5.833505e+02 +3.116161e+04 +2.242411e+06 +8.833432e+07 -5.072540e+09 -4.577522e+11   
BQF-016   +7.001520e+01   +4.638777e-07 -3.769540e-02 +1.483719e-04 -6.866749e-04 +1.150111e-01 +4.581902e+02 -1.396194e+03 +1.835797e+04 +9.485132e+05 -4.884064e+09 -7.384759e+09 -2.875284e+11   +1.595758e-06 +2.442865e-05 +1.620575e-03 -4.055268e-03 -5.686107e-01 +4.036569e+00 -4.676776e+02 -2.671746e+03 -4.964709e+05 +7.566447e+07 +9.234580e+06 -6.748435e+11   
