# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-001   -9.975543e+00   +3.333086e-04 -1.570393e-05 +4.040059e-03 +1.549341e-02 -7.630941e+00 +1.138028e+02 -4.795943e+04 -1.421100e+04 -2.803572e+06 -3.289491e+08 +6.286141e+10 +4.131232e+11   +6.907753e-07 -2.179440e-05 -4.674097e-04 +3.330776e-03 -5.935309e-01 +4.650592e+01 +2.386104e+03 -3.274143e+04 -1.657936e+06 -1.116665e+08 -1.631020e+09 -7.586617e+11   
BC-002   -9.976262e+00   +3.329801e-04 -6.309843e-06 +4.209162e-03 +1.518129e-02 -7.727648e+00 +9.290757e+01 -4.789840e+04 -5.042124e+04 -5.338540e+06 -3.611258e+08 +6.392110e+10 -1.037325e+09   +5.173272e-07 -2.521783e-05 -2.214266e-04 +1.500264e-02 -5.218605e-01 +4.719968e+01 +3.907289e+03 -4.983165e+04 -3.677065e+05 -6.324158e+06 -5.961543e+09 -1.423850e+11   
BC-003   -9.976681e+00   +3.334914e-04 +1.368662e-06 +4.008431e-03 +1.590129e-02 -8.447486e+00 +1.146427e+02 -4.853381e+04 +7.274045e+04 +5.829327e+06 -2.359848e+08 +6.221245e+10 +2.919774e+11   +4.376377e-07 -1.002164e-05 -5.089396e-04 +1.655744e-02 -3.966994e-01 +3.438347e+01 +6.537625e+03 -4.582851e+03 +1.243255e+07 +3.198020e+08 +3.513722e+10 -1.668244e+11   
BC-004   -9.979256e+00   +3.324037e-04 -1.636732e-05 +3.936453e-03 +2.093973e-02 -7.025196e+00 +6.613219e+01 -4.713847e+04 -1.512123e+05 -2.915210e+06 -8.006196e+08 +8.716523e+10 +1.602839e+11   +7.636601e-07 -1.469333e-05 -9.494781e-05 +1.086833e-02 -1.350991e+00 +7.253699e+01 +4.911085e+03 -9.431047e+04 +1.033546e+07 -4.216290e+08 +5.366952e+09 -3.385697e+12   
BC-005   -9.975947e+00   +3.337857e-04 -3.463930e-06 +4.215817e-03 +1.229072e-02 -7.302471e+00 +9.381096e+01 -4.973906e+04 -8.641219e+04 -6.593984e+06 -1.254990e+08 +5.833312e+10 +7.037261e+11   +1.011865e-06 -1.215473e-05 -7.711071e-06 +1.176656e-02 +1.468099e-04 +7.618792e+01 +3.190601e+03 -5.124596e+04 -7.311870e+06 +2.225124e+08 -1.634863e+10 +1.722117e+12   
BC-006   -9.975092e+00   +3.334387e-04 -2.253717e-05 +3.907330e-03 +2.137663e-02 -7.094377e+00 +1.002919e+02 -4.757775e+04 -8.959231e+04 -1.965298e+07 -1.026979e+09 +1.011101e+10 -1.016887e+12   +5.658998e-07 -9.538700e-06 -8.746052e-05 +8.011879e-04 -2.067208e-01 +9.016824e+01 +2.526023e+03 +7.878768e+04 -1.025763e+07 +7.242613e+07 -8.423451e+08 -1.098863e+12   
BC-007   -9.979340e+00   +3.337648e-04 -1.786254e-05 +3.854217e-03 +1.998600e-02 -8.447880e+00 +8.342615e+01 -4.395454e+04 -1.164214e+05 +7.092143e+06 -5.773510e+08 +1.005696e+11 -9.744260e+11   +6.938572e-07 -1.498083e-05 -1.418656e-04 +1.422308e-03 -1.929342e-01 +3.687940e+01 +6.975741e+03 -2.536851e+05 +2.238249e+06 -2.391018e+08 +2.392845e+10 +1.985772e+11   
BC-008   -9.979059e+00   +3.336212e-04 -1.398469e-05 +3.873952e-03 +1.093082e-02 -7.495334e+00 +1.171383e+02 -4.195160e+04 -6.022853e+04 +9.386437e+06 +5.963469e+07 +5.260509e+10 +2.526501e+12   +8.301962e-07 -3.458686e-06 +3.277083e-04 +1.706595e-02 +3.526616e+00 -3.080594e+01 +1.330449e+04 -4.471210e+05 -1.560080e+07 -9.073260e+08 -1.316129e+10 -1.521946e+12   
BC-009   -9.974915e+00   +3.390676e-04 -2.786621e-05 +2.799985e-03 +1.093667e-02 -8.388372e+00 +1.371917e+02 -4.828595e+04 -7.352909e+04 +1.244748e+07 -6.830896e+08 +1.244441e+11 -1.843655e+12   +7.025072e-07 -2.050585e-05 -4.787317e-04 -1.405929e-02 +1.179712e+00 +3.499811e+01 +1.096769e+04 +2.687363e+05 +6.941430e+06 +1.298697e+09 -4.833128e+09 +1.297123e+12   
BC-010   -9.977185e+00   +3.404855e-04 -2.956504e-05 +2.815542e-03 +1.437657e-02 -7.644587e+00 +9.482217e+01 -4.853199e+04 -3.834773e+04 -2.365308e+06 -3.851463e+08 +6.923378e+10 +3.311122e+11   +5.957482e-07 -1.380262e-05 -2.164548e-04 +1.646764e-02 -2.396930e-01 +4.684254e+01 +4.467015e+03 -4.101522e+04 -1.761259e+06 -1.019932e+08 -3.506947e+09 -1.646955e+10   
