# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-001   +1.000399e+00   +3.252357e-04 +4.328345e-04 -5.807228e-05 -4.678450e-02 -7.332820e+00 +2.177525e+02 -4.586656e+04 -4.084724e+05 -2.761513e+05 -2.412255e+08 +5.408279e+10 +2.089715e+12   -5.489061e-06 +1.138530e-04 +2.550026e-03 -7.834801e-02 -3.475775e+00 +5.495884e+01 +6.996595e+03 +3.021058e+05 -2.801588e+06 +3.257413e+08 +9.410175e+09 +6.376148e+11   
BC-002   +1.000219e+00   +3.365044e-04 +2.861735e-04 +1.726667e-03 -4.492523e-02 -6.974013e+00 +2.290351e+02 -4.319053e+04 -1.027956e+05 -1.443859e+06 -2.442322e+08 +7.312671e+10 +2.100871e+11   -3.893068e-06 +8.268080e-05 +2.478056e-03 -7.049318e-02 -3.126795e+00 +6.412394e+01 +8.691223e+03 -6.031324e+04 -1.438171e+07 -6.423629e+07 -2.491171e+09 +6.211716e+11   
BC-003   +1.000005e+00   +3.273466e-04 +2.783869e-04 +4.247046e-04 -1.290104e-02 -7.505695e+00 +1.849147e+02 -4.626726e+04 +1.342008e+05 -1.280914e+07 +1.093709e+09 +3.216080e+10 +1.599802e+12   -4.887921e-06 +9.400755e-05 +1.898539e-03 -6.063048e-02 -4.394671e+00 +1.573391e+02 +4.776570e+03 -7.344088e+04 -1.240926e+07 -1.391900e+08 -2.253503e+10 +5.958054e+11   
BC-004   +9.998297e-01   +3.273489e-04 +3.735041e-04 +3.232923e-04 -3.938279e-02 -5.977104e+00 +1.489711e+02 -4.188907e+04 +1.502508e+05 -9.937600e+06 -1.174767e+09 +8.476302e+10 -8.547968e+11   -4.866079e-06 +9.258199e-05 +1.834271e-03 -6.834831e-02 -4.957490e+00 -4.874364e+00 -1.102985e+03 +2.486425e+05 -1.211977e+07 -1.156154e+08 -4.739203e+10 +1.124177e+12   
BC-005   +9.999652e-01   +3.259689e-04 +2.627041e-04 +1.389486e-03 -2.972444e-02 -9.050568e+00 +8.759013e+01 -4.436411e+04 -1.486163e+05 -3.128400e+06 -3.876681e+08 +8.188424e+10 +2.988043e+12   -4.522557e-06 +1.011320e-04 +2.452997e-03 -2.114245e-02 -8.534749e-01 -5.276402e+01 +3.777361e+03 -2.363389e+04 -2.580528e+07 -3.043053e+08 +2.132238e+10 -4.476112e+11   
BC-006   +9.999110e-01   +3.275345e-04 +2.814373e-04 +9.147291e-04 -7.382057e-02 -6.775579e+00 +2.208507e+02 -4.746261e+04 +7.406365e+04 -1.387034e+07 -8.370610e+08 +3.602633e+10 +2.891684e+12   -4.681693e-06 +1.074258e-04 +2.033212e-03 -5.066791e-02 -5.104105e+00 -7.757854e+01 +5.742324e+03 -3.805192e+04 -2.206223e+07 -9.263040e+07 +2.522583e+10 +2.501138e+11   
BC-007   +1.000312e+00   +3.246051e-04 +3.172127e-04 +1.003529e-03 +6.404626e-03 -5.041571e+00 +9.654056e+01 -4.707956e+04 -1.901921e+05 -8.684124e+06 +4.363310e+08 +1.011143e+11 +1.796886e+12   -4.640288e-06 +1.168626e-04 +1.974902e-03 -6.417631e-02 -4.689149e+00 -1.846894e+01 +7.345351e+03 +1.240822e+05 -1.265369e+07 -4.470946e+08 -6.058864e+10 -2.773304e+11   
BC-008   +1.000012e+00   +3.252005e-04 +2.936289e-04 +7.811825e-04 -2.498515e-02 -6.824527e+00 +1.230037e+02 -4.801837e+04 -2.038609e+05 -2.733504e+06 -1.719293e+08 +1.005706e+11 +1.783050e+12   -4.849850e-06 +9.873374e-05 +1.415113e-03 -1.437333e-02 -2.775584e+00 +3.537657e+01 +1.821638e+03 -1.371857e+04 -9.410277e+06 -7.879014e+07 +1.017095e+10 -4.841199e+11   
BC-009   +9.999332e-01   +3.320195e-04 +3.092327e-04 -6.398171e-04 -2.495622e-02 -8.709241e+00 +1.479011e+02 -4.626043e+04 -1.846735e+05 -1.112008e+07 -3.203035e+08 +9.488047e+10 +2.347192e+12   -5.662565e-06 +1.036478e-04 +2.715535e-03 -1.137379e-02 -3.234946e+00 +1.745206e+02 +2.275159e+03 +2.451340e+04 +1.235961e+05 -3.277531e+08 -3.175185e+10 +1.165988e+12   
BC-010   +9.999012e-01   +3.402797e-04 +3.130953e-04 -5.110619e-04 -3.494643e-02 -8.351750e+00 +1.434810e+02 -4.663899e+04 -7.216319e+04 -7.604118e+06 -5.597061e+08 +7.938051e+10 +3.949110e+11   -4.748460e-06 +9.641153e-05 +2.179030e-03 -1.065028e-02 -3.978632e+00 +8.296233e+01 +5.784019e+03 +9.570082e+04 -1.773870e+07 +9.940522e+07 -2.253652e+09 +1.876722e+12   
BC-011   +9.998913e-01   +3.341193e-04 +2.967372e-04 -9.187357e-04 -2.897317e-02 -1.011745e+01 +2.998879e+02 -4.284250e+04 +6.845435e+05 -2.464431e+06 -1.945278e+06 +2.145625e+11 +4.710999e+12   -5.132070e-06 +1.283708e-04 +2.469656e-03 -3.324594e-02 -5.761447e+00 -1.773397e+01 +9.668665e+03 +2.983404e+05 -9.384098e+06 +9.033295e+08 +6.135378e+10 -3.807458e+12   
BC-012   +9.998470e-01   +3.340053e-04 +3.318729e-04 -2.865394e-04 -2.611225e-02 -6.809282e+00 +9.486952e+01 -4.723392e+04 -1.288590e+05 -1.704633e+07 -3.309241e+08 +6.220423e+10 -4.836408e+11   -4.454411e-06 +1.221193e-04 +3.026463e-03 -3.160963e-02 -2.243362e+00 +6.112311e+01 +6.117244e+03 +2.226324e+05 -7.017980e+06 -5.891416e+08 -1.474517e+09 +3.370048e+12   
BC-013   +9.998470e-01   +3.355165e-04 +3.363549e-04 -6.391106e-04 -6.022362e-02 -9.321849e+00 +1.948322e+02 -5.104521e+04 -1.017316e+05 -1.282572e+07 -1.682025e+08 +9.271730e+10 +9.217551e+10   -5.537255e-06 +1.060683e-04 +2.333156e-03 -5.948245e-02 -3.717623e+00 +8.571537e+00 +7.818363e+03 +1.869856e+05 -4.021776e+06 +1.998565e+06 -5.517500e+10 +9.192614e+11   
BC-014   +9.998150e-01   +3.354461e-04 +3.105809e-04 -2.418188e-04 -4.006584e-02 -7.487825e+00 +1.573425e+02 -4.799257e+04 -3.811952e+05 +1.226420e+06 -1.958310e+08 +8.683717e+10 +2.238203e+12   -4.724984e-06 +1.304030e-04 +2.812028e-03 -6.103348e-02 -4.644846e+00 +1.049651e+01 +7.015443e+03 +3.801798e+03 +9.147524e+06 -1.043037e+09 -2.250554e+10 -5.531104e+11   
