# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-001   -6.998983e+00   +3.352216e-04 -3.273076e-05 +4.278086e-03 +1.505187e-02 -7.795997e+00 +1.132179e+02 -4.900893e+04 -9.730464e+04 -1.766354e+06 -1.370671e+08 +6.698682e+10 +3.525168e+11   +9.547554e-07 -2.511568e-05 -4.592273e-04 +1.064711e-02 -2.652794e-01 +4.395862e+01 +3.994023e+03 -5.034801e+04 +5.965860e+05 +2.641367e+07 +5.968660e+09 -7.209746e+11   
BC-002   -6.999800e+00   +3.347750e-04 -1.855633e-05 +4.399210e-03 +1.790398e-02 -7.890513e+00 +8.501014e+01 -4.773904e+04 -1.403054e+03 -3.671271e+06 -3.551450e+08 +6.947623e+10 +2.633290e+11   +7.373625e-07 -3.176445e-05 -1.979591e-04 +1.299616e-02 -4.700257e-01 +5.591541e+01 +4.303532e+03 -6.893294e+04 -1.563980e+06 +8.019879e+07 +2.480859e+09 -1.512656e+11   
BC-003   -7.000138e+00   +3.353444e-04 -7.223140e-06 +4.025141e-03 +2.752287e-02 -7.849082e+00 +9.318488e+01 -4.719994e+04 -7.949059e+04 +2.028546e+06 -4.375544e+08 +7.939043e+10 -2.157492e+11   +6.291285e-07 -1.391339e-05 -4.800738e-04 +1.564719e-03 -5.925645e-01 +3.403736e+01 +5.054703e+03 -5.025374e+04 -4.079307e+06 +3.850771e+08 -1.597517e+10 +8.674332e+11   
BC-004   -7.000510e+00   +3.343184e-04 -3.197351e-05 +4.035170e-03 +1.557725e-02 -7.733832e+00 +1.045763e+02 -4.898573e+04 -4.609954e+04 -2.982776e+06 -4.513955e+08 +6.142024e+10 -8.453777e+11   +8.699130e-07 -1.887564e-05 -4.310920e-04 +1.220766e-02 -4.977744e-01 +4.072212e+01 +4.437928e+03 +2.786608e+04 +1.261474e+06 -6.436971e+07 +1.437668e+09 +9.299155e+10   
BC-005   -7.000620e+00   +3.355698e-04 -1.645737e-05 +4.318943e-03 +2.559232e-02 -7.491304e+00 +1.042725e+02 -4.818425e+04 -1.638362e+04 -3.215362e+06 -4.296131e+08 +6.917624e+10 +3.176230e+11   +1.226856e-06 -1.485711e-05 -1.632670e-04 +1.360483e-02 -3.063941e-01 +4.364255e+01 +3.340078e+03 -7.233586e+04 -4.437991e+06 +1.280927e+07 +4.543402e+09 +1.385101e+11   
BC-006   -7.002645e+00   +3.351454e-04 -3.747443e-05 +4.212365e-03 -8.284745e-03 -6.931167e+00 +1.746437e+02 -4.101862e+04 +3.957103e+05 +1.106949e+07 -1.117169e+09 +1.030473e+11 -1.455931e+12   +8.163718e-07 -9.499512e-06 -6.621745e-05 +2.482925e-02 +1.950731e+00 +9.547630e+01 -2.304826e+03 -1.982951e+05 -3.182456e+07 -1.616635e+09 -5.483625e+10 -2.626123e+12   
BC-007   -7.000423e+00   +3.358407e-04 -2.886836e-05 +4.359058e-03 +2.251158e-02 -6.834576e+00 +9.473912e+01 -4.321872e+04 +9.528630e+04 +6.540758e+06 -2.784883e+08 +8.526608e+10 +4.715912e+12   +9.315051e-07 -1.486613e-05 +2.377918e-04 +1.345010e-02 +1.634217e+00 -1.224454e+02 +2.140885e+03 -1.423962e+05 -1.145665e+07 +5.237526e+08 -6.286563e+10 -2.462311e+12   
BC-008   -7.000281e+00   +3.357160e-04 -3.173978e-05 +4.668960e-03 -1.774102e-02 -7.898814e+00 +5.828627e+01 -4.746092e+04 +7.755413e+04 -3.859566e+06 +2.319855e+08 +5.118459e+10 -3.801733e+11   +9.687364e-07 -1.305278e-05 -5.212055e-04 -4.994721e-03 -1.556268e-01 -5.107641e+01 +5.206011e+03 -5.117000e+05 -9.522292e+06 -8.223537e+08 -2.236750e+10 -7.403690e+11   
BC-009   -7.001002e+00   +3.409642e-04 -3.878659e-05 +3.087207e-03 -3.047732e-03 -7.769328e+00 +8.345778e+01 -4.789924e+04 -5.108060e+04 +7.052585e+06 -6.342466e+08 +6.024805e+10 -2.867247e+11   +1.012036e-06 -2.019402e-05 -3.486501e-04 +1.422224e-02 -1.053846e+00 +4.597149e+01 +2.357743e+03 -7.570228e+04 +4.576929e+05 +1.170847e+08 -2.488668e+10 -1.364942e+10   
BC-010   -7.000180e+00   +3.423562e-04 -4.406535e-05 +3.055733e-03 +1.323101e-02 -7.784380e+00 +9.080768e+01 -4.786764e+04 -3.891674e+04 -2.044073e+06 -3.232370e+08 +6.209652e+10 +4.275756e+11   +8.022155e-07 -2.028809e-05 -2.960692e-04 +1.918834e-02 -5.797505e-01 +7.385674e+01 +4.336226e+03 -6.820886e+04 -2.226587e+06 -1.621974e+08 -7.304649e+09 +6.693912e+09   
