X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
-6.	0.	-799.5	-2.57926e-8	3.30442e-7	-3.86625e-7
-5.	0.	-799.5	-2.15184e-8	3.30714e-7	-3.87256e-7
-4.	0.	-799.5	-1.72311e-8	3.30934e-7	-3.8777e-7
-3.	0.	-799.5	-1.29316e-8	3.31107e-7	-3.88169e-7
-2.	0.	-799.5	-8.6214e-9	3.31232e-7	-3.88456e-7
-1.	0.	-799.5	-4.31491e-9	3.31304e-7	-3.88629e-7
0.	0.	-799.5	-1.70159e-12	3.3133e-7	-3.88687e-7
1.	0.	-799.5	4.31187e-9	3.31304e-7	-3.8863e-7
2.	0.	-799.5	8.62636e-9	3.31232e-7	-3.88457e-7
3.	0.	-799.5	1.29329e-8	3.31108e-7	-3.88174e-7
4.	0.	-799.5	1.72337e-8	3.30939e-7	-3.87768e-7
5.	0.	-799.5	2.15176e-8	3.30716e-7	-3.87256e-7
6.	0.	-799.5	2.57895e-8	3.30442e-7	-3.86626e-7
7.	0.	-799.5	3.00492e-8	3.30124e-7	-3.85886e-7
8.	0.	-799.5	3.42912e-8	3.29755e-7	-3.85028e-7
9.	0.	-799.5	3.8509e-8	3.29339e-7	-3.84064e-7
10.	0.	-799.5	4.27036e-8	3.28874e-7	-3.82987e-7
11.	0.	-799.5	4.68775e-8	3.28363e-7	-3.81798e-7
12.	0.	-799.5	5.10191e-8	3.27806e-7	-3.80505e-7
13.	0.	-799.5	5.51255e-8	3.27196e-7	-3.79103e-7
-13.	0.	-799.	-5.58546e-8	3.30868e-7	-3.83298e-7
-12.	0.	-799.	-5.16938e-8	3.31483e-7	-3.84726e-7
-11.	0.	-799.	-4.7502e-8	3.32051e-7	-3.86041e-7
-10.	0.	-799.	-4.32812e-8	3.32566e-7	-3.87247e-7
-9.	0.	-799.	-3.90187e-8	3.33045e-7	-3.88342e-7
-8.	0.	-799.	-3.47467e-8	3.33468e-7	-3.89321e-7
-7.	0.	-799.	-3.04492e-8	3.33844e-7	-3.90187e-7
-6.	0.	-799.	-2.6133e-8	3.3417e-7	-3.90941e-7
-5.	0.	-799.	-2.18089e-8	3.34438e-7	-3.9158e-7
-4.	0.	-799.	-1.74603e-8	3.34664e-7	-3.92104e-7
-3.	0.	-799.	-1.31023e-8	3.34843e-7	-3.92507e-7
-2.	0.	-799.	-8.74166e-9	3.34964e-7	-3.92799e-7
-1.	0.	-799.	-4.37421e-9	3.35038e-7	-3.92977e-7
0.	0.	-799.	1.05227e-12	3.35066e-7	-3.93033e-7
1.	0.	-799.	4.36779e-9	3.3504e-7	-3.92976e-7
2.	0.	-799.	8.74091e-9	3.34966e-7	-3.92801e-7
3.	0.	-799.	1.31033e-8	3.34839e-7	-3.92514e-7
4.	0.	-799.	1.74581e-8	3.34663e-7	-3.92104e-7
5.	0.	-799.	2.18056e-8	3.34441e-7	-3.9158e-7
6.	0.	-799.	2.61343e-8	3.34165e-7	-3.90941e-7
7.	0.	-799.	3.04521e-8	3.33841e-7	-3.90185e-7
8.	0.	-799.	3.47483e-8	3.33468e-7	-3.89319e-7
9.	0.	-799.	3.90212e-8	3.33044e-7	-3.88342e-7
10.	0.	-799.	4.32795e-8	3.32575e-7	-3.87244e-7
11.	0.	-799.	4.7499e-8	3.32051e-7	-3.86041e-7
12.	0.	-799.	5.16937e-8	3.31482e-7	-3.84726e-7
13.	0.	-799.	5.58633e-8	3.30868e-7	-3.83302e-7
-13.	0.	-798.5	-5.66059e-8	3.34586e-7	-3.87552e-7
-12.	0.	-798.5	-5.23857e-8	3.35211e-7	-3.89004e-7
-11.	0.	-798.5	-4.81318e-8	3.3579e-7	-3.90338e-7
-10.	0.	-798.5	-4.38481e-8	3.36324e-7	-3.9156e-7
-9.	0.	-798.5	-3.95444e-8	3.368e-7	-3.92672e-7
-8.	0.	-798.5	-3.52152e-8	3.37228e-7	-3.93671e-7
-7.	0.	-798.5	-3.08586e-8	3.3761e-7	-3.94549e-7
-6.	0.	-798.5	-2.64899e-8	3.37937e-7	-3.95315e-7
-5.	0.	-798.5	-2.20935e-8	3.38219e-7	-3.95963e-7
-4.	0.	-798.5	-1.76959e-8	3.38447e-7	-3.96492e-7
-3.	0.	-798.5	-1.32807e-8	3.38624e-7	-3.96907e-7
-2.	0.	-798.5	-8.85917e-9	3.38751e-7	-3.972e-7
-1.	0.	-798.5	-4.43144e-9	3.38825e-7	-3.9738e-7
0.	0.	-798.5	-3.68226e-12	3.38849e-7	-3.97442e-7
1.	0.	-798.5	4.43053e-9	3.38828e-7	-3.97377e-7
2.	0.	-798.5	8.86141e-9	3.38752e-7	-3.97206e-7
3.	0.	-798.5	1.32774e-8	3.38622e-7	-3.96907e-7
4.	0.	-798.5	1.7696e-8	3.38444e-7	-3.96497e-7
5.	0.	-798.5	2.20973e-8	3.38217e-7	-3.95961e-7
6.	0.	-798.5	2.64897e-8	3.3794e-7	-3.95317e-7
7.	0.	-798.5	3.08589e-8	3.37608e-7	-3.9455e-7
8.	0.	-798.5	3.52172e-8	3.3723e-7	-3.93668e-7
9.	0.	-798.5	3.95466e-8	3.36802e-7	-3.92676e-7
10.	0.	-798.5	4.3857e-8	3.36323e-7	-3.91562e-7
11.	0.	-798.5	4.81348e-8	3.3579e-7	-3.9034e-7
12.	0.	-798.5	5.23868e-8	3.35215e-7	-3.89004e-7
13.	0.	-798.5	5.65973e-8	3.34585e-7	-3.87551e-7
-13.	0.	-798.	-5.73579e-8	3.38359e-7	-3.91867e-7
-12.	0.	-798.	-5.30845e-8	3.38995e-7	-3.93337e-7
-11.	0.	-798.	-4.87842e-8	3.3958e-7	-3.94694e-7
-10.	0.	-798.	-4.4445e-8	3.40118e-7	-3.95935e-7
-9.	0.	-798.	-4.00788e-8	3.40605e-7	-3.97064e-7
-8.	0.	-798.	-3.56882e-8	3.41039e-7	-3.98073e-7
-7.	0.	-798.	-3.12734e-8	3.41426e-7	-3.98967e-7
-6.	0.	-798.	-2.68381e-8	3.41767e-7	-3.99743e-7
-5.	0.	-798.	-2.23969e-8	3.42046e-7	-4.00405e-7
-4.	0.	-798.	-1.7932e-8	3.42276e-7	-4.00944e-7
-3.	0.	-798.	-1.34607e-8	3.42458e-7	-4.01368e-7
-2.	0.	-798.	-8.97737e-9	3.42588e-7	-4.01663e-7
-1.	0.	-798.	-4.48958e-9	3.42664e-7	-4.01845e-7
0.	0.	-798.	-6.56694e-12	3.42686e-7	-4.01909e-7
1.	0.	-798.	4.48753e-9	3.42663e-7	-4.01842e-7
2.	0.	-798.	8.97627e-9	3.42585e-7	-4.01664e-7
3.	0.	-798.	1.34624e-8	3.42459e-7	-4.01365e-7
4.	0.	-798.	1.79309e-8	3.42275e-7	-4.00941e-7
5.	0.	-798.	2.23967e-8	3.42046e-7	-4.00402e-7
6.	0.	-798.	2.68466e-8	3.41764e-7	-3.99749e-7
7.	0.	-798.	3.12747e-8	3.41429e-7	-3.98966e-7
8.	0.	-798.	3.56877e-8	3.4104e-7	-3.98072e-7
9.	0.	-798.	4.0079e-8	3.40607e-7	-3.97064e-7
10.	0.	-798.	4.44401e-8	3.4012e-7	-3.95937e-7
11.	0.	-798.	4.87792e-8	3.39579e-7	-3.94691e-7
12.	0.	-798.	5.30891e-8	3.38994e-7	-3.93334e-7
13.	0.	-798.	5.73594e-8	3.38358e-7	-3.91866e-7
-13.	0.	-797.5	-5.813e-8	3.42179e-7	-3.96232e-7
-12.	0.	-797.5	-5.38014e-8	3.42826e-7	-3.97724e-7
-11.	0.	-797.5	-4.94365e-8	3.4342e-7	-3.99102e-7
-10.	0.	-797.5	-4.50372e-8	3.43969e-7	-4.00365e-7
-9.	0.	-797.5	-4.06185e-8	3.44461e-7	-4.01513e-7
-8.	0.	-797.5	-3.61692e-8	3.44903e-7	-4.02542e-7
-7.	0.	-797.5	-3.16954e-8	3.45297e-7	-4.03448e-7
-6.	0.	-797.5	-2.72037e-8	3.45639e-7	-4.04238e-7
-5.	0.	-797.5	-2.26942e-8	3.45926e-7	-4.04909e-7
-4.	0.	-797.5	-1.81698e-8	3.46165e-7	-4.05454e-7
-3.	0.	-797.5	-1.36399e-8	3.46346e-7	-4.05882e-7
-2.	0.	-797.5	-9.09747e-9	3.46478e-7	-4.06186e-7
-1.	0.	-797.5	-4.55416e-9	3.46553e-7	-4.06367e-7
0.	0.	-797.5	1.13516e-12	3.4658e-7	-4.0643e-7
1.	0.	-797.5	4.54743e-9	3.46552e-7	-4.06369e-7
2.	0.	-797.5	9.09281e-9	3.46471e-7	-4.06191e-7
3.	0.	-797.5	1.36367e-8	3.46342e-7	-4.05878e-7
4.	0.	-797.5	1.81762e-8	3.46163e-7	-4.05451e-7
5.	0.	-797.5	2.26927e-8	3.45924e-7	-4.04909e-7
6.	0.	-797.5	2.72052e-8	3.45635e-7	-4.04236e-7
7.	0.	-797.5	3.16952e-8	3.45296e-7	-4.03448e-7
8.	0.	-797.5	3.61707e-8	3.44908e-7	-4.0254e-7
9.	0.	-797.5	4.06168e-8	3.44464e-7	-4.01513e-7
10.	0.	-797.5	4.50381e-8	3.43968e-7	-4.00363e-7
11.	0.	-797.5	4.94364e-8	3.43423e-7	-3.99107e-7
12.	0.	-797.5	5.37995e-8	3.42828e-7	-3.97727e-7
13.	0.	-797.5	5.81296e-8	3.4218e-7	-3.96236e-7
-13.	0.	-797.	-5.89119e-8	3.46052e-7	-4.00659e-7
-12.	0.	-797.	-5.45224e-8	3.46711e-7	-4.02176e-7
-11.	0.	-797.	-5.01033e-8	3.47311e-7	-4.03576e-7
-10.	0.	-797.	-4.56466e-8	3.47868e-7	-4.04859e-7
-9.	0.	-797.	-4.11608e-8	3.48375e-7	-4.06019e-7
-8.	0.	-797.	-3.6655e-8	3.48824e-7	-4.07062e-7
-7.	0.	-797.	-3.21237e-8	3.4922e-7	-4.07993e-7
-6.	0.	-797.	-2.75733e-8	3.49565e-7	-4.08791e-7
-5.	0.	-797.	-2.30014e-8	3.4986e-7	-4.09466e-7
-4.	0.	-797.	-1.84222e-8	3.50095e-7	-4.10023e-7
-3.	0.	-797.	-1.38322e-8	3.50279e-7	-4.10459e-7
-2.	0.	-797.	-9.22308e-9	3.50418e-7	-4.10769e-7
-1.	0.	-797.	-4.6093e-9	3.50498e-7	-4.10953e-7
0.	0.	-797.	3.84011e-13	3.50524e-7	-4.11018e-7
1.	0.	-797.	4.6117e-9	3.50498e-7	-4.10952e-7
2.	0.	-797.	9.22022e-9	3.50417e-7	-4.10769e-7
3.	0.	-797.	1.38284e-8	3.50285e-7	-4.1046e-7
4.	0.	-797.	1.8424e-8	3.50098e-7	-4.10022e-7
5.	0.	-797.	2.30006e-8	3.49857e-7	-4.09472e-7
6.	0.	-797.	2.75731e-8	3.49568e-7	-4.0879e-7
7.	0.	-797.	3.21236e-8	3.49221e-7	-4.07991e-7
8.	0.	-797.	3.66548e-8	3.48822e-7	-4.07065e-7
9.	0.	-797.	4.11624e-8	3.48371e-7	-4.06019e-7
10.	0.	-797.	4.56467e-8	3.4787e-7	-4.04861e-7
11.	0.	-797.	5.00981e-8	3.47316e-7	-4.03573e-7
12.	0.	-797.	5.45244e-8	3.4671e-7	-4.02175e-7
13.	0.	-797.	5.89134e-8	3.46052e-7	-4.00658e-7
-13.	0.	-796.5	-5.97036e-8	3.49981e-7	-4.05144e-7
-12.	0.	-796.5	-5.52546e-8	3.50648e-7	-4.06687e-7
-11.	0.	-796.5	-5.07749e-8	3.5126e-7	-4.08109e-7
-10.	0.	-796.5	-4.62691e-8	3.5182e-7	-4.09408e-7
-9.	0.	-796.5	-4.17164e-8	3.52338e-7	-4.10593e-7
-8.	0.	-796.5	-3.71505e-8	3.52793e-7	-4.1165e-7
-7.	0.	-796.5	-3.25608e-8	3.53197e-7	-4.12588e-7
-6.	0.	-796.5	-2.79496e-8	3.53543e-7	-4.13401e-7
-5.	0.	-796.5	-2.33139e-8	3.53846e-7	-4.14094e-7
-4.	0.	-796.5	-1.86749e-8	3.54089e-7	-4.14658e-7
-3.	0.	-796.5	-1.40116e-8	3.54279e-7	-4.15102e-7
-2.	0.	-796.5	-9.34714e-9	3.54413e-7	-4.1542e-7
-1.	0.	-796.5	-4.67516e-9	3.54494e-7	-4.15603e-7
0.	0.	-796.5	-3.90371e-12	3.5452e-7	-4.15664e-7
1.	0.	-796.5	4.67244e-9	3.54494e-7	-4.15604e-7
2.	0.	-796.5	9.34656e-9	3.54413e-7	-4.15412e-7
3.	0.	-796.5	1.40134e-8	3.54277e-7	-4.151e-7
4.	0.	-796.5	1.86685e-8	3.54087e-7	-4.14659e-7
5.	0.	-796.5	2.33148e-8	3.53846e-7	-4.14093e-7
6.	0.	-796.5	2.79455e-8	3.53549e-7	-4.13399e-7
7.	0.	-796.5	3.256e-8	3.53199e-7	-4.12589e-7
8.	0.	-796.5	3.71501e-8	3.52792e-7	-4.11651e-7
9.	0.	-796.5	4.17155e-8	3.52331e-7	-4.10593e-7
10.	0.	-796.5	4.6265e-8	3.51826e-7	-4.0941e-7
11.	0.	-796.5	5.0778e-8	3.51264e-7	-4.08108e-7
12.	0.	-796.5	5.52577e-8	3.50646e-7	-4.06683e-7
13.	0.	-796.5	5.9705e-8	3.49979e-7	-4.0515e-7
-13.	0.	-796.	-6.05123e-8	3.53958e-7	-4.09688e-7
-12.	0.	-796.	-5.60062e-8	3.54635e-7	-4.11255e-7
-11.	0.	-796.	-5.14605e-8	3.55263e-7	-4.127e-7
-10.	0.	-796.	-4.68884e-8	3.55832e-7	-4.14019e-7
-9.	0.	-796.	-4.22844e-8	3.56352e-7	-4.15221e-7
-8.	0.	-796.	-3.76557e-8	3.56817e-7	-4.16299e-7
-7.	0.	-796.	-3.30014e-8	3.57226e-7	-4.17251e-7
-6.	0.	-796.	-2.8324e-8	3.57584e-7	-4.18077e-7
-5.	0.	-796.	-2.36335e-8	3.57883e-7	-4.1878e-7
-4.	0.	-796.	-1.89248e-8	3.58131e-7	-4.19356e-7
-3.	0.	-796.	-1.42009e-8	3.58326e-7	-4.198e-7
-2.	0.	-796.	-9.47271e-9	3.58462e-7	-4.20117e-7
-1.	0.	-796.	-4.73351e-9	3.58549e-7	-4.20312e-7
0.	0.	-796.	2.64611e-12	3.58573e-7	-4.20375e-7
1.	0.	-796.	4.73941e-9	3.58546e-7	-4.20311e-7
2.	0.	-796.	9.47759e-9	3.58466e-7	-4.20118e-7
3.	0.	-796.	1.42037e-8	3.58325e-7	-4.19804e-7
4.	0.	-796.	1.89226e-8	3.58134e-7	-4.19352e-7
5.	0.	-796.	2.36307e-8	3.57885e-7	-4.18781e-7
6.	0.	-796.	2.83267e-8	3.57586e-7	-4.18077e-7
7.	0.	-796.	3.29973e-8	3.57227e-7	-4.1725e-7
8.	0.	-796.	3.76532e-8	3.56816e-7	-4.16297e-7
9.	0.	-796.	4.22816e-8	3.5635e-7	-4.15225e-7
10.	0.	-796.	4.68888e-8	3.55834e-7	-4.14022e-7
11.	0.	-796.	5.14658e-8	3.55262e-7	-4.12699e-7
12.	0.	-796.	5.60033e-8	3.54634e-7	-4.11251e-7
13.	0.	-796.	6.05127e-8	3.53958e-7	-4.09686e-7
-13.	0.	-795.5	-6.13301e-8	3.57994e-7	-4.143e-7
-12.	0.	-795.5	-5.67628e-8	3.58681e-7	-4.15885e-7
-11.	0.	-795.5	-5.21574e-8	3.59319e-7	-4.17351e-7
-10.	0.	-795.5	-4.75236e-8	3.59897e-7	-4.18696e-7
-9.	0.	-795.5	-4.2856e-8	3.60425e-7	-4.19917e-7
-8.	0.	-795.5	-3.81652e-8	3.60898e-7	-4.21009e-7
-7.	0.	-795.5	-3.34498e-8	3.61313e-7	-4.21976e-7
-6.	0.	-795.5	-2.8712e-8	3.61672e-7	-4.22818e-7
-5.	0.	-795.5	-2.39501e-8	3.61984e-7	-4.23525e-7
-4.	0.	-795.5	-1.91828e-8	3.62232e-7	-4.24111e-7
-3.	0.	-795.5	-1.43944e-8	3.62432e-7	-4.2457e-7
-2.	0.	-795.5	-9.60155e-9	3.62569e-7	-4.24891e-7
-1.	0.	-795.5	-4.80103e-9	3.62654e-7	-4.25088e-7
0.	0.	-795.5	-3.35922e-12	3.6268e-7	-4.25152e-7
1.	0.	-795.5	4.80261e-9	3.6265e-7	-4.25084e-7
2.	0.	-795.5	9.60219e-9	3.62567e-7	-4.2489e-7
3.	0.	-795.5	1.43879e-8	3.62424e-7	-4.24569e-7
4.	0.	-795.5	1.9182e-8	3.62234e-7	-4.24112e-7
5.	0.	-795.5	2.395e-8	3.61982e-7	-4.23533e-7
6.	0.	-795.5	2.87113e-8	3.61675e-7	-4.22814e-7
7.	0.	-795.5	3.34504e-8	3.61315e-7	-4.21977e-7
8.	0.	-795.5	3.81672e-8	3.60898e-7	-4.21009e-7
9.	0.	-795.5	4.28562e-8	3.60424e-7	-4.19915e-7
10.	0.	-795.5	4.75274e-8	3.59901e-7	-4.18698e-7
11.	0.	-795.5	5.21663e-8	3.59318e-7	-4.17352e-7
12.	0.	-795.5	5.67579e-8	3.58678e-7	-4.15886e-7
13.	0.	-795.5	6.13333e-8	3.57994e-7	-4.14294e-7
-13.	0.	-795.	-6.21583e-8	3.62083e-7	-4.18964e-7
-12.	0.	-795.	-5.75371e-8	3.62778e-7	-4.20578e-7
-11.	0.	-795.	-5.28619e-8	3.63431e-7	-4.22069e-7
-10.	0.	-795.	-4.81733e-8	3.64017e-7	-4.23438e-7
-9.	0.	-795.	-4.34428e-8	3.64552e-7	-4.24673e-7
-8.	0.	-795.	-3.86916e-8	3.65029e-7	-4.25787e-7
-7.	0.	-795.	-3.39043e-8	3.65456e-7	-4.2677e-7
-6.	0.	-795.	-2.91002e-8	3.65827e-7	-4.27623e-7
-5.	0.	-795.	-2.42782e-8	3.66134e-7	-4.28344e-7
-4.	0.	-795.	-1.94426e-8	3.66391e-7	-4.28937e-7
-3.	0.	-795.	-1.45913e-8	3.66591e-7	-4.29401e-7
-2.	0.	-795.	-9.73375e-9	3.66733e-7	-4.2973e-7
-1.	0.	-795.	-4.86619e-9	3.6682e-7	-4.29925e-7
0.	0.	-795.	-7.15135e-13	3.66845e-7	-4.29991e-7
1.	0.	-795.	4.86791e-9	3.66817e-7	-4.29924e-7
2.	0.	-795.	9.73225e-9	3.66729e-7	-4.29732e-7
3.	0.	-795.	1.45884e-8	3.66587e-7	-4.29398e-7
4.	0.	-795.	1.94399e-8	3.6639e-7	-4.28939e-7
5.	0.	-795.	2.42754e-8	3.66134e-7	-4.28345e-7
6.	0.	-795.	2.91033e-8	3.65828e-7	-4.2762e-7
7.	0.	-795.	3.39018e-8	3.65452e-7	-4.26763e-7
8.	0.	-795.	3.86838e-8	3.65029e-7	-4.25782e-7
9.	0.	-795.	4.34465e-8	3.64556e-7	-4.24675e-7
10.	0.	-795.	4.81691e-8	3.64017e-7	-4.23438e-7
11.	0.	-795.	5.28688e-8	3.63427e-7	-4.2207e-7
12.	0.	-795.	5.75364e-8	3.62783e-7	-4.20578e-7
13.	0.	-795.	6.21627e-8	3.62083e-7	-4.18963e-7
-13.	0.	-794.5	-6.30086e-8	3.66226e-7	-4.23693e-7
-12.	0.	-794.5	-5.83139e-8	3.6694e-7	-4.25334e-7
-11.	0.	-794.5	-5.35897e-8	3.67592e-7	-4.26849e-7
-10.	0.	-794.5	-4.88271e-8	3.68195e-7	-4.28235e-7
-9.	0.	-794.5	-4.40285e-8	3.68741e-7	-4.29497e-7
-8.	0.	-794.5	-3.92121e-8	3.69224e-7	-4.30623e-7
-7.	0.	-794.5	-3.43663e-8	3.69655e-7	-4.3162e-7
-6.	0.	-794.5	-2.94948e-8	3.70033e-7	-4.32489e-7
-5.	0.	-794.5	-2.4612e-8	3.70348e-7	-4.33226e-7
-4.	0.	-794.5	-1.97128e-8	3.70604e-7	-4.33826e-7
-3.	0.	-794.5	-1.47931e-8	3.70806e-7	-4.34296e-7
-2.	0.	-794.5	-9.86767e-9	3.70952e-7	-4.34632e-7
-1.	0.	-794.5	-4.93549e-9	3.71039e-7	-4.34833e-7
0.	0.	-794.5	-4.8e-14	3.71067e-7	-4.34899e-7
1.	0.	-794.5	4.93647e-9	3.7104e-7	-4.3483e-7
2.	0.	-794.5	9.86369e-9	3.7095e-7	-4.34633e-7
3.	0.	-794.5	1.47916e-8	3.70806e-7	-4.34297e-7
4.	0.	-794.5	1.97109e-8	3.70609e-7	-4.33827e-7
5.	0.	-794.5	2.46123e-8	3.70346e-7	-4.33226e-7
6.	0.	-794.5	2.94983e-8	3.70032e-7	-4.32487e-7
7.	0.	-794.5	3.43651e-8	3.69654e-7	-4.31623e-7
8.	0.	-794.5	3.92137e-8	3.69228e-7	-4.30623e-7
9.	0.	-794.5	4.4036e-8	3.6874e-7	-4.29495e-7
10.	0.	-794.5	4.8824e-8	3.68192e-7	-4.28239e-7
11.	0.	-794.5	5.359e-8	3.67594e-7	-4.26852e-7
12.	0.	-794.5	5.83195e-8	3.66941e-7	-4.25335e-7
13.	0.	-794.5	6.30027e-8	3.66223e-7	-4.23696e-7
-13.	0.	-794.	-6.38661e-8	3.70427e-7	-4.28492e-7
-12.	0.	-794.	-5.91115e-8	3.71153e-7	-4.30158e-7
-11.	0.	-794.	-5.43221e-8	3.71815e-7	-4.31697e-7
-10.	0.	-794.	-4.94977e-8	3.72424e-7	-4.33103e-7
-9.	0.	-794.	-4.46371e-8	3.72981e-7	-4.34381e-7
-8.	0.	-794.	-3.97453e-8	3.73477e-7	-4.35527e-7
-7.	0.	-794.	-3.48356e-8	3.73916e-7	-4.36546e-7
-6.	0.	-794.	-2.99082e-8	3.74289e-7	-4.37425e-7
-5.	0.	-794.	-2.49516e-8	3.74613e-7	-4.38173e-7
-4.	0.	-794.	-1.99736e-8	3.74877e-7	-4.38782e-7
-3.	0.	-794.	-1.49914e-8	3.75085e-7	-4.39257e-7
-2.	0.	-794.	-9.99977e-9	3.75231e-7	-4.39597e-7
-1.	0.	-794.	-5.0022e-9	3.75316e-7	-4.39807e-7
0.	0.	-794.	2.74389e-12	3.75348e-7	-4.39872e-7
1.	0.	-794.	5.00568e-9	3.75322e-7	-4.39807e-7
2.	0.	-794.	1.e-8	3.75227e-7	-4.39599e-7
3.	0.	-794.	1.49968e-8	3.75084e-7	-4.39258e-7
4.	0.	-794.	1.99738e-8	3.74877e-7	-4.38784e-7
5.	0.	-794.	2.49481e-8	3.74612e-7	-4.3817e-7
6.	0.	-794.	2.99029e-8	3.7429e-7	-4.37426e-7
7.	0.	-794.	3.48408e-8	3.73915e-7	-4.36542e-7
8.	0.	-794.	3.97489e-8	3.73474e-7	-4.35531e-7
9.	0.	-794.	4.46376e-8	3.72982e-7	-4.34384e-7
10.	0.	-794.	4.94918e-8	3.72426e-7	-4.33104e-7
11.	0.	-794.	5.43148e-8	3.71815e-7	-4.31697e-7
12.	0.	-794.	5.91086e-8	3.71152e-7	-4.30157e-7
13.	0.	-794.	6.38664e-8	3.70431e-7	-4.2849e-7
-13.	0.	-793.5	-6.47391e-8	3.74686e-7	-4.33351e-7
-12.	0.	-793.5	-5.99202e-8	3.75425e-7	-4.35047e-7
-11.	0.	-793.5	-5.50661e-8	3.76101e-7	-4.36606e-7
-10.	0.	-793.5	-5.01735e-8	3.76719e-7	-4.38039e-7
-9.	0.	-793.5	-4.52531e-8	3.77281e-7	-4.39338e-7
-8.	0.	-793.5	-4.0292e-8	3.77786e-7	-4.40505e-7
-7.	0.	-793.5	-3.53095e-8	3.78232e-7	-4.41532e-7
-6.	0.	-793.5	-3.03159e-8	3.78614e-7	-4.4243e-7
-5.	0.	-793.5	-2.52853e-8	3.78945e-7	-4.43188e-7
-4.	0.	-793.5	-2.02529e-8	3.79209e-7	-4.43808e-7
-3.	0.	-793.5	-1.52013e-8	3.79419e-7	-4.44292e-7
-2.	0.	-793.5	-1.01343e-8	3.7957e-7	-4.44637e-7
-1.	0.	-793.5	-5.07539e-9	3.79655e-7	-4.44846e-7
0.	0.	-793.5	-1.70388e-12	3.79683e-7	-4.44916e-7
1.	0.	-793.5	5.06905e-9	3.79656e-7	-4.44846e-7
2.	0.	-793.5	1.01401e-8	3.79571e-7	-4.44637e-7
3.	0.	-793.5	1.51976e-8	3.79416e-7	-4.44291e-7
4.	0.	-793.5	2.02574e-8	3.79215e-7	-4.4381e-7
5.	0.	-793.5	2.52901e-8	3.78943e-7	-4.43188e-7
6.	0.	-793.5	3.03158e-8	3.7862e-7	-4.42429e-7
7.	0.	-793.5	3.53184e-8	3.78233e-7	-4.41532e-7
8.	0.	-793.5	4.02933e-8	3.77784e-7	-4.40503e-7
9.	0.	-793.5	4.52479e-8	3.77284e-7	-4.39338e-7
10.	0.	-793.5	5.01719e-8	3.76721e-7	-4.38036e-7
11.	0.	-793.5	5.50604e-8	3.76102e-7	-4.36611e-7
12.	0.	-793.5	5.9917e-8	3.75421e-7	-4.35044e-7
13.	0.	-793.5	6.47378e-8	3.74691e-7	-4.3335e-7
-13.	0.	-793.	-6.56215e-8	3.79011e-7	-4.38279e-7
-12.	0.	-793.	-6.07383e-8	3.79757e-7	-4.40002e-7
-11.	0.	-793.	-5.58139e-8	3.80442e-7	-4.41584e-7
