X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
3.	0.	-798.	3.74498e-9	3.72834e-7	-1.09805e-7
4.	0.	-798.	4.99486e-9	3.72638e-7	-1.0969e-7
5.	0.	-798.	6.2294e-9	3.7237e-7	-1.09538e-7
6.	0.	-798.	7.47291e-9	3.72056e-7	-1.0935e-7
7.	0.	-798.	8.70706e-9	3.71683e-7	-1.09125e-7
8.	0.	-798.	9.93108e-9	3.71251e-7	-1.08879e-7
9.	0.	-798.	1.11527e-8	3.70761e-7	-1.08589e-7
10.	0.	-798.	1.23601e-8	3.70208e-7	-1.08268e-7
11.	0.	-798.	1.35749e-8	3.69612e-7	-1.07918e-7
12.	0.	-798.	1.47653e-8	3.6895e-7	-1.07529e-7
13.	0.	-798.	1.59533e-8	3.68239e-7	-1.07118e-7
-13.	0.	-797.5	-1.61727e-8	3.7246e-7	-1.08331e-7
-12.	0.	-797.5	-1.497e-8	3.73188e-7	-1.08756e-7
-11.	0.	-797.5	-1.37559e-8	3.73857e-7	-1.09146e-7
-10.	0.	-797.5	-1.25337e-8	3.7447e-7	-1.09502e-7
-9.	0.	-797.5	-1.13071e-8	3.75019e-7	-1.09826e-7
-8.	0.	-797.5	-1.00678e-8	3.75518e-7	-1.10119e-7
-7.	0.	-797.5	-8.82334e-9	3.75957e-7	-1.10376e-7
-6.	0.	-797.5	-7.57659e-9	3.76337e-7	-1.10596e-7
-5.	0.	-797.5	-6.31986e-9	3.76659e-7	-1.10787e-7
-4.	0.	-797.5	-5.05978e-9	3.76927e-7	-1.10942e-7
-3.	0.	-797.5	-3.79753e-9	3.7713e-7	-1.11064e-7
-2.	0.	-797.5	-2.53362e-9	3.77279e-7	-1.1115e-7
-1.	0.	-797.5	-1.26339e-9	3.77372e-7	-1.11202e-7
0.	0.	-797.5	-4.0309e-13	3.77399e-7	-1.11223e-7
1.	0.	-797.5	1.26454e-9	3.77365e-7	-1.11201e-7
2.	0.	-797.5	2.53524e-9	3.77282e-7	-1.11148e-7
3.	0.	-797.5	3.79903e-9	3.77132e-7	-1.1106e-7
4.	0.	-797.5	5.06548e-9	3.7693e-7	-1.10943e-7
5.	0.	-797.5	6.31548e-9	3.7666e-7	-1.10784e-7
6.	0.	-797.5	7.57354e-9	3.7634e-7	-1.10597e-7
7.	0.	-797.5	8.82274e-9	3.75957e-7	-1.10376e-7
8.	0.	-797.5	1.00659e-8	3.75519e-7	-1.10113e-7
9.	0.	-797.5	1.13051e-8	3.75024e-7	-1.09827e-7
10.	0.	-797.5	1.25332e-8	3.74466e-7	-1.095e-7
11.	0.	-797.5	1.37572e-8	3.73856e-7	-1.09142e-7
12.	0.	-797.5	1.4967e-8	3.73185e-7	-1.08755e-7
13.	0.	-797.5	1.61757e-8	3.72465e-7	-1.08333e-7
-13.	0.	-797.	-1.63973e-8	3.76744e-7	-1.09565e-7
-12.	0.	-797.	-1.51754e-8	3.77479e-7	-1.09992e-7
-11.	0.	-797.	-1.39444e-8	3.78159e-7	-1.10388e-7
-10.	0.	-797.	-1.27072e-8	3.78781e-7	-1.10748e-7
-9.	0.	-797.	-1.14591e-8	3.79342e-7	-1.11081e-7
-8.	0.	-797.	-1.02062e-8	3.79848e-7	-1.11377e-7
-7.	0.	-797.	-8.9444e-9	3.80295e-7	-1.11636e-7
-6.	0.	-797.	-7.67691e-9	3.80682e-7	-1.11862e-7
-5.	0.	-797.	-6.40291e-9	3.81011e-7	-1.12057e-7
-4.	0.	-797.	-5.12653e-9	3.81281e-7	-1.12212e-7
-3.	0.	-797.	-3.84963e-9	3.81487e-7	-1.12337e-7
-2.	0.	-797.	-2.56758e-9	3.81639e-7	-1.12425e-7
-1.	0.	-797.	-1.28302e-9	3.81731e-7	-1.12478e-7
0.	0.	-797.	2.724e-12	3.81759e-7	-1.12495e-7
1.	0.	-797.	1.28672e-9	3.81729e-7	-1.12481e-7
2.	0.	-797.	2.56745e-9	3.8164e-7	-1.12424e-7
3.	0.	-797.	3.85337e-9	3.81491e-7	-1.12338e-7
4.	0.	-797.	5.12896e-9	3.81279e-7	-1.12215e-7
5.	0.	-797.	6.40406e-9	3.81011e-7	-1.12056e-7
6.	0.	-797.	7.67575e-9	3.80683e-7	-1.11866e-7
7.	0.	-797.	8.94913e-9	3.803e-7	-1.11641e-7
8.	0.	-797.	1.02046e-8	3.79849e-7	-1.11377e-7
9.	0.	-797.	1.14602e-8	3.79344e-7	-1.11081e-7
10.	0.	-797.	1.27061e-8	3.78781e-7	-1.10752e-7
11.	0.	-797.	1.39489e-8	3.7816e-7	-1.1039e-7
12.	0.	-797.	1.51744e-8	3.77478e-7	-1.09994e-7
13.	0.	-797.	1.63977e-8	3.76744e-7	-1.09563e-7
-13.	0.	-796.5	-1.6622e-8	3.81083e-7	-1.10812e-7
-12.	0.	-796.5	-1.53805e-8	3.81833e-7	-1.11246e-7
-11.	0.	-796.5	-1.41347e-8	3.82522e-7	-1.11648e-7
-10.	0.	-796.5	-1.28829e-8	3.83152e-7	-1.12016e-7
-9.	0.	-796.5	-1.16189e-8	3.83723e-7	-1.12352e-7
-8.	0.	-796.5	-1.03485e-8	3.84237e-7	-1.12651e-7
-7.	0.	-796.5	-9.06074e-9	3.84696e-7	-1.12917e-7
-6.	0.	-796.5	-7.7833e-9	3.85084e-7	-1.13149e-7
-5.	0.	-796.5	-6.49349e-9	3.85421e-7	-1.13341e-7
-4.	0.	-796.5	-5.19958e-9	3.85692e-7	-1.13502e-7
-3.	0.	-796.5	-3.90634e-9	3.85903e-7	-1.13631e-7
-2.	0.	-796.5	-2.60327e-9	3.86059e-7	-1.13721e-7
-1.	0.	-796.5	-1.30451e-9	3.86147e-7	-1.13776e-7
0.	0.	-796.5	3.32935e-13	3.86179e-7	-1.13789e-7
1.	0.	-796.5	1.30065e-9	3.86149e-7	-1.13776e-7
2.	0.	-796.5	2.60457e-9	3.86058e-7	-1.13723e-7
3.	0.	-796.5	3.90241e-9	3.85905e-7	-1.13627e-7
4.	0.	-796.5	5.20081e-9	3.85693e-7	-1.13505e-7
5.	0.	-796.5	6.4938e-9	3.85419e-7	-1.13344e-7
6.	0.	-796.5	7.78256e-9	3.85083e-7	-1.13148e-7
7.	0.	-796.5	9.06533e-9	3.84691e-7	-1.12919e-7
8.	0.	-796.5	1.03433e-8	3.8424e-7	-1.12655e-7
9.	0.	-796.5	1.16183e-8	3.83726e-7	-1.12351e-7
10.	0.	-796.5	1.28832e-8	3.83154e-7	-1.12018e-7
11.	0.	-796.5	1.41374e-8	3.82523e-7	-1.1165e-7
12.	0.	-796.5	1.53803e-8	3.81828e-7	-1.11247e-7
13.	0.	-796.5	1.66171e-8	3.81081e-7	-1.10814e-7
-13.	0.	-796.	-1.685e-8	3.85479e-7	-1.12079e-7
-12.	0.	-796.	-1.55952e-8	3.86246e-7	-1.12516e-7
-11.	0.	-796.	-1.43355e-8	3.86941e-7	-1.12932e-7
-10.	0.	-796.	-1.3063e-8	3.87586e-7	-1.13305e-7
-9.	0.	-796.	-1.17782e-8	3.88167e-7	-1.13642e-7
-8.	0.	-796.	-1.04889e-8	3.88688e-7	-1.13949e-7
-7.	0.	-796.	-9.19123e-9	3.8915e-7	-1.14216e-7
-6.	0.	-796.	-7.8966e-9	3.89547e-7	-1.14452e-7
-5.	0.	-796.	-6.58857e-9	3.89887e-7	-1.14654e-7
-4.	0.	-796.	-5.26948e-9	3.90168e-7	-1.14815e-7
-3.	0.	-796.	-3.95491e-9	3.90385e-7	-1.14937e-7
-2.	0.	-796.	-2.63915e-9	3.90539e-7	-1.15029e-7
-1.	0.	-796.	-1.3199e-9	3.9063e-7	-1.15086e-7
0.	0.	-796.	-2.31814e-12	3.9066e-7	-1.15102e-7
1.	0.	-796.	1.32789e-9	3.90635e-7	-1.15084e-7
2.	0.	-796.	2.63315e-9	3.90534e-7	-1.15033e-7
3.	0.	-796.	3.9584e-9	3.90383e-7	-1.14942e-7
4.	0.	-796.	5.27224e-9	3.90169e-7	-1.14811e-7
5.	0.	-796.	6.58169e-9	3.89888e-7	-1.14653e-7
6.	0.	-796.	7.89291e-9	3.89554e-7	-1.14452e-7
7.	0.	-796.	9.18598e-9	3.89148e-7	-1.14215e-7
8.	0.	-796.	1.04882e-8	3.88691e-7	-1.13949e-7
9.	0.	-796.	1.17798e-8	3.8817e-7	-1.13642e-7
10.	0.	-796.	1.30578e-8	3.87587e-7	-1.13303e-7
11.	0.	-796.	1.43323e-8	3.86946e-7	-1.12923e-7
12.	0.	-796.	1.55949e-8	3.86246e-7	-1.12521e-7
13.	0.	-796.	1.68481e-8	3.85483e-7	-1.12074e-7
-13.	0.	-795.5	-1.7075e-8	3.89947e-7	-1.13356e-7
-12.	0.	-795.5	-1.58132e-8	3.90716e-7	-1.13808e-7
-11.	0.	-795.5	-1.45287e-8	3.9143e-7	-1.14225e-7
-10.	0.	-795.5	-1.32372e-8	3.92082e-7	-1.14603e-7
-9.	0.	-795.5	-1.19397e-8	3.92673e-7	-1.14952e-7
-8.	0.	-795.5	-1.0632e-8	3.93202e-7	-1.15265e-7
-7.	0.	-795.5	-9.31876e-9	3.93673e-7	-1.15528e-7
-6.	0.	-795.5	-7.99838e-9	3.94079e-7	-1.15771e-7
-5.	0.	-795.5	-6.66843e-9	3.94425e-7	-1.15971e-7
-4.	0.	-795.5	-5.34807e-9	3.947e-7	-1.16139e-7
-3.	0.	-795.5	-4.01217e-9	3.94922e-7	-1.16267e-7
-2.	0.	-795.5	-2.68012e-9	3.95079e-7	-1.16361e-7
-1.	0.	-795.5	-1.33966e-9	3.95173e-7	-1.16414e-7
0.	0.	-795.5	4.54598e-12	3.95207e-7	-1.16429e-7
1.	0.	-795.5	1.33586e-9	3.95173e-7	-1.16415e-7
2.	0.	-795.5	2.67877e-9	3.95081e-7	-1.16358e-7
3.	0.	-795.5	4.01124e-9	3.94925e-7	-1.16268e-7
4.	0.	-795.5	5.34706e-9	3.94706e-7	-1.16137e-7
5.	0.	-795.5	6.67378e-9	3.94423e-7	-1.15974e-7
6.	0.	-795.5	8.00016e-9	3.94077e-7	-1.15773e-7
7.	0.	-795.5	9.31659e-9	3.93668e-7	-1.15531e-7
8.	0.	-795.5	1.06307e-8	3.93201e-7	-1.15263e-7
9.	0.	-795.5	1.19364e-8	3.92671e-7	-1.14951e-7
10.	0.	-795.5	1.32375e-8	3.92082e-7	-1.14607e-7
11.	0.	-795.5	1.45338e-8	3.91433e-7	-1.1422e-7
12.	0.	-795.5	1.58116e-8	3.90717e-7	-1.13809e-7
13.	0.	-795.5	1.7082e-8	3.89945e-7	-1.13358e-7
-13.	0.	-795.	-1.73079e-8	3.9447e-7	-1.14657e-7
-12.	0.	-795.	-1.6025e-8	3.95252e-7	-1.1511e-7
-11.	0.	-795.	-1.47287e-8	3.95978e-7	-1.15538e-7
-10.	0.	-795.	-1.34189e-8	3.96641e-7	-1.15923e-7
-9.	0.	-795.	-1.21059e-8	3.97238e-7	-1.16272e-7
-8.	0.	-795.	-1.07768e-8	3.97779e-7	-1.16587e-7
-7.	0.	-795.	-9.44792e-9	3.98253e-7	-1.16872e-7
-6.	0.	-795.	-8.10734e-9	3.98669e-7	-1.17112e-7
-5.	0.	-795.	-6.76324e-9	3.99019e-7	-1.17315e-7
-4.	0.	-795.	-5.41493e-9	3.99305e-7	-1.17485e-7
-3.	0.	-795.	-4.0693e-9	3.99528e-7	-1.17614e-7
-2.	0.	-795.	-2.71359e-9	3.99684e-7	-1.17705e-7
-1.	0.	-795.	-1.35951e-9	3.99781e-7	-1.17763e-7
0.	0.	-795.	3.39675e-12	3.99815e-7	-1.17781e-7
1.	0.	-795.	1.35467e-9	3.99783e-7	-1.17758e-7
2.	0.	-795.	2.71195e-9	3.99685e-7	-1.17707e-7
3.	0.	-795.	4.06761e-9	3.99528e-7	-1.17616e-7
4.	0.	-795.	5.4158e-9	3.99304e-7	-1.17485e-7
5.	0.	-795.	6.76475e-9	3.99018e-7	-1.17315e-7
6.	0.	-795.	8.1084e-9	3.98665e-7	-1.17113e-7
7.	0.	-795.	9.44473e-9	3.98253e-7	-1.16866e-7
8.	0.	-795.	1.07807e-8	3.97779e-7	-1.16588e-7
9.	0.	-795.	1.21069e-8	3.97241e-7	-1.16277e-7
10.	0.	-795.	1.34205e-8	3.96639e-7	-1.15923e-7
11.	0.	-795.	1.47285e-8	3.95976e-7	-1.15539e-7
12.	0.	-795.	1.60252e-8	3.9525e-7	-1.15115e-7
13.	0.	-795.	1.73149e-8	3.94466e-7	-1.14659e-7
-13.	0.	-794.5	-1.75561e-8	3.99052e-7	-1.15973e-7
-12.	0.	-794.5	-1.62469e-8	3.99853e-7	-1.16438e-7
-11.	0.	-794.5	-1.49317e-8	4.00589e-7	-1.16868e-7
-10.	0.	-794.5	-1.36078e-8	4.01261e-7	-1.17263e-7
-9.	0.	-794.5	-1.22725e-8	4.01871e-7	-1.17622e-7
-8.	0.	-794.5	-1.09322e-8	4.02414e-7	-1.17934e-7
-7.	0.	-794.5	-9.57597e-9	4.02905e-7	-1.1822e-7
-6.	0.	-794.5	-8.22555e-9	4.03318e-7	-1.18465e-7
-5.	0.	-794.5	-6.85991e-9	4.03678e-7	-1.18677e-7
-4.	0.	-794.5	-5.49444e-9	4.03968e-7	-1.18845e-7
-3.	0.	-794.5	-4.12088e-9	4.04197e-7	-1.18979e-7
-2.	0.	-794.5	-2.75138e-9	4.04356e-7	-1.19072e-7
-1.	0.	-794.5	-1.37805e-9	4.04454e-7	-1.19132e-7
0.	0.	-794.5	-4.35344e-12	4.04482e-7	-1.19154e-7
1.	0.	-794.5	1.38182e-9	4.04457e-7	-1.19131e-7
2.	0.	-794.5	2.7442e-9	4.04352e-7	-1.19072e-7
3.	0.	-794.5	4.12013e-9	4.04193e-7	-1.18979e-7
4.	0.	-794.5	5.48816e-9	4.03965e-7	-1.18849e-7
5.	0.	-794.5	6.86116e-9	4.03677e-7	-1.18679e-7
6.	0.	-794.5	8.22542e-9	4.03325e-7	-1.18463e-7
7.	0.	-794.5	9.57717e-9	4.029e-7	-1.1822e-7
8.	0.	-794.5	1.09286e-8	4.02418e-7	-1.17935e-7
9.	0.	-794.5	1.22812e-8	4.01874e-7	-1.17619e-7
10.	0.	-794.5	1.36076e-8	4.01259e-7	-1.17259e-7
11.	0.	-794.5	1.49321e-8	4.00587e-7	-1.16872e-7
12.	0.	-794.5	1.62452e-8	3.99847e-7	-1.16434e-7
13.	0.	-794.5	1.75601e-8	3.99056e-7	-1.15978e-7
-13.	0.	-794.	-1.77934e-8	4.03704e-7	-1.17309e-7
-12.	0.	-794.	-1.64726e-8	4.04514e-7	-1.17784e-7
-11.	0.	-794.	-1.51413e-8	4.0526e-7	-1.18218e-7
-10.	0.	-794.	-1.37982e-8	4.05945e-7	-1.1862e-7
-9.	0.	-794.	-1.24413e-8	4.06567e-7	-1.18978e-7
-8.	0.	-794.	-1.10795e-8	4.07124e-7	-1.19307e-7
-7.	0.	-794.	-9.71167e-9	4.07616e-7	-1.19593e-7
-6.	0.	-794.	-8.33244e-9	4.0804e-7	-1.19836e-7
-5.	0.	-794.	-6.95214e-9	4.08406e-7	-1.20056e-7
-4.	0.	-794.	-5.57516e-9	4.08695e-7	-1.20229e-7
-3.	0.	-794.	-4.18384e-9	4.08925e-7	-1.20363e-7
-2.	0.	-794.	-2.78989e-9	4.09091e-7	-1.20463e-7
-1.	0.	-794.	-1.39961e-9	4.09188e-7	-1.20518e-7
0.	0.	-794.	1.95005e-12	4.09224e-7	-1.20537e-7
1.	0.	-794.	1.39445e-9	4.09192e-7	-1.20519e-7
2.	0.	-794.	2.78797e-9	4.0909e-7	-1.20458e-7
3.	0.	-794.	4.18162e-9	4.08928e-7	-1.20367e-7
4.	0.	-794.	5.56754e-9	4.08696e-7	-1.20229e-7
5.	0.	-794.	6.95455e-9	4.08399e-7	-1.20055e-7
6.	0.	-794.	8.33966e-9	4.0804e-7	-1.19843e-7
7.	0.	-794.	9.71618e-9	4.07615e-7	-1.19591e-7
8.	0.	-794.	1.10809e-8	4.0712e-7	-1.19305e-7
9.	0.	-794.	1.24406e-8	4.06562e-7	-1.18979e-7
10.	0.	-794.	1.37907e-8	4.05943e-7	-1.18622e-7
11.	0.	-794.	1.51424e-8	4.05263e-7	-1.18221e-7
12.	0.	-794.	1.64694e-8	4.04512e-7	-1.17778e-7
13.	0.	-794.	1.77949e-8	4.03701e-7	-1.17309e-7
-13.	0.	-793.5	-1.80496e-8	4.08413e-7	-1.18664e-7
-12.	0.	-793.5	-1.67007e-8	4.09242e-7	-1.19144e-7
-11.	0.	-793.5	-1.53527e-8	4.09999e-7	-1.19585e-7
-10.	0.	-793.5	-1.39896e-8	4.10694e-7	-1.1999e-7
-9.	0.	-793.5	-1.26202e-8	4.11325e-7	-1.2036e-7
-8.	0.	-793.5	-1.12318e-8	4.11896e-7	-1.2069e-7
-7.	0.	-793.5	-9.84617e-9	4.12393e-7	-1.20983e-7
-6.	0.	-793.5	-8.45328e-9	4.12825e-7	-1.2124e-7
-5.	0.	-793.5	-7.0526e-9	4.13193e-7	-1.21456e-7
-4.	0.	-793.5	-5.65126e-9	4.13493e-7	-1.21629e-7
-3.	0.	-793.5	-4.24001e-9	4.13728e-7	-1.21769e-7
-2.	0.	-793.5	-2.82758e-9	4.13896e-7	-1.21864e-7
-1.	0.	-793.5	-1.41639e-9	4.13996e-7	-1.21924e-7
0.	0.	-793.5	6.30712e-13	4.14031e-7	-1.21947e-7
1.	0.	-793.5	1.41605e-9	4.13998e-7	-1.21923e-7
2.	0.	-793.5	2.82833e-9	4.13896e-7	-1.21862e-7
3.	0.	-793.5	4.24612e-9	4.13734e-7	-1.21763e-7
4.	0.	-793.5	5.64635e-9	4.13493e-7	-1.21627e-7
5.	0.	-793.5	7.05144e-9	4.13192e-7	-1.21455e-7
6.	0.	-793.5	8.4518e-9	4.12826e-7	-1.21238e-7
7.	0.	-793.5	9.85219e-9	4.12394e-7	-1.20987e-7
8.	0.	-793.5	1.12331e-8	4.11888e-7	-1.20692e-7
9.	0.	-793.5	1.26149e-8	4.11327e-7	-1.20365e-7
10.	0.	-793.5	1.39916e-8	4.10699e-7	-1.19996e-7
11.	0.	-793.5	1.53479e-8	4.09999e-7	-1.19584e-7
12.	0.	-793.5	1.67021e-8	4.0924e-7	-1.19145e-7
13.	0.	-793.5	1.80424e-8	4.08413e-7	-1.18662e-7
-13.	0.	-793.	-1.82927e-8	4.13198e-7	-1.20038e-7
-12.	0.	-793.	-1.69384e-8	4.14035e-7	-1.20521e-7
-11.	0.	-793.	-1.55663e-8	4.14808e-7	-1.20973e-7
