X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
8.	0.	-797.5	2.80944e-8	3.5437e-7	-3.10933e-7
9.	0.	-797.5	3.15445e-8	3.53908e-7	-3.10131e-7
10.	0.	-797.5	3.49825e-8	3.53397e-7	-3.09241e-7
11.	0.	-797.5	3.8395e-8	3.52831e-7	-3.0825e-7
12.	0.	-797.5	4.17841e-8	3.52213e-7	-3.07177e-7
13.	0.	-797.5	4.5154e-8	3.51545e-7	-3.06008e-7
-13.	0.	-797.	-4.57617e-8	3.55541e-7	-3.09446e-7
-12.	0.	-797.	-4.23477e-8	3.56224e-7	-3.10627e-7
-11.	0.	-797.	-3.8916e-8	3.56852e-7	-3.11728e-7
-10.	0.	-797.	-3.54558e-8	3.57426e-7	-3.12725e-7
-9.	0.	-797.	-3.1978e-8	3.57945e-7	-3.1363e-7
-8.	0.	-797.	-2.84755e-8	3.5841e-7	-3.14452e-7
-7.	0.	-797.	-2.49573e-8	3.58827e-7	-3.15172e-7
-6.	0.	-797.	-2.14225e-8	3.59181e-7	-3.15795e-7
-5.	0.	-797.	-1.78656e-8	3.59487e-7	-3.16327e-7
-4.	0.	-797.	-1.43131e-8	3.59734e-7	-3.16761e-7
-3.	0.	-797.	-1.07423e-8	3.59931e-7	-3.17101e-7
-2.	0.	-797.	-7.16456e-9	3.60065e-7	-3.17342e-7
-1.	0.	-797.	-3.58198e-9	3.60149e-7	-3.17486e-7
0.	0.	-797.	1.98229e-12	3.60181e-7	-3.17539e-7
1.	0.	-797.	3.58256e-9	3.60151e-7	-3.17487e-7
2.	0.	-797.	7.16648e-9	3.60068e-7	-3.17344e-7
3.	0.	-797.	1.07412e-8	3.5993e-7	-3.17104e-7
4.	0.	-797.	1.43107e-8	3.59735e-7	-3.16764e-7
5.	0.	-797.	1.78685e-8	3.59487e-7	-3.16328e-7
6.	0.	-797.	2.14204e-8	3.59185e-7	-3.15796e-7
7.	0.	-797.	2.4957e-8	3.58827e-7	-3.15169e-7
8.	0.	-797.	2.84769e-8	3.58413e-7	-3.14454e-7
9.	0.	-797.	3.19763e-8	3.57947e-7	-3.13637e-7
10.	0.	-797.	3.54573e-8	3.57424e-7	-3.12727e-7
11.	0.	-797.	3.89147e-8	3.56853e-7	-3.11721e-7
12.	0.	-797.	4.23499e-8	3.56223e-7	-3.10631e-7
13.	0.	-797.	4.57596e-8	3.55544e-7	-3.09446e-7
-13.	0.	-796.5	-4.63776e-8	3.59595e-7	-3.12929e-7
-12.	0.	-796.5	-4.29254e-8	3.60288e-7	-3.14133e-7
-11.	0.	-796.5	-3.94413e-8	3.60926e-7	-3.15244e-7
-10.	0.	-796.5	-3.59363e-8	3.6151e-7	-3.16266e-7
-9.	0.	-796.5	-3.24094e-8	3.62038e-7	-3.17188e-7
-8.	0.	-796.5	-2.88619e-8	3.6251e-7	-3.18014e-7
-7.	0.	-796.5	-2.52929e-8	3.62931e-7	-3.18744e-7
-6.	0.	-796.5	-2.17118e-8	3.63295e-7	-3.1938e-7
-5.	0.	-796.5	-1.81141e-8	3.63602e-7	-3.19923e-7
-4.	0.	-796.5	-1.45049e-8	3.63854e-7	-3.20361e-7
-3.	0.	-796.5	-1.08914e-8	3.64048e-7	-3.20707e-7
-2.	0.	-796.5	-7.26513e-9	3.64189e-7	-3.2095e-7
-1.	0.	-796.5	-3.63307e-9	3.64275e-7	-3.21095e-7
0.	0.	-796.5	-3.02254e-12	3.64301e-7	-3.21152e-7
1.	0.	-796.5	3.63192e-9	3.64277e-7	-3.21097e-7
2.	0.	-796.5	7.2589e-9	3.6419e-7	-3.20952e-7
3.	0.	-796.5	1.0882e-8	3.64049e-7	-3.20707e-7
4.	0.	-796.5	1.45067e-8	3.63856e-7	-3.20363e-7
5.	0.	-796.5	1.81132e-8	3.63603e-7	-3.1992e-7
6.	0.	-796.5	2.17076e-8	3.63294e-7	-3.19379e-7
7.	0.	-796.5	2.52982e-8	3.62934e-7	-3.18746e-7
8.	0.	-796.5	2.88658e-8	3.62513e-7	-3.18012e-7
9.	0.	-796.5	3.24099e-8	3.62037e-7	-3.17184e-7
10.	0.	-796.5	3.59378e-8	3.61509e-7	-3.16263e-7
11.	0.	-796.5	3.94492e-8	3.60928e-7	-3.1524e-7
12.	0.	-796.5	4.29264e-8	3.60288e-7	-3.14132e-7
13.	0.	-796.5	4.63779e-8	3.59596e-7	-3.12929e-7
-13.	0.	-796.	-4.70059e-8	3.63706e-7	-3.16459e-7
-12.	0.	-796.	-4.35108e-8	3.64404e-7	-3.17682e-7
-11.	0.	-796.	-3.99802e-8	3.65055e-7	-3.18813e-7
-10.	0.	-796.	-3.64207e-8	3.65649e-7	-3.19847e-7
-9.	0.	-796.	-3.28561e-8	3.66181e-7	-3.2078e-7
-8.	0.	-796.	-2.9254e-8	3.66666e-7	-3.21624e-7
-7.	0.	-796.	-2.56423e-8	3.6709e-7	-3.22366e-7
-6.	0.	-796.	-2.20061e-8	3.67464e-7	-3.23011e-7
-5.	0.	-796.	-1.83598e-8	3.67776e-7	-3.2356e-7
-4.	0.	-796.	-1.46997e-8	3.68033e-7	-3.24007e-7
-3.	0.	-796.	-1.10407e-8	3.68227e-7	-3.2436e-7
-2.	0.	-796.	-7.3584e-9	3.68376e-7	-3.24608e-7
-1.	0.	-796.	-3.68354e-9	3.68458e-7	-3.24758e-7
0.	0.	-796.	1.41542e-12	3.68487e-7	-3.24809e-7
1.	0.	-796.	3.68455e-9	3.68461e-7	-3.24756e-7
2.	0.	-796.	7.36111e-9	3.68372e-7	-3.24606e-7
3.	0.	-796.	1.10383e-8	3.68232e-7	-3.24361e-7
4.	0.	-796.	1.47008e-8	3.68029e-7	-3.24011e-7
5.	0.	-796.	1.83582e-8	3.67773e-7	-3.23559e-7
6.	0.	-796.	2.20045e-8	3.67461e-7	-3.23012e-7
7.	0.	-796.	2.56407e-8	3.67092e-7	-3.22368e-7
8.	0.	-796.	2.92537e-8	3.66664e-7	-3.21623e-7
9.	0.	-796.	3.28494e-8	3.66186e-7	-3.20778e-7
10.	0.	-796.	3.64322e-8	3.65651e-7	-3.19844e-7
11.	0.	-796.	3.99808e-8	3.65054e-7	-3.18807e-7
12.	0.	-796.	4.35081e-8	3.64405e-7	-3.17681e-7
13.	0.	-796.	4.70087e-8	3.637e-7	-3.1646e-7
-13.	0.	-795.5	-4.76493e-8	3.67865e-7	-3.20041e-7
-12.	0.	-795.5	-4.41027e-8	3.68583e-7	-3.21283e-7
-11.	0.	-795.5	-4.05211e-8	3.69244e-7	-3.22428e-7
-10.	0.	-795.5	-3.69248e-8	3.69844e-7	-3.23478e-7
-9.	0.	-795.5	-3.32999e-8	3.70391e-7	-3.24426e-7
-8.	0.	-795.5	-2.96562e-8	3.70877e-7	-3.25279e-7
-7.	0.	-795.5	-2.599e-8	3.71311e-7	-3.26039e-7
-6.	0.	-795.5	-2.23057e-8	3.71686e-7	-3.26693e-7
-5.	0.	-795.5	-1.86138e-8	3.72003e-7	-3.2725e-7
-4.	0.	-795.5	-1.49048e-8	3.72264e-7	-3.27711e-7
-3.	0.	-795.5	-1.11839e-8	3.72468e-7	-3.28062e-7
-2.	0.	-795.5	-7.46116e-9	3.72614e-7	-3.28314e-7
-1.	0.	-795.5	-3.72915e-9	3.72699e-7	-3.28464e-7
0.	0.	-795.5	1.26145e-12	3.7273e-7	-3.2852e-7
1.	0.	-795.5	3.73205e-9	3.72698e-7	-3.28466e-7
2.	0.	-795.5	7.46471e-9	3.72615e-7	-3.28315e-7
3.	0.	-795.5	1.119e-8	3.72469e-7	-3.28062e-7
4.	0.	-795.5	1.4903e-8	3.72264e-7	-3.27708e-7
5.	0.	-795.5	1.86124e-8	3.72003e-7	-3.27252e-7
6.	0.	-795.5	2.23087e-8	3.71687e-7	-3.26695e-7
7.	0.	-795.5	2.5989e-8	3.7131e-7	-3.26038e-7
8.	0.	-795.5	2.96522e-8	3.70878e-7	-3.25285e-7
9.	0.	-795.5	3.33058e-8	3.70391e-7	-3.24427e-7
10.	0.	-795.5	3.6923e-8	3.69843e-7	-3.23478e-7
11.	0.	-795.5	4.0527e-8	3.69241e-7	-3.22431e-7
12.	0.	-795.5	4.41005e-8	3.68579e-7	-3.21283e-7
13.	0.	-795.5	4.7647e-8	3.67867e-7	-3.2004e-7
-13.	0.	-795.	-4.82915e-8	3.7209e-7	-3.23663e-7
-12.	0.	-795.	-4.47007e-8	3.72816e-7	-3.24926e-7
-11.	0.	-795.	-4.10793e-8	3.73485e-7	-3.26092e-7
-10.	0.	-795.	-3.74314e-8	3.74094e-7	-3.27156e-7
-9.	0.	-795.	-3.37535e-8	3.74652e-7	-3.28125e-7
-8.	0.	-795.	-3.00618e-8	3.75146e-7	-3.28993e-7
-7.	0.	-795.	-2.63445e-8	3.75586e-7	-3.29757e-7
-6.	0.	-795.	-2.26139e-8	3.75967e-7	-3.30425e-7
-5.	0.	-795.	-1.88727e-8	3.76289e-7	-3.30992e-7
-4.	0.	-795.	-1.51154e-8	3.76551e-7	-3.3146e-7
-3.	0.	-795.	-1.1343e-8	3.76765e-7	-3.31821e-7
-2.	0.	-795.	-7.56411e-9	3.76911e-7	-3.32073e-7
-1.	0.	-795.	-3.78342e-9	3.76997e-7	-3.32224e-7
0.	0.	-795.	1.35909e-12	3.77031e-7	-3.32279e-7
1.	0.	-795.	3.78805e-9	3.77003e-7	-3.32229e-7
2.	0.	-795.	7.5656e-9	3.7691e-7	-3.32072e-7
3.	0.	-795.	1.13371e-8	3.7676e-7	-3.31818e-7
4.	0.	-795.	1.51123e-8	3.76557e-7	-3.31452e-7
5.	0.	-795.	1.88681e-8	3.76291e-7	-3.30992e-7
6.	0.	-795.	2.26146e-8	3.75969e-7	-3.30428e-7
7.	0.	-795.	2.63438e-8	3.75586e-7	-3.29761e-7
8.	0.	-795.	3.00594e-8	3.75148e-7	-3.28992e-7
9.	0.	-795.	3.37594e-8	3.74655e-7	-3.28127e-7
10.	0.	-795.	3.74234e-8	3.74091e-7	-3.27154e-7
11.	0.	-795.	4.10802e-8	3.73483e-7	-3.26087e-7
12.	0.	-795.	4.47051e-8	3.72817e-7	-3.24929e-7
13.	0.	-795.	4.82954e-8	3.72088e-7	-3.23665e-7
-13.	0.	-794.5	-4.89508e-8	3.76369e-7	-3.27341e-7
-12.	0.	-794.5	-4.53187e-8	3.77101e-7	-3.2862e-7
-11.	0.	-794.5	-4.16452e-8	3.77784e-7	-3.29806e-7
-10.	0.	-794.5	-3.79447e-8	3.78406e-7	-3.30886e-7
-9.	0.	-794.5	-3.42206e-8	3.7897e-7	-3.31869e-7
-8.	0.	-794.5	-3.04663e-8	3.79479e-7	-3.32751e-7
-7.	0.	-794.5	-2.67062e-8	3.79925e-7	-3.33534e-7
-6.	0.	-794.5	-2.29243e-8	3.80312e-7	-3.34209e-7
-5.	0.	-794.5	-1.91305e-8	3.80637e-7	-3.34786e-7
-4.	0.	-794.5	-1.53143e-8	3.8091e-7	-3.35255e-7
-3.	0.	-794.5	-1.14994e-8	3.81117e-7	-3.35622e-7
-2.	0.	-794.5	-7.6681e-9	3.81267e-7	-3.35885e-7
-1.	0.	-794.5	-3.83827e-9	3.81357e-7	-3.36043e-7
0.	0.	-794.5	4.78132e-13	3.81386e-7	-3.36096e-7
1.	0.	-794.5	3.83192e-9	3.81355e-7	-3.36044e-7
2.	0.	-794.5	7.66319e-9	3.81264e-7	-3.35884e-7
3.	0.	-794.5	1.1498e-8	3.8112e-7	-3.35621e-7
4.	0.	-794.5	1.53094e-8	3.80905e-7	-3.35256e-7
5.	0.	-794.5	1.91265e-8	3.80636e-7	-3.34784e-7
6.	0.	-794.5	2.29257e-8	3.80312e-7	-3.34211e-7
7.	0.	-794.5	2.67057e-8	3.79923e-7	-3.33536e-7
8.	0.	-794.5	3.04723e-8	3.79476e-7	-3.32755e-7
9.	0.	-794.5	3.42166e-8	3.7897e-7	-3.31868e-7
10.	0.	-794.5	3.79407e-8	3.78407e-7	-3.30886e-7
11.	0.	-794.5	4.16438e-8	3.77789e-7	-3.29806e-7
12.	0.	-794.5	4.53128e-8	3.77103e-7	-3.28623e-7
13.	0.	-794.5	4.89606e-8	3.7637e-7	-3.27339e-7
-13.	0.	-794.	-4.96294e-8	3.80705e-7	-3.31066e-7
-12.	0.	-794.	-4.59342e-8	3.81456e-7	-3.32366e-7
-11.	0.	-794.	-4.22108e-8	3.82144e-7	-3.33566e-7
-10.	0.	-794.	-3.84666e-8	3.82774e-7	-3.34669e-7
-9.	0.	-794.	-3.46915e-8	3.83351e-7	-3.35669e-7
-8.	0.	-794.	-3.08921e-8	3.83864e-7	-3.36568e-7
-7.	0.	-794.	-2.70741e-8	3.8432e-7	-3.3736e-7
-6.	0.	-794.	-2.32384e-8	3.84714e-7	-3.38042e-7
-5.	0.	-794.	-1.93962e-8	3.85043e-7	-3.38629e-7
-4.	0.	-794.	-1.55257e-8	3.85322e-7	-3.39109e-7
-3.	0.	-794.	-1.16577e-8	3.85531e-7	-3.3948e-7
-2.	0.	-794.	-7.77462e-9	3.85688e-7	-3.39745e-7
-1.	0.	-794.	-3.88546e-9	3.85778e-7	-3.39908e-7
0.	0.	-794.	1.6171e-12	3.85809e-7	-3.39963e-7
1.	0.	-794.	3.88689e-9	3.85778e-7	-3.39906e-7
2.	0.	-794.	7.77312e-9	3.85685e-7	-3.39747e-7
3.	0.	-794.	1.16546e-8	3.85532e-7	-3.39483e-7
4.	0.	-794.	1.5526e-8	3.8532e-7	-3.39107e-7
5.	0.	-794.	1.93912e-8	3.85047e-7	-3.38631e-7
6.	0.	-794.	2.32413e-8	3.84715e-7	-3.38044e-7
7.	0.	-794.	2.70748e-8	3.84321e-7	-3.37357e-7
8.	0.	-794.	3.08917e-8	3.83864e-7	-3.36563e-7
9.	0.	-794.	3.46852e-8	3.8335e-7	-3.3567e-7
10.	0.	-794.	3.84594e-8	3.82778e-7	-3.34668e-7
11.	0.	-794.	4.22107e-8	3.82146e-7	-3.33567e-7
12.	0.	-794.	4.59375e-8	3.81457e-7	-3.32366e-7
13.	0.	-794.	4.96281e-8	3.8071e-7	-3.31069e-7
-13.	0.	-793.5	-5.03075e-8	3.85104e-7	-3.34844e-7
-12.	0.	-793.5	-4.6565e-8	3.85867e-7	-3.36166e-7
-11.	0.	-793.5	-4.27932e-8	3.86568e-7	-3.37387e-7
-10.	0.	-793.5	-3.89933e-8	3.87214e-7	-3.38506e-7
-9.	0.	-793.5	-3.5172e-8	3.87792e-7	-3.39521e-7
-8.	0.	-793.5	-3.13171e-8	3.88315e-7	-3.40428e-7
-7.	0.	-793.5	-2.74442e-8	3.88777e-7	-3.41233e-7
-6.	0.	-793.5	-2.35605e-8	3.89177e-7	-3.41935e-7
-5.	0.	-793.5	-1.96589e-8	3.89515e-7	-3.42525e-7
-4.	0.	-793.5	-1.57415e-8	3.89792e-7	-3.43013e-7
-3.	0.	-793.5	-1.18177e-8	3.90009e-7	-3.43392e-7
-2.	0.	-793.5	-7.88288e-9	3.90162e-7	-3.43662e-7
-1.	0.	-793.5	-3.9378e-9	3.9026e-7	-3.43824e-7
0.	0.	-793.5	5.64594e-13	3.9029e-7	-3.43878e-7
1.	0.	-793.5	3.94466e-9	3.90258e-7	-3.43825e-7
2.	0.	-793.5	7.8788e-9	3.90164e-7	-3.4366e-7
3.	0.	-793.5	1.18151e-8	3.9001e-7	-3.4339e-7
4.	0.	-793.5	1.57417e-8	3.89793e-7	-3.43014e-7
5.	0.	-793.5	1.96579e-8	3.89515e-7	-3.42528e-7
6.	0.	-793.5	2.35599e-8	3.89176e-7	-3.41936e-7
7.	0.	-793.5	2.74466e-8	3.88778e-7	-3.41235e-7
8.	0.	-793.5	3.13176e-8	3.88317e-7	-3.40435e-7
9.	0.	-793.5	3.51682e-8	3.87799e-7	-3.39518e-7
10.	0.	-793.5	3.8993e-8	3.87213e-7	-3.38505e-7
11.	0.	-793.5	4.27906e-8	3.86568e-7	-3.37386e-7
12.	0.	-793.5	4.65633e-8	3.85866e-7	-3.36166e-7
13.	0.	-793.5	5.03094e-8	3.85107e-7	-3.34842e-7
-13.	0.	-793.	-5.10017e-8	3.89564e-7	-3.38672e-7
-12.	0.	-793.	-4.72032e-8	3.90341e-7	-3.40015e-7
-11.	0.	-793.	-4.33842e-8	3.91052e-7	-3.41256e-7
