X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-13.	0.	-800.	8.22823e-13	3.62831e-7	3.40725e-12
-12.	0.	-800.	-6.21821e-13	3.63528e-7	1.41082e-12
-11.	0.	-800.	-2.8298e-12	3.64172e-7	-6.72104e-13
-10.	0.	-800.	-2.00247e-12	3.64763e-7	-1.16624e-12
-9.	0.	-800.	1.67479e-12	3.653e-7	-9.59381e-13
-8.	0.	-800.	3.19107e-12	3.65778e-7	-3.57331e-12
-7.	0.	-800.	1.68839e-12	3.66202e-7	-2.75927e-12
-6.	0.	-800.	-2.26038e-12	3.66567e-7	-6.39039e-13
-5.	0.	-800.	7.46906e-12	3.66881e-7	-2.98721e-12
-4.	0.	-800.	-1.3518e-13	3.67134e-7	-3.08237e-13
-3.	0.	-800.	2.65944e-12	3.67334e-7	2.49104e-12
-2.	0.	-800.	-5.34876e-13	3.67473e-7	4.08499e-12
-1.	0.	-800.	-4.28453e-12	3.67557e-7	3.43718e-13
0.	0.	-800.	-1.71052e-12	3.67585e-7	-3.03676e-12
1.	0.	-800.	2.78633e-12	3.67559e-7	5.69653e-13
2.	0.	-800.	7.01697e-13	3.67473e-7	5.43928e-13
3.	0.	-800.	1.61018e-12	3.67332e-7	-2.6688e-13
4.	0.	-800.	2.0238e-12	3.67135e-7	-3.27647e-12
5.	0.	-800.	-3.91378e-12	3.66876e-7	-1.7337e-12
6.	0.	-800.	7.87637e-13	3.66568e-7	-4.52784e-13
7.	0.	-800.	-4.07512e-12	3.66195e-7	2.48795e-12
8.	0.	-800.	2.77117e-12	3.65779e-7	3.09603e-12
9.	0.	-800.	3.91395e-13	3.65298e-7	-7.85866e-13
10.	0.	-800.	-3.47547e-13	3.64762e-7	-4.96201e-14
11.	0.	-800.	1.2633e-13	3.64173e-7	1.29357e-13
12.	0.	-800.	-6.41599e-12	3.63524e-7	6.49867e-14
13.	0.	-800.	-2.10844e-13	3.62833e-7	7.09394e-13
-13.	0.	-799.5	5.68508e-13	3.66979e-7	-6.17886e-13
-12.	0.	-799.5	-1.33757e-12	3.67689e-7	-1.991e-12
-11.	0.	-799.5	2.70056e-12	3.68344e-7	5.50752e-13
-10.	0.	-799.5	-2.46747e-12	3.68939e-7	3.44723e-12
-9.	0.	-799.5	2.12459e-12	3.69487e-7	1.56634e-13
-8.	0.	-799.5	1.86942e-13	3.69971e-7	-1.86184e-12
-7.	0.	-799.5	5.20175e-14	3.70401e-7	5.43353e-12
-6.	0.	-799.5	3.491e-12	3.70776e-7	3.49955e-12
-5.	0.	-799.5	2.97238e-12	3.71094e-7	-1.88001e-12
-4.	0.	-799.5	-4.84975e-13	3.7135e-7	-6.10708e-13
-3.	0.	-799.5	-3.3918e-12	3.7155e-7	-2.4996e-12
-2.	0.	-799.5	-8.77157e-13	3.71697e-7	9.89168e-14
-1.	0.	-799.5	-2.9451e-13	3.71784e-7	2.82059e-12
0.	0.	-799.5	-5.06659e-12	3.71808e-7	-3.72264e-12
1.	0.	-799.5	2.24013e-12	3.71783e-7	1.05731e-12
2.	0.	-799.5	2.42436e-12	3.71698e-7	-2.73966e-12
3.	0.	-799.5	3.70133e-12	3.71553e-7	1.38381e-12
4.	0.	-799.5	-2.81416e-13	3.71351e-7	3.01592e-12
5.	0.	-799.5	-3.37296e-12	3.71091e-7	-4.1921e-13
6.	0.	-799.5	1.34667e-13	3.70775e-7	9.01393e-15
7.	0.	-799.5	2.41007e-12	3.70401e-7	-3.29595e-12
8.	0.	-799.5	-2.16793e-12	3.69969e-7	8.67665e-13
9.	0.	-799.5	2.13719e-12	3.69488e-7	-1.2822e-12
10.	0.	-799.5	1.90253e-12	3.68941e-7	-3.77051e-12
11.	0.	-799.5	-1.49908e-13	3.68343e-7	-1.83491e-12
12.	0.	-799.5	1.34693e-12	3.67691e-7	-2.8207e-12
13.	0.	-799.5	4.55437e-12	3.66979e-7	3.29261e-12
-13.	0.	-799.	2.83471e-12	3.71186e-7	3.80464e-13
-12.	0.	-799.	-3.87951e-12	3.71902e-7	-1.31803e-12
-11.	0.	-799.	2.43261e-12	3.72569e-7	-5.01401e-12
-10.	0.	-799.	1.40103e-12	3.7318e-7	1.27361e-12
-9.	0.	-799.	1.93038e-12	3.7373e-7	1.41075e-12
-8.	0.	-799.	5.07104e-13	3.74224e-7	1.6287e-12
-7.	0.	-799.	2.64043e-12	3.74663e-7	4.23165e-12
-6.	0.	-799.	1.68581e-12	3.75041e-7	4.30315e-13
-5.	0.	-799.	2.2665e-12	3.75363e-7	-1.05655e-12
-4.	0.	-799.	-9.16927e-13	3.75622e-7	6.72743e-13
-3.	0.	-799.	1.16007e-12	3.75829e-7	-8.42895e-13
-2.	0.	-799.	1.98567e-12	3.75977e-7	2.3127e-13
-1.	0.	-799.	7.3799e-13	3.76063e-7	3.34116e-13
0.	0.	-799.	-1.12135e-14	3.76095e-7	6.24734e-13
1.	0.	-799.	-4.54908e-13	3.76062e-7	-5.48995e-12
2.	0.	-799.	5.00212e-12	3.75979e-7	1.82024e-12
3.	0.	-799.	1.06845e-12	3.75831e-7	-3.32357e-12
4.	0.	-799.	1.53871e-12	3.75624e-7	-4.09071e-12
5.	0.	-799.	-2.42984e-12	3.75363e-7	-1.6819e-12
6.	0.	-799.	-4.00833e-12	3.7504e-7	7.29438e-13
7.	0.	-799.	1.15381e-12	3.74663e-7	1.55143e-12
8.	0.	-799.	-3.91101e-13	3.74223e-7	-6.70328e-13
9.	0.	-799.	-1.51709e-12	3.73727e-7	-2.5975e-12
10.	0.	-799.	-6.21902e-13	3.73178e-7	-1.39883e-12
11.	0.	-799.	3.82037e-12	3.72572e-7	-4.90326e-13
12.	0.	-799.	9.55816e-13	3.71903e-7	1.59173e-14
13.	0.	-799.	2.68193e-12	3.71185e-7	-4.86955e-13
-13.	0.	-798.5	3.03537e-12	3.75447e-7	1.22549e-12
-12.	0.	-798.5	5.25583e-13	3.76178e-7	1.02789e-12
-11.	0.	-798.5	6.90749e-12	3.76857e-7	2.2887e-12
-10.	0.	-798.5	-3.07813e-12	3.77474e-7	4.45602e-13
-9.	0.	-798.5	-4.90239e-13	3.78032e-7	-4.84336e-12
-8.	0.	-798.5	9.82773e-13	3.78535e-7	2.95824e-12
-7.	0.	-798.5	3.4071e-12	3.7898e-7	2.4876e-12
-6.	0.	-798.5	1.75494e-12	3.79366e-7	-2.44987e-12
-5.	0.	-798.5	-4.51701e-13	3.7969e-7	4.8381e-13
-4.	0.	-798.5	-1.50458e-12	3.79956e-7	-1.33726e-12
-3.	0.	-798.5	1.75178e-12	3.80169e-7	2.75725e-12
-2.	0.	-798.5	3.78233e-12	3.80319e-7	2.8895e-12
-1.	0.	-798.5	-6.00754e-13	3.80404e-7	-3.46647e-12
0.	0.	-798.5	2.60212e-12	3.80436e-7	2.83971e-12
1.	0.	-798.5	-1.82539e-12	3.80404e-7	-1.06001e-13
2.	0.	-798.5	2.44491e-12	3.80316e-7	2.82048e-13
3.	0.	-798.5	-4.99654e-13	3.80167e-7	-3.68107e-13
4.	0.	-798.5	1.86785e-12	3.7996e-7	2.23979e-12
5.	0.	-798.5	2.08997e-12	3.79691e-7	2.58826e-12
6.	0.	-798.5	-5.94899e-13	3.79365e-7	-5.74643e-13
7.	0.	-798.5	-2.41244e-12	3.78979e-7	-2.4756e-12
8.	0.	-798.5	-6.55986e-12	3.78532e-7	2.06847e-12
9.	0.	-798.5	3.28524e-12	3.78034e-7	-7.3176e-13
10.	0.	-798.5	-2.38343e-12	3.77473e-7	-1.73e-13
11.	0.	-798.5	-3.49872e-13	3.76854e-7	6.62219e-13
12.	0.	-798.5	1.0845e-13	3.76178e-7	1.15124e-12
13.	0.	-798.5	-2.04092e-12	3.75445e-7	3.56206e-13
-13.	0.	-798.	-3.10029e-13	3.79765e-7	-2.14038e-12
-12.	0.	-798.	-2.08363e-12	3.80508e-7	-3.21905e-12
-11.	0.	-798.	-2.31467e-12	3.81198e-7	1.63958e-12
-10.	0.	-798.	-5.08923e-12	3.81825e-7	7.99507e-14
-9.	0.	-798.	9.24403e-14	3.82398e-7	-1.60982e-12
-8.	0.	-798.	8.16986e-12	3.8291e-7	1.26948e-12
-7.	0.	-798.	2.52343e-13	3.83358e-7	2.73182e-12
-6.	0.	-798.	-9.84387e-13	3.8375e-7	2.1025e-12
-5.	0.	-798.	-5.61131e-13	3.84081e-7	-8.70098e-13
-4.	0.	-798.	-2.08202e-12	3.84353e-7	-2.82194e-13
-3.	0.	-798.	2.72822e-12	3.84569e-7	-1.55308e-13
-2.	0.	-798.	-8.57902e-13	3.84716e-7	2.67385e-12
-1.	0.	-798.	3.09319e-13	3.84805e-7	1.80283e-12
0.	0.	-798.	6.56393e-12	3.8484e-7	2.09553e-12
1.	0.	-798.	-2.84646e-12	3.84803e-7	-1.57514e-12
2.	0.	-798.	-5.25244e-13	3.84715e-7	8.99153e-13
3.	0.	-798.	4.13994e-12	3.84567e-7	-1.2312e-13
4.	0.	-798.	2.18434e-12	3.84357e-7	-2.70889e-12
5.	0.	-798.	3.57911e-12	3.84082e-7	1.33918e-12
6.	0.	-798.	5.73676e-13	3.8375e-7	1.22685e-12
7.	0.	-798.	2.34066e-12	3.83358e-7	2.41481e-12
8.	0.	-798.	-2.55143e-13	3.82903e-7	2.17357e-12
9.	0.	-798.	2.37509e-12	3.82397e-7	-2.31071e-13
10.	0.	-798.	-3.62051e-12	3.81825e-7	-2.26653e-12
11.	0.	-798.	2.66038e-12	3.81201e-7	1.25575e-12
12.	0.	-798.	9.39773e-13	3.8051e-7	-2.96063e-12
13.	0.	-798.	-3.69925e-12	3.79762e-7	-8.4511e-13
-13.	0.	-797.5	-2.49193e-12	3.84146e-7	-7.98593e-13
-12.	0.	-797.5	3.54428e-12	3.84906e-7	-1.80226e-12
-11.	0.	-797.5	5.48504e-13	3.85603e-7	-2.36945e-13
-10.	0.	-797.5	4.41912e-13	3.86243e-7	1.56737e-12
-9.	0.	-797.5	-1.01711e-12	3.86819e-7	-5.70467e-13
-8.	0.	-797.5	-7.252e-13	3.87338e-7	-7.61524e-13
-7.	0.	-797.5	-2.52848e-12	3.87796e-7	-1.65925e-12
-6.	0.	-797.5	-7.04403e-13	3.88196e-7	4.63225e-13
-5.	0.	-797.5	-6.16186e-13	3.88532e-7	-4.63464e-13
-4.	0.	-797.5	1.22182e-12	3.88809e-7	-9.59545e-13
-3.	0.	-797.5	3.07502e-12	3.89024e-7	-2.83514e-12
-2.	0.	-797.5	-1.80929e-12	3.89177e-7	-2.27524e-12
-1.	0.	-797.5	5.50261e-13	3.89269e-7	-1.1686e-12
0.	0.	-797.5	-3.18376e-12	3.89296e-7	3.68266e-12
1.	0.	-797.5	-2.36629e-13	3.89269e-7	1.96538e-12
2.	0.	-797.5	-2.68851e-12	3.89175e-7	9.05762e-13
3.	0.	-797.5	-3.98397e-12	3.89022e-7	-3.41685e-13
4.	0.	-797.5	8.28666e-14	3.88808e-7	3.27747e-12
5.	0.	-797.5	6.21725e-12	3.88534e-7	-3.00412e-13
6.	0.	-797.5	-4.25455e-12	3.88193e-7	-8.91039e-13
7.	0.	-797.5	2.65615e-12	3.87799e-7	-3.79361e-12
8.	0.	-797.5	1.0891e-12	3.87341e-7	1.0459e-12
9.	0.	-797.5	2.78753e-12	3.86824e-7	-7.53431e-13
10.	0.	-797.5	4.23259e-13	3.86242e-7	5.88458e-13
11.	0.	-797.5	3.10178e-12	3.85604e-7	8.09915e-13
12.	0.	-797.5	-5.62857e-13	3.84905e-7	-3.73051e-13
13.	0.	-797.5	8.38098e-13	3.8415e-7	-1.04084e-12
-13.	0.	-797.	1.38723e-12	3.88591e-7	1.26821e-14
-12.	0.	-797.	-3.69329e-12	3.89356e-7	1.50711e-12
-11.	0.	-797.	-3.30876e-12	3.90066e-7	1.5753e-12
-10.	0.	-797.	1.94098e-14	3.90716e-7	2.30194e-12
-9.	0.	-797.	4.2826e-12	3.9131e-7	9.69027e-13
-8.	0.	-797.	8.70661e-13	3.91833e-7	-1.133e-12
-7.	0.	-797.	-4.78171e-12	3.92296e-7	-2.51398e-12
-6.	0.	-797.	4.13141e-12	3.92703e-7	1.0435e-12
-5.	0.	-797.	4.95171e-13	3.93045e-7	-3.32085e-13
-4.	0.	-797.	-3.52753e-12	3.93323e-7	8.08246e-13
-3.	0.	-797.	1.37767e-12	3.93544e-7	1.79327e-13
-2.	0.	-797.	-5.05187e-12	3.93695e-7	1.6908e-12
-1.	0.	-797.	2.67333e-12	3.93795e-7	-3.269e-12
0.	0.	-797.	-3.14413e-12	3.93823e-7	1.931e-12
1.	0.	-797.	3.47905e-12	3.93795e-7	3.26404e-13
2.	0.	-797.	3.80934e-12	3.937e-7	3.82017e-13
3.	0.	-797.	8.89211e-13	3.93545e-7	1.10579e-12
4.	0.	-797.	3.24821e-12	3.93327e-7	5.53118e-13
5.	0.	-797.	1.38328e-12	3.93044e-7	-6.87989e-13
6.	0.	-797.	1.50302e-12	3.92703e-7	1.75229e-12
7.	0.	-797.	9.44991e-13	3.923e-7	1.37986e-12
8.	0.	-797.	-3.84121e-12	3.9183e-7	3.17309e-12
9.	0.	-797.	-4.8574e-13	3.91304e-7	1.66785e-12
10.	0.	-797.	-2.0113e-12	3.90716e-7	-2.38248e-12
11.	0.	-797.	-2.23126e-12	3.90069e-7	1.67996e-12
12.	0.	-797.	3.77768e-12	3.89361e-7	-1.81298e-12
13.	0.	-797.	-9.28968e-13	3.88591e-7	-7.32191e-14
-13.	0.	-796.5	3.14139e-12	3.93095e-7	-2.24242e-12
-12.	0.	-796.5	3.9691e-12	3.93877e-7	-1.21597e-12
-11.	0.	-796.5	-5.87394e-13	3.94596e-7	2.14628e-12
-10.	0.	-796.5	4.67998e-12	3.95257e-7	2.84177e-13
-9.	0.	-796.5	3.57168e-12	3.95854e-7	4.92128e-12
-8.	0.	-796.5	1.48874e-12	3.9639e-7	-6.21881e-13
-7.	0.	-796.5	2.81253e-12	3.96862e-7	2.03508e-12
-6.	0.	-796.5	2.6256e-12	3.97272e-7	-5.27417e-13
-5.	0.	-796.5	1.20505e-12	3.97621e-7	-2.94317e-12
-4.	0.	-796.5	-1.15827e-13	3.97906e-7	-2.32852e-12
-3.	0.	-796.5	2.19001e-13	3.98127e-7	1.70126e-12
-2.	0.	-796.5	1.54721e-12	3.98288e-7	3.56079e-12
-1.	0.	-796.5	-2.93854e-12	3.98379e-7	2.85394e-12
0.	0.	-796.5	1.09453e-12	3.98414e-7	-2.44673e-13
1.	0.	-796.5	-9.83842e-13	3.9838e-7	-1.1926e-12
2.	0.	-796.5	-1.03158e-12	3.98284e-7	4.0508e-12
3.	0.	-796.5	-1.42964e-12	3.98126e-7	-1.06477e-12
4.	0.	-796.5	-4.72778e-12	3.97903e-7	-8.38324e-13
5.	0.	-796.5	1.55468e-12	3.97623e-7	5.16824e-13
6.	0.	-796.5	4.42804e-12	3.97273e-7	1.60679e-12
7.	0.	-796.5	1.08439e-12	3.96864e-7	-6.64871e-13
8.	0.	-796.5	-1.44574e-12	3.96387e-7	-9.30057e-13
9.	0.	-796.5	-5.8128e-12	3.95849e-7	-1.4339e-12
10.	0.	-796.5	2.84921e-12	3.95254e-7	2.16498e-12
11.	0.	-796.5	2.1763e-12	3.94597e-7	-1.8572e-13
12.	0.	-796.5	1.43167e-12	3.93875e-7	-2.26158e-12
13.	0.	-796.5	5.46681e-12	3.93094e-7	3.38892e-12
-13.	0.	-796.	-2.72906e-13	3.9766e-7	-3.30401e-13
-12.	0.	-796.	-2.25939e-12	3.9845e-7	1.71724e-12
-11.	0.	-796.	8.02354e-13	3.99187e-7	1.53429e-12
-10.	0.	-796.	-3.66097e-12	3.99852e-7	8.83475e-13
-9.	0.	-796.	2.31582e-12	4.00465e-7	1.75586e-12
-8.	0.	-796.	-4.91661e-13	4.01008e-7	1.60574e-12
-7.	0.	-796.	4.5774e-12	4.01492e-7	-3.46815e-12
-6.	0.	-796.	-2.29316e-12	4.01906e-7	-2.60761e-12
-5.	0.	-796.	1.92608e-12	4.02262e-7	2.48061e-12
-4.	0.	-796.	-1.52649e-12	4.02551e-7	-2.69313e-12
-3.	0.	-796.	1.73827e-12	4.02776e-7	-7.34389e-13
-2.	0.	-796.	3.71318e-12	4.02937e-7	2.43153e-12
-1.	0.	-796.	-3.20017e-12	4.03032e-7	-2.27467e-12
0.	0.	-796.	-2.73299e-13	4.03066e-7	3.92313e-13
1.	0.	-796.	3.45938e-13	4.0303e-7	-1.47127e-12
2.	0.	-796.	-7.05577e-13	4.02934e-7	-1.58813e-12
3.	0.	-796.	-5.48644e-13	4.02776e-7	-3.1888e-12
4.	0.	-796.	1.81406e-12	4.02551e-7	6.00141e-13
5.	0.	-796.	8.88208e-13	4.02259e-7	1.16676e-12
6.	0.	-796.	8.21206e-13	4.01906e-7	1.66046e-12
7.	0.	-796.	-3.15348e-13	4.01487e-7	3.48148e-12
8.	0.	-796.	-1.84211e-12	4.01008e-7	-6.15264e-14
9.	0.	-796.	-1.50552e-12	4.00463e-7	1.06374e-12
10.	0.	-796.	-4.24901e-13	3.99858e-7	-1.49826e-12
11.	0.	-796.	9.78277e-13	3.99189e-7	-4.22345e-12
12.	0.	-796.	-1.5174e-12	3.98453e-7	3.97039e-12
13.	0.	-796.	1.97608e-12	3.97662e-7	-2.50667e-12
-13.	0.	-795.5	8.17859e-13	4.0229e-7	1.35644e-12
-12.	0.	-795.5	-3.83192e-12	4.03096e-7	-5.91166e-13
-11.	0.	-795.5	-2.34987e-12	4.03839e-7	-2.0023e-12
-10.	0.	-795.5	9.99197e-13	4.04523e-7	1.39344e-12
-9.	0.	-795.5	3.59498e-12	4.0514e-7	-8.69189e-13
-8.	0.	-795.5	-1.34557e-12	4.0569e-7	2.82646e-13
-7.	0.	-795.5	9.86395e-13	4.06179e-7	3.57779e-12
-6.	0.	-795.5	1.70555e-12	4.06607e-7	-8.3853e-13
-5.	0.	-795.5	-2.71121e-13	4.06966e-7	-9.16948e-13
-4.	0.	-795.5	-1.66141e-13	4.07258e-7	-5.16576e-13
-3.	0.	-795.5	-2.85447e-12	4.07486e-7	3.66617e-12
-2.	0.	-795.5	-2.89891e-12	4.0765e-7	-3.27853e-13
-1.	0.	-795.5	-6.81364e-13	4.07751e-7	5.39977e-13
0.	0.	-795.5	-1.27848e-12	4.07782e-7	6.76055e-13
1.	0.	-795.5	3.73441e-12	4.07751e-7	-2.27229e-13
2.	0.	-795.5	2.48744e-12	4.07651e-7	9.72754e-13
3.	0.	-795.5	-4.0739e-12	4.07486e-7	-3.02889e-12
4.	0.	-795.5	2.73069e-12	4.07258e-7	4.40886e-12
5.	0.	-795.5	1.68069e-12	4.06967e-7	-3.94015e-13
6.	0.	-795.5	-1.49159e-14	4.06605e-7	3.3524e-12
7.	0.	-795.5	4.71829e-13	4.0618e-7	-9.12629e-14
8.	0.	-795.5	1.34087e-13	4.05693e-7	-9.65468e-13
9.	0.	-795.5	4.36865e-12	4.05139e-7	1.87392e-12
10.	0.	-795.5	-4.17278e-13	4.04521e-7	-6.80515e-13
11.	0.	-795.5	4.82275e-12	4.03843e-7	-6.11763e-13
12.	0.	-795.5	1.70602e-12	4.03096e-7	-2.35887e-12
13.	0.	-795.5	5.01943e-12	4.02291e-7	9.3257e-13
-13.	0.	-795.	2.50638e-12	4.06985e-7	7.54991e-13
-12.	0.	-795.	-2.08492e-12	4.07802e-7	5.84225e-13
-11.	0.	-795.	-1.71992e-13	4.0856e-7	-8.9966e-13
-10.	0.	-795.	-2.4693e-12	4.09247e-7	-1.80164e-12
-9.	0.	-795.	3.21442e-13	4.0988e-7	1.26695e-13
-8.	0.	-795.	-1.06849e-12	4.10442e-7	4.16741e-13
-7.	0.	-795.	-4.83246e-12	4.10937e-7	7.79889e-13
-6.	0.	-795.	-2.44821e-12	4.11368e-7	-3.28733e-13
-5.	0.	-795.	2.17285e-12	4.11737e-7	1.59791e-12
-4.	0.	-795.	-4.59062e-12	4.12034e-7	-3.73815e-13
-3.	0.	-795.	-1.98367e-13	4.12267e-7	-8.97058e-13
-2.	0.	-795.	6.01539e-12	4.12439e-7	1.21713e-12
-1.	0.	-795.	-4.60468e-12	4.12532e-7	-3.62102e-12
0.	0.	-795.	2.1107e-12	4.12569e-7	-1.82412e-12
1.	0.	-795.	-2.36316e-12	4.12532e-7	-1.92244e-12
2.	0.	-795.	-6.43748e-12	4.12429e-7	1.90001e-12
3.	0.	-795.	1.69511e-12	4.12272e-7	4.71727e-13
4.	0.	-795.	8.51028e-13	4.12035e-7	2.09484e-12
5.	0.	-795.	-2.5972e-12	4.11734e-7	1.30278e-12
6.	0.	-795.	1.56074e-12	4.11371e-7	5.74636e-13
7.	0.	-795.	-2.12929e-13	4.10936e-7	2.8376e-13
8.	0.	-795.	3.23291e-12	4.10444e-7	1.58192e-12
9.	0.	-795.	1.43575e-12	4.0988e-7	-2.76347e-13
10.	0.	-795.	7.42595e-14	4.09251e-7	-2.89336e-12
11.	0.	-795.	-1.34517e-12	4.08559e-7	-2.84634e-12
12.	0.	-795.	-2.23461e-12	4.07802e-7	2.60593e-12
13.	0.	-795.	-1.07757e-12	4.06982e-7	-5.76978e-13
-13.	0.	-794.5	2.15681e-12	4.11746e-7	-1.07574e-13
-12.	0.	-794.5	2.52175e-12	4.1258e-7	3.3527e-12
-11.	0.	-794.5	-1.83724e-12	4.13344e-7	4.27197e-13
-10.	0.	-794.5	-4.17286e-12	4.14049e-7	9.41192e-13
-9.	0.	-794.5	2.09965e-12	4.14686e-7	2.1194e-12
-8.	0.	-794.5	3.44401e-14	4.1526e-7	-1.12687e-13
-7.	0.	-794.5	4.40045e-13	4.15765e-7	1.42708e-12
-6.	0.	-794.5	-6.48204e-13	4.16201e-7	-2.43076e-12
-5.	0.	-794.5	9.2894e-13	4.16574e-7	5.49662e-13
-4.	0.	-794.5	-3.8462e-13	4.16877e-7	-1.60619e-12
-3.	0.	-794.5	3.43471e-12	4.17115e-7	-4.99829e-13
-2.	0.	-794.5	-2.36613e-12	4.17282e-7	-7.76083e-13
-1.	0.	-794.5	3.48355e-12	4.17385e-7	1.50002e-12
0.	0.	-794.5	-5.58496e-12	4.17415e-7	-1.31915e-12
1.	0.	-794.5	1.3058e-12	4.17386e-7	1.11674e-12
2.	0.	-794.5	-1.30697e-13	4.17283e-7	-2.36237e-12
3.	0.	-794.5	-2.6641e-12	4.17113e-7	-2.52092e-12
4.	0.	-794.5	2.14885e-12	4.16879e-7	1.05931e-12
5.	0.	-794.5	4.86285e-12	4.16575e-7	-3.7348e-12
6.	0.	-794.5	2.56246e-12	4.16204e-7	-9.77133e-13
7.	0.	-794.5	-9.04276e-13	4.15761e-7	-1.83972e-13
8.	0.	-794.5	-1.2033e-12	4.15257e-7	2.6367e-12
9.	0.	-794.5	3.82615e-12	4.14689e-7	-2.79979e-12
10.	0.	-794.5	-3.43609e-12	4.14046e-7	1.2191e-12
11.	0.	-794.5	-3.06349e-12	4.13345e-7	-6.55681e-13
12.	0.	-794.5	3.43131e-12	4.1258e-7	-8.41035e-13
13.	0.	-794.5	-5.90411e-13	4.11743e-7	1.94882e-13
-13.	0.	-794.	3.28869e-12	4.16572e-7	1.68842e-12
-12.	0.	-794.	-3.20332e-12	4.17415e-7	8.05696e-13
-11.	0.	-794.	3.3316e-13	4.18199e-7	-1.37721e-12
-10.	0.	-794.	-6.65358e-12	4.18909e-7	-1.49613e-12
-9.	0.	-794.	-3.54856e-12	4.19557e-7	-3.83962e-13
-8.	0.	-794.	-1.45778e-12	4.20143e-7	-9.67689e-13
-7.	0.	-794.	-2.14435e-12	4.20654e-7	3.4592e-12
-6.	0.	-794.	-1.27407e-12	4.211e-7	-1.48387e-13
-5.	0.	-794.	1.72579e-12	4.21478e-7	-1.1254e-12
-4.	0.	-794.	4.01073e-12	4.2179e-7	-2.00283e-12
-3.	0.	-794.	1.87268e-12	4.22032e-7	1.39693e-12
-2.	0.	-794.	-4.38608e-13	4.22198e-7	3.52112e-12
-1.	0.	-794.	-1.18771e-12	4.22303e-7	-2.1517e-12
0.	0.	-794.	4.96275e-13	4.2234e-7	-1.85552e-12
1.	0.	-794.	-1.45851e-12	4.22303e-7	8.94875e-13
2.	0.	-794.	3.06355e-12	4.22205e-7	1.27853e-12
3.	0.	-794.	-8.59398e-14	4.22029e-7	4.88241e-14
4.	0.	-794.	-6.29217e-12	4.21785e-7	-2.59343e-12
5.	0.	-794.	1.96959e-12	4.21481e-7	-2.95737e-12
6.	0.	-794.	-1.43635e-14	4.21103e-7	1.64038e-12
7.	0.	-794.	5.29959e-12	4.2066e-7	1.1507e-13
8.	0.	-794.	-4.60505e-12	4.2014e-7	9.26961e-13
9.	0.	-794.	4.63867e-12	4.19563e-7	-3.93371e-12
10.	0.	-794.	7.41696e-12	4.18915e-7	1.99849e-13
11.	0.	-794.	-9.01587e-13	4.18199e-7	-1.41002e-12
12.	0.	-794.	2.9409e-12	4.17417e-7	-1.11932e-12
13.	0.	-794.	3.28066e-12	4.16573e-7	2.01013e-12
-13.	0.	-793.5	-6.51703e-13	4.21461e-7	-1.02474e-12
-12.	0.	-793.5	1.85534e-13	4.22324e-7	3.74537e-13
-11.	0.	-793.5	-1.51486e-12	4.23118e-7	2.01777e-12
-10.	0.	-793.5	-4.53335e-12	4.23845e-7	8.38007e-14
-9.	0.	-793.5	-4.51436e-12	4.24503e-7	7.54262e-13
-8.	0.	-793.5	5.25102e-13	4.25098e-7	-8.66073e-13
-7.	0.	-793.5	6.86458e-12	4.25622e-7	-7.56496e-13
-6.	0.	-793.5	3.77579e-12	4.26072e-7	2.12569e-12
-5.	0.	-793.5	-1.06988e-12	4.26454e-7	1.38148e-12
-4.	0.	-793.5	-2.93551e-12	4.26766e-7	-8.62811e-13
-3.	0.	-793.5	-4.53084e-13	4.27014e-7	6.46233e-13
-2.	0.	-793.5	-4.61515e-13	4.27186e-7	2.99847e-13
-1.	0.	-793.5	-2.30092e-12	4.27293e-7	2.26872e-12
0.	0.	-793.5	-2.36653e-12	4.27328e-7	2.08197e-13
1.	0.	-793.5	-4.44629e-12	4.27288e-7	1.85032e-12
2.	0.	-793.5	4.9091e-12	4.27191e-7	-1.91118e-12
3.	0.	-793.5	1.25586e-12	4.27014e-7	2.7113e-12
4.	0.	-793.5	4.13452e-12	4.26771e-7	-1.19377e-12
5.	0.	-793.5	3.76488e-12	4.26456e-7	-2.21003e-12
6.	0.	-793.5	-3.84528e-12	4.26067e-7	3.9263e-13
7.	0.	-793.5	-6.13873e-12	4.25615e-7	1.6624e-12
8.	0.	-793.5	3.30298e-12	4.25099e-7	1.66322e-12
9.	0.	-793.5	1.7745e-12	4.24506e-7	-9.4354e-13
10.	0.	-793.5	1.24274e-12	4.23848e-7	1.95473e-12
11.	0.	-793.5	-5.24117e-12	4.23117e-7	-4.27242e-12
12.	0.	-793.5	4.0504e-12	4.22327e-7	2.88715e-12
13.	0.	-793.5	-1.92434e-12	4.21464e-7	2.43984e-12
-13.	0.	-793.	-6.4145e-12	4.26426e-7	3.82462e-12
-12.	0.	-793.	-1.31109e-12	4.27304e-7	1.01938e-12
-11.	0.	-793.	-1.38677e-12	4.28111e-7	6.88874e-13
-10.	0.	-793.	-7.70286e-13	4.28849e-7	8.06204e-13
-9.	0.	-793.	-3.70908e-12	4.29518e-7	-1.53474e-12
-8.	0.	-793.	-2.59107e-12	4.30116e-7	3.74884e-13
-7.	0.	-793.	1.43249e-12	4.3065e-7	1.26218e-12
-6.	0.	-793.	2.00581e-12	4.3111e-7	-1.74593e-12
-5.	0.	-793.	-1.58661e-12	4.315e-7	-2.72269e-13
