X[mm]	Y[mm]	Z[mm]	Bx[T]	By[T]	Bz[T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-13.	0.	-800.	-2.91696e-8	3.4177e-7	-1.98777e-7
-12.	0.	-800.	-2.69959e-8	3.42414e-7	-1.99523e-7
-11.	0.	-800.	-2.48074e-8	3.43005e-7	-2.0022e-7
-10.	0.	-800.	-2.25998e-8	3.4355e-7	-2.00851e-7
-9.	0.	-800.	-2.03805e-8	3.44045e-7	-2.01424e-7
-8.	0.	-800.	-1.8146e-8	3.44487e-7	-2.01942e-7
-7.	0.	-800.	-1.59045e-8	3.44875e-7	-2.02398e-7
-6.	0.	-800.	-1.36515e-8	3.45214e-7	-2.02792e-7
-5.	0.	-800.	-1.13907e-8	3.45497e-7	-2.03127e-7
-4.	0.	-800.	-9.1181e-9	3.45735e-7	-2.03404e-7
-3.	0.	-800.	-6.8441e-9	3.45918e-7	-2.03619e-7
-2.	0.	-800.	-4.56151e-9	3.46047e-7	-2.03774e-7
-1.	0.	-800.	-2.28405e-9	3.46125e-7	-2.03862e-7
0.	0.	-800.	-8.95523e-14	3.46151e-7	-2.03897e-7
1.	0.	-800.	2.27934e-9	3.46123e-7	-2.03865e-7
2.	0.	-800.	4.56101e-9	3.46044e-7	-2.03775e-7
3.	0.	-800.	6.84719e-9	3.45918e-7	-2.03614e-7
4.	0.	-800.	9.1211e-9	3.45734e-7	-2.03405e-7
5.	0.	-800.	1.1391e-8	3.45498e-7	-2.03129e-7
6.	0.	-800.	1.36506e-8	3.45213e-7	-2.02797e-7
7.	0.	-800.	1.59079e-8	3.44876e-7	-2.02398e-7
8.	0.	-800.	1.8152e-8	3.44485e-7	-2.01938e-7
9.	0.	-800.	2.0382e-8	3.44045e-7	-2.01427e-7
10.	0.	-800.	2.26016e-8	3.43551e-7	-2.00849e-7
11.	0.	-800.	2.48049e-8	3.43007e-7	-2.00217e-7
12.	0.	-800.	2.69953e-8	3.42415e-7	-1.99528e-7
13.	0.	-800.	2.91689e-8	3.41771e-7	-1.98774e-7
-13.	0.	-799.5	-2.95644e-8	3.45628e-7	-2.00997e-7
-12.	0.	-799.5	-2.73566e-8	3.4629e-7	-2.01757e-7
-11.	0.	-799.5	-2.51399e-8	3.46892e-7	-2.02462e-7
-10.	0.	-799.5	-2.29082e-8	3.47442e-7	-2.03106e-7
-9.	0.	-799.5	-2.0651e-8	3.47944e-7	-2.03691e-7
-8.	0.	-799.5	-1.839e-8	3.48391e-7	-2.04214e-7
-7.	0.	-799.5	-1.61213e-8	3.48784e-7	-2.04673e-7
-6.	0.	-799.5	-1.38347e-8	3.49129e-7	-2.05078e-7
-5.	0.	-799.5	-1.1542e-8	3.4942e-7	-2.05416e-7
-4.	0.	-799.5	-9.23954e-9	3.4966e-7	-2.05698e-7
-3.	0.	-799.5	-6.93671e-9	3.49845e-7	-2.05914e-7
-2.	0.	-799.5	-4.62247e-9	3.49979e-7	-2.06074e-7
-1.	0.	-799.5	-2.31356e-9	3.50055e-7	-2.06166e-7
0.	0.	-799.5	-1.18555e-12	3.50082e-7	-2.06194e-7
1.	0.	-799.5	2.31265e-9	3.50055e-7	-2.06165e-7
2.	0.	-799.5	4.62687e-9	3.49977e-7	-2.0607e-7
3.	0.	-799.5	6.93673e-9	3.49846e-7	-2.05911e-7
4.	0.	-799.5	9.24381e-9	3.49661e-7	-2.05695e-7
5.	0.	-799.5	1.15399e-8	3.49419e-7	-2.05421e-7
6.	0.	-799.5	1.38333e-8	3.49128e-7	-2.05075e-7
7.	0.	-799.5	1.61163e-8	3.48785e-7	-2.04672e-7
8.	0.	-799.5	1.83938e-8	3.48391e-7	-2.04211e-7
9.	0.	-799.5	2.06556e-8	3.47943e-7	-2.03691e-7
10.	0.	-799.5	2.29004e-8	3.47439e-7	-2.03106e-7
11.	0.	-799.5	2.51378e-8	3.4689e-7	-2.02461e-7
12.	0.	-799.5	2.73606e-8	3.4629e-7	-2.01759e-7
13.	0.	-799.5	2.9562e-8	3.45634e-7	-2.00999e-7
-13.	0.	-799.	-2.99566e-8	3.4955e-7	-2.03245e-7
-12.	0.	-799.	-2.77284e-8	3.50214e-7	-2.04022e-7
-11.	0.	-799.	-2.54764e-8	3.50826e-7	-2.04736e-7
-10.	0.	-799.	-2.32079e-8	3.5139e-7	-2.05391e-7
-9.	0.	-799.	-2.09352e-8	3.51895e-7	-2.05981e-7
-8.	0.	-799.	-1.86341e-8	3.52352e-7	-2.06513e-7
-7.	0.	-799.	-1.63377e-8	3.52752e-7	-2.0698e-7
-6.	0.	-799.	-1.40208e-8	3.53101e-7	-2.07395e-7
-5.	0.	-799.	-1.17003e-8	3.53396e-7	-2.0774e-7
-4.	0.	-799.	-9.36918e-9	3.53636e-7	-2.08019e-7
-3.	0.	-799.	-7.02859e-9	3.53828e-7	-2.08243e-7
-2.	0.	-799.	-4.68133e-9	3.53969e-7	-2.08403e-7
-1.	0.	-799.	-2.34284e-9	3.54044e-7	-2.08496e-7
0.	0.	-799.	-1.2302e-12	3.5407e-7	-2.08527e-7
1.	0.	-799.	2.34819e-9	3.54045e-7	-2.08499e-7
2.	0.	-799.	4.6914e-9	3.53961e-7	-2.08398e-7
3.	0.	-799.	7.03068e-9	3.53827e-7	-2.08243e-7
4.	0.	-799.	9.36589e-9	3.53638e-7	-2.0802e-7
5.	0.	-799.	1.17033e-8	3.53399e-7	-2.07739e-7
6.	0.	-799.	1.40181e-8	3.531e-7	-2.0739e-7
7.	0.	-799.	1.63334e-8	3.52752e-7	-2.06985e-7
8.	0.	-799.	1.86405e-8	3.52349e-7	-2.06512e-7
9.	0.	-799.	2.09382e-8	3.51898e-7	-2.05979e-7
10.	0.	-799.	2.32093e-8	3.51385e-7	-2.05389e-7
11.	0.	-799.	2.54785e-8	3.50827e-7	-2.04732e-7
12.	0.	-799.	2.77279e-8	3.50213e-7	-2.04021e-7
13.	0.	-799.	2.99583e-8	3.49547e-7	-2.03247e-7
-13.	0.	-798.5	-3.03655e-8	3.53518e-7	-2.05529e-7
-12.	0.	-798.5	-2.81021e-8	3.54192e-7	-2.06313e-7
-11.	0.	-798.5	-2.5825e-8	3.54812e-7	-2.07034e-7
-10.	0.	-798.5	-2.35277e-8	3.55381e-7	-2.07705e-7
-9.	0.	-798.5	-2.12167e-8	3.559e-7	-2.08305e-7
-8.	0.	-798.5	-1.88935e-8	3.56361e-7	-2.08848e-7
-7.	0.	-798.5	-1.65579e-8	3.56771e-7	-2.09328e-7
-6.	0.	-798.5	-1.42102e-8	3.57126e-7	-2.09737e-7
-5.	0.	-798.5	-1.1861e-8	3.57425e-7	-2.10093e-7
-4.	0.	-798.5	-9.49227e-9	3.57675e-7	-2.1038e-7
-3.	0.	-798.5	-7.13028e-9	3.57863e-7	-2.10603e-7
-2.	0.	-798.5	-4.75343e-9	3.57999e-7	-2.10761e-7
-1.	0.	-798.5	-2.37784e-9	3.58083e-7	-2.10861e-7
0.	0.	-798.5	-4.12552e-12	3.58108e-7	-2.10893e-7
1.	0.	-798.5	2.38131e-9	3.58085e-7	-2.10859e-7
2.	0.	-798.5	4.75291e-9	3.57998e-7	-2.10764e-7
3.	0.	-798.5	7.12705e-9	3.57865e-7	-2.10607e-7
4.	0.	-798.5	9.49368e-9	3.57669e-7	-2.10378e-7
5.	0.	-798.5	1.18562e-8	3.57423e-7	-2.10092e-7
6.	0.	-798.5	1.42145e-8	3.57125e-7	-2.0974e-7
7.	0.	-798.5	1.65564e-8	3.56768e-7	-2.09324e-7
8.	0.	-798.5	1.88943e-8	3.56362e-7	-2.08844e-7
9.	0.	-798.5	2.12205e-8	3.55901e-7	-2.08304e-7
10.	0.	-798.5	2.35291e-8	3.55383e-7	-2.07701e-7
11.	0.	-798.5	2.58227e-8	3.54815e-7	-2.07039e-7
12.	0.	-798.5	2.81023e-8	3.54191e-7	-2.06314e-7
13.	0.	-798.5	3.03647e-8	3.53519e-7	-2.05528e-7
-13.	0.	-798.	-3.07756e-8	3.57537e-7	-2.07838e-7
-12.	0.	-798.	-2.84812e-8	3.58226e-7	-2.08639e-7
-11.	0.	-798.	-2.6176e-8	3.58859e-7	-2.09372e-7
-10.	0.	-798.	-2.3847e-8	3.59435e-7	-2.10048e-7
-9.	0.	-798.	-2.15045e-8	3.59962e-7	-2.1066e-7
-8.	0.	-798.	-1.9153e-8	3.60426e-7	-2.11211e-7
-7.	0.	-798.	-1.6783e-8	3.60847e-7	-2.11693e-7
-6.	0.	-798.	-1.44084e-8	3.61203e-7	-2.12116e-7
-5.	0.	-798.	-1.20178e-8	3.61512e-7	-2.12475e-7
-4.	0.	-798.	-9.62906e-9	3.61759e-7	-2.12766e-7
-3.	0.	-798.	-7.22466e-9	3.61955e-7	-2.12995e-7
-2.	0.	-798.	-4.81986e-9	3.62095e-7	-2.13158e-7
-1.	0.	-798.	-2.41309e-9	3.62175e-7	-2.13255e-7
0.	0.	-798.	-1.20483e-12	3.62204e-7	-2.13289e-7
1.	0.	-798.	2.41094e-9	3.6218e-7	-2.13258e-7
2.	0.	-798.	4.81923e-9	3.62094e-7	-2.13158e-7
3.	0.	-798.	7.22617e-9	3.61958e-7	-2.12994e-7
4.	0.	-798.	9.62453e-9	3.6176e-7	-2.12768e-7
5.	0.	-798.	1.20175e-8	3.6151e-7	-2.1247e-7
6.	0.	-798.	1.44091e-8	3.61204e-7	-2.12114e-7
7.	0.	-798.	1.67859e-8	3.6085e-7	-2.11693e-7
8.	0.	-798.	1.91481e-8	3.6043e-7	-2.11209e-7
9.	0.	-798.	2.15093e-8	3.59962e-7	-2.1066e-7
10.	0.	-798.	2.38466e-8	3.59437e-7	-2.10049e-7
11.	0.	-798.	2.61724e-8	3.58857e-7	-2.09372e-7
12.	0.	-798.	2.84812e-8	3.58224e-7	-2.08635e-7
13.	0.	-798.	3.07754e-8	3.57539e-7	-2.07839e-7
-13.	0.	-797.5	-3.11918e-8	3.61616e-7	-2.10186e-7
-12.	0.	-797.5	-2.88727e-8	3.62312e-7	-2.10991e-7
-11.	0.	-797.5	-2.65261e-8	3.62956e-7	-2.1174e-7
-10.	0.	-797.5	-2.41728e-8	3.63542e-7	-2.12429e-7
-9.	0.	-797.5	-2.18005e-8	3.64077e-7	-2.13049e-7
-8.	0.	-797.5	-1.94094e-8	3.64553e-7	-2.13605e-7
-7.	0.	-797.5	-1.70089e-8	3.64976e-7	-2.14096e-7
-6.	0.	-797.5	-1.45975e-8	3.65344e-7	-2.14529e-7
-5.	0.	-797.5	-1.21769e-8	3.65657e-7	-2.14892e-7
-4.	0.	-797.5	-9.7565e-9	3.65905e-7	-2.15187e-7
-3.	0.	-797.5	-7.31938e-9	3.66107e-7	-2.15416e-7
-2.	0.	-797.5	-4.88087e-9	3.66246e-7	-2.15586e-7
-1.	0.	-797.5	-2.43878e-9	3.66333e-7	-2.15683e-7
0.	0.	-797.5	2.05512e-12	3.66358e-7	-2.15718e-7
1.	0.	-797.5	2.44789e-9	3.66331e-7	-2.15684e-7
2.	0.	-797.5	4.88333e-9	3.66243e-7	-2.15584e-7
3.	0.	-797.5	7.32051e-9	3.66104e-7	-2.15419e-7
4.	0.	-797.5	9.75439e-9	3.65905e-7	-2.15188e-7
5.	0.	-797.5	1.21822e-8	3.65651e-7	-2.1489e-7
6.	0.	-797.5	1.4604e-8	3.65341e-7	-2.14528e-7
7.	0.	-797.5	1.70121e-8	3.64973e-7	-2.14099e-7
8.	0.	-797.5	1.94076e-8	3.64549e-7	-2.13601e-7
9.	0.	-797.5	2.17968e-8	3.64078e-7	-2.13047e-7
10.	0.	-797.5	2.41694e-8	3.63544e-7	-2.12426e-7
11.	0.	-797.5	2.65299e-8	3.62955e-7	-2.1174e-7
12.	0.	-797.5	2.8872e-8	3.62317e-7	-2.10993e-7
13.	0.	-797.5	3.11889e-8	3.61615e-7	-2.1018e-7
-13.	0.	-797.	-3.16169e-8	3.6575e-7	-2.12555e-7
-12.	0.	-797.	-2.92658e-8	3.66456e-7	-2.13381e-7
-11.	0.	-797.	-2.68901e-8	3.6711e-7	-2.14138e-7
-10.	0.	-797.	-2.45001e-8	3.67707e-7	-2.14835e-7
-9.	0.	-797.	-2.20926e-8	3.68249e-7	-2.15465e-7
-8.	0.	-797.	-1.96753e-8	3.68734e-7	-2.16035e-7
-7.	0.	-797.	-1.72437e-8	3.69163e-7	-2.16534e-7
-6.	0.	-797.	-1.48044e-8	3.69533e-7	-2.1697e-7
-5.	0.	-797.	-1.2347e-8	3.69851e-7	-2.17343e-7
-4.	0.	-797.	-9.89238e-9	3.70108e-7	-2.17641e-7
-3.	0.	-797.	-7.41693e-9	3.70309e-7	-2.17877e-7
-2.	0.	-797.	-4.95225e-9	3.70449e-7	-2.18046e-7
-1.	0.	-797.	-2.46995e-9	3.70541e-7	-2.18147e-7
0.	0.	-797.	5.94576e-12	3.7057e-7	-2.18177e-7
1.	0.	-797.	2.47396e-9	3.70536e-7	-2.18151e-7
2.	0.	-797.	4.94877e-9	3.7045e-7	-2.18043e-7
3.	0.	-797.	7.41829e-9	3.70306e-7	-2.17875e-7
4.	0.	-797.	9.8875e-9	3.70109e-7	-2.1764e-7
5.	0.	-797.	1.23515e-8	3.6985e-7	-2.1734e-7
6.	0.	-797.	1.48007e-8	3.69535e-7	-2.1697e-7
7.	0.	-797.	1.72493e-8	3.69167e-7	-2.16532e-7
8.	0.	-797.	1.9672e-8	3.6873e-7	-2.16036e-7
9.	0.	-797.	2.20944e-8	3.68248e-7	-2.15468e-7
10.	0.	-797.	2.44977e-8	3.67709e-7	-2.14837e-7
11.	0.	-797.	2.6891e-8	3.67112e-7	-2.1414e-7
12.	0.	-797.	2.92663e-8	3.66462e-7	-2.13376e-7
13.	0.	-797.	3.1614e-8	3.65749e-7	-2.12556e-7
-13.	0.	-796.5	-3.20482e-8	3.6994e-7	-2.14964e-7
-12.	0.	-796.5	-2.96567e-8	3.70662e-7	-2.15795e-7
-11.	0.	-796.5	-2.72548e-8	3.71325e-7	-2.16569e-7
-10.	0.	-796.5	-2.48323e-8	3.71929e-7	-2.17281e-7
-9.	0.	-796.5	-2.24006e-8	3.72477e-7	-2.1792e-7
-8.	0.	-796.5	-1.99449e-8	3.72971e-7	-2.18492e-7
-7.	0.	-796.5	-1.74812e-8	3.73407e-7	-2.19005e-7
-6.	0.	-796.5	-1.49984e-8	3.73787e-7	-2.19444e-7
-5.	0.	-796.5	-1.25161e-8	3.74107e-7	-2.19822e-7
-4.	0.	-796.5	-1.00324e-8	3.74363e-7	-2.20128e-7
-3.	0.	-796.5	-7.52506e-9	3.74572e-7	-2.20366e-7
-2.	0.	-796.5	-5.01781e-9	3.74718e-7	-2.2054e-7
-1.	0.	-796.5	-2.51196e-9	3.74803e-7	-2.20639e-7
0.	0.	-796.5	-3.91227e-12	3.74832e-7	-2.20671e-7
1.	0.	-796.5	2.51151e-9	3.74804e-7	-2.20642e-7
2.	0.	-796.5	5.01961e-9	3.74716e-7	-2.20536e-7
3.	0.	-796.5	7.52235e-9	3.7457e-7	-2.20368e-7
4.	0.	-796.5	1.00247e-8	3.74368e-7	-2.20127e-7
5.	0.	-796.5	1.25173e-8	3.74104e-7	-2.19819e-7
6.	0.	-796.5	1.50016e-8	3.73783e-7	-2.19446e-7
7.	0.	-796.5	1.74855e-8	3.73411e-7	-2.19002e-7
8.	0.	-796.5	1.99482e-8	3.72972e-7	-2.18495e-7
9.	0.	-796.5	2.24008e-8	3.72482e-7	-2.17919e-7
10.	0.	-796.5	2.48329e-8	3.71928e-7	-2.17278e-7
11.	0.	-796.5	2.72535e-8	3.71321e-7	-2.16573e-7
12.	0.	-796.5	2.9662e-8	3.70658e-7	-2.158e-7
13.	0.	-796.5	3.2049e-8	3.69944e-7	-2.14961e-7
-13.	0.	-796.	-3.24789e-8	3.74191e-7	-2.17402e-7
-12.	0.	-796.	-3.00629e-8	3.74922e-7	-2.18253e-7
-11.	0.	-796.	-2.76349e-8	3.75589e-7	-2.19037e-7
-10.	0.	-796.	-2.51761e-8	3.76207e-7	-2.19755e-7
-9.	0.	-796.	-2.27052e-8	3.76766e-7	-2.20406e-7
-8.	0.	-796.	-2.02227e-8	3.77265e-7	-2.20993e-7
-7.	0.	-796.	-1.77219e-8	3.7771e-7	-2.21507e-7
-6.	0.	-796.	-1.52102e-8	3.78095e-7	-2.21958e-7
-5.	0.	-796.	-1.26922e-8	3.78418e-7	-2.22338e-7
-4.	0.	-796.	-1.0163e-8	3.78685e-7	-2.22649e-7
-3.	0.	-796.	-7.62753e-9	3.78895e-7	-2.22894e-7
-2.	0.	-796.	-5.08664e-9	3.79043e-7	-2.23065e-7
-1.	0.	-796.	-2.54275e-9	3.79133e-7	-2.23169e-7
0.	0.	-796.	-3.16202e-12	3.79158e-7	-2.23204e-7
1.	0.	-796.	2.54371e-9	3.7913e-7	-2.23168e-7
2.	0.	-796.	5.08705e-9	3.7904e-7	-2.23061e-7
3.	0.	-796.	7.62507e-9	3.78893e-7	-2.22889e-7
4.	0.	-796.	1.01591e-8	3.78685e-7	-2.22649e-7
5.	0.	-796.	1.26904e-8	3.7842e-7	-2.22339e-7
6.	0.	-796.	1.52106e-8	3.78092e-7	-2.21957e-7
7.	0.	-796.	1.77202e-8	3.77712e-7	-2.21508e-7
8.	0.	-796.	2.02199e-8	3.77267e-7	-2.20992e-7
9.	0.	-796.	2.27019e-8	3.76768e-7	-2.20404e-7
10.	0.	-796.	2.51715e-8	3.76206e-7	-2.19751e-7
11.	0.	-796.	2.76291e-8	3.75592e-7	-2.19038e-7
12.	0.	-796.	3.00661e-8	3.74921e-7	-2.18252e-7
13.	0.	-796.	3.24855e-8	3.74192e-7	-2.17404e-7
-13.	0.	-795.5	-3.29275e-8	3.78496e-7	-2.19874e-7
-12.	0.	-795.5	-3.04758e-8	3.79238e-7	-2.20737e-7
-11.	0.	-795.5	-2.80061e-8	3.79922e-7	-2.21532e-7
-10.	0.	-795.5	-2.55185e-8	3.8055e-7	-2.22263e-7
-9.	0.	-795.5	-2.30143e-8	3.81115e-7	-2.22924e-7
-8.	0.	-795.5	-2.04967e-8	3.81623e-7	-2.23521e-7
-7.	0.	-795.5	-1.79632e-8	3.8207e-7	-2.2404e-7
-6.	0.	-795.5	-1.54181e-8	3.82465e-7	-2.24502e-7
-5.	0.	-795.5	-1.28663e-8	3.82794e-7	-2.2489e-7
-4.	0.	-795.5	-1.02998e-8	3.83068e-7	-2.25206e-7
-3.	0.	-795.5	-7.7296e-9	3.83278e-7	-2.25453e-7
-2.	0.	-795.5	-5.15313e-9	3.83428e-7	-2.25629e-7
-1.	0.	-795.5	-2.57862e-9	3.83517e-7	-2.25735e-7
0.	0.	-795.5	2.16194e-12	3.83548e-7	-2.25766e-7
1.	0.	-795.5	2.58069e-9	3.83517e-7	-2.25738e-7
2.	0.	-795.5	5.15756e-9	3.83425e-7	-2.25624e-7
3.	0.	-795.5	7.73364e-9	3.83275e-7	-2.25451e-7
4.	0.	-795.5	1.03006e-8	3.83066e-7	-2.25205e-7
5.	0.	-795.5	1.28655e-8	3.82792e-7	-2.2489e-7
6.	0.	-795.5	1.54182e-8	3.82464e-7	-2.24499e-7
7.	0.	-795.5	1.79678e-8	3.82077e-7	-2.24045e-7
8.	0.	-795.5	2.04977e-8	3.81624e-7	-2.23518e-7
9.	0.	-795.5	2.30154e-8	3.81116e-7	-2.22925e-7
10.	0.	-795.5	2.5523e-8	3.8055e-7	-2.22266e-7
11.	0.	-795.5	2.80083e-8	3.79921e-7	-2.21533e-7
12.	0.	-795.5	3.0479e-8	3.79237e-7	-2.20732e-7
13.	0.	-795.5	3.29283e-8	3.78495e-7	-2.19874e-7
-13.	0.	-795.	-3.33799e-8	3.82861e-7	-2.22382e-7
-12.	0.	-795.	-3.08951e-8	3.83615e-7	-2.23256e-7
-11.	0.	-795.	-2.83939e-8	3.84308e-7	-2.24068e-7
-10.	0.	-795.	-2.58729e-8	3.84945e-7	-2.24806e-7
-9.	0.	-795.	-2.33274e-8	3.85525e-7	-2.25481e-7
-8.	0.	-795.	-2.07789e-8	3.86038e-7	-2.26083e-7
-7.	0.	-795.	-1.82093e-8	3.86498e-7	-2.26617e-7
-6.	0.	-795.	-1.56323e-8	3.86891e-7	-2.27077e-7
-5.	0.	-795.	-1.3038e-8	3.87229e-7	-2.27475e-7
-4.	0.	-795.	-1.04446e-8	3.87504e-7	-2.27795e-7
-3.	0.	-795.	-7.8423e-9	3.87717e-7	-2.28045e-7
-2.	0.	-795.	-5.2308e-9	3.8787e-7	-2.28228e-7
-1.	0.	-795.	-2.613e-9	3.87964e-7	-2.28334e-7
0.	0.	-795.	-2.65606e-12	3.87991e-7	-2.2837e-7
1.	0.	-795.	2.61874e-9	3.87966e-7	-2.28335e-7
2.	0.	-795.	5.22799e-9	3.8787e-7	-2.28222e-7
3.	0.	-795.	7.84064e-9	3.87719e-7	-2.28046e-7
4.	0.	-795.	1.04383e-8	3.87499e-7	-2.27794e-7
5.	0.	-795.	1.30427e-8	3.87229e-7	-2.27476e-7
6.	0.	-795.	1.56294e-8	3.86893e-7	-2.27086e-7
7.	0.	-795.	1.82098e-8	3.86495e-7	-2.26619e-7
8.	0.	-795.	2.07843e-8	3.86044e-7	-2.26085e-7
9.	0.	-795.	2.33361e-8	3.85525e-7	-2.25482e-7
10.	0.	-795.	2.58717e-8	3.84946e-7	-2.24807e-7
11.	0.	-795.	2.8395e-8	3.84311e-7	-2.24065e-7
12.	0.	-795.	3.08944e-8	3.83612e-7	-2.23259e-7
13.	0.	-795.	3.33806e-8	3.82862e-7	-2.2238e-7
-13.	0.	-794.5	-3.38351e-8	3.8729e-7	-2.24917e-7
-12.	0.	-794.5	-3.13188e-8	3.88054e-7	-2.25813e-7
-11.	0.	-794.5	-2.87792e-8	3.88761e-7	-2.26633e-7
-10.	0.	-794.5	-2.62301e-8	3.89405e-7	-2.27382e-7
-9.	0.	-794.5	-2.36552e-8	3.89992e-7	-2.28067e-7
-8.	0.	-794.5	-2.1064e-8	3.90519e-7	-2.28685e-7
-7.	0.	-794.5	-1.84655e-8	3.9098e-7	-2.29225e-7
-6.	0.	-794.5	-1.58454e-8	3.91384e-7	-2.29697e-7
-5.	0.	-794.5	-1.32201e-8	3.91726e-7	-2.30099e-7
-4.	0.	-794.5	-1.0587e-8	3.92007e-7	-2.30419e-7
-3.	0.	-794.5	-7.94823e-9	3.92222e-7	-2.30677e-7
-2.	0.	-794.5	-5.3003e-9	3.92377e-7	-2.30859e-7
-1.	0.	-794.5	-2.64977e-9	3.92475e-7	-2.30966e-7
0.	0.	-794.5	-2.37888e-12	3.92503e-7	-2.31e-7
1.	0.	-794.5	2.65116e-9	3.9247e-7	-2.3097e-7
2.	0.	-794.5	5.30302e-9	3.92378e-7	-2.3086e-7
3.	0.	-794.5	7.94398e-9	3.92221e-7	-2.30676e-7
4.	0.	-794.5	1.05925e-8	3.92008e-7	-2.30426e-7
5.	0.	-794.5	1.32241e-8	3.91726e-7	-2.30096e-7
6.	0.	-794.5	1.58467e-8	3.91382e-7	-2.29696e-7
7.	0.	-794.5	1.84638e-8	3.9098e-7	-2.29225e-7
8.	0.	-794.5	2.10641e-8	3.90514e-7	-2.28684e-7
9.	0.	-794.5	2.36541e-8	3.89992e-7	-2.28069e-7
10.	0.	-794.5	2.6227e-8	3.89406e-7	-2.27386e-7
11.	0.	-794.5	2.87859e-8	3.88763e-7	-2.26635e-7
12.	0.	-794.5	3.1327e-8	3.88055e-7	-2.2581e-7
13.	0.	-794.5	3.38381e-8	3.87286e-7	-2.24922e-7
-13.	0.	-794.	-3.43041e-8	3.91775e-7	-2.27493e-7
-12.	0.	-794.	-3.1757e-8	3.9255e-7	-2.28401e-7
-11.	0.	-794.	-2.9183e-8	3.9327e-7	-2.29236e-7
-10.	0.	-794.	-2.65949e-8	3.93926e-7	-2.30003e-7
-9.	0.	-794.	-2.39813e-8	3.94521e-7	-2.30696e-7
-8.	0.	-794.	-2.1353e-8	3.95058e-7	-2.3132e-7
-7.	0.	-794.	-1.87178e-8	3.95529e-7	-2.31868e-7
-6.	0.	-794.	-1.60642e-8	3.95938e-7	-2.32348e-7
-5.	0.	-794.	-1.34055e-8	3.96285e-7	-2.32752e-7
-4.	0.	-794.	-1.07332e-8	3.96569e-7	-2.3308e-7
-3.	0.	-794.	-8.05331e-9	3.9679e-7	-2.33343e-7
-2.	0.	-794.	-5.37115e-9	3.96951e-7	-2.33529e-7
-1.	0.	-794.	-2.69158e-9	3.9704e-7	-2.33642e-7
0.	0.	-794.	-1.43739e-12	3.97075e-7	-2.33677e-7
1.	0.	-794.	2.69149e-9	3.97045e-7	-2.33641e-7
2.	0.	-794.	5.37141e-9	3.96948e-7	-2.33531e-7
3.	0.	-794.	8.05382e-9	3.96788e-7	-2.33346e-7
4.	0.	-794.	1.07357e-8	3.96569e-7	-2.33086e-7
5.	0.	-794.	1.3405e-8	3.96287e-7	-2.32753e-7
6.	0.	-794.	1.60703e-8	3.9594e-7	-2.32347e-7
7.	0.	-794.	1.87159e-8	3.95525e-7	-2.31868e-7
8.	0.	-794.	2.13531e-8	3.95057e-7	-2.31317e-7
9.	0.	-794.	2.39819e-8	3.94523e-7	-2.30692e-7
10.	0.	-794.	2.65897e-8	3.93926e-7	-2.30003e-7
11.	0.	-794.	2.91792e-8	3.93269e-7	-2.29235e-7
12.	0.	-794.	3.17554e-8	3.92551e-7	-2.284e-7
13.	0.	-794.	3.43042e-8	3.91776e-7	-2.27497e-7
-13.	0.	-793.5	-3.47791e-8	3.96323e-7	-2.3011e-7
-12.	0.	-793.5	-3.21842e-8	3.97119e-7	-2.31021e-7
-11.	0.	-793.5	-2.95842e-8	3.97843e-7	-2.31875e-7
-10.	0.	-793.5	-2.69547e-8	3.98513e-7	-2.32648e-7
-9.	0.	-793.5	-2.43155e-8	3.99118e-7	-2.33358e-7
-8.	0.	-793.5	-2.16499e-8	3.99659e-7	-2.33991e-7
-7.	0.	-793.5	-1.89724e-8	4.00141e-7	-2.34553e-7
-6.	0.	-793.5	-1.62863e-8	4.00556e-7	-2.35038e-7
-5.	0.	-793.5	-1.3592e-8	4.00909e-7	-2.35449e-7
-4.	0.	-793.5	-1.08874e-8	4.01194e-7	-2.35784e-7
-3.	0.	-793.5	-8.16805e-9	4.01425e-7	-2.36046e-7
-2.	0.	-793.5	-5.44378e-9	4.01583e-7	-2.3624e-7
-1.	0.	-793.5	-2.72319e-9	4.01678e-7	-2.36349e-7
0.	0.	-793.5	-1.14097e-12	4.01708e-7	-2.36386e-7
1.	0.	-793.5	2.72409e-9	4.01678e-7	-2.3635e-7
2.	0.	-793.5	5.45049e-9	4.01583e-7	-2.36234e-7
3.	0.	-793.5	8.1685e-9	4.01421e-7	-2.36053e-7
4.	0.	-793.5	1.08829e-8	4.01196e-7	-2.35788e-7
5.	0.	-793.5	1.35933e-8	4.00909e-7	-2.35448e-7
6.	0.	-793.5	1.62903e-8	4.00558e-7	-2.3503e-7
7.	0.	-793.5	1.89793e-8	4.00141e-7	-2.34549e-7
8.	0.	-793.5	2.16514e-8	3.9966e-7	-2.33989e-7
9.	0.	-793.5	2.4311e-8	3.99116e-7	-2.33357e-7
10.	0.	-793.5	2.69537e-8	3.98511e-7	-2.3265e-7
11.	0.	-793.5	2.95844e-8	3.97845e-7	-2.31875e-7
12.	0.	-793.5	3.21869e-8	3.97111e-7	-2.31021e-7
13.	0.	-793.5	3.47793e-8	3.96323e-7	-2.30107e-7
-13.	0.	-793.	-3.52569e-8	4.00937e-7	-2.32753e-7
-12.	0.	-793.	-3.26416e-8	4.01739e-7	-2.33685e-7
-11.	0.	-793.	-2.99977e-8	4.02479e-7	-2.34549e-7
