# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
3.1800000000000182e+01 -9.7892723289411843e-02 +0.0000000000000000e+00 +3.1799802261349068e+01 +0.0000000000000000e+00 -1.4611529563549546e+00 +0.0000000000000000e+00
3.1900000000000183e+01 -9.8480795962946482e-02 +0.0000000000000000e+00 +3.1899800532185886e+01 +0.0000000000000000e+00 -1.4577853474015507e+00 +0.0000000000000000e+00
3.2000000000000185e+01 -9.9070325388112765e-02 +0.0000000000000000e+00 +3.1999798794445191e+01 +0.0000000000000000e+00 -1.4544177392898154e+00 +0.0000000000000000e+00
3.2100000000000186e+01 -9.9661308208914973e-02 +0.0000000000000000e+00 +3.2099797048125595e+01 -1.2911446427913900e-17 -1.4511063798269204e+00 -5.5280459080005129e-18
3.2200000000000188e+01 -1.0025374110686848e-01 +0.0000000000000000e+00 +3.2199795293225627e+01 -2.5810671132315086e-17 -1.4477951344692539e+00 -1.1050859075499767e-17
3.2300000000000189e+01 -1.0084762077295235e-01 +0.0000000000000000e+00 +3.2299793529743916e+01 -3.8671464048741092e-17 -1.4444838898150965e+00 -1.6557217642854917e-17
3.2400000000000190e+01 -1.0144294389814691e-01 +0.0000000000000000e+00 +3.2399791757679232e+01 -5.1493685346810305e-17 -1.4411726458667224e+00 -2.2047061741578480e-17
3.2500000000000192e+01 -1.0203970717343373e-01 +0.0000000000000000e+00 +3.2499789977030481e+01 -6.4277195623924653e-17 -1.4378614026263947e+00 -2.7520331686338827e-17
3.2600000000000193e+01 -1.0263790728979565e-01 +0.0000000000000000e+00 +3.2599788187796719e+01 -7.7021855905271029e-17 -1.4345501600963657e+00 -3.2976967974960787e-17
3.2700000000000195e+01 -1.0323754093821674e-01 +0.0000000000000000e+00 +3.2699786389977142e+01 -8.9727527643819889e-17 -1.4312389182788769e+00 -3.8416911288425093e-17
3.2800000000000196e+01 -1.0383860480968241e-01 +0.0000000000000000e+00 +3.2799784583571089e+01 -1.0239407272032485e-16 -1.4279276771761591e+00 -4.3840102490868135e-17
3.2900000000000198e+01 -1.0444109559517926e-01 +0.0000000000000000e+00 +3.2899782768578035e+01 -1.1502135344332142e-16 -1.4246164367904330e+00 -4.9246482629581476e-17
3.3000000000000199e+01 -1.0504500998569526e-01 +0.0000000000000000e+00 +3.2999780944997610e+01 -1.2760923254912918e-16 -1.4213051971239079e+00 -5.4635992935012742e-17
3.3100000000000200e+01 -1.0565034468309556e-01 +0.0000000000000000e+00 +3.3099779112829509e+01 -1.1472557495668071e-16 -1.4180594040935675e+00 -5.4449362472325373e-17
3.3200000000000202e+01 -1.0625709643289410e-01 +0.0000000000000000e+00 +3.3199777272073305e+01 -1.0182475721300670e-16 -1.4148137553455107e+00 -5.4250666699895957e-17
3.3300000000000203e+01 -1.0686526199162555e-01 +0.0000000000000000e+00 +3.3299775422728636e+01 -8.8962836527129427e-17 -1.4115681072014723e+00 -5.4052130730166427e-17
3.3400000000000205e+01 -1.0747483811582573e-01 +0.0000000000000000e+00 +3.3399773564795296e+01 -7.6139950590215301e-17 -1.4083224596632240e+00 -5.3853756246007030e-17
3.3500000000000206e+01 -1.0808582156203160e-01 +0.0000000000000000e+00 +3.3499771698273193e+01 -6.3356236674125847e-17 -1.4050768127325288e+00 -5.3655544926500905e-17
3.3600000000000207e+01 -1.0869820908678131e-01 +0.0000000000000000e+00 +3.3599769823162390e+01 -5.0611831631412961e-17 -1.4018311664111407e+00 -5.3457498446944056e-17
3.3700000000000209e+01 -1.0931199744661416e-01 +0.0000000000000000e+00 +3.3699767939463079e+01 -3.7906871895322701e-17 -1.3985855207008044e+00 -5.3259618478845386e-17
3.3800000000000210e+01 -1.0992718339807063e-01 +0.0000000000000000e+00 +3.3799766047175588e+01 -2.5241493479794941e-17 -1.3953398756032558e+00 -5.3061906689926657e-17
3.3900000000000212e+01 -1.1054376369769238e-01 +0.0000000000000000e+00 +3.3899764146300384e+01 -1.2615831979462832e-17 -1.3920942311202213e+00 -5.2864364744122532e-17
3.4000000000000213e+01 -1.1116173510202225e-01 +0.0000000000000000e+00 +3.3999762236838066e+01 -3.0022569655031679e-20 -1.3888485872534189e+00 -5.2666994301580574e-17
3.4100000000000215e+01 -1.1178109437958759e-01 +0.0000000000000000e+00 +3.4099760318789301e+01 -1.3048566865398622e-22 -1.3856750672318021e+00 -4.7337154176317304e-17
3.4200000000000216e+01 -1.1240183834702222e-01 +0.0000000000000000e+00 +3.4199758392154578e+01 -1.1580593550886441e-22 -1.3825017198067830e+00 -4.2011689714771650e-17
3.4300000000000217e+01 -1.1302396383311630e-01 +0.0000000000000000e+00 +3.4299756456934460e+01 -1.0117219373698147e-22 -1.3793283730859989e+00 -3.6702909849689688e-17
3.4400000000000219e+01 -1.1364746766666126e-01 +0.0000000000000000e+00 +3.4399754513129629e+01 -8.6584598781165547e-23 -1.3761550270714371e+00 -3.1410870972100418e-17
3.4500000000000220e+01 -1.1427234667644978e-01 +0.0000000000000000e+00 +3.4499752560740902e+01 -7.2043305610607271e-23 -1.3729816817650753e+00 -2.6135629301208166e-17
3.4600000000000222e+01 -1.1489859769127582e-01 +0.0000000000000000e+00 +3.4599750599769223e+01 -5.7548468720861256e-23 -1.3698083371688816e+00 -2.0877240884393188e-17
3.4700000000000223e+01 -1.1552621753993460e-01 +0.0000000000000000e+00 +3.4699748630215673e+01 -4.3100242133845535e-23 -1.3666349932848143e+00 -1.5635761597211432e-17
3.4800000000000225e+01 -1.1615520305122261e-01 +0.0000000000000000e+00 +3.4799746652081467e+01 -2.8698779397842074e-23 -1.3634616501148222e+00 -1.0411247143394756e-17
3.4900000000000226e+01 -1.1678555105393762e-01 +0.0000000000000000e+00 +3.4899744665367940e+01 -1.4344233587499340e-23 -1.3602883076608447e+00 -5.2037530548518328e-18
3.5000000000000227e+01 -1.1741725837687868e-01 +0.0000000000000000e+00 +3.4999742670076557e+01 -3.6757303831739094e-26 -1.3571149659248118e+00 -1.3334691667958596e-20
3.5100000000000229e+01 -1.1805032186157896e-01 +0.0000000000000000e+00 +3.5099740666208838e+01 +0.0000000000000000e+00 -1.3540182742141527e+00 +0.0000000000000000e+00
3.5200000000000230e+01 -1.1868473840070197e-01 +0.0000000000000000e+00 +3.5199738653766104e+01 +0.0000000000000000e+00 -1.3509217809127090e+00 +0.0000000000000000e+00
3.5300000000000232e+01 -1.1932050489984287e-01 +0.0000000000000000e+00 +3.5299736632749720e+01 +0.0000000000000000e+00 -1.3478252882676789e+00 +0.0000000000000000e+00
3.5400000000000233e+01 -1.1995761826459804e-01 +0.0000000000000000e+00 +3.5399734603161171e+01 +0.0000000000000000e+00 -1.3447287962807737e+00 +0.0000000000000000e+00
3.5500000000000234e+01 -1.2059607540056506e-01 +0.0000000000000000e+00 +3.5499732565002077e+01 +0.0000000000000000e+00 -1.3416323049536953e+00 +0.0000000000000000e+00
3.5600000000000236e+01 -1.2123587321334274e-01 +0.0000000000000000e+00 +3.5599730518274178e+01 +0.0000000000000000e+00 -1.3385358142881372e+00 +0.0000000000000000e+00
3.5700000000000237e+01 -1.2187700860853108e-01 +0.0000000000000000e+00 +3.5699728462979337e+01 +0.0000000000000000e+00 -1.3354393242857847e+00 +0.0000000000000000e+00
3.5800000000000239e+01 -1.2251947849173131e-01 +0.0000000000000000e+00 +3.5799726399119542e+01 +0.0000000000000000e+00 -1.3323428349483148e+00 +0.0000000000000000e+00
3.5900000000000240e+01 -1.2316327976854589e-01 +0.0000000000000000e+00 +3.5899724326696912e+01 +0.0000000000000000e+00 -1.3292463462773947e+00 +0.0000000000000000e+00
3.6000000000000242e+01 -1.2380840934457850e-01 +0.0000000000000000e+00 +3.5999722245713677e+01 +0.0000000000000000e+00 -1.3261498582746840e+00 +0.0000000000000000e+00
3.6100000000000243e+01 -1.2445486413860977e-01 +0.0000000000000000e+00 +3.6099720156172111e+01 +0.0000000000000000e+00 -1.3231327026592863e+00 -1.8284900636482116e-18
3.6200000000000244e+01 -1.2510264112234529e-01 +0.0000000000000000e+00 +3.6199718058074268e+01 +0.0000000000000000e+00 -1.3201157686125098e+00 -3.6811337104490377e-18
3.6300000000000246e+01 -1.2575173728088831e-01 +0.0000000000000000e+00 +3.6299715951422236e+01 +0.0000000000000000e+00 -1.3170988351701223e+00 -5.5529227364439138e-18
3.6400000000000247e+01 -1.2640214959934326e-01 +0.0000000000000000e+00 +3.6399713836218226e+01 +0.0000000000000000e+00 -1.3140819023335737e+00 -7.4439152675342424e-18
3.6500000000000249e+01 -1.2705387506281568e-01 +0.0000000000000000e+00 +3.6499711712464560e+01 +0.0000000000000000e+00 -1.3110649701043069e+00 -9.3541692519417463e-18
3.6600000000000250e+01 -1.2770691065641229e-01 +0.0000000000000000e+00 +3.6599709580163683e+01 +0.0000000000000000e+00 -1.3080480384837565e+00 -1.1283742460208820e-17
3.6700000000000252e+01 -1.2836125336524098e-01 +0.0000000000000000e+00 +3.6699707439318153e+01 +0.0000000000000000e+00 -1.3050311074733500e+00 -1.3232692485198557e-17
3.6800000000000253e+01 -1.2901690017441078e-01 +0.0000000000000000e+00 +3.6799705289930657e+01 +0.0000000000000000e+00 -1.3020141770745068e+00 -1.5201076742095201e-17
3.6900000000000254e+01 -1.2967384806903190e-01 +0.0000000000000000e+00 +3.6899703132003985e+01 +0.0000000000000000e+00 -1.2989972472886397e+00 -1.7188952468403932e-17
3.7000000000000256e+01 -1.3033209403421567e-01 +0.0000000000000000e+00 +3.6999700965541066e+01 +0.0000000000000000e+00 -1.2959803181171525e+00 -1.9196376723951603e-17
3.7100000000000257e+01 -1.3099163506845779e-01 +0.0000000000000000e+00 +3.7099698790544835e+01 +0.0000000000000000e+00 -1.2930439875532262e+00 -1.7375174555713888e-17
3.7200000000000259e+01 -1.3165246822402926e-01 +0.0000000000000000e+00 +3.7199696607018005e+01 +0.0000000000000000e+00 -1.2901078992805790e+00 -1.5523206808825410e-17
3.7300000000000260e+01 -1.3231459056682693e-01 +0.0000000000000000e+00 +3.7299694414963305e+01 +0.0000000000000000e+00 -1.2871718115564037e+00 -1.3651900263323595e-17
3.7400000000000261e+01 -1.3297799916274869e-01 +0.0000000000000000e+00 +3.7399692214383577e+01 +0.0000000000000000e+00 -1.2842357243819049e+00 -1.1761197681740881e-17
3.7500000000000263e+01 -1.3364269107769355e-01 +0.0000000000000000e+00 +3.7499690005281785e+01 +0.0000000000000000e+00 -1.2812996377582795e+00 -9.8510419995273080e-18
3.7600000000000264e+01 -1.3430866337756162e-01 +0.0000000000000000e+00 +3.7599687787660990e+01 +0.0000000000000000e+00 -1.2783635516867191e+00 -7.9213763250507718e-18
3.7700000000000266e+01 -1.3497591312825405e-01 +0.0000000000000000e+00 +3.7699685561524383e+01 +0.0000000000000000e+00 -1.2754274661684073e+00 -5.9721439395962881e-18
3.7800000000000267e+01 -1.3564443739567311e-01 +0.0000000000000000e+00 +3.7799683326875261e+01 +0.0000000000000000e+00 -1.2724913812045220e+00 -4.0032882973662356e-18
3.7900000000000269e+01 -1.3631423324572220e-01 +0.0000000000000000e+00 +3.7899681083717027e+01 +0.0000000000000000e+00 -1.2695552967962342e+00 -2.0147530254801757e-18
3.8000000000000270e+01 -1.3698529774430576e-01 +0.0000000000000000e+00 +3.7999678832053199e+01 +0.0000000000000000e+00 -1.2666192129447080e+00 -6.4819239745301655e-21
3.8100000000000271e+01 -1.3765762797072928e-01 +0.0000000000000000e+00 +3.8099676571887322e+01 -3.1746907217702654e-23 -1.2637638466130630e+00 +1.0158070011981789e-18
3.8200000000000273e+01 -1.3833122105815882e-01 +0.0000000000000000e+00 +3.8199674303222686e+01 -6.3477878545114536e-23 -1.2609087409117923e+00 +2.0311041011068661e-18
3.8300000000000274e+01 -1.3900607415342131e-01 +0.0000000000000000e+00 +3.8299672026062595e+01 -9.5090100207074748e-23 -1.2580536357638794e+00 +3.0426015634405109e-18
3.8400000000000276e+01 -1.3968218440334479e-01 +0.0000000000000000e+00 +3.8399669740410467e+01 -1.2658324096537900e-22 -1.2551985311704763e+00 +4.0502887895576562e-18
3.8500000000000277e+01 -1.4035954895475833e-01 +0.0000000000000000e+00 +3.8499667446269818e+01 -1.5795697058505523e-22 -1.2523434271327287e+00 +5.0541552129173062e-18
3.8600000000000279e+01 -1.4103816495449212e-01 +0.0000000000000000e+00 +3.8599665143644280e+01 -1.8921095983436729e-22 -1.2494883236517764e+00 +6.0541902990790385e-18
3.8700000000000280e+01 -1.4171802954937743e-01 +0.0000000000000000e+00 +3.8699662832537591e+01 -2.2034488048481141e-22 -1.2466332207287518e+00 +7.0503835457028987e-18
3.8800000000000281e+01 -1.4239913988624664e-01 +0.0000000000000000e+00 +3.8799660512953587e+01 -2.5135840531111288e-22 -1.2437781183647822e+00 +8.0427244825492928e-18
3.8900000000000283e+01 -1.4308149311193319e-01 +0.0000000000000000e+00 +3.8899658184896225e+01 -2.8225120809123206e-22 -1.2409230165609879e+00 +9.0312026714791721e-18
3.9000000000000284e+01 -1.4376508637327162e-01 +0.0000000000000000e+00 +3.8999655848369557e+01 -3.1302296360635393e-22 -1.2380679153184830e+00 +1.0015807706453708e-17
3.9100000000000286e+01 -1.4444991683038166e-01 +0.0000000000000000e+00 +3.9099653503377652e+01 -2.8138417562345632e-22 -1.2352928526763927e+00 +9.0034602005356845e-18
3.9200000000000287e+01 -1.4513598169679673e-01 +0.0000000000000000e+00 +3.9199651149924321e+01 -2.4964938342592512e-22 -1.2325180669356661e+00 +7.9880408441000457e-18
3.9300000000000288e+01 -1.4582327819961158e-01 +0.0000000000000000e+00 +3.9299648788013386e+01 -2.1803444311181492e-22 -1.2297432816871610e+00 +6.9764563929498590e-18
3.9400000000000290e+01 -1.4651180356592194e-01 +0.0000000000000000e+00 +3.9399646417648768e+01 -1.8653968090296657e-22 -1.2269684969318051e+00 +5.9687172852178047e-18
3.9500000000000291e+01 -1.4720155502282462e-01 +0.0000000000000000e+00 +3.9499644038834489e+01 -1.5516542204621343e-22 -1.2241937126705211e+00 +4.9648339278392179e-18
3.9600000000000293e+01 -1.4789252979741735e-01 +0.0000000000000000e+00 +3.9599641651574679e+01 -1.2391199081338018e-22 -1.2214189289042263e+00 +3.9648166965520419e-18
3.9700000000000294e+01 -1.4858472511679890e-01 +0.0000000000000000e+00 +3.9699639255873564e+01 -9.2779710501286276e-23 -1.2186441456338319e+00 +2.9686759358969425e-18
3.9800000000000296e+01 -1.4927813820806912e-01 +0.0000000000000000e+00 +3.9799636851735471e+01 -6.1768903431746625e-23 -1.2158693628602448e+00 +1.9764219592173231e-18
3.9900000000000297e+01 -1.4997276629832881e-01 +0.0000000000000000e+00 +3.9899634439164835e+01 -3.0879890951570646e-23 -1.2130945805843649e+00 +9.8806504865930328e-19
4.0000000000000298e+01 -1.5066860661467982e-01 +0.0000000000000000e+00 +3.9999632018166189e+01 -1.1299343256530699e-25 -1.2103197988070880e+00 +3.6154551718127625e-21
4.0100000000000300e+01 -1.5136565639727581e-01 +0.0000000000000000e+00 +4.0099629588744072e+01 -2.9864494872611680e-21 -1.2076236691122211e+00 -1.2725542936959713e-18
4.0200000000000301e+01 -1.5206391293876512e-01 +0.0000000000000000e+00 +4.0199627150902764e+01 -6.0115333046178252e-21 -1.2049278304439095e+00 -2.5615710398314674e-18
4.0300000000000303e+01 -1.5276337354513822e-01 +0.0000000000000000e+00 +4.0299624704646540e+01 -9.0643433272512509e-21 -1.2022319923036138e+00 -3.8624021835395161e-18
4.0400000000000304e+01 -1.5346403552238660e-01 +0.0000000000000000e+00 +4.0399622249979778e+01 -1.2144950870537989e-20 -1.1995361546923078e+00 -5.1750781129746864e-18
4.0500000000000306e+01 -1.5416589617650278e-01 +0.0000000000000000e+00 +4.0499619786906955e+01 -1.5253427036451407e-20 -1.1968403176109605e+00 -6.4996291253584336e-18
4.0600000000000307e+01 -1.5486895281348034e-01 +0.0000000000000000e+00 +4.0599617315432646e+01 -1.8389842713561904e-20 -1.1941444810605351e+00 -7.8360854269792086e-18
4.0700000000000308e+01 -1.5557320273931391e-01 +0.0000000000000000e+00 +4.0699614835561512e+01 -2.1554268577036716e-20 -1.1914486450419894e+00 -9.1844771331923534e-18
4.0800000000000310e+01 -1.5627864325999910e-01 +0.0000000000000000e+00 +4.0799612347298321e+01 -2.4746775088640765e-20 -1.1887528095562758e+00 -1.0544834268420469e-17
4.0900000000000311e+01 -1.5698527168153262e-01 +0.0000000000000000e+00 +4.0899609850647941e+01 -2.7967432496736747e-20 -1.1860569746043412e+00 -1.1917186766153462e-17
4.1000000000000313e+01 -1.5769308530991219e-01 +0.0000000000000000e+00 +4.0999607345615317e+01 -3.1216310836284568e-20 -1.1833611401871276e+00 -1.3301564468948290e-17
4.1100000000000314e+01 -1.5840208146387441e-01 +0.0000000000000000e+00 +4.1099604832205415e+01 +8.9240271527760171e-18 -1.1807420905461339e+00 -1.2035237754655090e-17
4.1200000000000315e+01 -1.5911225751341046e-01 +0.0000000000000000e+00 +4.1199602310422932e+01 +1.7877316629115904e-17 -1.1781233440943195e+00 -1.0746575605428246e-17
4.1300000000000317e+01 -1.5982361084155286e-01 +0.0000000000000000e+00 +4.1299599780272558e+01 +2.6793170552674014e-17 -1.1755045981396424e+00 -9.4459979379025719e-18
4.1400000000000318e+01 -1.6053613883133505e-01 +0.0000000000000000e+00 +4.1399597241759082e+01 +3.5671496350128411e-17 -1.1728858526829526e+00 -8.1334748186074859e-18
4.1500000000000320e+01 -1.6124983886579150e-01 +0.0000000000000000e+00 +4.1499594694887385e+01 +4.4512201723383133e-17 -1.1702671077250966e+00 -6.8089764024049280e-18
4.1600000000000321e+01 -1.6196470832795765e-01 +0.0000000000000000e+00 +4.1599592139662434e+01 +5.3315194649567185e-17 -1.1676483632669150e+00 -5.4724729324893670e-18
4.1700000000000323e+01 -1.6268074460086998e-01 +0.0000000000000000e+00 +4.1699589576089288e+01 +6.2080383381034983e-17 -1.1650296193092444e+00 -4.1239347403876017e-18
4.1800000000000324e+01 -1.6339794506756591e-01 +0.0000000000000000e+00 +4.1799587004173105e+01 +7.0807676445366652e-17 -1.1624108758529155e+00 -2.7633322459585622e-18
4.1900000000000325e+01 -1.6411630711108391e-01 +0.0000000000000000e+00 +4.1899584423919130e+01 +7.9496982645366405e-17 -1.1597921328987548e+00 -1.3906359573934406e-18
4.2000000000000327e+01 -1.6483582811446340e-01 +0.0000000000000000e+00 +4.1999581835332698e+01 +8.8148211059063036e-17 -1.1571733904475834e+00 -5.8164712154702861e-21
4.2100000000000328e+01 -1.6555650547311840e-01 +0.0000000000000000e+00 +4.2099579238419146e+01 +7.9232959875869573e-17 -1.1546292563704124e+00 +0.0000000000000000e+00
4.2200000000000330e+01 -1.6627833663227110e-01 +0.0000000000000000e+00 +4.2199576633183547e+01 +7.0281623519798268e-17 -1.1520854359906008e+00 +0.0000000000000000e+00
4.2300000000000331e+01 -1.6700131904983120e-01 +0.0000000000000000e+00 +4.2299574019630960e+01 +6.1368058961453874e-17 -1.1495416160065008e+00 +0.0000000000000000e+00
4.2400000000000333e+01 -1.6772545018370932e-01 +0.0000000000000000e+00 +4.2399571397766543e+01 +5.2492357467197405e-17 -1.1469977964186826e+00 +0.0000000000000000e+00
4.2500000000000334e+01 -1.6845072749181692e-01 +0.0000000000000000e+00 +4.2499568767595541e+01 +4.3654610035838438e-17 -1.1444539772277122e+00 +0.0000000000000000e+00
4.2600000000000335e+01 -1.6917714843206635e-01 +0.0000000000000000e+00 +4.2599566129123275e+01 +3.4854907398635841e-17 -1.1419101584341522e+00 +0.0000000000000000e+00
4.2700000000000337e+01 -1.6990471046237088e-01 +0.0000000000000000e+00 +4.2699563482355167e+01 +2.6093340019296285e-17 -1.1393663400385614e+00 +0.0000000000000000e+00
4.2800000000000338e+01 -1.7063341104064458e-01 +0.0000000000000000e+00 +4.2799560827296716e+01 +1.7369998093976380e-17 -1.1368225220414940e+00 +0.0000000000000000e+00
4.2900000000000340e+01 -1.7136324762480246e-01 +0.0000000000000000e+00 +4.2899558163953515e+01 +8.6849715512816123e-18 -1.1342787044435008e+00 +0.0000000000000000e+00
4.3000000000000341e+01 -1.7209421767276040e-01 +0.0000000000000000e+00 +4.2999555492331240e+01 +3.8350052267366857e-20 -1.1317348872451283e+00 +0.0000000000000000e+00
4.3100000000000342e+01 -1.7282631865438897e-01 +0.0000000000000000e+00 +4.3099552812435562e+01 +0.0000000000000000e+00 -1.1292631666772865e+00 +0.0000000000000000e+00
4.3200000000000344e+01 -1.7355954808769644e-01 +0.0000000000000000e+00 +4.3199550124271894e+01 +0.0000000000000000e+00 -1.1267917685216500e+00 +0.0000000000000000e+00
4.3300000000000345e+01 -1.7429390350296756e-01 +0.0000000000000000e+00 +4.3299547427845631e+01 +0.0000000000000000e+00 -1.1243203708664156e+00 +0.0000000000000000e+00
4.3400000000000347e+01 -1.7502938243048799e-01 +0.0000000000000000e+00 +4.3399544723162265e+01 +0.0000000000000000e+00 -1.1218489737123696e+00 +0.0000000000000000e+00
4.3500000000000348e+01 -1.7576598240054442e-01 +0.0000000000000000e+00 +4.3499542010227366e+01 +0.0000000000000000e+00 -1.1193775770602936e+00 +0.0000000000000000e+00
4.3600000000000350e+01 -1.7650370094342446e-01 +0.0000000000000000e+00 +4.3599539289046575e+01 +0.0000000000000000e+00 -1.1169061809109653e+00 +0.0000000000000000e+00
4.3700000000000351e+01 -1.7724253558941672e-01 +0.0000000000000000e+00 +4.3699536559625635e+01 +0.0000000000000000e+00 -1.1144347852651579e+00 +0.0000000000000000e+00
4.3800000000000352e+01 -1.7798248386881080e-01 +0.0000000000000000e+00 +4.3799533821970364e+01 +0.0000000000000000e+00 -1.1119633901236401e+00 +0.0000000000000000e+00
4.3900000000000354e+01 -1.7872354331189724e-01 +0.0000000000000000e+00 +4.3899531076086660e+01 +0.0000000000000000e+00 -1.1094919954871758e+00 +0.0000000000000000e+00
4.4000000000000355e+01 -1.7946571144896759e-01 +0.0000000000000000e+00 +4.3999528321980506e+01 +0.0000000000000000e+00 -1.1070206013565254e+00 +0.0000000000000000e+00
4.4100000000000357e+01 -1.8020898582184708e-01 +0.0000000000000000e+00 +4.4099525559657877e+01 +0.0000000000000000e+00 -1.1046187837176142e+00 +0.0000000000000000e+00
4.4200000000000358e+01 -1.8095336401882239e-01 +0.0000000000000000e+00 +4.4199522789124494e+01 +0.0000000000000000e+00 -1.1022172962485171e+00 +0.0000000000000000e+00
4.4300000000000360e+01 -1.8169884364004335e-01 +0.0000000000000000e+00 +4.4299520010386054e+01 +0.0000000000000000e+00 -1.0998158092106258e+00 +0.0000000000000000e+00
4.4400000000000361e+01 -1.8244542228566063e-01 +0.0000000000000000e+00 +4.4399517223448349e+01 +0.0000000000000000e+00 -1.0974143226045399e+00 +0.0000000000000000e+00
4.4500000000000362e+01 -1.8319309755582583e-01 +0.0000000000000000e+00 +4.4499514428317234e+01 +0.0000000000000000e+00 -1.0950128364308545e+00 +0.0000000000000000e+00
4.4600000000000364e+01 -1.8394186705069143e-01 +0.0000000000000000e+00 +4.4599511624998662e+01 +0.0000000000000000e+00 -1.0926113506901618e+00 +0.0000000000000000e+00
4.4700000000000365e+01 -1.8469172837041078e-01 +0.0000000000000000e+00 +4.4699508813498653e+01 +0.0000000000000000e+00 -1.0902098653830496e+00 +0.0000000000000000e+00
4.4800000000000367e+01 -1.8544267911513818e-01 +0.0000000000000000e+00 +4.4799505993823303e+01 +0.0000000000000000e+00 -1.0878083805101029e+00 +0.0000000000000000e+00
4.4900000000000368e+01 -1.8619471688502873e-01 +0.0000000000000000e+00 +4.4899503165978793e+01 +0.0000000000000000e+00 -1.0854068960719014e+00 +0.0000000000000000e+00
4.5000000000000369e+01 -1.8694783928023850e-01 +0.0000000000000000e+00 +4.4999500329971376e+01 +0.0000000000000000e+00 -1.0830054120690231e+00 +0.0000000000000000e+00
4.5100000000000371e+01 -1.8770204391200515e-01 +0.0000000000000000e+00 +4.5099497485807312e+01 +0.0000000000000000e+00 -1.0806707965060325e+00 +0.0000000000000000e+00
4.5200000000000372e+01 -1.8845732843622565e-01 +0.0000000000000000e+00 +4.5199494633492584e+01 +0.0000000000000000e+00 -1.0783365171449670e+00 +0.0000000000000000e+00
4.5300000000000374e+01 -1.8921369052021406e-01 +0.0000000000000000e+00 +4.5299491773033182e+01 +0.0000000000000000e+00 -1.0760022381793872e+00 +0.0000000000000000e+00
4.5400000000000375e+01 -1.8997112783128531e-01 +0.0000000000000000e+00 +4.5399488904435159e+01 +0.0000000000000000e+00 -1.0736679596097918e+00 +0.0000000000000000e+00
4.5500000000000377e+01 -1.9072963803675516e-01 +0.0000000000000000e+00 +4.5499486027704641e+01 +0.0000000000000000e+00 -1.0713336814366763e+00 +0.0000000000000000e+00
4.5600000000000378e+01 -1.9148921880394024e-01 +0.0000000000000000e+00 +4.5599483142847845e+01 +0.0000000000000000e+00 -1.0689994036605333e+00 +0.0000000000000000e+00
4.5700000000000379e+01 -1.9224986780015796e-01 +0.0000000000000000e+00 +4.5699480249871044e+01 +0.0000000000000000e+00 -1.0666651262818512e+00 +0.0000000000000000e+00
4.5800000000000381e+01 -1.9301158269272664e-01 +0.0000000000000000e+00 +4.5799477348780606e+01 +0.0000000000000000e+00 -1.0643308493011159e+00 +0.0000000000000000e+00
4.5900000000000382e+01 -1.9377436114896540e-01 +0.0000000000000000e+00 +4.5899474439582953e+01 +0.0000000000000000e+00 -1.0619965727188099e+00 +0.0000000000000000e+00
4.6000000000000384e+01 -1.9453820083619425e-01 +0.0000000000000000e+00 +4.5999471522284594e+01 +0.0000000000000000e+00 -1.0596622965354119e+00 +0.0000000000000000e+00
4.6100000000000385e+01 -1.9530309943236185e-01 +0.0000000000000000e+00 +4.6099468596892024e+01 +5.5214302690165578e-21 -1.0573921748949993e+00 -1.5448384720576817e-18
4.6200000000000387e+01 -1.9606905465826990e-01 +0.0000000000000000e+00 +4.6199465663411495e+01 +1.1115619323745099e-20 -1.0551223945373100e+00 -3.1100340917875539e-18
4.6300000000000388e+01 -1.9683606424568945e-01 +0.0000000000000000e+00 +4.6299462721849231e+01 +1.6753436531920571e-20 -1.0528526146113493e+00 -4.6874364127933360e-18
4.6400000000000389e+01 -1.9760412592639237e-01 +0.0000000000000000e+00 +4.6399459772211543e+01 +2.2434971530011559e-20 -1.0505828351176714e+00 -6.2770705144219413e-18
4.6500000000000391e+01 -1.9837323743215141e-01 +0.0000000000000000e+00 +4.6499456814504804e+01 +2.8160313696617570e-20 -1.0483130560568268e+00 -7.8789614038712102e-18
4.6600000000000392e+01 -1.9914339649474019e-01 +0.0000000000000000e+00 +4.6599453848735457e+01 +3.3929552152469744e-20 -1.0460432774293633e+00 -9.4931340161901062e-18
4.6700000000000394e+01 -1.9991460084593321e-01 +0.0000000000000000e+00 +4.6699450874910028e+01 +3.9742775760431462e-20 -1.0437734992358250e+00 -1.1119613214278894e-17
4.6800000000000395e+01 -2.0068684821750579e-01 +0.0000000000000000e+00 +4.6799447893035101e+01 +4.5600073125497868e-20 -1.0415037214767524e+00 -1.2758423788889009e-17
4.6900000000000396e+01 -2.0146013634123419e-01 +0.0000000000000000e+00 +4.6899444903117342e+01 +5.1501532594796953e-20 -1.0392339441526828e+00 -1.4409590458623324e-17
4.7000000000000398e+01 -2.0223446294889549e-01 +0.0000000000000000e+00 +4.6999441905163479e+01 +5.7447242257589000e-20 -1.0369641672641507e+00 -1.6073137869936057e-17
4.7100000000000399e+01 -2.0300982578243804e-01 +0.0000000000000000e+00 +4.7099438899180235e+01 -6.7593973332336553e-18 -1.0347558017826746e+00 -1.3185628840020652e-17
4.7200000000000401e+01 -2.0378622262483689e-01 +0.0000000000000000e+00 +4.7199435885174083e+01 -1.3578820666234724e-17 -1.0325477813613089e+00 -1.0249934618464588e-17
