# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
1.7739999999999421e+02 -8.9924285374319635e-01 +0.0000000000000000e+00 +1.7739695862619186e+02 +0.0000000000000000e+00 -5.7772939179610672e-01 +0.0000000000000000e+00
1.7749999999999420e+02 -9.0025900915256052e-01 +0.0000000000000000e+00 +1.7749695346319936e+02 +0.0000000000000000e+00 -5.7773732329524885e-01 +0.0000000000000000e+00
1.7759999999999420e+02 -9.0127574186975778e-01 +0.0000000000000000e+00 +1.7759694829433855e+02 +0.0000000000000000e+00 -5.7774525930050924e-01 +0.0000000000000000e+00
1.7769999999999419e+02 -9.0229305190268427e-01 +0.0000000000000000e+00 +1.7769694311960600e+02 +0.0000000000000000e+00 -5.7775319981194972e-01 +0.0000000000000000e+00
1.7779999999999418e+02 -9.0331093925924077e-01 +0.0000000000000000e+00 +1.7779693793899833e+02 +0.0000000000000000e+00 -5.7776114482963192e-01 +0.0000000000000000e+00
1.7789999999999418e+02 -9.0432940394733241e-01 +0.0000000000000000e+00 +1.7789693275251207e+02 +0.0000000000000000e+00 -5.7776909435361745e-01 +0.0000000000000000e+00
1.7799999999999417e+02 -9.0534844597486885e-01 +0.0000000000000000e+00 +1.7799692756014386e+02 +0.0000000000000000e+00 -5.7777704838396815e-01 +0.0000000000000000e+00
1.7809999999999417e+02 -9.0636806534976422e-01 +0.0000000000000000e+00 +1.7809692236189025e+02 +0.0000000000000000e+00 -5.7778500692074575e-01 +0.0000000000000000e+00
1.7819999999999416e+02 -9.0738826207993717e-01 +0.0000000000000000e+00 +1.7819691715774786e+02 +0.0000000000000000e+00 -5.7779296996401208e-01 +0.0000000000000000e+00
1.7829999999999416e+02 -9.0840903617331081e-01 +0.0000000000000000e+00 +1.7829691194771326e+02 +0.0000000000000000e+00 -5.7780093751382899e-01 +0.0000000000000000e+00
1.7839999999999415e+02 -9.0943038763781270e-01 +0.0000000000000000e+00 +1.7839690673178302e+02 +0.0000000000000000e+00 -5.7780890957025832e-01 +0.0000000000000000e+00
1.7849999999999415e+02 -9.1045231648137492e-01 +0.0000000000000000e+00 +1.7849690150995374e+02 +0.0000000000000000e+00 -5.7781688613336202e-01 +0.0000000000000000e+00
1.7859999999999414e+02 -9.1147482271193403e-01 +0.0000000000000000e+00 +1.7859689628222199e+02 +0.0000000000000000e+00 -5.7782486720320203e-01 +0.0000000000000000e+00
1.7869999999999413e+02 -9.1249790633743111e-01 +0.0000000000000000e+00 +1.7869689104858438e+02 +0.0000000000000000e+00 -5.7783285277984020e-01 +0.0000000000000000e+00
1.7879999999999413e+02 -9.1352156736581169e-01 +0.0000000000000000e+00 +1.7879688580903746e+02 +0.0000000000000000e+00 -5.7784084286333881e-01 +0.0000000000000000e+00
1.7889999999999412e+02 -9.1454580580502576e-01 +0.0000000000000000e+00 +1.7889688056357784e+02 +0.0000000000000000e+00 -5.7784883745375970e-01 +0.0000000000000000e+00
1.7899999999999412e+02 -9.1557062166302783e-01 +0.0000000000000000e+00 +1.7899687531220209e+02 +0.0000000000000000e+00 -5.7785683655116515e-01 +0.0000000000000000e+00
1.7909999999999411e+02 -9.1659601494777676e-01 +0.0000000000000000e+00 +1.7909687005490682e+02 +0.0000000000000000e+00 -5.7786484015561701e-01 +0.0000000000000000e+00
1.7919999999999411e+02 -9.1762198566723607e-01 +0.0000000000000000e+00 +1.7919686479168860e+02 +0.0000000000000000e+00 -5.7787284826717766e-01 +0.0000000000000000e+00
1.7929999999999410e+02 -9.1864853382937373e-01 +0.0000000000000000e+00 +1.7929685952254400e+02 +0.0000000000000000e+00 -5.7788086088590929e-01 +0.0000000000000000e+00
1.7939999999999409e+02 -9.1967565944216212e-01 +0.0000000000000000e+00 +1.7939685424746961e+02 +0.0000000000000000e+00 -5.7788887801187394e-01 +0.0000000000000000e+00
1.7949999999999409e+02 -9.2070336251357821e-01 +0.0000000000000000e+00 +1.7949684896646201e+02 +0.0000000000000000e+00 -5.7789689964513413e-01 +0.0000000000000000e+00
1.7959999999999408e+02 -9.2173164305160338e-01 +0.0000000000000000e+00 +1.7959684367951778e+02 +0.0000000000000000e+00 -5.7790492578575192e-01 +0.0000000000000000e+00
1.7969999999999408e+02 -9.2276050106422347e-01 +0.0000000000000000e+00 +1.7969683838663352e+02 +0.0000000000000000e+00 -5.7791295643378982e-01 +0.0000000000000000e+00
1.7979999999999407e+02 -9.2378993655942876e-01 +0.0000000000000000e+00 +1.7979683308780579e+02 +0.0000000000000000e+00 -5.7792099158931010e-01 +0.0000000000000000e+00
1.7989999999999407e+02 -9.2481994954521418e-01 +0.0000000000000000e+00 +1.7989682778303120e+02 +0.0000000000000000e+00 -5.7792903125237516e-01 +0.0000000000000000e+00
1.7999999999999406e+02 -9.2585054002957901e-01 +0.0000000000000000e+00 +1.7999682247230632e+02 +0.0000000000000000e+00 -5.7793707542304751e-01 +0.0000000000000000e+00
1.8009999999999405e+02 -9.2688170802052705e-01 +0.0000000000000000e+00 +1.8009681715562772e+02 +0.0000000000000000e+00 -5.7794512410138954e-01 +0.0000000000000000e+00
1.8019999999999405e+02 -9.2791345352606658e-01 +0.0000000000000000e+00 +1.8019681183299198e+02 +0.0000000000000000e+00 -5.7795317728746387e-01 +0.0000000000000000e+00
1.8029999999999404e+02 -9.2894577655421040e-01 +0.0000000000000000e+00 +1.8029680650439570e+02 +0.0000000000000000e+00 -5.7796123498133289e-01 +0.0000000000000000e+00
1.8039999999999404e+02 -9.2997867711297577e-01 +0.0000000000000000e+00 +1.8039680116983544e+02 +0.0000000000000000e+00 -5.7796929718305934e-01 +0.0000000000000000e+00
1.8049999999999403e+02 -9.3101215521038450e-01 +0.0000000000000000e+00 +1.8049679582930781e+02 +0.0000000000000000e+00 -5.7797736389270560e-01 +0.0000000000000000e+00
1.8059999999999403e+02 -9.3204621085446271e-01 +0.0000000000000000e+00 +1.8059679048280938e+02 +0.0000000000000000e+00 -5.7798543511033462e-01 +0.0000000000000000e+00
1.8069999999999402e+02 -9.3308084405324110e-01 +0.0000000000000000e+00 +1.8069678513033671e+02 +0.0000000000000000e+00 -5.7799351083600892e-01 +0.0000000000000000e+00
1.8079999999999401e+02 -9.3411605481475490e-01 +0.0000000000000000e+00 +1.8079677977188641e+02 +0.0000000000000000e+00 -5.7800159106979110e-01 +0.0000000000000000e+00
1.8089999999999401e+02 -9.3515184314704380e-01 +0.0000000000000000e+00 +1.8089677440745504e+02 +0.0000000000000000e+00 -5.7800967581174423e-01 +0.0000000000000000e+00
1.8099999999999400e+02 -9.3618820905815192e-01 +0.0000000000000000e+00 +1.8099676903703920e+02 +0.0000000000000000e+00 -5.7801776506193081e-01 +0.0000000000000000e+00
1.8109999999999400e+02 -9.3722515255612793e-01 +0.0000000000000000e+00 +1.8109676366063545e+02 +0.0000000000000000e+00 -5.7802585882041368e-01 +0.0000000000000000e+00
1.8119999999999399e+02 -9.3826267364902494e-01 +0.0000000000000000e+00 +1.8119675827824037e+02 +0.0000000000000000e+00 -5.7803395708725591e-01 +0.0000000000000000e+00
1.8129999999999399e+02 -9.3930077234490050e-01 +0.0000000000000000e+00 +1.8129675288985055e+02 +0.0000000000000000e+00 -5.7804205986252022e-01 +0.0000000000000000e+00
1.8139999999999398e+02 -9.4033944865181684e-01 +0.0000000000000000e+00 +1.8139674749546256e+02 +0.0000000000000000e+00 -5.7805016714626956e-01 +0.0000000000000000e+00
1.8149999999999397e+02 -9.4137870257784040e-01 +0.0000000000000000e+00 +1.8149674209507299e+02 +0.0000000000000000e+00 -5.7805827893856698e-01 +0.0000000000000000e+00
1.8159999999999397e+02 -9.4241853413104237e-01 +0.0000000000000000e+00 +1.8159673668867842e+02 +0.0000000000000000e+00 -5.7806639523947534e-01 +0.0000000000000000e+00
1.8169999999999396e+02 -9.4345894331949820e-01 +0.0000000000000000e+00 +1.8169673127627541e+02 +0.0000000000000000e+00 -5.7807451604905780e-01 +0.0000000000000000e+00
1.8179999999999396e+02 -9.4449993015128797e-01 +0.0000000000000000e+00 +1.8179672585786057e+02 +0.0000000000000000e+00 -5.7808264136737730e-01 +0.0000000000000000e+00
1.8189999999999395e+02 -9.4554149463449622e-01 +0.0000000000000000e+00 +1.8189672043343043e+02 +0.0000000000000000e+00 -5.7809077119449714e-01 +0.0000000000000000e+00
1.8199999999999395e+02 -9.4658363677721191e-01 +0.0000000000000000e+00 +1.8199671500298160e+02 +0.0000000000000000e+00 -5.7809890553048027e-01 +0.0000000000000000e+00
1.8209999999999394e+02 -9.4762635658752858e-01 +0.0000000000000000e+00 +1.8209670956651067e+02 +0.0000000000000000e+00 -5.7810704437538996e-01 +0.0000000000000000e+00
1.8219999999999393e+02 -9.4866965407354420e-01 +0.0000000000000000e+00 +1.8219670412401422e+02 +0.0000000000000000e+00 -5.7811518772928927e-01 +0.0000000000000000e+00
1.8229999999999393e+02 -9.4971352924336117e-01 +0.0000000000000000e+00 +1.8229669867548878e+02 +0.0000000000000000e+00 -5.7812333559224161e-01 +0.0000000000000000e+00
1.8239999999999392e+02 -9.5075798210508644e-01 +0.0000000000000000e+00 +1.8239669322093098e+02 +0.0000000000000000e+00 -5.7813148796431024e-01 +0.0000000000000000e+00
1.8249999999999392e+02 -9.5180301266683143e-01 +0.0000000000000000e+00 +1.8249668776033738e+02 +0.0000000000000000e+00 -5.7813964484555846e-01 +0.0000000000000000e+00
1.8259999999999391e+02 -9.5284862093671208e-01 +0.0000000000000000e+00 +1.8259668229370456e+02 +0.0000000000000000e+00 -5.7814780623604956e-01 +0.0000000000000000e+00
1.8269999999999391e+02 -9.5389480692284878e-01 +0.0000000000000000e+00 +1.8269667682102909e+02 +0.0000000000000000e+00 -5.7815597213584702e-01 +0.0000000000000000e+00
1.8279999999999390e+02 -9.5494157063336649e-01 +0.0000000000000000e+00 +1.8279667134230755e+02 +0.0000000000000000e+00 -5.7816414254501414e-01 +0.0000000000000000e+00
1.8289999999999390e+02 -9.5598891207639447e-01 +0.0000000000000000e+00 +1.8289666585753650e+02 +0.0000000000000000e+00 -5.7817231746361442e-01 +0.0000000000000000e+00
1.8299999999999389e+02 -9.5703683126006667e-01 +0.0000000000000000e+00 +1.8299666036671255e+02 +0.0000000000000000e+00 -5.7818049689171136e-01 +0.0000000000000000e+00
1.8309999999999388e+02 -9.5808532819252135e-01 +0.0000000000000000e+00 +1.8309665486983224e+02 +0.0000000000000000e+00 -5.7818868082936847e-01 +0.0000000000000000e+00
1.8319999999999388e+02 -9.5913440288190133e-01 +0.0000000000000000e+00 +1.8319664936689216e+02 +0.0000000000000000e+00 -5.7819686927664937e-01 +0.0000000000000000e+00
1.8329999999999387e+02 -9.6018405533635398e-01 +0.0000000000000000e+00 +1.8329664385788891e+02 +0.0000000000000000e+00 -5.7820506223361756e-01 +0.0000000000000000e+00
1.8339999999999387e+02 -9.6123428556403101e-01 +0.0000000000000000e+00 +1.8339663834281905e+02 +0.0000000000000000e+00 -5.7821325970033677e-01 +0.0000000000000000e+00
1.8349999999999386e+02 -9.6228509357308878e-01 +0.0000000000000000e+00 +1.8349663282167913e+02 +0.0000000000000000e+00 -5.7822146167687050e-01 +0.0000000000000000e+00
1.8359999999999386e+02 -9.6333647937168809e-01 +0.0000000000000000e+00 +1.8359662729446575e+02 +0.0000000000000000e+00 -5.7822966816328270e-01 +0.0000000000000000e+00
1.8369999999999385e+02 -9.6438844296799409e-01 +0.0000000000000000e+00 +1.8369662176117549e+02 +0.0000000000000000e+00 -5.7823787915963687e-01 +0.0000000000000000e+00
1.8379999999999384e+02 -9.6544098437017656e-01 +0.0000000000000000e+00 +1.8379661622180492e+02 +0.0000000000000000e+00 -5.7824609466599686e-01 +0.0000000000000000e+00
1.8389999999999384e+02 -9.6649410358640975e-01 +0.0000000000000000e+00 +1.8389661067635060e+02 +0.0000000000000000e+00 -5.7825431468242650e-01 +0.0000000000000000e+00
1.8399999999999383e+02 -9.6754780062487233e-01 +0.0000000000000000e+00 +1.8399660512480912e+02 +0.0000000000000000e+00 -5.7826253920898951e-01 +0.0000000000000000e+00
1.8409999999999383e+02 -9.6860207549374744e-01 +0.0000000000000000e+00 +1.8409659956717704e+02 +0.0000000000000000e+00 -5.7827076824574997e-01 +0.0000000000000000e+00
1.8419999999999382e+02 -9.6965692820122285e-01 +0.0000000000000000e+00 +1.8419659400345094e+02 +0.0000000000000000e+00 -5.7827900179277170e-01 +0.0000000000000000e+00
1.8429999999999382e+02 -9.7071235875549067e-01 +0.0000000000000000e+00 +1.8429658843362742e+02 +0.0000000000000000e+00 -5.7828723985011854e-01 +0.0000000000000000e+00
1.8439999999999381e+02 -9.7176836716474768e-01 +0.0000000000000000e+00 +1.8439658285770304e+02 +0.0000000000000000e+00 -5.7829548241785456e-01 +0.0000000000000000e+00
1.8449999999999380e+02 -9.7282495343719488e-01 +0.0000000000000000e+00 +1.8449657727567435e+02 +0.0000000000000000e+00 -5.7830372949604369e-01 +0.0000000000000000e+00
1.8459999999999380e+02 -9.7388211758103793e-01 +0.0000000000000000e+00 +1.8459657168753793e+02 +0.0000000000000000e+00 -5.7831198108475013e-01 +0.0000000000000000e+00
1.8469999999999379e+02 -9.7493985960448704e-01 +0.0000000000000000e+00 +1.8469656609329039e+02 +0.0000000000000000e+00 -5.7832023718403791e-01 +0.0000000000000000e+00
1.8479999999999379e+02 -9.7599817951575674e-01 +0.0000000000000000e+00 +1.8479656049292825e+02 +0.0000000000000000e+00 -5.7832849779397111e-01 +0.0000000000000000e+00
1.8489999999999378e+02 -9.7705707732306601e-01 +0.0000000000000000e+00 +1.8489655488644811e+02 +0.0000000000000000e+00 -5.7833676291461389e-01 +0.0000000000000000e+00
1.8499999999999378e+02 -9.7811655303463851e-01 +0.0000000000000000e+00 +1.8499654927384654e+02 +0.0000000000000000e+00 -5.7834503254603042e-01 +0.0000000000000000e+00
1.8509999999999377e+02 -9.7917660665870232e-01 +0.0000000000000000e+00 +1.8509654365512012e+02 +0.0000000000000000e+00 -5.7835330668828488e-01 +0.0000000000000000e+00
1.8519999999999376e+02 -9.8023723820348996e-01 +0.0000000000000000e+00 +1.8519653803026540e+02 +0.0000000000000000e+00 -5.7836158534144166e-01 +0.0000000000000000e+00
1.8529999999999376e+02 -9.8129844767723851e-01 +0.0000000000000000e+00 +1.8529653239927899e+02 +0.0000000000000000e+00 -5.7836986850556504e-01 +0.0000000000000000e+00
1.8539999999999375e+02 -9.8236023508818948e-01 +0.0000000000000000e+00 +1.8539652676215744e+02 +0.0000000000000000e+00 -5.7837815618071919e-01 +0.0000000000000000e+00
1.8549999999999375e+02 -9.8342260044458885e-01 +0.0000000000000000e+00 +1.8549652111889731e+02 +0.0000000000000000e+00 -5.7838644836696862e-01 +0.0000000000000000e+00
1.8559999999999374e+02 -9.8448554375468711e-01 +0.0000000000000000e+00 +1.8559651546949519e+02 +0.0000000000000000e+00 -5.7839474506437771e-01 +0.0000000000000000e+00
1.8569999999999374e+02 -9.8554906502673922e-01 +0.0000000000000000e+00 +1.8569650981394764e+02 +0.0000000000000000e+00 -5.7840304627301087e-01 +0.0000000000000000e+00
1.8579999999999373e+02 -9.8661316426900469e-01 +0.0000000000000000e+00 +1.8579650415225123e+02 +0.0000000000000000e+00 -5.7841135199293248e-01 +0.0000000000000000e+00
1.8589999999999372e+02 -9.8767784148974747e-01 +0.0000000000000000e+00 +1.8589649848440254e+02 +0.0000000000000000e+00 -5.7841966222420726e-01 +0.0000000000000000e+00
1.8599999999999372e+02 -9.8874309669723592e-01 +0.0000000000000000e+00 +1.8599649281039814e+02 +0.0000000000000000e+00 -5.7842797696689952e-01 +0.0000000000000000e+00
1.8609999999999371e+02 -9.8980892989974301e-01 +0.0000000000000000e+00 +1.8609648713023461e+02 +0.0000000000000000e+00 -5.7843629622107395e-01 +0.0000000000000000e+00
1.8619999999999371e+02 -9.9087534110554620e-01 +0.0000000000000000e+00 +1.8619648144390851e+02 +0.0000000000000000e+00 -5.7844461998679519e-01 +0.0000000000000000e+00
1.8629999999999370e+02 -9.9194233032292733e-01 +0.0000000000000000e+00 +1.8629647575141641e+02 +0.0000000000000000e+00 -5.7845294826412785e-01 +0.0000000000000000e+00
1.8639999999999370e+02 -9.9300989756017288e-01 +0.0000000000000000e+00 +1.8639647005275486e+02 +0.0000000000000000e+00 -5.7846128105313654e-01 +0.0000000000000000e+00
1.8649999999999369e+02 -9.9407804282557366e-01 +0.0000000000000000e+00 +1.8649646434792047e+02 +0.0000000000000000e+00 -5.7846961835388599e-01 +0.0000000000000000e+00
1.8659999999999368e+02 -9.9514676612742503e-01 +0.0000000000000000e+00 +1.8659645863690977e+02 +0.0000000000000000e+00 -5.7847796016644104e-01 +0.0000000000000000e+00
1.8669999999999368e+02 -9.9621606747402691e-01 +0.0000000000000000e+00 +1.8669645291971935e+02 +0.0000000000000000e+00 -5.7848630649086652e-01 +0.0000000000000000e+00
1.8679999999999367e+02 -9.9728594687368355e-01 +0.0000000000000000e+00 +1.8679644719634578e+02 +0.0000000000000000e+00 -5.7849465732722705e-01 +0.0000000000000000e+00
1.8689999999999367e+02 -9.9835640433470385e-01 +0.0000000000000000e+00 +1.8689644146678563e+02 +0.0000000000000000e+00 -5.7850301267558757e-01 +0.0000000000000000e+00
1.8699999999999366e+02 -9.9942743986540106e-01 +0.0000000000000000e+00 +1.8699643573103546e+02 +0.0000000000000000e+00 -5.7851137253601292e-01 +0.0000000000000000e+00
1.8709999999999366e+02 -1.0004990534740930e+00 +0.0000000000000000e+00 +1.8709642998909183e+02 +0.0000000000000000e+00 -5.7851973690856817e-01 +0.0000000000000000e+00
1.8719999999999365e+02 -1.0015712451691019e+00 +0.0000000000000000e+00 +1.8719642424095133e+02 +0.0000000000000000e+00 -5.7852810579331815e-01 +0.0000000000000000e+00
1.8729999999999364e+02 -1.0026440149587548e+00 +0.0000000000000000e+00 +1.8729641848661052e+02 +0.0000000000000000e+00 -5.7853647919032802e-01 +0.0000000000000000e+00
1.8739999999999364e+02 -1.0037173628513827e+00 +0.0000000000000000e+00 +1.8739641272606596e+02 +0.0000000000000000e+00 -5.7854485709966252e-01 +0.0000000000000000e+00
1.8749999999999363e+02 -1.0047912888553214e+00 +0.0000000000000000e+00 +1.8749640695931424e+02 +0.0000000000000000e+00 -5.7855323952138704e-01 +0.0000000000000000e+00
1.8759999999999363e+02 -1.0058657929789112e+00 +0.0000000000000000e+00 +1.8759640118635190e+02 +0.0000000000000000e+00 -5.7856162645556641e-01 +0.0000000000000000e+00
1.8769999999999362e+02 -1.0069408752304969e+00 +0.0000000000000000e+00 +1.8769639540717552e+02 +0.0000000000000000e+00 -5.7857001790226592e-01 +0.0000000000000000e+00
1.8779999999999362e+02 -1.0080165356184276e+00 +0.0000000000000000e+00 +1.8779638962178169e+02 +0.0000000000000000e+00 -5.7857841386155062e-01 +0.0000000000000000e+00
1.8789999999999361e+02 -1.0090927741510571e+00 +0.0000000000000000e+00 +1.8789638383016694e+02 +0.0000000000000000e+00 -5.7858681433348580e-01 +0.0000000000000000e+00
1.8799999999999361e+02 -1.0101695908367434e+00 +0.0000000000000000e+00 +1.8799637803232784e+02 +0.0000000000000000e+00 -5.7859521931813673e-01 +0.0000000000000000e+00
1.8809999999999360e+02 -1.0112469856838493e+00 +0.0000000000000000e+00 +1.8809637222826098e+02 +0.0000000000000000e+00 -5.7860362881556870e-01 +0.0000000000000000e+00
1.8819999999999359e+02 -1.0123249587007421e+00 +0.0000000000000000e+00 +1.8819636641796291e+02 +0.0000000000000000e+00 -5.7861204282584688e-01 +0.0000000000000000e+00
1.8829999999999359e+02 -1.0134035098957934e+00 +0.0000000000000000e+00 +1.8829636060143019e+02 +0.0000000000000000e+00 -5.7862046134903666e-01 +0.0000000000000000e+00
1.8839999999999358e+02 -1.0144826392773794e+00 +0.0000000000000000e+00 +1.8839635477865943e+02 +0.0000000000000000e+00 -5.7862888438520355e-01 +0.0000000000000000e+00
1.8849999999999358e+02 -1.0155623468538804e+00 +0.0000000000000000e+00 +1.8849634894964714e+02 +0.0000000000000000e+00 -5.7863731193441281e-01 +0.0000000000000000e+00
1.8859999999999357e+02 -1.0166426326336819e+00 +0.0000000000000000e+00 +1.8859634311438992e+02 +0.0000000000000000e+00 -5.7864574399672997e-01 +0.0000000000000000e+00
1.8869999999999357e+02 -1.0177234966251734e+00 +0.0000000000000000e+00 +1.8869633727288434e+02 +0.0000000000000000e+00 -5.7865418057222040e-01 +0.0000000000000000e+00
1.8879999999999356e+02 -1.0188049388367488e+00 +0.0000000000000000e+00 +1.8879633142512694e+02 +0.0000000000000000e+00 -5.7866262166094984e-01 +0.0000000000000000e+00
1.8889999999999355e+02 -1.0198869592768072e+00 +0.0000000000000000e+00 +1.8889632557111429e+02 +0.0000000000000000e+00 -5.7867106726298367e-01 +0.0000000000000000e+00
1.8899999999999355e+02 -1.0209695579537512e+00 +0.0000000000000000e+00 +1.8899631971084295e+02 +0.0000000000000000e+00 -5.7867951737838752e-01 +0.0000000000000000e+00
1.8909999999999354e+02 -1.0220527348759887e+00 +0.0000000000000000e+00 +1.8909631384430952e+02 +0.0000000000000000e+00 -5.7868797200722699e-01 +0.0000000000000000e+00
1.8919999999999354e+02 -1.0231364900519315e+00 +0.0000000000000000e+00 +1.8919630797151052e+02 +0.0000000000000000e+00 -5.7869643114956770e-01 +0.0000000000000000e+00
1.8929999999999353e+02 -1.0242208234899963e+00 +0.0000000000000000e+00 +1.8929630209244255e+02 +0.0000000000000000e+00 -5.7870489480547549e-01 +0.0000000000000000e+00
1.8939999999999353e+02 -1.0253057351986041e+00 +0.0000000000000000e+00 +1.8939629620710215e+02 +0.0000000000000000e+00 -5.7871336297501608e-01 +0.0000000000000000e+00
1.8949999999999352e+02 -1.0263912251861804e+00 +0.0000000000000000e+00 +1.8949629031548588e+02 +0.0000000000000000e+00 -5.7872183565825508e-01 +0.0000000000000000e+00
1.8959999999999351e+02 -1.0274772934611553e+00 +0.0000000000000000e+00 +1.8959628441759031e+02 +0.0000000000000000e+00 -5.7873031285525844e-01 +0.0000000000000000e+00
1.8969999999999351e+02 -1.0285639400319633e+00 +0.0000000000000000e+00 +1.8969627851341204e+02 +0.0000000000000000e+00 -5.7873879456609179e-01 +0.0000000000000000e+00
1.8979999999999350e+02 -1.0296511649070432e+00 +0.0000000000000000e+00 +1.8979627260294760e+02 +0.0000000000000000e+00 -5.7874728079082127e-01 +0.0000000000000000e+00
1.8989999999999350e+02 -1.0307389680948387e+00 +0.0000000000000000e+00 +1.8989626668619354e+02 +0.0000000000000000e+00 -5.7875577152951263e-01 +0.0000000000000000e+00
1.8999999999999349e+02 -1.0318273496037977e+00 +0.0000000000000000e+00 +1.8999626076314644e+02 +0.0000000000000000e+00 -5.7876426678223181e-01 +0.0000000000000000e+00
1.9009999999999349e+02 -1.0329163094423728e+00 +0.0000000000000000e+00 +1.9009625483380287e+02 +0.0000000000000000e+00 -5.7877276654904486e-01 +0.0000000000000000e+00
1.9019999999999348e+02 -1.0340058476190208e+00 +0.0000000000000000e+00 +1.9019624889815938e+02 +0.0000000000000000e+00 -5.7878127083001774e-01 +0.0000000000000000e+00
1.9029999999999347e+02 -1.0350959641422031e+00 +0.0000000000000000e+00 +1.9029624295621255e+02 +0.0000000000000000e+00 -5.7878977962521638e-01 +0.0000000000000000e+00
1.9039999999999347e+02 -1.0361866590203856e+00 +0.0000000000000000e+00 +1.9039623700795892e+02 +0.0000000000000000e+00 -5.7879829293470708e-01 +0.0000000000000000e+00
1.9049999999999346e+02 -1.0372779322620391e+00 +0.0000000000000000e+00 +1.9049623105339506e+02 +0.0000000000000000e+00 -5.7880681075855578e-01 +0.0000000000000000e+00
1.9059999999999346e+02 -1.0383697838756383e+00 +0.0000000000000000e+00 +1.9059622509251753e+02 +0.0000000000000000e+00 -5.7881533309682875e-01 +0.0000000000000000e+00
1.9069999999999345e+02 -1.0394622138696625e+00 +0.0000000000000000e+00 +1.9069621912532290e+02 +0.0000000000000000e+00 -5.7882385994959218e-01 +0.0000000000000000e+00
1.9079999999999345e+02 -1.0405552222525958e+00 +0.0000000000000000e+00 +1.9079621315180771e+02 +0.0000000000000000e+00 -5.7883239131691211e-01 +0.0000000000000000e+00
1.9089999999999344e+02 -1.0416488090329263e+00 +0.0000000000000000e+00 +1.9089620717196854e+02 +0.0000000000000000e+00 -5.7884092719885505e-01 +0.0000000000000000e+00
1.9099999999999343e+02 -1.0427429742191470e+00 +0.0000000000000000e+00 +1.9099620118580197e+02 +0.0000000000000000e+00 -5.7884946759548705e-01 +0.0000000000000000e+00
1.9109999999999343e+02 -1.0438377178197553e+00 +0.0000000000000000e+00 +1.9109619519330451e+02 +0.0000000000000000e+00 -5.7885801250687463e-01 +0.0000000000000000e+00
1.9119999999999342e+02 -1.0449330398432530e+00 +0.0000000000000000e+00 +1.9119618919447277e+02 +0.0000000000000000e+00 -5.7886656193308395e-01 +0.0000000000000000e+00
1.9129999999999342e+02 -1.0460289402981466e+00 +0.0000000000000000e+00 +1.9129618318930329e+02 +0.0000000000000000e+00 -5.7887511587418161e-01 +0.0000000000000000e+00
1.9139999999999341e+02 -1.0471254191929469e+00 +0.0000000000000000e+00 +1.9139617717779262e+02 +0.0000000000000000e+00 -5.7888367433023391e-01 +0.0000000000000000e+00
1.9149999999999341e+02 -1.0482224765361692e+00 +0.0000000000000000e+00 +1.9149617115993735e+02 +0.0000000000000000e+00 -5.7889223730130746e-01 +0.0000000000000000e+00
1.9159999999999340e+02 -1.0493201123363332e+00 +0.0000000000000000e+00 +1.9159616513573400e+02 +0.0000000000000000e+00 -5.7890080478746853e-01 +0.0000000000000000e+00
1.9169999999999339e+02 -1.0504183266019633e+00 +0.0000000000000000e+00 +1.9169615910517916e+02 +0.0000000000000000e+00 -5.7890937678878385e-01 +0.0000000000000000e+00
1.9179999999999339e+02 -1.0515171193415884e+00 +0.0000000000000000e+00 +1.9179615306826938e+02 +0.0000000000000000e+00 -5.7891795330531992e-01 +0.0000000000000000e+00
1.9189999999999338e+02 -1.0526164905637416e+00 +0.0000000000000000e+00 +1.9189614702500120e+02 +0.0000000000000000e+00 -5.7892653433714336e-01 +0.0000000000000000e+00
1.9199999999999338e+02 -1.0537164402769608e+00 +0.0000000000000000e+00 +1.9199614097537122e+02 +0.0000000000000000e+00 -5.7893511988432078e-01 +0.0000000000000000e+00
1.9209999999999337e+02 -1.0548169684897881e+00 +0.0000000000000000e+00 +1.9209613491937597e+02 +0.0000000000000000e+00 -5.7894370994691891e-01 +0.0000000000000000e+00
1.9219999999999337e+02 -1.0559180752107706e+00 +0.0000000000000000e+00 +1.9219612885701201e+02 +0.0000000000000000e+00 -5.7895230452500435e-01 +0.0000000000000000e+00
1.9229999999999336e+02 -1.0570197604484595e+00 +0.0000000000000000e+00 +1.9229612278827591e+02 +0.0000000000000000e+00 -5.7896090361864394e-01 +0.0000000000000000e+00
1.9239999999999336e+02 -1.0581220242114102e+00 +0.0000000000000000e+00 +1.9239611671316422e+02 +0.0000000000000000e+00 -5.7896950722790452e-01 +0.0000000000000000e+00
1.9249999999999335e+02 -1.0592248665081831e+00 +0.0000000000000000e+00 +1.9249611063167350e+02 +0.0000000000000000e+00 -5.7897811535285282e-01 +0.0000000000000000e+00
1.9259999999999334e+02 -1.0603282873473432e+00 +0.0000000000000000e+00 +1.9259610454380032e+02 +0.0000000000000000e+00 -5.7898672799355566e-01 +0.0000000000000000e+00
1.9269999999999334e+02 -1.0614322867374595e+00 +0.0000000000000000e+00 +1.9269609844954121e+02 +0.0000000000000000e+00 -5.7899534515007989e-01 +0.0000000000000000e+00
1.9279999999999333e+02 -1.0625368646871056e+00 +0.0000000000000000e+00 +1.9279609234889276e+02 +0.0000000000000000e+00 -5.7900396682249267e-01 +0.0000000000000000e+00
