# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-011   -1.529658e-04   +1.107453e-01 -1.988700e+00 +1.617181e+01 +5.296959e+02 -1.739145e+04 -4.116472e+05 -3.753886e+07 -7.384664e+08 -5.237318e+10 +4.299988e+12 +2.385445e+13 -1.575877e+16   +3.610099e-02 -6.994446e-01 -1.696647e+01 +3.776401e+02 +2.262748e+04 -2.142376e+05 +2.726390e+07 -2.327672e+09 -9.736026e+10 +3.243069e+12 +8.787304e+13 -5.496878e+15   
BC-014   -1.554286e-04   +1.093057e-01 -2.081584e+00 +2.282168e+01 +3.195529e+02 -9.249064e+03 -2.837302e+05 -7.088380e+06 +1.359802e+09 +8.047232e+10 -4.377265e+12 +1.371371e+14 +5.678526e+15   +3.243116e-02 -7.739734e-01 -2.198586e+01 +2.286967e+02 +2.487783e+04 -2.120531e+05 +3.437618e+07 -5.414415e+08 +6.336057e+10 +6.878104e+11 -1.613277e+14 +9.944785e+15   
BC-015   -2.120726e-04   +7.487568e-02 -1.340759e+00 +1.539530e+01 +3.356312e+02 +2.949559e+03 -2.680600e+05 -3.351515e+07 -7.993432e+08 +2.790137e+10 +2.079390e+12 -7.809189e+12 +8.617582e+15   +2.446192e-02 -5.949878e-01 -1.382048e+01 +1.770415e+02 +1.365447e+04 -1.028241e+05 -2.125449e+07 -8.613588e+08 +1.562895e+10 +1.522357e+12 +6.876739e+13 -6.944721e+14   
BC-018   -1.997550e-05   +1.035528e+00 -1.788245e+01 +2.193655e+02 +4.649112e+03 +6.341283e+03 +1.833468e+06 +2.973165e+08 -1.859758e+10 +7.431418e+11 -2.752533e+13 -2.025761e+14 +7.264829e+16   +2.786247e-01 -7.342695e+00 -1.447449e+02 +2.237859e+03 +2.469563e+05 +1.845583e+06 -3.342879e+08 -1.211970e+10 -3.341003e+10 +2.004147e+13 +9.738530e+14 -4.968193e+16   
BC-019   +7.115120e-06   -2.611725e+00 +4.770636e+01 -5.143270e+02 -8.891698e+03 +3.140563e+05 +9.340623e+05 +1.114506e+09 +1.225002e+10 -4.390603e+10 +1.393646e+14 +6.127046e+15 +4.739490e+16   -8.501868e-01 +1.887230e+01 +4.137523e+02 -8.408448e+03 -4.667377e+05 +9.230727e+06 +9.698035e+08 +2.912246e+10 +1.502562e+12 -4.349397e+13 -1.238599e+15 +4.351986e+17   
BC-024   -9.385899e-05   +1.836494e-01 -3.793253e+00 +4.390083e+01 +8.280046e+02 +9.097789e+03 -2.174271e+05 -7.371968e+06 +2.826364e+09 +8.336819e+10 -6.361659e+12 -3.129596e+14 -5.281971e+16   +5.646487e-02 -1.500898e+00 -2.883100e+01 +4.281404e+02 +5.027041e+04 -6.439585e+05 -1.122827e+07 -3.344423e+09 +1.933972e+11 -4.437129e+12 -1.375599e+14 -2.587511e+15   
BC-025   +1.179404e-04   -1.117787e-01 +3.110422e+00 -3.304713e+01 -5.363502e+02 +1.384281e+04 +2.190048e+06 +5.254232e+07 -1.379523e+09 -4.870429e+09 -5.344153e+12 +1.996497e+14 +1.774952e+16   -4.786432e-02 +1.096154e+00 +2.662633e+01 -3.110438e+02 -4.054146e+04 -5.383869e+05 -9.441387e+05 +5.407173e+08 -8.124049e+10 +5.510950e+12 +6.277905e+13 +1.821992e+16   
BC-026   +9.577532e-05   -1.498448e-01 +4.022226e+00 -3.676509e+01 -2.156187e+02 +1.626887e+04 +1.907608e+06 +1.093512e+08 -9.755239e+08 -1.044525e+11 +1.095514e+13 -7.062106e+14 +5.090048e+16   -6.047745e-02 +1.561662e+00 +4.145895e+01 +3.620554e+02 -3.987687e+04 +7.256224e+04 +2.359000e+07 +2.691315e+09 +1.690618e+11 -5.464950e+12 +5.214732e+14 +8.256334e+15   
BC-027   -8.647064e-05   +2.141906e-01 -4.620598e+00 +5.504797e+01 +9.456524e+02 +1.151725e+04 -8.908705e+04 -7.099871e+07 +2.015424e+09 -2.999785e+10 -1.133132e+13 -1.051965e+15 +2.556507e+16   +5.801265e-02 -1.653915e+00 -2.477473e+01 +1.040003e+03 +6.358542e+04 +1.999217e+05 +2.301954e+07 -3.392007e+09 -2.535203e+11 +7.745594e+12 +1.911987e+14 +9.928523e+15   
BC-028   -3.475219e-05   +4.928984e-01 -1.090761e+01 +1.329469e+02 +2.042756e+03 -1.289055e+04 -6.775038e+06 -1.581310e+08 -4.584166e+09 +3.206989e+11 +5.731679e+12 -4.559851e+14 -6.804020e+16   +2.053524e-01 -4.180830e+00 -1.214434e+02 +1.832971e+03 +1.073229e+05 -1.381276e+06 +8.104810e+07 -2.038490e+10 +3.054921e+11 -1.922191e+13 -1.400160e+15 -4.011074e+16   
