# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-011   -7.000529e+00   +3.428687e-04 -4.024640e-05 +2.730347e-03 +1.140407e-02 -7.611782e+00 +8.366603e+01 -4.718283e+04 -5.973969e+04 +1.721288e+06 -4.792618e+08 +5.893429e+10 -1.675636e+11   +1.209689e-06 -1.713175e-05 -4.613279e-04 +7.886110e-03 -8.099598e-01 +3.566675e+01 +4.864895e+03 -4.711780e+04 -3.743256e+06 -3.790724e+08 -8.184377e+09 +6.764633e+11   
BC-014   -7.000628e+00   +3.421030e-04 -4.193110e-05 +3.081348e-03 +2.169550e-02 -7.978518e+00 +9.312177e+01 -4.876114e+04 -1.533792e+04 -2.861389e+06 -4.534135e+08 +6.798747e+10 -7.465590e+10   +1.255675e-06 -9.146531e-06 -3.512818e-04 +1.065068e-02 -3.971211e-01 +4.936211e+01 +3.421656e+03 -1.251222e+05 -2.804733e+06 -1.874318e+07 +4.836153e+08 -4.241475e+11   
BC-015   -7.000463e+00   +3.409389e-04 -2.482114e-05 +3.384295e-03 +1.975952e-02 -7.949960e+00 +1.216350e+02 -4.883034e+04 -9.789050e+03 -3.763027e+06 -3.532248e+08 +7.075281e+10 +4.694277e+11   +8.565989e-07 -1.692141e-05 -3.398532e-04 +1.521231e-02 -2.003483e-01 +3.834111e+01 +3.382609e+03 -5.063811e+04 -8.143329e+05 -3.534106e+07 -6.371971e+09 -2.710241e+10   
BC-018   -6.998278e+00   +3.427239e-04 -3.620241e-05 +2.682418e-03 +2.344697e-02 -6.555474e+00 +1.086744e+02 -4.373074e+04 +1.191513e+05 +7.446632e+06 +1.381892e+08 +5.560348e+10 -1.654497e+12   +7.912212e-07 -2.781330e-05 -7.498810e-04 -1.043287e-02 -1.097634e+00 +1.185940e+02 +2.226229e+03 +3.630475e+05 +2.334093e+06 +3.636237e+08 +1.466056e+10 +1.176364e+12   
BC-019   -6.998544e+00   +3.411700e-04 -3.872657e-05 +3.464171e-03 -3.974474e-02 -8.020211e+00 -2.932294e+00 -4.933773e+04 -1.870992e+05 -1.710141e+07 +6.273985e+08 +2.426355e+10 +2.300991e+12   +8.763980e-07 -2.629600e-05 -6.462839e-04 +1.201175e-02 -9.867988e-01 -6.276450e+01 +2.249858e+03 -5.910285e+05 -1.750487e+07 -1.119889e+09 -2.214805e+10 -9.672876e+11   
BC-024   -7.000012e+00   +3.417820e-04 -3.678211e-05 +3.247926e-03 +1.862821e-02 -7.876391e+00 +1.093334e+02 -4.893623e+04 +3.150386e+04 -1.886848e+06 -4.325631e+08 +6.385942e+10 -3.608152e+11   +9.242347e-07 -3.209039e-05 -6.056007e-04 -2.396299e-03 -1.462335e-01 +3.208297e+01 +4.603011e+03 +2.667714e+04 -4.387221e+06 -1.836621e+08 -5.342632e+09 +3.065449e+11   
BC-025   -7.000019e+00   +3.412259e-04 -4.249487e-05 +2.972748e-03 +2.801612e-02 -7.588681e+00 +1.342678e+02 -4.793323e+04 -4.344554e+02 -3.479398e+06 -4.927394e+08 +7.319697e+10 +4.229309e+11   +1.469782e-06 -1.338686e-05 -3.124933e-04 +2.614643e-02 -5.773730e-01 +4.446121e+01 +3.789121e+03 -1.333250e+05 -5.193439e+06 -3.606986e+07 +4.699784e+09 -2.259010e+11   
BC-026   -6.999914e+00   +3.406253e-04 -4.415280e-05 +3.215541e-03 +1.636734e-02 -7.886161e+00 +1.106822e+02 -4.726467e+04 -8.032936e+04 +2.535530e+03 -3.815910e+08 +5.651717e+10 +7.126856e+10   +1.308289e-06 -9.117351e-06 -3.163190e-04 +1.052176e-02 -1.893669e-01 +5.833923e+01 +4.511855e+03 -1.524873e+04 -6.914356e+05 -5.025929e+07 -7.792007e+09 -2.935487e+11   
BC-027   -7.000446e+00   +3.417068e-04 -4.699778e-05 +3.210474e-03 +2.740331e-02 -7.658089e+00 +1.115253e+02 -4.824018e+04 -4.678885e+04 -2.374593e+06 -4.827227e+08 +6.460026e+10 +6.242268e+11   +9.874324e-07 -1.343903e-05 -4.938828e-04 +1.236297e-02 -1.598241e-01 +4.925016e+01 +3.972134e+03 -4.665790e+04 -2.922120e+06 +5.633411e+07 -3.949213e+09 +1.947300e+11   
BC-028   -7.000581e+00   +3.411623e-04 -4.511158e-05 +3.133398e-03 +2.548051e-02 -7.703578e+00 +1.189373e+02 -4.901966e+04 -5.926905e+04 -1.187415e+06 -3.442644e+08 +6.544301e+10 +2.829145e+10   +1.108648e-06 -3.352839e-05 -6.640632e-04 +1.617763e-02 -6.356037e-01 +3.659061e+01 +5.076784e+03 -1.203378e+05 +1.627158e+06 -1.762138e+08 +1.056468e+10 -5.893038e+11   
BC-029   -7.000643e+00   +3.415302e-04 -6.292018e-05 +2.933088e-03 +1.830726e-02 -8.016769e+00 +1.043215e+02 -4.807357e+04 +8.308628e+03 -3.308273e+06 -3.742075e+08 +5.185844e+10 -5.096016e+11   +1.001939e-06 -1.921926e-05 -3.598958e-04 +1.150724e-02 -5.022621e-01 +3.917166e+01 +3.827163e+03 -8.776450e+03 -3.108186e+05 -1.622602e+08 -7.343731e+09 -4.661339e+11   
BC-038   -7.001155e+00   +3.417718e-04 -4.535779e-05 +2.776315e-03 +2.068740e-02 -9.921883e+00 +2.624066e+02 -5.377254e+04 +3.216566e+05 +2.979997e+06 +1.881031e+07 +8.159261e+10 +1.214510e+12   +6.745077e-07 -2.212663e-05 -5.238764e-04 +2.064614e-02 +3.272367e-01 +1.957063e+01 +9.149956e+01 +1.016925e+05 +1.412663e+07 +7.443402e+08 +1.347818e+10 +1.928039e+12   
