# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-011   +7.000387e+00   +3.398298e-04 +4.867168e-05 +1.799789e-03 +8.144604e-03 -7.640372e+00 +1.195078e+02 -4.731453e+04 -1.042327e+04 -2.547189e+05 -6.770129e+08 +8.262979e+10 +6.464615e+11   -4.710992e-07 +1.503688e-05 +1.618392e-04 -4.685688e-03 -1.165225e+00 +6.949156e+01 +4.796318e+03 -1.970431e+04 +4.027032e+05 +1.456989e+08 -1.726779e+10 +6.170685e+11   
BC-014   +7.000108e+00   +3.392918e-04 +4.900784e-05 +2.008876e-03 -2.749772e-03 -7.895222e+00 +1.173885e+02 -4.756151e+04 -5.144785e+04 -4.428107e+06 -2.665102e+08 +6.781668e+10 +5.829917e+11   -1.889677e-07 +2.356147e-05 +3.499675e-04 -1.057863e-02 -1.117288e+00 +3.417123e+01 +4.029696e+03 +3.448073e+04 -2.422128e+06 -3.809886e+07 -2.520584e+09 -7.086814e+10   
BC-015   +7.000473e+00   +3.383764e-04 +5.387399e-05 +2.290555e-03 +3.945958e-03 -8.578690e+00 +1.159754e+02 -4.976934e+04 -9.264978e+04 -1.325821e+07 -5.429932e+07 +5.488775e+10 +1.577015e+12   -5.951178e-07 +1.262313e-05 +3.772835e-04 -1.624650e-02 -2.210245e+00 +4.522710e+01 +5.886034e+03 +1.039908e+05 +1.909358e+07 -1.472615e+08 +6.823216e+10 -1.994608e+12   
BC-018   +6.999594e+00   +3.389361e-04 +6.692931e-05 +1.615285e-03 -3.347460e-03 -8.081592e+00 +1.552716e+02 -4.658680e+04 -1.048047e+05 -2.957913e+06 -7.133334e+08 +7.466600e+10 +5.440051e+11   -7.289393e-07 +1.348651e-05 +1.320895e-04 -5.778062e-03 -1.725667e+00 +3.849089e+01 +4.274838e+03 +6.415099e+03 -4.841025e+06 -1.237601e+08 -1.768554e+10 +1.461798e+11   
BC-019   +7.000997e+00   +3.380696e-04 +6.543538e-05 +2.047698e-03 +1.610445e-02 -7.022885e+00 +9.363251e+01 -4.524503e+04 +3.125572e+04 +1.486801e+06 -7.841895e+07 +1.337228e+11 +9.949929e+10   -9.100637e-07 +1.691108e-05 +1.859858e-04 -1.024943e-02 -9.581871e-01 +2.998537e+01 +6.820070e+03 +1.883120e+05 -6.191937e+06 +7.419602e+08 -2.512536e+10 +7.067643e+11   
BC-024   +6.999086e+00   +3.388702e-04 +5.725902e-05 +2.352749e-03 -1.885745e-02 -6.815753e+00 +1.314886e+02 -4.910677e+04 -1.860777e+05 -8.361662e+06 -8.538098e+08 +6.718749e+10 +1.051256e+12   -6.920979e-07 +5.359928e-06 +7.153111e-04 -1.079837e-02 -7.242677e-01 +2.237605e+01 +6.255744e+03 -1.327714e+04 -3.282500e+06 -1.623302e+08 +1.598270e+09 +8.841469e+11   
BC-025   +7.001330e+00   +3.392897e-04 +6.838192e-05 +1.951462e-03 +4.561216e-03 -8.289705e+00 +1.285612e+02 -4.708094e+04 -3.941171e+04 -5.287520e+06 -4.983043e+08 +6.488419e+10 +5.775617e+11   -2.076437e-07 +2.766881e-05 +6.095218e-04 +6.477122e-04 -1.432036e+00 +2.729503e+01 +3.737513e+03 -9.159060e+03 -1.934737e+06 +5.210466e+07 -7.530036e+09 -2.552546e+11   
BC-026   +7.000044e+00   +3.384516e-04 +6.479672e-05 +2.160092e-03 -4.136543e-03 -8.016027e+00 +1.519050e+02 -4.638957e+04 -6.661557e+04 -1.079045e+05 -7.570590e+08 +5.634735e+10 +4.919308e+11   -3.342202e-07 +3.294741e-05 +5.674391e-04 +4.898346e-03 -1.484495e+00 -2.641862e+00 +6.805016e+03 -7.594424e+04 -1.055031e+07 +1.277169e+08 -1.898785e+10 +6.208651e+10   
BC-027   +6.999175e+00   +3.385243e-04 +6.628846e-05 +1.876808e-03 +1.676518e-02 -7.801862e+00 +1.692319e+02 -4.679810e+04 +2.343220e+04 -7.072619e+06 +5.746229e+06 +6.304557e+10 +7.565486e+11   -4.572177e-07 +2.676247e-05 +4.954201e-04 -9.625780e-03 -1.814205e+00 +4.291296e+01 +4.465369e+03 -8.190695e+04 -1.653382e+07 -5.760525e+08 -3.830564e+10 +9.302109e+10   
BC-028   +7.000318e+00   +3.386049e-04 +6.170064e-05 +1.764420e-03 -5.893982e-03 -7.294843e+00 +1.697010e+02 -4.502758e+04 +1.090241e+05 -1.192526e+07 -1.170961e+08 +5.487374e+10 -8.549294e+11   -8.714968e-07 +1.050052e-05 +4.022553e-04 +1.003416e-02 -2.851285e+00 +2.724392e+01 +3.503211e+03 +8.364829e+04 -1.254023e+06 +1.074333e+08 +1.109273e+10 -9.595361e+10   
BC-029   +7.000598e+00   +3.393880e-04 +5.975367e-05 +1.884692e-03 +3.785124e-05 -7.945061e+00 +1.405656e+02 -4.687768e+04 +8.376566e+04 -3.829484e+06 -8.265255e+08 +6.392128e+10 -2.073969e+11   -5.309226e-07 +2.206136e-05 +3.652035e-04 -1.430336e-02 -4.379612e-01 -3.602968e+01 +8.548405e+03 -3.255555e+04 -1.734468e+07 +2.913760e+08 -4.595005e+10 +2.660530e+11   
BC-038   +7.001544e+00   +3.386369e-04 +4.149979e-05 +2.113432e-03 -4.950714e-03 -7.625745e+00 +1.718582e+02 -4.821925e+04 +1.200832e+04 +2.482412e+06 -2.832748e+08 +5.896558e+10 +2.702918e+11   -8.285020e-07 +1.593516e-06 +3.050369e-04 +1.284431e-03 -2.602996e-01 +8.734858e+00 -6.090481e+02 +2.549760e+04 +3.511240e+05 +1.028696e+07 +2.969781e+09 -7.401212e+11   
BC-041   +6.999527e+00   +3.388542e-04 +5.744482e-05 +1.966404e-03 +3.361060e-03 -7.831038e+00 +1.604366e+02 -4.868498e+04 -5.286063e+04 -1.111248e+06 -2.878184e+08 +6.776815e+10 -2.826677e+11   -4.768259e-07 +1.657323e-05 +5.152832e-04 -8.036300e-03 -2.943927e-01 +4.918855e+00 -7.616908e+02 +3.047835e+04 -2.001311e+06 +1.429295e+08 -4.829954e+09 +1.092497e+11   
