# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-001   +9.000171e+00   +3.325393e-04 +6.790287e-05 +3.303043e-03 +1.029391e-02 -7.827932e+00 +1.284237e+02 -4.695987e+04 -3.272069e+04 -3.790807e+06 -3.099440e+08 +6.588310e+10 +4.837313e+11   -4.239366e-07 +4.377808e-06 +2.000056e-04 -9.486544e-03 -1.296699e+00 +4.198326e+01 +4.433079e+03 -2.220646e+04 -2.586530e+06 -1.608416e+07 -7.772801e+09 -4.972722e+11   
BC-002   +9.000952e+00   +3.330770e-04 +4.993751e-05 +3.590008e-03 +7.731962e-03 -7.467175e+00 +9.552763e+01 -4.719117e+04 -4.545133e+04 -4.365624e+06 -2.082336e+08 +6.953058e+10 +1.169463e+11   -3.553710e-07 -4.962167e-06 +3.132560e-04 -2.823555e-03 -1.318525e+00 +4.695654e+01 +4.818588e+03 +3.888186e+04 -1.052156e+06 -5.420266e+07 -7.573071e+09 -9.626771e+10   
BC-003   +9.000807e+00   +3.330387e-04 +5.752442e-05 +3.454175e-03 +1.428366e-02 -7.725701e+00 +1.020828e+02 -4.791750e+04 -2.432900e+04 -4.738042e+06 -2.469621e+08 +7.282465e+10 +4.198644e+11   -5.701570e-07 +1.186271e-05 +1.246662e-04 -3.909479e-03 -1.298990e+00 +3.947936e+01 +4.805274e+03 -2.185251e+04 -2.594957e+06 -1.962605e+08 -2.074256e+09 -3.522401e+11   
BC-004   +9.000186e+00   +3.322895e-04 +5.910971e-05 +3.238485e-03 +3.552031e-03 -7.633478e+00 +1.196696e+02 -4.857994e+04 -3.435022e+04 -6.759524e+06 -3.915639e+08 +6.282455e+10 +4.920494e+11   -3.667576e-07 +4.540571e-06 +3.333689e-05 -4.068030e-03 -1.413661e+00 +2.109758e+01 +4.328598e+03 -1.060930e+05 -3.072430e+06 -2.642200e+08 -1.275968e+10 -5.729170e+10   
BC-005   +9.001425e+00   +3.329861e-04 +4.883733e-05 +3.723115e-03 +1.170531e-02 -7.280423e+00 +8.324703e+01 -4.756060e+04 -7.413140e+04 -2.745896e+03 -3.180062e+08 +7.072118e+10 +9.505789e+11   -3.152331e-08 +1.625600e-05 +4.408708e-04 +1.221202e-02 -1.563732e+00 +6.873388e+01 +3.896526e+03 -1.675714e+04 -4.526567e+05 -4.460840e+08 +1.620117e+09 -1.126592e+12   
BC-006   +9.000442e+00   +3.330452e-04 +3.669411e-05 +3.543834e-03 +1.094792e-02 -7.742786e+00 +1.096154e+02 -4.919310e+04 -6.522686e+04 -7.558403e+05 -3.242530e+08 +7.854093e+10 +9.753240e+11   -4.777423e-07 +1.468498e-05 +1.388158e-04 -5.826172e-03 -7.934318e-01 +2.925881e+01 +4.924186e+03 +4.451639e+03 -4.047373e+05 -2.924837e+07 +2.790571e+09 -6.710202e+11   
BC-007   +9.002001e+00   +3.329288e-04 +4.466219e-05 +3.879393e-03 -5.766034e-03 -7.749750e+00 -3.022124e+01 -4.963261e+04 -2.861647e+05 +1.381563e+07 -5.687511e+08 +1.000498e+11 -1.421431e+12   -3.665745e-07 +1.178768e-05 +4.838227e-04 +3.341432e-02 -9.542361e-01 +1.363829e+02 +1.872998e+03 -5.163899e+04 -1.279528e+07 -8.790062e+08 -3.654412e+09 -4.627621e+11   
BC-008   +9.000509e+00   +3.328914e-04 +4.320816e-05 +3.399559e-03 +3.582763e-03 -7.394860e+00 +1.552093e+02 -4.956601e+04 -7.609667e+04 -6.454276e+06 -1.227378e+09 +4.755384e+10 -2.205792e+12   -2.295642e-07 +1.490663e-05 +2.144983e-04 +8.847345e-03 -1.309173e+00 +8.779107e+01 +4.313772e+03 -2.594512e+04 -2.743621e+06 -2.603922e+08 -2.989871e+10 +1.035699e+11   
BC-009   +9.003336e+00   +3.383675e-04 +4.018716e-05 +2.383367e-03 +1.937319e-02 -8.104533e+00 +1.208078e+02 -4.999759e+04 -3.625121e+05 -8.369911e+06 -1.705310e+09 +2.732708e+10 -1.945159e+12   -3.134821e-07 +1.353028e-05 +6.755418e-04 +9.322232e-03 +3.914744e-01 +9.635484e+01 +7.344749e+03 +2.353983e+04 +1.013496e+07 -9.825900e+08 +5.995730e+10 -3.640778e+12   
BC-010   +9.000836e+00   +3.397211e-04 +3.699579e-05 +2.204049e-03 +6.038475e-03 -7.488008e+00 +1.149657e+02 -4.751191e+04 -5.418837e+04 -6.347947e+06 -4.309525e+08 +7.791618e+10 +4.352126e+11   -4.340151e-07 +6.737794e-06 +2.858252e-04 +1.170483e-02 -9.109547e-01 +4.862877e+01 +5.046002e+03 -1.413935e+04 -1.545762e+06 +5.865516e+07 -4.912910e+09 +1.957860e+11   
