# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-001   -8.999546e+00   +3.340306e-04 -1.855507e-05 +4.102001e-03 +1.472142e-02 -7.956816e+00 +1.022271e+02 -4.814577e+04 +9.622622e+03 -1.784372e+06 -3.250620e+08 +6.005273e+10 -3.727839e+11   +7.700254e-07 -2.322273e-05 -4.897517e-04 +4.248914e-03 -4.907874e-01 +2.595980e+01 +3.761418e+03 -7.660151e+04 -3.873319e+06 -9.418537e+07 -1.508552e+10 -5.694097e+11   
BC-002   -9.000728e+00   +3.336645e-04 -1.082994e-05 +4.235292e-03 +1.784905e-02 -7.791581e+00 +9.099094e+01 -4.829938e+04 -3.367738e+04 -3.586541e+06 -3.707762e+08 +6.196851e+10 +3.927971e+11   +5.749345e-07 -2.711223e-05 -1.964823e-04 +1.347704e-02 -6.006212e-01 +2.592784e+01 +3.781430e+03 -7.285590e+04 -1.695177e+06 -8.458722e+07 -9.425181e+09 -2.523253e+10   
BC-003   -9.001019e+00   +3.342362e-04 -1.445432e-07 +4.060123e-03 +2.076723e-02 -7.236678e+00 +1.028381e+02 -4.897909e+04 -3.819880e+04 -3.163147e+06 -3.289974e+08 +6.057296e+10 -1.957382e+11   +5.395861e-07 -9.385051e-06 -2.961033e-04 +6.731172e-04 -7.108284e-01 +4.403740e+01 +4.008267e+03 +5.946041e+04 -4.405962e+06 -2.859113e+07 +8.695602e+09 -5.094653e+11   
BC-004   -9.001496e+00   +3.331285e-04 -2.401350e-05 +4.000516e-03 +8.269333e-03 -7.515023e+00 +1.013630e+02 -4.839401e+04 +8.315346e+04 -3.459183e+06 -5.080432e+08 +6.473748e+10 +9.690445e+10   +6.981894e-07 -1.932107e-05 -2.442740e-04 +4.203800e-03 -4.725515e-01 +2.109648e+01 +5.938605e+03 -7.041331e+04 -1.008239e+06 +2.846364e+07 -1.410879e+10 +1.838951e+12   
BC-005   -9.001206e+00   +3.344461e-04 -7.336174e-06 +4.221381e-03 +2.403902e-02 -7.805713e+00 +1.284908e+02 -4.802179e+04 +1.888924e+04 -6.261282e+06 -3.777512e+08 +7.401783e+10 +5.309654e+11   +1.079748e-06 -1.001546e-05 -2.441572e-04 +2.404208e-02 -6.352017e-01 +3.537037e+01 +3.743508e+03 -1.234496e+05 -6.476167e+06 -1.657142e+08 -1.092338e+09 -2.252724e+11   
BC-006   -9.001888e+00   +3.340327e-04 -2.472772e-05 +4.207585e-03 +1.920537e-02 -7.302246e+00 +1.167803e+02 -4.845688e+04 -2.221582e+04 -4.037235e+06 -5.820618e+08 +9.423078e+10 +1.468555e+12   +5.789585e-07 -1.215235e-05 -4.863033e-04 +5.275489e-03 -8.337041e-01 +1.345008e+02 +3.423887e+03 +1.910219e+05 +5.599990e+06 +2.135985e+08 +3.684503e+10 +8.555968e+11   
BC-007   -9.001721e+00   +3.345304e-04 -1.663500e-05 +4.054597e-03 +6.263499e-04 -6.213590e+00 -2.648711e+01 -4.166353e+04 -2.229283e+05 +2.046596e+07 +1.408966e+08 +1.890059e+11 +2.342912e+12   +8.134887e-07 -1.354533e-05 +1.829336e-04 +2.626038e-02 +7.720097e-01 +1.647406e+02 +8.182589e+03 +9.829904e+04 +1.110296e+07 -5.887491e+08 +4.507009e+10 +7.081727e+11   
BC-008   -9.000243e+00   +3.344647e-04 -1.732270e-05 +4.105522e-03 +2.759951e-02 -7.997430e+00 +2.254272e+02 -4.745013e+04 +3.404969e+05 -2.259319e+06 -4.472185e+08 +8.318265e+10 -2.498085e+12   +9.121280e-07 -5.636608e-06 +7.453795e-05 -2.704158e-03 -1.913713e+00 +4.638173e+01 -1.557256e+02 +3.845759e+05 -2.983509e+06 +1.155893e+09 -1.767217e+10 +3.959360e+12   
BC-009   -9.002023e+00   +3.397517e-04 -3.048571e-05 +3.097572e-03 +2.844744e-02 -6.421223e+00 +1.176815e+02 -4.256607e+04 -4.184333e+04 +1.441622e+06 -1.246471e+09 +7.658674e+10 -2.790537e+12   +7.921573e-07 -1.993803e-05 -3.686537e-04 +1.205710e-02 -2.101915e+00 +6.292982e+01 +8.253553e+02 +4.215136e+05 +5.179731e+06 +6.905371e+08 +8.897141e+09 -1.474171e+12   
BC-010   -9.000930e+00   +3.411335e-04 -3.309879e-05 +2.868073e-03 +1.133482e-02 -7.684027e+00 +9.636349e+01 -4.861275e+04 -2.616127e+04 -2.112583e+06 -4.164195e+08 +6.819074e+10 +6.296705e+11   +6.535525e-07 -1.613127e-05 -1.488253e-04 +1.267537e-02 -5.866257e-01 +6.444872e+01 +3.781155e+03 -7.913308e+04 -2.668553e+06 -1.504811e+08 -7.935413e+09 -2.703914e+10   
