# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-011   -3.000208e+00   +3.467696e-04 -9.654774e-05 +3.304372e-03 +2.644187e-02 -7.192791e+00 +7.303047e+01 -4.873929e+04 -4.640712e+04 -1.782746e+06 -1.360580e+08 +8.623399e+10 -1.140640e+11   +2.263979e-06 -4.347289e-05 -1.238386e-03 +1.921663e-02 +3.291056e-01 +2.890991e+01 +3.407154e+03 -1.775171e+05 -4.560084e+06 -2.720456e+08 -3.046036e+10 -1.204624e+10   
BC-014   -3.000193e+00   +3.460661e-04 -1.012002e-04 +3.509428e-03 +1.966857e-02 -8.035380e+00 +1.232555e+02 -5.127333e+04 -5.290680e+04 -6.980571e+06 -7.364923e+08 +6.675507e+10 -2.614990e+11   +2.261800e-06 -2.818118e-05 -1.029034e-03 +2.606455e-02 +8.194080e-01 +1.045000e+01 +2.779963e+03 -1.385601e+05 -2.611654e+06 -1.331627e+08 +1.131694e+10 +1.193376e+11   
BC-015   -3.000149e+00   +3.445949e-04 -7.926543e-05 +4.089770e-03 +3.478287e-02 -8.450807e+00 +1.207929e+02 -4.891847e+04 -1.156389e+04 +3.062363e+06 -4.499993e+08 +7.992563e+10 +1.616566e+11   +1.814481e-06 -3.623997e-05 -8.623635e-04 +2.952783e-02 +3.428463e-01 +4.966397e+01 +4.146511e+03 -6.809855e+04 +1.718419e+06 +2.382847e+08 -4.680768e+09 +3.361156e+11   
BC-018   -2.999915e+00   +3.475138e-04 -1.008966e-04 +3.088301e-03 +2.862929e-02 -8.350897e+00 +9.567668e+01 -4.739434e+04 -5.235965e+04 -2.215318e+06 -3.796694e+08 +6.169008e+10 -1.090692e+12   +1.968574e-06 -5.157109e-05 -1.041973e-03 +2.070955e-02 +2.147930e-01 +2.522067e+01 +2.760222e+03 -5.362345e+04 -6.465597e+06 +1.470591e+08 +6.348703e+09 +3.174849e+10   
BC-019   -3.000018e+00   +3.455266e-04 -1.033489e-04 +4.059942e-03 +2.205986e-02 -7.652784e+00 +4.275234e+01 -4.878747e+04 -4.411154e+05 +7.585541e+06 -4.906597e+08 +9.325287e+10 +2.823996e+12   +2.094087e-06 -4.704525e-05 -1.473397e-03 +2.736600e-02 -9.172625e-01 +7.867946e+01 -1.548732e+03 +1.558852e+05 -2.348160e+06 +5.688346e+08 -1.729742e+10 -1.510523e+12   
BC-024   -3.000078e+00   +3.458317e-04 -1.025777e-04 +4.050761e-03 +3.766029e-02 -8.207330e+00 +1.196374e+02 -5.014996e+04 -1.337228e+05 -8.992280e+05 -4.074601e+08 +6.047459e+10 -2.093369e+11   +2.222001e-06 -6.392497e-05 -1.050992e-03 +1.431875e-02 +5.481551e-01 +8.092770e+01 +4.096303e+03 -1.660721e+05 +5.935532e+06 -1.185286e+08 -4.974111e+08 -1.034947e+12   
BC-025   -2.999757e+00   +3.443859e-04 -1.094392e-04 +3.785550e-03 +4.025856e-02 -8.097093e+00 +1.093107e+02 -4.903394e+04 -7.163537e+04 +2.650532e+06 -2.852552e+08 +6.496730e+10 -6.346024e+11   +2.647232e-06 -3.628534e-05 -6.351318e-04 +3.101399e-02 +6.784313e-01 +5.128435e+01 +4.462201e+03 -3.947503e+03 +5.620442e+06 +1.397829e+08 -9.170746e+09 +3.089325e+11   
BC-026   -2.999839e+00   +3.439911e-04 -1.186947e-04 +3.945715e-03 +4.644466e-02 -8.327154e+00 +1.383223e+02 -5.014712e+04 -5.775767e+03 -3.276687e+05 -6.075849e+08 +9.268111e+10 +9.653205e+10   +2.356692e-06 -3.677637e-05 -9.977632e-04 +1.716342e-02 +6.717194e-01 +5.432192e+01 +1.760328e+03 -8.383320e+04 -3.896679e+06 +4.566482e+08 +3.194594e+09 -5.596850e+11   
BC-027   -3.000043e+00   +3.459497e-04 -1.216772e-04 +4.316161e-03 +3.470324e-02 -8.405430e+00 +9.274974e+01 -4.882710e+04 +6.952837e+04 +3.455210e+05 -4.761938e+08 +7.561055e+10 -7.692516e+11   +1.918853e-06 -4.459809e-05 -1.280170e-03 +2.585429e-02 +7.818718e-01 +6.795763e+00 +4.829161e+03 -7.743319e+04 -6.699494e+05 -1.681248e+07 -2.655193e+10 +5.585513e+11   
BC-028   -3.000124e+00   +3.452591e-04 -1.188769e-04 +3.797143e-03 +3.734179e-02 -8.400239e+00 +1.196744e+02 -4.790482e+04 -6.787153e+04 -1.389947e+06 -4.873235e+08 +4.661567e+10 -1.534162e+12   +2.375270e-06 -5.971776e-05 -1.213259e-03 +4.059996e-02 +6.599081e-01 +6.611520e+01 +3.472290e+03 -6.754514e+03 +5.889837e+05 -3.164158e+08 -6.716679e+09 -8.381610e+11   
BC-029   -3.000161e+00   +3.450815e-04 -1.527036e-04 +3.931432e-03 +4.128095e-02 -7.319094e+00 +9.566403e+01 -4.849900e+04 +1.489566e+04 +2.097916e+06 -5.398060e+08 +5.188025e+10 -4.357959e+11   +1.870970e-06 -4.575184e-05 -9.785402e-04 +3.257164e-02 +1.189810e+00 +3.576988e+01 +3.640431e+03 -1.174282e+05 -3.370772e+06 +5.123112e+07 -2.189366e+10 +3.644771e+11   
BC-038   -3.000171e+00   +3.460799e-04 -1.022813e-04 +3.432368e-03 +2.685431e-02 -8.311966e+00 +1.336777e+02 -4.969150e+04 -4.228026e+04 -4.231205e+04 -3.756659e+08 +6.242961e+10 +1.665280e+12   +1.724674e-06 -4.571413e-05 -9.076163e-04 +1.638207e-02 +8.691035e-01 +4.559010e+01 +5.464938e+02 -1.601760e+05 +5.038579e+05 -7.615359e+06 -9.929501e+09 -9.157358e+11   
BC-041   -3.000176e+00   +3.458117e-04 -9.600527e-05 +3.488182e-03 +1.973239e-02 -7.712028e+00 +1.588709e+02 -5.013996e+04 +1.555654e+04 -3.376479e+05 -4.908315e+08 +6.257463e+10 -1.214228e+12   +2.326056e-06 -3.711716e-05 -5.690066e-04 +8.222848e-03 +1.078767e+00 +3.200682e+01 -1.600388e+03 +2.080466e+03 +3.386675e+06 -2.221386e+08 +9.399275e+09 -3.508774e+10   
BC-043   -3.000070e+00   +3.456569e-04 -8.238098e-05 +3.379778e-03 +2.938028e-02 -8.391938e+00 +1.507670e+02 -5.001580e+04 -6.453399e+04 +2.230591e+06 -8.927318e+08 +8.035083e+10 +3.040331e+11   +2.216447e-06 -4.494512e-05 -7.940518e-04 +8.506348e-03 +9.810848e-01 -2.602283e+01 -2.949638e+02 -1.409814e+05 +2.465921e+06 +2.682244e+07 -1.976757e+10 -5.293080e+11   
