# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-011   +9.998913e-01   +3.341193e-04 +2.967372e-04 -9.187357e-04 -2.897317e-02 -1.011745e+01 +2.998879e+02 -4.284250e+04 +6.845435e+05 -2.464431e+06 -1.945278e+06 +2.145625e+11 +4.710999e+12   -5.132070e-06 +1.283708e-04 +2.469656e-03 -3.324594e-02 -5.761447e+00 -1.773397e+01 +9.668665e+03 +2.983404e+05 -9.384098e+06 +9.033295e+08 +6.135378e+10 -3.807458e+12   
BC-014   +9.998150e-01   +3.354461e-04 +3.105809e-04 -2.418188e-04 -4.006584e-02 -7.487825e+00 +1.573425e+02 -4.799257e+04 -3.811952e+05 +1.226420e+06 -1.958310e+08 +8.683717e+10 +2.238203e+12   -4.724984e-06 +1.304030e-04 +2.812028e-03 -6.103348e-02 -4.644846e+00 +1.049651e+01 +7.015443e+03 +3.801798e+03 +9.147524e+06 -1.043037e+09 -2.250554e+10 -5.531104e+11   
BC-015   +9.996795e-01   +3.345070e-04 +3.079124e-04 -1.897320e-04 -9.599495e-02 -7.892750e+00 +1.345963e+02 -4.196968e+04 -2.547834e+05 +2.766509e+07 -4.817467e+08 +1.635489e+11 -5.814110e+12   -4.667500e-06 +1.166740e-04 +1.842486e-03 -2.158735e-02 -6.517678e+00 +7.347361e+01 -1.360500e+03 +1.460762e+05 +1.163701e+07 +2.341418e+08 +3.591338e+10 +4.872114e+11   
BC-018   +9.999750e-01   +3.322364e-04 +3.725219e-04 -2.100302e-03 -6.544948e-02 -7.980163e+00 +2.166853e+02 -3.964129e+04 -1.590512e+05 -4.371385e+06 -9.593390e+08 +9.717668e+10 +1.205060e+12   -5.111468e-06 +1.321637e-04 +2.766366e-03 -7.199498e-02 -4.332430e+00 +8.858325e+01 +1.242368e+04 +2.701388e+04 -1.088102e+07 +5.651354e+07 +1.513919e+10 +4.357905e+12   
BC-019   +1.000049e+00   +3.343673e-04 +3.458273e-04 -7.520787e-04 -5.028528e-02 -7.265372e+00 +2.930507e+02 -5.085156e+04 +5.505910e+04 -1.276174e+07 -4.502051e+08 +9.142938e+10 +3.090717e+12   -5.846941e-06 +1.314076e-04 +3.482068e-03 -8.245872e-02 -2.339178e+00 +1.141989e+01 +5.418245e+03 +1.403794e+05 -3.031189e+06 +2.592416e+08 -1.354568e+10 +4.688440e+11   
BC-024   +9.999184e-01   +3.291424e-04 +3.619637e-04 -7.571040e-04 -5.515636e-02 -8.043734e+00 +2.590739e+02 -4.601347e+04 -4.217798e+05 -3.761534e+06 +5.878761e+08 +3.012307e+10 +1.835664e+12   -5.865380e-06 +1.305263e-04 +2.544776e-03 -5.635326e-02 -5.095814e+00 -6.668346e+01 +5.681429e+03 +2.717829e+05 +7.953845e+06 +4.296576e+08 +1.969515e+09 +2.464133e+12   
BC-025   +1.000312e+00   +3.372080e-04 +3.900027e-04 -8.174756e-04 -2.239067e-02 -7.679371e+00 +1.342811e+02 -4.035885e+04 -2.760461e+04 -1.185863e+07 -7.719116e+08 +5.330512e+10 +1.140436e+12   -5.453313e-06 +1.528329e-04 +3.683449e-03 -4.821020e-02 -2.548519e+00 +3.633007e+01 +4.101962e+03 +6.261164e+04 -1.992779e+07 +6.149807e+08 +2.100422e+10 +4.794409e+12   
BC-026   +1.000069e+00   +3.357145e-04 +3.918327e-04 -1.140765e-03 -3.641436e-02 -7.717142e+00 +2.422865e+02 -4.415346e+04 -2.960420e+05 -1.356901e+07 -3.164004e+08 +1.255592e+11 +1.998757e+12   -5.383578e-06 +1.557656e-04 +3.937051e-03 -1.442496e-02 -5.340044e+00 +2.215239e+01 +2.885949e+03 +1.912827e+05 -6.569566e+05 +1.766429e+08 +2.699023e+10 +1.412718e+12   
BC-027   +1.000069e+00   +3.329026e-04 +3.964577e-04 -1.018214e-03 -9.178615e-02 -7.856115e+00 +1.914250e+02 -4.468555e+04 -2.509143e+05 +5.511120e+05 +5.395632e+08 +7.564971e+10 -7.746595e+11   -4.849451e-06 +1.400748e-04 +2.838837e-03 -4.092018e-02 -2.440919e+00 -3.577325e+01 +6.168860e+03 -1.598170e+05 -2.247111e+07 -8.854865e+08 -7.176759e+10 -6.572871e+11   
BC-028   +1.000108e+00   +3.362183e-04 +3.899306e-04 -1.135082e-03 -2.604342e-02 -6.014318e+00 +1.411994e+02 -4.320641e+04 -4.710400e+05 +2.617408e+07 -2.544564e+08 +6.632913e+10 -1.997835e+12   -7.088308e-06 +1.239965e-04 +3.886740e-03 -1.852762e-02 -3.044610e+00 -2.878998e+00 +1.120945e+04 +4.340041e+05 -1.856628e+07 -1.040576e+09 +1.146266e+10 +1.323029e+12   
