# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-011   -9.976811e+00   +3.411801e-04 -2.479186e-05 +2.490251e-03 +1.422437e-02 -7.783300e+00 +8.211936e+01 -4.872582e+04 -8.062553e+04 -5.438112e+06 -3.357613e+08 +6.723276e+10 +2.576236e+10   +9.879958e-07 -1.318051e-05 -4.239218e-04 +8.352378e-03 -6.045426e-01 +4.028379e+01 +3.698641e+03 -8.124821e+04 -2.932731e+06 +1.290090e+08 -1.423209e+10 -2.532663e+11   
BC-014   -9.976085e+00   +3.403744e-04 -2.932477e-05 +2.858216e-03 +1.244480e-02 -7.734872e+00 +9.225998e+01 -4.698437e+04 +4.600648e+04 -7.854885e+06 -5.853295e+07 +5.416618e+10 +4.752468e+11   +1.099222e-06 -5.009156e-06 -9.952768e-05 +2.050325e-03 -8.893748e-02 +4.115796e+01 +6.587238e+03 -1.732761e+05 -4.273362e+06 -9.338767e+07 -2.165754e+10 +8.018156e+11   
BC-015   -9.977358e+00   +3.391844e-04 -1.435905e-05 +3.124192e-03 +1.463228e-02 -7.936935e+00 +1.116527e+02 -4.859918e+04 -5.678697e+03 -2.802156e+06 -4.962197e+08 +6.015976e+10 -8.481489e+10   +6.453347e-07 -9.918793e-06 -2.670366e-04 +1.194834e-02 -3.653365e-01 +4.516810e+01 +3.537925e+03 -3.768469e+04 -3.205201e+06 -1.217586e+08 -1.254460e+09 -2.816852e+11   
BC-018   -9.976186e+00   +3.407112e-04 -1.508107e-05 +2.296750e-03 +3.349407e-02 -9.703692e+00 +1.187054e+02 -5.020018e+04 -5.233650e+04 +2.974502e+05 -8.152144e+08 +6.398825e+10 -1.301013e+11   +7.150105e-07 -1.570788e-05 -8.494640e-05 +3.285996e-02 -3.441288e-01 +7.524469e+01 +3.411335e+03 -1.212457e+05 -6.419248e+06 +3.351546e+08 -3.173000e+10 +2.803663e+12   
BC-019   -9.974371e+00   +3.392011e-04 -1.779060e-05 +2.869634e-03 +3.196621e-02 -8.782433e+00 +1.619141e+02 -4.960336e+04 -4.242807e+04 +3.100798e+06 -7.747830e+08 +3.436053e+10 +1.207035e+12   +6.824626e-07 -1.175203e-05 -4.751664e-04 +3.036337e-02 +1.390429e-02 +1.098615e+02 +4.506764e+03 -6.997588e+03 -7.403413e+06 -9.106177e+08 +5.154978e+09 -2.064808e+12   
BC-024   -9.976666e+00   +3.400024e-04 -2.178646e-05 +3.043350e-03 +1.827582e-02 -7.812925e+00 +1.304598e+02 -4.867107e+04 +7.633954e+03 -1.327331e+06 -3.701734e+08 +5.834346e+10 -8.302985e+09   +7.184932e-07 -2.696500e-05 -4.965654e-04 +1.093702e-02 -3.472714e-01 +1.851964e+01 +4.529508e+03 +2.983398e+04 -2.781150e+06 -9.501060e+07 -2.070937e+09 +1.649305e+11   
BC-025   -9.977592e+00   +3.397818e-04 -2.916685e-05 +2.772074e-03 +1.780550e-02 -8.156770e+00 +1.315356e+02 -4.563376e+04 +3.228655e+04 -2.650654e+06 -1.149213e+08 +5.309993e+10 +1.634577e+12   +1.230920e-06 -3.139658e-06 +1.039423e-04 +1.899707e-03 -6.883993e-01 -3.776896e+01 +4.271835e+03 -1.592212e+05 +2.625904e+06 -3.480086e+08 +1.863892e+09 -1.682946e+10   
BC-026   -9.977067e+00   +3.388680e-04 -2.891572e-05 +2.826474e-03 +2.423669e-02 -8.188486e+00 +1.196492e+02 -4.826365e+04 -8.007119e+03 -5.128339e+06 -4.077111e+08 +5.859689e+10 +8.177870e+11   +1.041475e-06 -2.632858e-06 -6.941403e-05 +1.533858e-02 -5.790461e-01 +8.176323e+01 +4.862976e+03 -1.176300e+05 +2.654845e+06 -2.936217e+08 +1.051556e+09 +7.951838e+11   
BC-027   -9.977830e+00   +3.398178e-04 -3.183946e-05 +3.121042e-03 +5.918237e-03 -8.020184e+00 +7.522450e+01 -5.017647e+04 -2.400967e+05 +1.176642e+06 -7.864056e+08 +8.553816e+10 +8.647121e+11   +7.915295e-07 -7.587202e-06 -2.626300e-04 +1.763616e-02 +3.019055e-01 +7.018954e+01 +4.856590e+03 -1.256567e+05 -8.710613e+06 -1.388380e+08 -6.104502e+09 +8.278065e+08   
BC-028   -9.978732e+00   +3.392148e-04 -3.145971e-05 +2.894827e-03 +1.565250e-02 -7.841936e+00 +1.245635e+02 -4.780287e+04 -3.874098e+04 -7.306408e+06 -5.858063e+08 +5.564433e+10 -1.055233e+11   +8.391118e-07 -2.717713e-05 -6.040616e-04 +1.648048e-02 -6.137453e-01 +1.727866e+00 +4.928053e+03 -7.770414e+04 -2.647622e+06 +7.931758e+07 +4.815273e+08 +4.173701e+11   
BC-029   -9.976892e+00   +3.399276e-04 -4.694519e-05 +2.876712e-03 +2.245123e-02 -7.789639e+00 +1.262909e+02 -4.642482e+04 -5.052028e+04 +3.176414e+05 -5.745993e+08 +8.980654e+10 +2.762825e+11   +8.042881e-07 -1.271340e-05 +2.224587e-05 +5.825047e-03 -3.524054e-01 +3.791453e+01 +3.453574e+03 +8.153501e+04 -3.933038e+05 +6.603985e+07 -5.942914e+09 -1.517957e+11   
BC-038   -9.975880e+00   +3.399673e-04 -3.144518e-05 +3.133385e-03 +1.498821e-02 -7.930669e+00 +1.245981e+02 -5.187864e+04 -5.413804e+04 -5.486972e+05 -3.642018e+08 +6.891469e+10 -7.779974e+10   +3.222825e-07 -2.811617e-05 -6.542861e-04 +1.783444e-03 +4.012249e-01 +1.001228e+02 +5.716755e+01 -1.033861e+05 -4.362678e+06 -1.112574e+09 -3.034620e+10 +4.205199e+11   
BC-041   -9.975142e+00   +3.403333e-04 -2.039859e-05 +2.835606e-03 -5.375971e-04 -7.714481e+00 +1.968950e+02 -5.333589e+04 +2.480629e+05 +2.862540e+04 -6.700775e+08 +7.067619e+10 -1.595350e+12   +9.600807e-07 -6.263186e-06 +2.048324e-04 -1.906510e-03 +7.442495e-01 -8.195545e+00 -2.789016e+03 -3.202808e+04 +8.083022e+06 +6.421344e+08 +6.071200e+10 +1.046261e+11   
BC-043   -9.977429e+00   +3.402910e-04 -1.522903e-05 +2.779624e-03 +1.535274e-02 -9.408305e+00 +6.531792e+01 -4.973347e+04 -2.101727e+04 +1.303174e+07 -9.622876e+08 +6.818021e+10 -1.921887e+12   +8.025953e-07 -2.151006e-05 -2.408698e-04 +8.812910e-03 -1.636647e-01 -3.397020e+01 -1.298821e+03 -1.357736e+05 +5.803237e+06 +4.443539e+07 +3.980572e+10 +1.166777e+12   
