# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-001   +3.420536e-04   -5.397566e-02 +1.183849e+00 -1.495084e+01 -2.369980e+02 +1.065015e+04 +5.518156e+04 +5.473630e+07 +1.430340e+08 -2.485982e+10 +1.312547e+12 +1.421693e+14 +4.523142e+15   -1.594133e-02 +3.602193e-01 +6.601155e+00 -1.850503e+02 -1.527197e+04 +8.159449e+02 -1.555745e+07 -4.291254e+07 -2.009119e+10 -1.763651e+12 -8.505310e+13 -5.188316e+15   
BC-002   +2.238400e-04   -7.537330e-02 +1.222886e+00 -1.327620e+01 -1.833632e+02 +2.182443e+03 +1.460320e+05 +2.515683e+07 -6.024115e+08 -6.663550e+10 +3.848339e+12 +1.443346e+14 -8.533153e+15   -1.959393e-02 +4.302166e-01 +7.306746e+00 -3.162919e+02 -1.948115e+04 +1.885366e+05 +1.353710e+07 +2.768087e+08 +2.661775e+10 +2.689829e+12 -1.076602e+14 -3.655374e+15   
BC-003   -2.736384e-05   +6.434517e-01 -9.250562e+00 +1.397836e+02 +1.252637e+03 -6.982891e+04 -3.877296e+06 -1.432034e+08 +5.243040e+09 +4.210849e+11 +4.194693e+12 +1.039674e+15 +3.747288e+16   +1.775660e-01 -3.408048e+00 -7.708293e+01 +9.984721e+02 +1.236775e+05 -1.810291e+06 -2.849719e+07 -1.652603e+09 -2.950283e+11 +6.585340e+12 +6.897636e+14 -1.018903e+17   
BC-004   -1.899075e-04   +9.164319e-02 -1.852672e+00 +1.896870e+01 +1.971126e+02 -1.090861e+04 -5.508513e+05 -2.454887e+07 -7.910067e+08 +4.102068e+10 -2.675823e+12 -8.552574e+13 -1.663623e+15   +2.399478e-02 -5.115034e-01 -1.177409e+01 +2.149018e+02 +1.844938e+04 -6.003849e+04 -1.612805e+07 +4.666260e+08 +5.967926e+09 -2.130312e+12 +3.065342e+14 -7.785812e+15   
BC-005   -1.825192e-04   +1.006497e-01 -1.370381e+00 +1.837722e+01 +2.203322e+02 -1.189220e+04 -3.425085e+05 -2.936366e+07 +1.060645e+09 -7.261132e+09 -3.219478e+12 +1.922211e+13 -6.391607e+15   +2.879505e-02 -5.835244e-01 -1.398079e+01 +1.110573e+02 +2.094793e+04 -1.606776e+05 +1.478808e+06 -7.328939e+08 -1.608694e+10 +1.675104e+12 +1.538954e+14 +5.833874e+15   
BC-006   -2.219237e-04   +7.936002e-02 -1.296985e+00 +1.685362e+01 +3.934535e+02 -2.468199e+03 -2.480447e+05 -1.699099e+07 -3.940889e+08 +1.412434e+10 -2.799405e+12 +4.975773e+13 -1.181421e+16   +2.119328e-02 -5.202018e-01 -1.006354e+01 +1.415360e+02 +8.997484e+03 -2.154773e+04 -1.965559e+07 -2.075310e+08 +1.541891e+09 +4.240033e+11 -6.779483e+13 -8.655452e+13   
BC-007   +2.681739e-05   -7.848411e-01 +1.127235e+01 -1.306685e+02 -9.801338e+02 +9.507812e+03 -1.620040e+06 +2.100325e+08 -1.050436e+10 -3.576307e+11 +1.351825e+13 -1.532481e+15 -1.275465e+16   -1.873007e-01 +4.428522e+00 +1.168908e+02 -3.075287e+03 -1.461226e+05 +9.500130e+05 +6.502635e+07 +8.658225e+09 +1.081374e+10 +1.305013e+13 -7.030464e+14 -4.822114e+16   
BC-008   -8.400786e-05   +2.428908e-01 -3.378729e+00 +3.845370e+01 +9.820698e+02 -5.865489e+03 -1.330734e+06 -1.113920e+07 -3.517667e+09 +1.494895e+11 -3.108845e+12 -1.817901e+14 +9.693896e+15   +6.162798e-02 -1.069118e+00 -2.663053e+01 +1.816134e+02 +2.915772e+04 -6.046695e+05 -8.050641e+06 -3.088029e+09 +8.492410e+10 -1.716898e+12 -3.823614e+14 -2.481898e+15   
BC-009   -1.357263e-04   +1.416603e-01 -2.232916e+00 +2.469049e+01 +5.944480e+02 -1.131955e+04 -1.844724e+05 -4.874446e+07 +7.647538e+08 +1.809339e+10 +2.930437e+12 -1.659272e+14 +7.558329e+15   +4.140678e-02 -7.577934e-01 -1.709406e+01 +2.134815e+02 +2.710901e+04 +1.180413e+05 +4.186110e+07 +1.158229e+08 +9.859460e+10 +2.154779e+12 +3.804558e+14 -1.959533e+16   
BC-010   -1.677425e-04   +1.145046e-01 -1.977442e+00 +1.872829e+01 +2.561386e+02 -1.271380e+04 -1.700967e+05 -5.726684e+07 -1.594480e+09 -1.694191e+10 -3.120549e+12 -9.014090e+13 -1.033921e+16   +2.891587e-02 -5.825801e-01 -1.405455e+01 +1.914134e+02 +2.721820e+04 +1.754381e+04 -1.899560e+07 -7.965036e+08 -3.285241e+10 +1.460757e+11 -7.357158e+13 +1.228814e+15   
BC-011   -1.529658e-04   +1.107453e-01 -1.988700e+00 +1.617181e+01 +5.296959e+02 -1.739145e+04 -4.116472e+05 -3.753886e+07 -7.384664e+08 -5.237318e+10 +4.299988e+12 +2.385445e+13 -1.575877e+16   +3.610099e-02 -6.994446e-01 -1.696647e+01 +3.776401e+02 +2.262748e+04 -2.142376e+05 +2.726390e+07 -2.327672e+09 -9.736026e+10 +3.243069e+12 +8.787304e+13 -5.496878e+15   
BC-012   -1.948331e-04   +9.611914e-02 -1.763869e+00 +2.066958e+01 +2.197606e+02 -1.129323e+02 -5.915838e+05 -1.965310e+07 -5.827834e+08 +1.846428e+10 +4.456369e+12 -2.130183e+14 +1.716315e+15   +2.758098e-02 -5.367409e-01 -1.457217e+01 +2.090438e+02 +5.475846e+03 +2.585458e+04 +1.030083e+06 -2.931569e+09 +4.081505e+10 +6.691461e+12 +1.426370e+14 -1.291046e+16   
BC-013   -1.628169e-04   +1.056444e-01 -2.074923e+00 +1.564343e+01 +9.670753e+01 +6.595218e+03 -8.470435e+05 -9.533040e+07 +1.153598e+09 +6.887498e+10 +1.840843e+12 +2.592724e+14 -1.909070e+16   +3.536275e-02 -8.251447e-01 -1.114199e+01 +4.317606e+02 +2.332897e+04 -1.004910e+06 +8.672005e+05 -5.308146e+09 -8.826909e+10 +4.921022e+12 -1.877973e+14 -4.540757e+15   
BC-014   -1.554286e-04   +1.093057e-01 -2.081584e+00 +2.282168e+01 +3.195529e+02 -9.249064e+03 -2.837302e+05 -7.088380e+06 +1.359802e+09 +8.047232e+10 -4.377265e+12 +1.371371e+14 +5.678526e+15   +3.243116e-02 -7.739734e-01 -2.198586e+01 +2.286967e+02 +2.487783e+04 -2.120531e+05 +3.437618e+07 -5.414415e+08 +6.336057e+10 +6.878104e+11 -1.613277e+14 +9.944785e+15   
BC-015   -2.120726e-04   +7.487568e-02 -1.340759e+00 +1.539530e+01 +3.356312e+02 +2.949559e+03 -2.680600e+05 -3.351515e+07 -7.993432e+08 +2.790137e+10 +2.079390e+12 -7.809189e+12 +8.617582e+15   +2.446192e-02 -5.949878e-01 -1.382048e+01 +1.770415e+02 +1.365447e+04 -1.028241e+05 -2.125449e+07 -8.613588e+08 +1.562895e+10 +1.522357e+12 +6.876739e+13 -6.944721e+14   
