# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-001   +5.000260e+00   +3.309146e-04 +1.028197e-04 +2.786343e-03 +1.925626e-03 -7.564019e+00 +1.530864e+02 -4.675543e+04 -6.402231e+04 -3.461268e+06 -1.611904e+08 +7.129913e+10 +4.113508e+11   -9.481293e-07 +1.378047e-05 +4.109984e-04 -1.646116e-02 -1.570962e+00 +4.363603e+01 +4.725306e+03 +1.871586e+04 -1.207250e+06 -7.072540e+07 -1.484833e+10 +3.472473e+11   
BC-002   +5.000238e+00   +3.325210e-04 +7.546101e-05 +3.376341e-03 -3.884671e-03 -7.357342e+00 +8.593703e+01 -4.800010e+04 -1.170358e+04 -2.994087e+06 -3.177907e+08 +7.273812e+10 +4.881192e+11   -7.216065e-07 +3.916072e-06 +4.112378e-04 -4.681931e-03 -1.385910e+00 +2.211581e+01 +4.121396e+03 -3.637599e+04 -2.495657e+06 +3.741518e+07 -9.424285e+09 +5.358127e+11   
BC-003   +5.000225e+00   +3.314373e-04 +7.920704e-05 +3.230773e-03 +4.241377e-03 -7.810183e+00 +1.078622e+02 -4.686765e+04 -5.073282e+04 -1.746954e+06 -3.881407e+08 +6.677985e+10 +3.609840e+11   -1.004282e-06 +1.773010e-05 +2.159359e-04 -3.646198e-03 -1.846029e+00 +4.782797e+01 +5.203722e+03 +1.308297e+02 -3.932007e+06 -1.169282e+07 -3.002421e+09 +2.549049e+11   
BC-004   +4.999664e+00   +3.308694e-04 +8.809774e-05 +2.943890e-03 +1.042710e-02 -7.556938e+00 +1.302099e+02 -4.797992e+04 -6.316016e+04 -3.914965e+06 -2.498994e+08 +7.299799e+10 +1.331950e+12   -7.626020e-07 +1.362921e-05 +2.028220e-04 +2.732084e-03 -1.349374e+00 +4.635970e+01 +5.809934e+03 +1.566684e+04 +1.263165e+06 +1.038847e+08 +6.497357e+09 +4.082298e+11   
BC-005   +5.000023e+00   +3.313619e-04 +6.876134e-05 +3.227793e-03 +1.143642e-02 -6.914238e+00 +1.349244e+02 -4.772826e+04 -1.020446e+05 -1.723813e+06 -3.691357e+08 +7.621583e+10 +4.614705e+11   -4.997033e-07 +2.113918e-05 +5.646058e-04 -3.577348e-04 -1.510261e+00 +3.625467e+01 +4.451922e+03 -3.475680e+04 -3.143298e+06 -1.897922e+07 -3.524780e+09 +8.687996e+11   
BC-006   +5.000011e+00   +3.314907e-04 +5.946131e-05 +3.302363e-03 -1.623034e-02 -7.105140e+00 +1.311649e+02 -4.768854e+04 -2.997009e+04 -7.199186e+06 -5.010873e+08 +5.183193e+10 -6.483962e+11   -9.781350e-07 +2.679052e-05 +2.535738e-04 -1.771546e-02 -1.020253e+00 +2.901106e+01 +5.476100e+03 +2.628108e+04 -1.942546e+06 -4.625318e+08 -1.184985e+10 +4.065807e+11   
BC-007   +5.001363e+00   +3.309816e-04 +7.570762e-05 +3.228016e-03 +4.361389e-03 -7.429785e+00 +1.094697e+02 -4.636084e+04 -2.215378e+04 -3.576787e+06 -3.484968e+08 +6.224251e+10 +2.253782e+11   -8.002309e-07 +1.936896e-05 +7.207129e-04 -5.203140e-04 -2.212359e+00 +4.995288e+01 +4.309517e+03 +2.017878e+04 -3.463282e+06 -2.881399e+08 +9.578741e+09 -1.920754e+11   
BC-008   +4.999957e+00   +3.311692e-04 +7.117981e-05 +3.208624e-03 +6.585785e-03 -7.111203e+00 +1.323533e+02 -4.721419e+04 +2.191081e+04 -4.472052e+06 -4.659652e+08 +7.147957e+10 +3.139951e+11   -7.423428e-07 +2.416803e-05 +4.081673e-04 +8.467837e-03 -1.167489e+00 +5.092480e+01 +5.093314e+03 +2.286166e+03 -3.917446e+06 -7.223766e+07 -1.085767e+10 +4.722033e+11   
BC-009   +4.999834e+00   +3.367134e-04 +6.814676e-05 +2.099524e-03 -3.668956e-02 -5.069488e+00 +6.294137e+01 -3.336161e+04 +4.141892e+05 +8.644245e+06 +8.172775e+08 +1.269266e+11 +3.864186e+11   -1.026471e-06 +7.957008e-06 +1.331695e-04 -1.615356e-03 -2.798337e-02 +5.366544e+01 +1.306602e+04 -1.695636e+04 +1.625213e+06 -3.558048e+08 -3.428450e+10 +9.317233e+11   
BC-010   +4.999996e+00   +3.388461e-04 +6.387415e-05 +1.971740e-03 +2.481874e-03 -7.580096e+00 +1.324535e+02 -4.611602e+04 -4.106597e+04 -4.945766e+06 -3.967815e+08 +6.819621e+10 +1.858781e+11   -8.803685e-07 +1.436168e-05 +4.938986e-04 -6.522071e-04 -1.479361e+00 +5.038810e+01 +4.907722e+03 +4.483266e+04 -3.179581e+06 -2.112402e+08 -1.895704e+10 -3.214331e+11   
