# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q30-004   +1.299978e+02   +8.771510e-07 -8.863265e-02 -4.131765e-04 -3.436205e-02 -7.032572e-01 +4.543672e+03 -1.373622e+03 -3.619192e+05 +4.332929e+07 -3.666091e+11 -1.205878e+11 +1.638381e+13 -1.186845e+15 +7.239680e+18 +5.277219e+18   -5.399296e-07 +3.359064e-05 -2.369896e-04 +4.169782e-02 -4.195815e-02 -4.566709e+02 +1.095557e+03 -3.068914e+04 -2.685181e+07 +1.283331e+10 +2.206689e+10 -1.671643e+13 +7.414612e+14 -2.526874e+17 -3.502379e+18   
Q30-005   +1.299969e+02   +1.551233e-07 -8.876204e-02 -8.025014e-04 -8.540134e-02 +7.013314e-01 +3.969238e+03 -3.139579e+03 +1.167732e+05 -3.406636e+07 -3.761424e+11 +1.027838e+11 -2.877411e+12 +1.010153e+15 +6.925979e+18 -8.066792e+18   -6.467573e-07 +4.236149e-05 +7.267342e-04 +1.906435e-02 -8.946321e-01 -6.874672e+02 +2.965872e+03 +2.491267e+05 -5.203165e+06 +2.157680e+10 -3.065358e+10 -2.780939e+13 +1.070445e+14 -4.269050e+17 -2.052521e+18   
Q30-006   +1.299982e+02   -2.348196e-07 -8.865715e-02 -6.345752e-04 -5.117296e-02 +1.610598e+00 +4.555527e+03 +2.850296e+03 +2.763521e+05 -2.957074e+06 -3.690063e+11 -7.722807e+09 -9.727696e+12 -5.119055e+14 +7.407895e+18 +1.958393e+18   -4.627996e-07 +1.261461e-05 -1.712785e-03 +6.206346e-03 +1.562777e+00 -4.792541e+02 +2.214586e+03 +2.882844e+05 -1.532780e+07 +1.065846e+10 +6.652367e+10 -1.393382e+13 +2.889132e+14 -5.232425e+16 -5.827695e+18   
Q30-007   +1.299977e+02   -4.509058e-07 -8.867865e-02 -1.170528e-03 -6.253893e-02 -7.702213e-01 +4.534831e+03 +1.223066e+02 +4.222170e+05 -3.623616e+06 -3.666183e+11 -9.863551e+09 -8.622337e+12 -6.058991e+13 +7.228207e+18 -4.549164e+17   -4.629239e-07 +3.981900e-05 -4.381149e-04 +9.439821e-03 +4.005585e-01 -6.162766e+02 +1.716170e+03 -2.114129e+05 -3.944396e+07 +1.783750e+10 -5.624236e+10 +6.647802e+12 +1.700431e+15 -3.575766e+17 +1.580086e+17   
Q30-008   +1.299981e+02   +1.373223e-07 -8.872784e-02 -4.291459e-04 -4.595067e-02 -6.728893e-01 +4.563999e+03 -2.971297e+03 +1.568919e+05 -9.974069e+06 -3.683191e+11 -2.221332e+10 -7.266212e+12 +9.950199e+13 +7.323716e+18 +1.915503e+18   -1.448426e-07 +4.341153e-05 -9.528339e-04 +4.947500e-02 -5.328276e-01 -3.108088e+02 +2.433086e+02 -6.235743e+04 +1.119719e+07 +6.228226e+09 +6.175990e+10 -1.004085e+13 -3.070889e+14 -5.725118e+16 +1.123041e+17   
Q30-009   +1.299971e+02   +1.026024e-06 -8.869552e-02 -2.025355e-03 -2.844700e-02 -3.129685e+00 +4.555114e+03 +2.018702e+03 +1.822989e+05 +7.255136e+07 -3.666491e+11 -8.645316e+10 -2.413868e+12 -2.441564e+15 +7.205703e+18 +2.793738e+18   -2.705350e-07 +4.072613e-05 -1.883563e-03 +3.798572e-02 +2.386555e+00 -4.313135e+02 +2.489199e+03 +3.625485e+04 -1.839129e+07 +1.128232e+10 -5.695492e+10 -1.725465e+13 +2.935327e+14 -1.851561e+17 -7.394796e+17   
Q30-010   +1.299961e+02   -1.749362e-07 -8.865943e-02 -1.482177e-03 +1.398497e-02 -1.805364e+00 +4.525107e+03 -2.368021e+03 -1.076200e+05 -1.062246e+07 -3.652997e+11 +5.120448e+10 +4.202062e+12 +3.508118e+14 +7.187529e+18 -2.290789e+18   -6.688314e-07 +6.280325e-05 -1.565684e-04 -7.441084e-03 +3.157605e-01 -4.809125e+02 +8.144090e+02 +6.812884e+04 -2.890996e+07 +1.262149e+10 +4.220483e+09 +6.943890e+11 +8.477593e+14 -2.353481e+17 +1.469066e+18   
Q30-011   +1.299968e+02   -1.230153e-06 -8.871341e-02 -7.835201e-04 -5.027951e-02 -3.328603e-01 +4.679919e+03 -3.870774e+03 +3.015870e+05 -2.088535e+07 -3.702793e+11 +1.060424e+11 -9.826650e+12 +5.224708e+14 +7.321094e+18 -1.409261e+18   +3.260333e-07 +5.741507e-05 -3.467888e-03 +3.026245e-02 +3.453243e+00 -4.263640e+02 +5.993138e+03 +3.276033e+04 -1.816815e+07 +1.057973e+10 -1.159905e+11 -6.196026e+12 +5.530372e+14 -1.124104e+17 +2.660445e+18   
Q30-013   +1.299979e+02   -6.637249e-07 -8.875266e-02 -3.365377e-04 -4.054285e-02 +1.474608e+00 +4.595960e+03 -6.909565e+02 +2.556851e+04 -2.591434e+07 -3.660004e+11 +5.891009e+10 +2.854111e+12 +6.556788e+14 +7.245050e+18 +1.580275e+18   +9.133201e-08 +5.222567e-05 -1.351883e-03 +8.872828e-04 +7.558759e-01 -3.812717e+02 +2.435035e+03 +2.940060e+05 -5.049407e+06 +7.856281e+09 -5.604070e+10 -1.023900e+13 +3.261436e+14 -4.309504e+16 +2.303366e+17   
Q30-014   +1.299981e+02   -5.261132e-08 -8.868722e-02 -1.285608e-03 -8.561156e-03 -2.584232e-01 +4.609467e+03 +5.103907e+01 -1.167978e+05 +1.811153e+06 -3.672940e+11 +4.376611e+10 -5.032957e+12 +4.047258e+14 +7.222344e+18 -2.942711e+18   -1.385474e-07 +4.988061e-05 -1.607291e-03 +2.980577e-02 +1.948671e+00 -3.235713e+02 +4.740352e+03 +1.877031e+05 -4.488842e+07 +7.955970e+09 -4.927827e+10 -8.071118e+12 +1.263522e+15 -1.045120e+17 +1.488558e+17   
