# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q30-004   +9.996000e+00   +1.378556e-06 -9.125666e-02 +1.731946e-04 -1.042004e-01 -6.747259e-01 +4.758064e+03 +7.004288e+02 +1.770172e+05 +7.954369e+07 -3.783926e+11 -4.136106e+11 -3.252841e+13 -4.114987e+15 +7.565482e+18 +1.699046e+19   -4.093708e-07 +3.688083e-05 +3.378105e-05 +5.299359e-02 -6.006772e-01 -4.775966e+02 -4.694635e+03 -3.141204e+05 +2.790525e+07 +1.647474e+10 +2.257347e+11 +3.359047e+12 -2.712103e+15 -4.476150e+17 -2.795609e+19   
Q30-005   +9.996000e+00   +4.339977e-07 -9.139735e-02 -1.356391e-03 -7.439301e-02 +8.408902e-01 +5.060301e+03 -1.087564e+03 +3.312972e+05 -5.698204e+07 -3.735518e+11 -1.546047e+10 +4.008628e+12 +3.403988e+14 +7.344827e+18 -1.047660e+19   -8.142098e-08 +4.204984e-05 -6.166085e-04 +1.468652e-02 -5.789638e-01 -6.719376e+02 +4.361488e+02 +1.328226e+05 -1.896182e+07 +2.232482e+10 +1.580906e+11 -3.673342e+13 +1.904526e+15 -4.152912e+17 -4.228699e+18   
Q30-006   +9.996000e+00   +1.558123e-07 -9.121023e-02 -7.031208e-04 -5.483995e-02 +1.195354e+00 +4.829887e+03 +7.651686e+03 +3.465219e+05 -3.435486e+07 -3.755384e+11 +8.688407e+10 +9.059065e+12 +7.505440e+14 +7.247602e+18 -5.739305e+18   -8.176286e-07 +1.324073e-05 -3.023841e-04 +7.939844e-03 +1.862671e+00 -3.400562e+02 +1.690028e+03 +5.692055e+05 -3.350715e+07 +9.606950e+09 -1.822100e+11 +1.585860e+13 +8.913256e+14 -1.436095e+17 -6.545159e+18   
Q30-007   +9.996000e+00   +7.196303e-08 -9.148548e-02 -7.886388e-04 -7.744578e-02 -1.398458e+00 +4.853524e+03 -2.200850e+03 +3.470321e+05 -1.940487e+07 -3.795577e+11 +8.711494e+09 -9.514892e+12 +8.872695e+14 +7.559677e+18 -1.002051e+18   -2.696546e-07 +4.086145e-05 -2.617272e-04 +2.218165e-02 +1.765810e+00 -5.089290e+02 -3.125489e+02 -1.512215e+05 -2.945454e+07 +1.760843e+10 -3.717069e+10 +1.113153e+13 +1.500506e+15 -3.222386e+17 +4.811355e+18   
Q30-008   +9.996650e+00   +2.358709e-07 -9.127141e-02 -1.562651e-03 -5.661786e-02 -1.337747e+00 +4.893243e+03 +2.824403e+03 +4.873115e+05 +2.969304e+07 -3.743068e+11 +2.609466e+11 +3.656450e+13 +6.619590e+14 +7.470939e+18 +3.726458e+19   +1.266134e-07 +4.143471e-05 -1.236655e-03 +6.360757e-02 +7.627309e-01 -2.249453e+02 +4.743250e+03 -3.402633e+05 +1.149392e+07 +5.137830e+09 +3.300516e+10 +9.884882e+12 -6.624354e+14 -9.804955e+16 -1.294522e+19   
Q30-009   +9.996000e+00   +9.920359e-07 -9.132090e-02 -3.586195e-03 -4.929219e-02 -4.613610e+00 +4.832069e+03 +7.804019e+03 +2.309661e+05 +7.232012e+07 -3.773394e+11 -3.178197e+10 -7.020389e+12 -2.411696e+15 +7.506788e+18 +2.396109e+18   +8.461765e-08 +4.660407e-05 -2.592181e-03 +4.767200e-02 +3.697443e+00 -4.185033e+02 +7.665269e+03 -1.933028e+05 -5.118620e+06 +1.320705e+10 +5.803038e+09 -4.725764e+12 +5.678242e+14 -2.384405e+17 +6.510892e+18   
Q30-010   +9.996000e+00   +2.274183e-07 -9.147267e-02 -1.984704e-03 +3.789825e-02 -3.503852e+00 +4.920654e+03 -2.078385e+03 -9.530749e+04 +1.049818e+07 -3.740194e+11 +8.119289e+10 +3.118235e+12 +8.710681e+14 +7.475828e+18 -2.127306e+18   -1.156711e-07 +6.671725e-05 -1.292487e-03 +2.040106e-03 +1.494372e+00 -4.569252e+02 -3.095092e+03 -2.149805e+05 -3.534609e+07 +1.246617e+10 +5.330209e+10 +1.120844e+13 +8.738006e+14 -1.705015e+17 +6.903277e+18   
Q30-011   +9.996050e+00   -1.319127e-06 -9.163519e-02 -2.736313e-03 -5.211422e-02 -1.451769e+00 +5.094510e+03 +3.076276e+03 +2.121464e+05 -2.800204e+07 -3.795041e+11 -1.125338e+11 -3.096316e+12 +4.874901e+14 +7.479652e+18 -7.269175e+17   +2.921564e-07 +5.715649e-05 -2.905583e-03 +4.759594e-02 +3.649267e+00 -3.714323e+02 +4.608104e+03 -2.197326e+05 -2.511499e+07 +1.070855e+10 -1.340274e+11 +8.417242e+12 +7.415442e+14 -4.276590e+16 +6.571753e+18   
Q30-013   +9.996250e+00   +1.101811e-07 -9.134168e-02 +9.227465e-04 -3.442092e-02 +2.706558e+00 +4.984000e+03 -5.349232e+03 +8.461780e+04 -1.504242e+07 -3.785581e+11 +2.217205e+11 -1.523882e+13 +6.200760e+14 +7.360423e+18 -6.677060e+18   +3.920614e-07 +5.424180e-05 -1.565945e-03 +1.641434e-02 +1.993555e+00 -3.083252e+02 +2.286309e+03 +3.974459e+05 +2.748819e+07 +8.977201e+09 -6.013122e+09 +1.823598e+12 -5.383874e+13 -1.637195e+17 -5.960294e+18   
Q30-014   +9.996400e+00   +8.557201e-08 -9.117731e-02 -2.162117e-03 -5.187758e-02 -3.526966e-01 +4.926580e+03 +4.698752e+02 +9.772662e+04 -6.269084e+06 -3.777162e+11 +8.430551e+10 -1.001757e+12 -3.347849e+14 +7.350479e+18 -4.256416e+18   -7.839022e-08 +4.903521e-05 -1.499183e-03 +3.856571e-02 +1.689566e+00 -2.520112e+02 +3.386056e+03 +6.061639e+04 -3.788372e+07 +8.766788e+09 -1.707268e+11 +2.779235e+12 +1.240583e+15 -1.095487e+17 +7.158926e+17   
