# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q30-004   +1.099953e+02   +9.118826e-07 -8.893892e-02 -3.813224e-04 -4.652327e-02 -7.864821e-01 +4.509101e+03 -1.731411e+02 -5.987524e+02 +5.612682e+07 -3.679951e+11 -1.368969e+11 -3.702558e+12 -2.093061e+15 +7.258615e+18 +5.891915e+18   -5.612809e-07 +3.360616e-05 -1.097445e-04 +4.126062e-02 -2.907341e-01 -4.859792e+02 -1.426693e+03 +4.346538e+04 -1.268411e+07 +1.515627e+10 +1.553598e+11 -1.545581e+13 +1.761686e+13 -3.235583e+17 -8.651415e+18   
Q30-005   +1.099949e+02   +1.300168e-07 -8.904583e-02 -9.177680e-04 -8.647177e-02 +8.494301e-01 +3.797751e+03 -3.245213e+03 +1.348027e+05 -2.402963e+07 -3.788317e+11 +9.333696e+10 -2.013832e+12 +3.760140e+14 +7.025500e+18 -3.918609e+18   -5.601012e-07 +4.193524e-05 +4.365627e-04 +2.090581e-02 -8.780597e-01 -6.753188e+02 +2.714930e+03 +1.043748e+05 -7.574804e+06 +2.131113e+10 -5.286041e+10 -1.962696e+13 +7.925962e+14 -3.869396e+17 -5.872182e+17   
Q30-006   +1.099956e+02   -2.029986e-07 -8.896562e-02 -4.780884e-04 -5.086865e-02 +1.838046e+00 +4.509079e+03 +8.613820e+02 +1.563443e+05 -2.004788e+07 -3.701945e+11 +2.907768e+10 -3.138313e+12 +9.036999e+13 +7.377537e+18 +2.217431e+18   -4.626164e-07 +1.227291e-05 -1.653496e-03 +7.342412e-03 +1.773802e+00 -4.519211e+02 +1.930067e+03 +2.629330e+05 -2.949163e+07 +1.004682e+10 +8.424733e+10 -8.319718e+12 +5.109967e+14 -5.910839e+16 -4.465814e+18   
Q30-007   +1.099955e+02   -4.224338e-07 -8.898827e-02 -1.052499e-03 -6.626553e-02 -6.287905e-01 +4.492540e+03 -6.350433e+02 +3.908561e+05 -1.443568e+07 -3.673851e+11 +2.113726e+10 -7.885526e+12 +7.414259e+14 +7.202825e+18 -2.528929e+18   -4.295598e-07 +3.961022e-05 -5.150115e-04 +7.243441e-03 +4.766193e-01 -6.043214e+02 +2.283963e+03 -6.783898e+04 -4.214228e+07 +1.818679e+10 -4.286756e+09 -2.153098e+12 +1.620367e+15 -3.824242e+17 -3.586838e+18   
Q30-008   +1.099958e+02   +2.232687e-08 -8.901102e-02 -9.615158e-04 -4.711297e-02 -1.071118e+00 +4.523721e+03 -3.892661e+02 +2.339075e+05 -8.337403e+06 -3.698168e+11 -1.212824e+11 -1.730159e+12 +4.854690e+14 +7.339144e+18 +5.578860e+18   -1.330310e-07 +4.298951e-05 -9.610103e-04 +4.896195e-02 -4.035460e-01 -3.051377e+02 +8.079107e+02 -2.584698e+04 +6.664684e+06 +5.918790e+09 +4.289630e+10 -8.938689e+12 -3.012200e+14 -4.056632e+16 -2.204094e+18   
Q30-009   +1.099948e+02   +1.019376e-06 -8.899245e-02 -2.126556e-03 -3.146081e-02 -3.136553e+00 +4.517372e+03 +1.616282e+03 +1.683084e+05 +7.038415e+07 -3.678652e+11 -1.127632e+11 -5.167778e+12 -2.156176e+15 +7.257003e+18 +2.473174e+18   -2.438141e-07 +4.058362e-05 -1.911688e-03 +3.889518e-02 +2.593843e+00 -4.258997e+02 +3.051463e+03 +6.077023e+04 -2.783881e+07 +1.184138e+10 -8.633044e+10 -1.144916e+13 +7.780972e+14 -1.947963e+17 -1.321317e+18   
Q30-010   +1.099937e+02   -2.095834e-07 -8.896780e-02 -1.676715e-03 +1.460163e-02 -1.868588e+00 +4.483249e+03 -3.030889e+03 -1.147828e+05 -1.379666e+07 -3.672181e+11 +5.194525e+10 +4.727723e+12 +6.589821e+14 +7.265960e+18 -2.187772e+18   -6.409977e-07 +6.266590e-05 -1.747693e-04 -8.018755e-03 +5.857197e-01 -4.893675e+02 +6.938517e+01 +1.841128e+05 -3.758710e+07 +1.274761e+10 +2.811880e+10 -1.084827e+12 +9.878102e+14 -2.704630e+17 -4.357968e+18   
Q30-011   +1.099950e+02   -1.284651e-06 -8.901966e-02 -1.036217e-03 -5.037824e-02 -4.014372e-01 +4.626941e+03 -2.534869e+03 +1.975548e+05 -2.791444e+07 -3.709332e+11 +1.036409e+11 -6.755663e+12 +5.160687e+14 +7.344555e+18 -3.576834e+18   +3.031483e-07 +5.718147e-05 -3.336017e-03 +2.993355e-02 +3.346480e+00 -4.130864e+02 +5.283865e+03 +5.351954e+04 -1.133912e+07 +1.016651e+10 -1.595386e+11 -1.074753e+13 +4.838259e+14 -8.168199e+16 +2.885946e+18   
Q30-013   +1.099959e+02   -6.124380e-07 -8.904134e-02 -1.176087e-04 -4.026286e-02 +1.904212e+00 +4.575551e+03 -3.422305e+03 -3.720322e+04 -4.033409e+07 -3.674579e+11 +1.208881e+11 -3.821868e+12 +5.708811e+14 +7.292115e+18 -2.424211e+18   +1.895722e-07 +5.229741e-05 -1.679817e-03 -3.431030e-04 +8.340143e-01 -3.770662e+02 +2.827964e+03 +4.853887e+05 +7.668103e+06 +7.524996e+09 -7.021108e+10 -1.651626e+13 +1.215739e+13 -7.010730e+16 +2.400440e+18   
Q30-014   +1.099958e+02   -1.717125e-08 -8.897600e-02 -1.143651e-03 -2.048967e-02 -1.477595e-01 +4.569523e+03 -1.032260e+03 +4.864210e+04 +1.325259e+06 -3.684509e+11 +8.856700e+10 -5.709368e+12 +5.182741e+14 +7.305442e+18 -4.111275e+18   -8.689731e-08 +4.947338e-05 -1.787578e-03 +2.941148e-02 +2.092797e+00 -3.120888e+02 +4.742797e+03 +1.311936e+05 -4.494917e+07 +7.629556e+09 -9.578520e+10 -9.836266e+12 +1.439902e+15 -1.115066e+17 +3.168671e+18   
Q30-015   +1.099953e+02   -5.418343e-07 -8.895289e-02 -1.775752e-03 -2.627670e-02 -1.345037e+00 +4.615672e+03 +6.395667e+02 +2.794116e+05 +3.378595e+07 -3.645659e+11 +1.169034e+11 -4.885037e+12 -2.192800e+15 +7.043219e+18 -1.672773e+19   +2.975021e-07 +5.881003e-05 -2.929783e-03 +1.212979e-03 +3.361369e+00 -5.670910e+02 +1.279113e+04 +6.277580e+05 -1.284184e+07 +1.754579e+10 -5.402942e+11 -3.797213e+13 -9.229458e+14 -4.816073e+17 +1.386326e+19   
Q30-016   +1.099948e+02   -1.257883e-07 -8.899655e-02 -2.305625e-03 -6.231120e-02 -8.751457e-01 +4.655029e+03 +1.838945e+02 +3.980824e+04 +2.398398e+07 -3.703056e+11 +1.421812e+10 -3.621448e+12 -7.239641e+14 +7.278225e+18 +1.383364e+18   +2.161789e-07 +4.999165e-05 -6.134342e-04 +2.083149e-02 -1.511627e+00 -4.479104e+02 +6.109769e+02 +1.591484e+05 +4.594179e+06 +1.247055e+10 +8.332523e+10 -9.426873e+12 -1.388527e+14 -2.131459e+17 -2.559762e+18   
Q30-017   +1.099961e+02   -8.156022e-07 -8.893601e-02 +3.643141e-04 -1.682733e-01 +2.148963e+00 +4.586944e+03 -7.261550e+03 +7.146227e+05 -7.824040e+07 -3.646313e+11 +2.793305e+11 -1.361329e+13 +1.984195e+15 +7.106298e+18 -9.238909e+18   +5.894822e-07 +5.008278e-05 -1.742332e-03 +4.520126e-02 +1.597898e+00 -5.088793e+02 +7.307548e+03 -2.216737e+05 +4.573390e+06 +1.493033e+10 -2.583664e+11 -7.054753e+12 -6.588934e+13 -2.776323e+17 +8.217442e+18   
