# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q30-004   +1.995600e+00   +4.242029e-06 -1.127172e-01 +6.159626e-03 -1.182541e-01 +1.299932e+00 +4.493105e+03 -1.306571e+04 +2.547863e+05 +9.047289e+07 -4.574891e+11 -7.386706e+10 +4.653943e+12 -4.413834e+15 +9.168070e+18 -1.688622e+18   +7.483910e-07 +5.929831e-05 -1.992191e-03 +1.314573e-01 +3.166124e+00 -4.777170e+02 -5.939472e+03 -2.477474e+06 +1.562194e+06 +1.224699e+10 +3.502008e+11 +1.096090e+13 -1.834136e+15 -7.866867e+16 -1.485705e+19   
Q30-005   +1.995650e+00   -2.104208e-07 -1.122210e-01 -8.817924e-03 -2.730831e-02 -4.481050e+00 +4.447167e+03 +6.687906e+03 -4.427349e+05 +2.244583e+07 -4.487408e+11 +2.599202e+11 +3.853261e+13 +5.252720e+14 +9.043304e+18 -1.336380e+19   +1.980169e-06 +5.200035e-05 -6.105680e-03 -3.802699e-02 +8.711067e+00 -6.354491e+02 -5.762213e+02 -2.955576e+05 -1.872614e+07 +2.603342e+10 +1.981257e+11 -4.480397e+13 +1.828728e+15 -5.799173e+17 -2.502920e+19   
Q30-006   +1.995550e+00   +6.969743e-07 -1.121992e-01 -5.633424e-03 +2.629098e-02 +2.098070e+00 +4.521760e+03 -3.786468e+04 -2.935066e+05 +1.677166e+08 -4.695371e+11 -1.934551e+12 +6.686953e+12 -5.767803e+15 +8.869550e+18 -1.464630e+19   -1.866508e-06 +2.236430e-05 +2.499245e-03 +7.088752e-02 -7.521280e-01 -5.462579e+02 +5.246779e+03 +8.383132e+05 -2.325750e+08 +1.363373e+10 -2.546425e+10 -4.606445e+12 +5.156298e+15 +1.638460e+17 +1.024638e+19   
Q30-007   +1.995650e+00   +1.331107e-06 -1.139722e-01 -2.917431e-03 -7.725498e-02 -7.647814e+00 +4.875395e+03 +1.061729e+04 -2.218127e+05 +3.968860e+07 -4.650571e+11 +2.400786e+10 +1.696030e+13 -4.154631e+14 +9.190154e+18 +1.033814e+19   -5.731506e-07 +6.044878e-05 +4.173969e-03 +8.433999e-02 +1.883754e+00 -6.042668e+02 -1.918788e+04 -1.833481e+06 -4.102161e+07 +1.730863e+10 +2.719981e+11 +1.623768e+13 +7.559577e+14 -4.037190e+17 -3.473273e+18   
Q30-008   +1.996200e+00   -2.344296e-06 -1.124638e-01 -1.551090e-02 -6.806833e-02 -1.333199e+01 +4.888595e+03 +3.171184e+04 +9.757259e+05 -9.727252e+06 -4.686796e+11 -7.665805e+11 +4.991217e+13 -1.037923e+15 +9.011898e+18 +2.600697e+19   +1.609081e-06 +5.575729e-05 -4.950186e-03 +1.958896e-01 +4.796815e+00 -4.920044e+02 -2.321860e+03 -2.187858e+06 -1.054973e+08 +7.216191e+09 +1.311774e+11 +5.358932e+13 -4.951609e+15 -2.344562e+17 +2.493128e+18   
Q30-009   +1.995250e+00   -7.608270e-07 -1.133555e-01 -1.619040e-02 -3.356937e-02 -1.469365e+01 +4.740293e+03 +4.293638e+04 +1.036256e+06 +1.175829e+08 -4.635874e+11 -8.268202e+11 +8.813617e+13 -6.118095e+15 +9.174394e+18 -3.919241e+18   +2.982972e-06 +8.544107e-05 -1.191756e-02 +9.371943e-02 +1.026526e+01 -4.837268e+02 +2.480495e+04 -2.337876e+06 +1.232528e+07 +1.361703e+10 -8.447899e+11 +3.008449e+13 +4.419372e+15 -2.049746e+17 -5.687849e+18   
Q30-010   +1.995650e+00   +1.428738e-06 -1.142768e-01 -5.710325e-03 +8.480470e-02 -1.279934e+01 +5.144930e+03 +7.941007e+03 -1.197938e+06 +3.829292e+07 -4.621170e+11 -1.733331e+11 +2.134239e+13 -3.429785e+15 +9.369188e+18 +8.523965e+18   +1.823707e-06 +1.064649e-04 -5.838358e-03 +9.446160e-02 +7.925874e+00 -6.454965e+02 +6.270478e+03 -1.690424e+06 -2.217844e+07 +1.618423e+10 +6.582502e+09 +1.344662e+13 -3.753071e+14 -1.221902e+17 +5.582231e+18   
Q30-011   +1.996050e+00   -3.791482e-06 -1.133161e-01 -1.731655e-02 -7.079973e-02 -7.773252e+00 +5.648696e+03 +3.676179e+04 +8.150177e+05 +6.548168e+06 -4.716243e+11 +1.493353e+11 +4.332566e+13 +1.309307e+15 +9.060389e+18 +4.376801e+19   -2.432767e-06 +6.987706e-05 +7.114752e-03 +1.027147e-01 -1.406842e+00 -5.592220e+02 -2.546620e+04 -2.604013e+06 -4.898404e+07 +9.334531e+09 +3.697319e+10 +7.380947e+12 +3.241978e+15 +7.672608e+16 -5.376834e+18   
Q30-013   +1.995750e+00   +3.201701e-06 -1.125525e-01 +5.097602e-03 +2.948537e-02 +2.372930e+00 +5.175458e+03 -8.772592e+03 +1.944387e+05 +9.967952e+07 -4.575916e+11 +8.927326e+10 +6.040651e+13 +1.989471e+15 +9.699817e+18 -4.357196e+19   +2.436023e-06 +7.895252e-05 -6.225564e-03 +8.978559e-02 +8.247391e+00 -3.561892e+02 -2.168328e+02 -3.739392e+05 +3.506797e+07 +9.834258e+08 -3.214861e+11 -3.129078e+13 -4.523733e+14 -2.352401e+17 -2.780546e+19   
Q30-014   +1.996250e+00   -1.534048e-06 -1.120375e-01 -1.386321e-02 -7.515021e-02 -7.510372e+00 +5.172779e+03 +3.953527e+04 -6.126126e+05 +4.801083e+07 -4.476012e+11 -4.655754e+11 +6.713152e+12 +6.514384e+14 +9.363892e+18 +5.505398e+18   +2.109616e-06 +6.125205e-05 -8.964403e-03 +1.275535e-01 +6.120957e+00 -2.145541e+02 +2.227763e+04 -1.194538e+06 -5.744827e+06 +1.369876e+10 +3.275803e+11 +2.594264e+12 -1.376102e+15 +4.317515e+17 +3.232026e+19   
Q30-015   +1.995600e+00   -9.264903e-08 -1.119061e-01 -2.984512e-03 +1.208450e-02 -6.686034e+00 +5.398687e+03 +2.926483e+03 +3.939443e+05 +1.750344e+08 -4.514249e+11 +8.617378e+11 -5.628969e+12 -8.145640e+15 +8.854510e+18 -1.259793e+19   -3.663482e-07 +8.822284e-05 +2.528340e-03 +1.117421e-01 +8.617128e-01 -4.119716e+02 -1.643419e+04 -9.853828e+05 -2.581712e+07 +1.817567e+10 -9.621217e+11 -4.040924e+13 -3.504071e+15 -5.430537e+17 -2.984556e+19   
Q30-016   +1.995400e+00   +2.956165e-06 -1.117122e-01 +1.770885e-04 -4.341897e-02 -1.147463e+00 +4.944482e+03 -5.628831e+03 -1.111602e+06 +6.567555e+07 -4.502164e+11 -5.970592e+11 +1.696462e+13 -1.709250e+15 +9.069039e+18 +2.879183e+18   -6.776556e-07 +5.575348e-05 +6.204405e-03 +1.104656e-01 -7.268307e+00 -3.133064e+02 -2.155839e+04 -1.390719e+06 +4.693552e+07 +9.321249e+09 +6.652922e+11 +8.492152e+13 +3.931464e+14 -3.145409e+17 +2.393652e+19   
