# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q30-004   +7.996050e+00   +1.534930e-06 -9.240834e-02 +4.410827e-04 -1.045020e-01 -6.264766e-01 +4.779966e+03 +2.667307e+03 +6.020239e+05 +7.177066e+07 -3.812819e+11 -3.172061e+11 -1.527608e+13 -3.764402e+15 +7.644073e+18 +1.883135e+19   -3.385320e-07 +3.823515e-05 +1.021959e-06 +5.523572e-02 +3.185824e-01 -4.484289e+02 -3.021713e+03 -2.741781e+04 +4.596999e+07 +1.644237e+10 +3.772049e+11 +8.875168e+11 -2.071073e+15 -4.811211e+17 -1.727752e+19   
Q30-005   +7.996000e+00   +4.561082e-07 -9.251603e-02 -1.539315e-03 -5.977616e-02 +9.454626e-01 +5.007839e+03 -8.484832e+02 +3.993647e+04 -2.356278e+07 -3.800268e+11 +6.947569e+10 -1.973929e+12 +1.070165e+15 +7.368305e+18 -4.159053e+18   -1.983447e-08 +4.270331e-05 -7.113528e-04 +3.096319e-03 +5.328764e-01 -6.906658e+02 +1.540730e+03 +1.236170e+05 -2.215073e+07 +2.207986e+10 +9.038574e+10 -2.193380e+13 +6.431835e+14 -4.806673e+17 +5.334377e+18   
Q30-006   +7.996050e+00   +1.696563e-07 -9.233288e-02 -9.235478e-04 -5.114964e-02 +9.122350e-01 +4.773519e+03 +1.919947e+03 -1.947094e+05 -2.545998e+07 -3.807734e+11 -7.842110e+10 +8.233865e+10 +2.600243e+13 +7.545543e+18 -7.900895e+17   -9.272828e-07 +1.464913e-05 -7.569050e-05 +1.155353e-02 +1.258160e+00 -3.894592e+02 +2.333990e+03 +5.397246e+05 -2.951896e+07 +8.621378e+09 +5.856594e+10 -7.865575e+12 +1.325618e+15 -9.631447e+16 -9.324428e+18   
Q30-007   +7.996000e+00   +1.447106e-07 -9.269986e-02 -9.413903e-04 -7.771840e-02 -1.577653e+00 +4.821886e+03 -2.479836e+03 +3.448501e+05 +2.046916e+05 -3.815674e+11 +7.827075e+10 -8.712114e+11 +1.260663e+15 +7.578285e+18 -3.138125e+18   -3.221902e-07 +4.142216e-05 -6.761198e-06 +2.286074e-02 +1.628808e+00 -5.400385e+02 -3.083718e+03 -1.010960e+04 -3.205043e+07 +1.684621e+10 -4.186915e+10 +2.155848e+12 +1.165775e+15 -3.792279e+17 +1.633320e+18   
Q30-008   +7.996600e+00   +1.993518e-07 -9.241460e-02 -2.106573e-03 -6.702907e-02 -2.401039e+00 +4.845681e+03 -3.074462e+03 -7.989307e+05 -1.015530e+07 -3.845372e+11 -1.560695e+11 -2.233762e+13 -8.853358e+14 +7.257457e+18 -3.771124e+18   +2.145252e-07 +4.106580e-05 -1.506868e-03 +7.969372e-02 +7.711404e-01 -3.373107e+02 -5.305650e+02 +1.318649e+03 +1.910504e+07 +3.807209e+09 -9.866982e+10 +1.298269e+13 +1.304564e+15 -1.174502e+17 +3.050707e+18   
Q30-009   +7.995950e+00   +9.025404e-07 -9.250427e-02 -4.271920e-03 -4.125736e-02 -5.403062e+00 +4.850154e+03 +1.074105e+04 +3.730552e+05 +6.312129e+07 -3.788863e+11 -1.046595e+11 +7.786521e+12 -2.628915e+15 +7.676839e+18 +3.519183e+18   +2.286257e-07 +4.760660e-05 -3.016737e-03 +4.168211e-02 +3.674872e+00 -4.379836e+02 +7.855013e+03 -2.129697e+05 -7.021087e+06 +1.023957e+10 -2.847437e+11 -4.227309e+12 +9.038640e+14 -3.256891e+17 -5.397520e+17   
Q30-010   +7.996000e+00   +3.457889e-07 -9.270226e-02 -2.184961e-03 +3.124437e-02 -4.562709e+00 +4.903654e+03 -4.555048e+03 -2.778712e+05 +7.276009e+06 -3.800289e+11 -3.574924e+10 +6.369957e+12 -6.254081e+13 +7.549435e+18 -2.595436e+18   +1.002935e-08 +6.873891e-05 -1.491313e-03 +1.043613e-02 +2.267591e+00 -4.955819e+02 +1.006276e+03 -1.405635e+05 -2.333572e+07 +1.270500e+10 -9.994690e+10 +1.649987e+13 +4.943739e+14 -1.486740e+17 -1.825020e+18   
Q30-011   +7.996000e+00   -1.423117e-06 -9.281766e-02 -3.491278e-03 -5.408586e-02 -1.250421e+00 +5.118144e+03 +4.269674e+03 +7.383563e+04 -2.526434e+07 -3.845099e+11 +2.669020e+10 -5.490932e+12 +1.291991e+15 +7.619327e+18 +6.057321e+18   +1.736583e-07 +5.683748e-05 -2.437925e-03 +4.346712e-02 +3.599771e+00 -4.095295e+02 +1.268914e+03 -3.042472e+05 -2.827790e+06 +8.827968e+09 -2.794600e+11 +2.867280e+12 +9.686605e+14 -8.133713e+16 +4.665960e+17   
Q30-013   +7.996200e+00   +3.080652e-07 -9.248977e-02 +1.207704e-03 -3.110933e-02 +1.847653e+00 +5.005284e+03 -8.938752e+03 +6.880071e+04 -3.052829e+07 -3.816313e+11 -1.424557e+11 -1.879493e+13 +1.533191e+14 +7.653843e+18 -1.731391e+18   +4.471737e-07 +5.467896e-05 -1.575252e-03 +1.905325e-02 +1.632373e+00 -3.068309e+02 +2.398519e+03 +4.082394e+05 -6.197660e+06 +8.984046e+09 -1.186504e+11 -1.333455e+13 -1.011616e+15 -3.146037e+16 -4.525727e+18   
Q30-014   +7.996350e+00   -5.594559e-09 -9.230105e-02 -2.748145e-03 -4.710440e-02 -9.035374e-01 +4.914995e+03 +3.633391e+03 +6.901351e+04 +2.078126e+06 -3.809726e+11 +6.205087e+10 +5.376393e+12 +1.323155e+15 +7.444664e+18 +4.621666e+18   +1.288279e-08 +4.923927e-05 -1.698911e-03 +4.563587e-02 +2.069440e+00 -2.512156e+02 +3.580504e+03 -1.107475e+05 -2.653763e+07 +7.051929e+09 -1.040477e+11 -1.085941e+12 -2.392748e+14 +2.046835e+16 +4.032202e+18   
