# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q30-004   +1.549970e+02   +7.775389e-07 -8.789189e-02 -6.879520e-04 -2.764452e-02 -8.011271e-01 +4.590531e+03 -1.356404e+03 -3.190435e+05 +4.326293e+07 -3.631043e+11 -7.326477e+10 +1.808997e+13 -1.234574e+15 +7.188623e+18 +4.816358e+18   -5.175463e-07 +3.365092e-05 -3.266019e-04 +3.966274e-02 -8.259399e-02 -4.492550e+02 +8.426653e+02 +2.065450e+04 -2.512838e+07 +1.195531e+10 +2.886402e+10 -2.013849e+13 +6.082179e+14 -2.627760e+17 -4.675369e+18   
Q30-005   +1.549966e+02   +1.915128e-07 -8.805187e-02 -6.421284e-04 -7.938761e-02 +8.744598e-01 +4.148707e+03 -5.098841e+03 +1.063601e+05 -2.759527e+07 -3.715343e+11 +1.039938e+11 -4.409202e+12 +4.504298e+14 +6.894364e+18 -4.360021e+18   -6.919274e-07 +4.286446e-05 +9.156949e-04 +1.786482e-02 -1.078464e+00 -7.070981e+02 +1.921554e+03 +2.497456e+05 -5.401340e+06 +2.151001e+10 -9.417168e+10 -1.697342e+13 +2.521002e+14 -3.454010e+17 +2.655636e+17   
Q30-006   +1.549967e+02   -2.798649e-07 -8.791523e-02 -8.045126e-04 -4.757261e-02 +1.543519e+00 +4.594073e+03 +1.160986e+03 +2.307845e+05 -1.004789e+07 -3.647611e+11 +7.962847e+10 -7.535515e+12 -2.393152e+14 +7.263148e+18 -3.280618e+18   -4.629565e-07 +1.336550e-05 -1.723265e-03 +5.431386e-03 +1.664737e+00 -4.946512e+02 +1.763987e+03 +3.975194e+05 -2.776609e+07 +1.023033e+10 +8.451644e+10 -1.871622e+13 +9.463582e+14 -2.325597e+16 -3.302877e+18   
Q30-007   +1.549972e+02   -5.089089e-07 -8.791843e-02 -1.424974e-03 -5.976943e-02 -9.984819e-01 +4.578712e+03 +1.081535e+03 +5.011998e+05 -7.933182e+06 -3.625993e+11 +2.995772e+09 -1.310468e+13 +5.111336e+14 +7.180162e+18 -2.657758e+18   -4.802380e-07 +3.990944e-05 -3.917304e-04 +8.303182e-03 +4.865103e-01 -6.076314e+02 +2.719522e+03 -9.522533e+04 -3.278164e+07 +1.767847e+10 -1.091288e+11 -2.662722e+11 +1.248072e+15 -3.664260e+17 +4.757629e+18   
Q30-008   +1.549981e+02   +2.407343e-07 -8.801501e-02 +9.167377e-05 -4.613338e-02 -3.719498e-01 +4.621229e+03 -5.407088e+03 +2.288735e+05 -1.508236e+07 -3.650602e+11 -4.732270e+10 -1.212766e+13 +2.057856e+14 +7.235566e+18 +2.266105e+18   -1.978890e-07 +4.390057e-05 -8.259759e-04 +4.989229e-02 -4.026816e-01 -3.336001e+02 +1.311681e+03 -6.348802e+04 +4.150792e+06 +6.892962e+09 +1.645596e+09 -9.857889e+12 +9.223249e+12 -3.090682e+16 -1.917116e+18   
Q30-009   +1.549966e+02   +1.057431e-06 -8.797309e-02 -1.787320e-03 -2.517213e-02 -2.820066e+00 +4.607820e+03 +1.315948e+03 +2.707512e+05 +7.021864e+07 -3.629931e+11 -6.020609e+10 -6.445641e+12 -2.239859e+15 +7.187487e+18 +1.063752e+18   -3.363771e-07 +4.081951e-05 -1.653990e-03 +3.647217e-02 +2.330545e+00 -4.397019e+02 +1.383805e+03 -1.336479e+04 -2.508831e+07 +1.162064e+10 -1.675552e+10 -9.061812e+12 +5.258631e+14 -1.856408e+17 +1.172381e+18   
Q30-010   +1.549957e+02   -5.165219e-08 -8.791347e-02 -9.914759e-04 +1.200293e-02 -1.333818e+00 +4.586142e+03 -3.349006e+03 -1.445446e+05 -9.333717e+06 -3.620078e+11 +5.826125e+09 +3.723659e+12 +2.527335e+14 +7.153469e+18 -1.756389e+18   -7.053441e-07 +6.330579e-05 -8.703635e-05 -7.082493e-03 +2.224618e-01 -5.042906e+02 +1.064835e+03 +2.275209e+05 -2.428376e+07 +1.244059e+10 -4.415333e+10 +7.358172e+11 +6.967884e+14 -1.994933e+17 -1.542361e+18   
Q30-011   +1.549965e+02   -1.185049e-06 -8.795760e-02 -5.915837e-04 -4.537422e-02 -2.334062e-01 +4.736587e+03 -4.094549e+03 +1.931307e+05 -2.293127e+07 -3.666328e+11 +1.070290e+11 -3.432325e+12 +5.062318e+14 +7.255190e+18 -1.108585e+18   +2.641384e-07 +5.758536e-05 -3.333724e-03 +2.964479e-02 +3.254225e+00 -4.275206e+02 +4.821960e+03 +1.256434e+05 -1.371564e+07 +9.448317e+09 -1.015893e+11 -1.494197e+13 +3.183093e+14 -6.842071e+16 +2.323774e+18   
Q30-013   +1.549976e+02   -7.264100e-07 -8.800336e-02 -6.041648e-04 -3.794946e-02 +1.392951e+00 +4.667139e+03 +1.860420e+02 +8.001976e+04 -2.626590e+07 -3.641340e+11 +6.094929e+10 +1.558856e+12 +6.740879e+14 +7.206970e+18 -1.957059e+18   -3.145582e-08 +5.276320e-05 -9.170961e-04 -1.749219e-03 +6.062238e-01 -3.974936e+02 +9.962316e+02 +3.769596e+05 -1.568384e+07 +8.386072e+09 +1.076335e+11 -1.236132e+13 +3.757908e+14 -8.408008e+16 -3.773998e+18   
Q30-014   +1.549981e+02   -1.113448e-07 -8.796792e-02 -1.469820e-03 -3.601373e-03 -3.891979e-01 +4.669958e+03 +9.711719e+01 -9.467729e+04 -2.363015e+06 -3.652758e+11 +1.560148e+10 +2.408194e+12 +7.416459e+14 +7.271315e+18 -2.744634e+18   -1.739166e-07 +5.061463e-05 -1.498735e-03 +2.763189e-02 +1.748032e+00 -3.693519e+02 +4.690353e+03 +1.549622e+04 -4.160396e+07 +8.126609e+09 -4.335997e+10 -9.489523e+11 +7.521034e+14 -1.149316e+17 -5.199997e+17   
