# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q30-004   +6.999635e+01   +9.599456e-07 -8.916198e-02 -3.968193e-04 -7.299503e-02 -1.227449e+00 +4.465436e+03 +2.175568e+03 +3.929271e+05 +8.002102e+07 -3.689490e+11 -3.143141e+11 -2.053133e+13 -3.628788e+15 +7.300211e+18 +1.301444e+19   -5.881620e-07 +3.369389e-05 +7.417954e-05 +4.084809e-02 -6.948184e-01 -4.935607e+02 -3.541462e+03 +2.092183e+04 +2.391733e+07 +1.685775e+10 +3.392928e+11 -1.589963e+13 -1.544389e+15 -4.647598e+17 -1.919866e+19   
Q30-005   +6.999615e+01   +1.056717e-07 -8.926672e-02 -1.084573e-03 -9.146936e-02 +7.396513e-01 +3.506289e+03 -1.509093e+03 +2.183249e+05 -2.381897e+07 -3.751485e+11 +4.845222e+10 +2.992383e+11 +1.331418e+14 +7.187851e+18 -4.721741e+18   -3.870106e-07 +4.118635e-05 -7.352787e-05 +1.985989e-02 -6.037411e-01 -6.612291e+02 +4.541924e+03 +2.849720e+04 -5.390861e+06 +2.044918e+10 -7.398531e+10 -1.770390e+13 +2.632726e+14 -3.374238e+17 -2.567984e+18   
Q30-006   +6.999660e+01   -9.788124e-08 -8.919800e-02 -1.168972e-04 -6.515924e-02 +2.084850e+00 +4.474093e+03 -1.603091e+02 +1.777148e+05 -1.786847e+07 -3.702647e+11 +3.666804e+10 -5.686280e+12 +2.455349e+14 +7.399357e+18 +1.254041e+17   -4.467451e-07 +1.161895e-05 -1.600698e-03 +9.500211e-03 +1.689789e+00 -4.083355e+02 +1.973616e+03 +2.157048e+05 -2.206571e+07 +8.953765e+09 +4.634161e+10 -1.433401e+13 +1.096828e+15 -6.030813e+16 -8.569319e+17   
Q30-007   +6.999640e+01   -3.328723e-07 -8.920819e-02 -7.088827e-04 -7.673329e-02 -2.416987e-01 +4.497057e+03 -2.124695e+03 +5.064990e+05 -2.370330e+07 -3.690204e+11 +6.547262e+10 -1.370188e+13 +7.757669e+14 +7.283695e+18 -3.718520e+18   -3.235119e-07 +3.875575e-05 -7.703300e-04 +6.627732e-03 +5.618920e-01 -5.741754e+02 +1.996174e+03 -9.367865e+04 -2.483278e+07 +1.831404e+10 -2.027883e+10 -1.243344e+12 +8.507393e+14 -3.918957e+17 +3.624785e+17   
Q30-008   +6.999700e+01   -1.209836e-07 -8.919937e-02 -1.768914e-03 -4.981143e-02 -1.402484e+00 +4.489420e+03 +7.087184e+02 +9.539496e+04 -1.172005e+07 -3.696013e+11 -6.066457e+10 -2.603869e+12 +2.535583e+14 +7.287198e+18 +7.585751e+17   -1.281573e-07 +4.161394e-05 -8.306033e-04 +4.826917e-02 -2.970810e-01 -2.695860e+02 -2.560777e+01 -6.264034e+04 +9.162043e+06 +5.991528e+09 +3.895246e+10 -9.800207e+12 -1.264956e+12 -5.217672e+16 -8.468420e+17   
Q30-009   +6.999580e+01   +1.031469e-06 -8.919098e-02 -2.263233e-03 -3.919947e-02 -3.242237e+00 +4.501710e+03 +1.814050e+03 +1.764353e+05 +6.669380e+07 -3.689976e+11 -4.267539e+10 -7.324842e+12 -1.993280e+15 +7.324328e+18 -8.454342e+17   -2.275259e-07 +4.002373e-05 -1.884577e-03 +4.102640e-02 +2.655761e+00 -4.556928e+02 +4.483278e+03 +5.050713e+04 -3.152882e+07 +1.381226e+10 -1.175677e+11 -2.006202e+13 +7.565230e+14 -2.818746e+17 +2.662128e+18   
Q30-010   +6.999525e+01   -2.341095e-07 -8.920042e-02 -1.921150e-03 +1.793682e-02 -2.169117e+00 +4.474448e+03 -1.158862e+03 -2.012499e+05 -7.907471e+06 -3.673508e+11 +6.152356e+09 +4.736294e+12 +5.437818e+14 +7.244094e+18 -1.907904e+17   -5.469920e-07 +6.179509e-05 -3.217495e-04 -8.159249e-03 +7.167495e-01 -4.754468e+02 -2.933092e+02 +1.078019e+04 -3.090623e+07 +1.359669e+10 +1.873699e+10 +5.652246e+12 +1.397599e+15 -2.684459e+17 -1.019760e+18   
Q30-011   +6.999610e+01   -1.319251e-06 -8.923507e-02 -1.297928e-03 -5.241006e-02 -5.078101e-01 +4.606001e+03 -2.059789e+03 +2.657401e+05 -3.119278e+07 -3.707272e+11 +7.001930e+10 -1.322465e+13 +5.047154e+14 +7.328804e+18 -1.358455e+18   +3.246459e-07 +5.661963e-05 -3.303615e-03 +2.998308e-02 +3.407468e+00 -4.026253e+02 +6.373804e+03 +4.549063e+04 -1.192370e+07 +1.022768e+10 -2.106747e+11 -9.693704e+12 +3.013154e+14 -1.093007e+17 +4.720607e+18   
Q30-013   +6.999655e+01   -4.902854e-07 -8.923117e-02 +3.059745e-04 -4.379564e-02 +1.974544e+00 +4.567027e+03 -3.293625e+03 -5.697669e+04 -3.541070e+07 -3.692681e+11 +1.313018e+11 +2.402154e+12 +5.829097e+14 +7.288239e+18 -8.716045e+17   +3.155840e-07 +5.135127e-05 -2.079487e-03 +1.600532e-03 +1.090777e+00 -3.427962e+02 +4.403288e+03 +3.782735e+05 +6.568652e+06 +7.806425e+09 -4.317913e+10 -1.237403e+13 -3.725996e+14 -1.001919e+17 +2.817673e+18   
Q30-014   +6.999670e+01   +7.616709e-08 -8.917026e-02 -8.366939e-04 -3.895808e-02 +6.502071e-02 +4.550127e+03 -3.594201e+03 +6.527632e+04 -7.540231e+06 -3.692158e+11 +1.106359e+11 -5.766838e+12 +1.013082e+15 +7.255721e+18 -4.106331e+18   -7.034373e-09 +4.874135e-05 -1.942079e-03 +2.814333e-02 +2.353794e+00 -2.989748e+02 +5.001381e+03 +1.484634e+05 -4.270654e+07 +8.148830e+09 -1.222828e+11 -1.012681e+13 +1.037000e+15 -1.308982e+17 +3.046122e+18   
Q30-015   +6.999605e+01   -5.114931e-07 -8.917173e-02 -1.733002e-03 -2.380729e-02 -1.367509e+00 +4.593829e+03 -4.481780e+02 +4.062788e+05 +3.374098e+07 -3.658916e+11 +1.390095e+11 -6.920921e+12 -1.836548e+15 +7.055440e+18 -1.867908e+19   +3.509075e-07 +5.838177e-05 -2.962654e-03 +2.520368e-04 +3.189639e+00 -5.694197e+02 +1.272241e+04 +6.670519e+05 -9.072553e+06 +1.840054e+10 -5.251141e+11 -3.541148e+13 -1.254427e+15 -5.016992e+17 +1.328138e+19   
Q30-016   +6.999565e+01   +1.009968e-08 -8.918974e-02 -1.996983e-03 -6.741882e-02 -6.740629e-01 +4.596283e+03 +1.677261e+01 +4.970793e+04 +1.463594e+07 -3.693061e+11 +1.750582e+10 -2.290727e+12 -2.961634e+13 +7.276939e+18 +2.163254e+18   +4.020516e-08 +4.987579e-05 +1.652796e-04 +2.029785e-02 -2.040840e+00 -4.509790e+02 -1.347107e+03 +2.407632e+05 +8.144093e+06 +1.322874e+10 +8.648022e+10 -1.151567e+13 -2.144020e+14 -2.091547e+17 +5.382940e+17   
Q30-017   +6.999695e+01   -7.465650e-07 -8.913744e-02 +4.461494e-04 -1.829963e-01 +2.184855e+00 +4.558329e+03 -7.300322e+03 +7.898281e+05 -7.841575e+07 -3.657769e+11 +2.313424e+11 -2.003483e+13 +1.912486e+15 +7.184839e+18 -7.628465e+18   +6.290486e-07 +4.989779e-05 -1.849238e-03 +4.564530e-02 +1.896818e+00 -5.253246e+02 +7.193628e+03 -1.154831e+05 -4.284740e+05 +1.738276e+10 -2.008862e+11 -6.912425e+12 +1.454838e+14 -3.815028e+17 +6.834422e+18   
