# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-042   +9.978405e+00   +3.386068e-04 +4.407374e-05 +2.323960e-03 +1.981208e-02 -8.216944e+00 +1.603620e+02 -4.787690e+04 -2.264019e+04 +1.550737e+06 -5.095957e+08 +6.258925e+10 -6.212857e+10   -2.617790e-07 +2.712082e-06 +1.556637e-04 -5.387654e-03 +2.168981e-02 +1.712888e+00 +2.715863e+03 +2.760692e+04 -1.017425e+04 -2.457201e+08 -4.017897e+09 -5.825289e+11   
BC-063   +9.979282e+00   +3.384873e-04 +4.553428e-06 +2.989463e-03 +5.733975e-03 -7.200414e+00 +1.423757e+02 -4.775394e+04 +2.783071e+04 -1.590214e+06 -4.547979e+08 +5.364644e+10 -9.578237e+10   -2.604911e-07 -1.049596e-05 -3.062743e-05 -6.360154e-04 +8.311857e-02 -1.863417e+01 -3.720458e+02 -1.299711e+04 +2.220791e+06 +2.658324e+07 -4.813640e+09 -4.805349e+11   
BC-065   +9.978633e+00   +3.389942e-04 +7.112656e-06 +2.898529e-03 +8.946047e-03 -7.969627e+00 +1.402773e+02 -4.806034e+04 -2.953245e+04 +8.671366e+05 -2.302387e+08 +5.986411e+10 +3.000343e+11   -6.785103e-08 -1.301385e-05 +2.767229e-05 +1.760257e-03 +2.538761e-01 -5.840587e+00 -4.162840e+02 +7.689101e+03 +1.506209e+04 -2.404103e+07 -6.031511e+08 +1.141447e+11   
BC-066   +9.978584e+00   +3.386655e-04 +3.155379e-06 +2.927467e-03 +7.311709e-03 -7.932675e+00 +1.365286e+02 -4.842994e+04 -1.002205e+04 +8.261487e+05 -2.689659e+08 +6.161628e+10 +1.488931e+11   -1.764142e-07 -5.265507e-06 -7.000569e-06 -4.528618e-04 +1.910420e-01 -7.312128e+00 -1.517509e+02 -6.968747e+03 -3.326598e+05 +1.469791e+07 -3.869525e+09 +7.478263e+10   
BC-068   +9.980075e+00   +3.387608e-04 +8.234427e-06 +2.884462e-03 +6.362731e-03 -7.871493e+00 +1.355580e+02 -4.838111e+04 +3.900837e+04 +2.810569e+06 -2.521014e+08 +6.816845e+10 +1.063103e+11   -3.699375e-07 -1.105476e-05 -5.115320e-05 +2.888208e-03 -5.285332e-02 +3.712736e+00 -1.063662e+03 -9.173201e+04 -2.712351e+06 -2.031923e+08 -9.079111e+09 -3.299065e+11   
BC-069   +9.978589e+00   +3.390220e-04 +9.541441e-06 +2.896207e-03 -2.585363e-03 -7.629480e+00 +9.770213e+01 -4.740417e+04 -2.790397e+04 +2.782408e+06 -2.579523e+08 +5.250713e+10 +2.506088e+11   -1.849763e-07 -5.033776e-06 +9.440139e-05 +8.943276e-04 +1.742758e-01 -1.373064e+01 -8.044050e+01 -8.504910e+03 +8.740935e+06 +5.210005e+07 +4.116247e+10 +1.281863e+12   
BC-070   +9.980212e+00   +3.387800e-04 +7.162958e-07 +2.864862e-03 +7.799062e-03 -7.956698e+00 +1.238817e+02 -4.822101e+04 -7.992644e+03 +3.969453e+05 -3.023620e+08 +6.561690e+10 +2.238771e+11   +4.377214e-08 -4.243843e-06 +7.660480e-05 -9.017156e-04 +9.712981e-02 -9.892711e+00 -6.893999e+02 +3.794594e+03 -6.432435e+05 +3.275379e+05 +2.670291e+08 +1.237656e+11   
BC-071   +9.978521e+00   +3.387073e-04 +3.770564e-07 +2.915856e-03 +1.023200e-02 -7.955598e+00 +1.476169e+02 -4.810118e+04 -8.493228e+03 +3.426401e+05 -3.582797e+08 +6.088554e+10 +8.562329e+10   -8.574349e-08 -1.358844e-05 -6.899256e-05 -7.630291e-04 +1.534253e-01 -6.039898e+00 -5.010978e+02 +4.743447e+03 -6.187852e+05 -2.417636e+07 -2.005514e+08 -5.955030e+10   
BC-072   +9.982120e+00   +3.391565e-04 +2.814549e-06 +3.014578e-03 +4.602819e-03 -7.528573e+00 +1.151203e+02 -4.851333e+04 +1.621419e+04 -1.148280e+05 -5.153020e+08 +6.046581e+10 -2.803466e+11   -2.439588e-07 -1.247628e-05 +4.022999e-05 -8.444090e-03 +2.974122e-01 -3.317576e+01 -6.808205e+02 +3.916297e+03 +2.181363e+06 -2.794205e+08 -7.720151e+09 +5.937452e+11   
BC-073   +9.979890e+00   +3.385790e-04 -3.776099e-07 +2.900980e-03 +6.620025e-03 -7.847583e+00 +1.272112e+02 -4.816121e+04 +1.113911e+04 +2.397158e+05 -2.531160e+08 +6.253893e+10 +1.836491e+11   -1.841375e-07 -7.724546e-06 +4.063136e-05 -1.430574e-04 +3.069489e-02 -2.546030e+00 -3.246482e+02 -1.260130e+04 +4.181918e+05 -2.642279e+07 -2.447668e+09 -5.259430e+10   
BC-074   +9.976427e+00   +3.390790e-04 -5.947576e-07 +2.866152e-03 +5.200537e-03 -8.391669e+00 +1.402898e+02 -4.915444e+04 +7.856939e+04 -1.861325e+06 -1.092354e+08 +5.840277e+10 -6.529654e+10   -1.415241e-07 -6.079901e-06 +7.170686e-05 -6.203703e-03 +2.465949e-01 -2.558794e+01 -8.060071e+01 -2.729980e+03 -9.289913e+05 +8.603260e+07 +1.481787e+09 -7.773580e+10   
BC-075   +9.979999e+00   +3.383266e-04 -3.578855e-07 +2.918613e-03 +9.397186e-03 -8.308179e+00 +1.357760e+02 -4.883011e+04 +8.413427e+04 +1.288598e+06 -2.600025e+08 +8.097870e+10 -1.458319e+12   -1.224285e-07 -8.601225e-06 +5.500719e-05 -1.748401e-03 +3.834864e-01 +1.634745e+00 +1.460783e+03 +1.678696e+05 +1.636002e+06 +3.248957e+07 -2.447140e+09 -8.073370e+11   
