# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-042   -1.000636e+00   +3.591789e-04 -2.382410e-04 +5.710782e-03 +8.887293e-02 -9.489455e+00 +1.602920e+02 -5.416969e+04 +2.023400e+05 +1.659193e+07 -5.335905e+08 +3.136017e+10 +9.127533e+11   +5.994395e-06 -1.294389e-04 -2.986169e-03 +4.779040e-02 +3.351561e+00 +2.213242e+00 +1.451396e+03 -5.604127e+03 -1.569459e+07 -3.762697e+08 +6.796363e+09 -1.301151e+12   
BC-063   -1.000139e+00   +3.608537e-04 +4.845784e-05 +3.690829e-03 +1.903915e-02 -8.367790e+00 +1.686307e+02 -5.092635e+04 +1.616452e+04 +6.610805e+06 -4.243825e+08 +5.224845e+10 +4.704419e+11   +4.073142e-06 -8.380202e-06 +5.231615e-04 +6.701806e-03 +9.267988e-02 +1.595156e+01 +2.487329e+02 +1.116506e+05 +3.174359e+06 -3.087898e+08 -1.056878e+10 -5.755953e+11   
BC-065   -9.999348e-01   +3.601289e-04 +5.873305e-05 +3.566653e-03 +2.093468e-02 -8.035056e+00 +1.638056e+02 -5.009961e+04 -2.615604e+04 +6.603948e+06 -3.573329e+08 +6.498281e+10 -5.979233e+11   +4.322594e-06 -1.325443e-06 +3.858366e-04 -5.878287e-03 +9.922045e-02 -1.111617e+01 +5.717271e+02 -5.069227e+04 -6.634542e+06 -2.821623e+08 -1.884412e+10 -8.711817e+11   
BC-066   -1.000420e+00   +3.614862e-04 +5.234764e-05 +3.502113e-03 +2.395074e-02 -8.614079e+00 +1.144908e+02 -5.100804e+04 -2.117373e+03 -5.084715e+06 -5.585192e+08 +7.486291e+10 -5.550875e+10   +5.230474e-06 +7.110398e-06 +3.946951e-04 +2.254053e-02 +6.294826e-01 -2.056913e+01 +8.167760e+02 +1.890517e+04 +1.715387e+05 -7.983875e+07 -2.400494e+09 -2.140514e+11   
BC-068   -1.000276e+00   +3.602052e-04 +6.231425e-05 +3.380217e-03 +1.671320e-02 -9.130441e+00 +1.325339e+02 -5.011806e+04 -4.029701e+03 +3.237666e+06 -2.485272e+08 +5.827661e+10 +4.238549e+11   +3.553113e-06 +4.364152e-06 +7.118201e-04 +7.741077e-03 +1.881419e-01 -2.241597e+01 -3.625137e+02 +1.403698e+04 +4.104533e+05 -1.118303e+08 +1.341265e+09 +5.682509e+11   
BC-069   -9.998721e-01   +3.611122e-04 +8.475255e-05 +2.864875e-03 +1.517117e-02 -8.781133e+00 +1.408933e+02 -5.118694e+04 +2.511203e+04 -5.606573e+05 -2.117963e+08 +7.005829e+10 +5.757082e+10   +4.007638e-06 -1.490808e-06 +4.358837e-04 +1.718984e-02 +7.967389e-01 +6.626884e+00 +1.118099e+03 +9.766055e+03 +4.651241e+06 +1.849356e+08 +2.238856e+10 +6.379707e+11   
BC-070   -9.997739e-01   +3.602500e-04 +6.595458e-05 +3.513963e-03 +6.082284e-03 -9.278926e+00 +1.459559e+02 -5.173244e+04 -7.454532e+04 -5.660693e+06 -4.571282e+08 +4.450232e+10 -2.767747e+11   +4.241727e-06 +1.218431e-05 +5.819641e-04 +6.525135e-03 +3.103248e-01 +2.963588e+01 +3.370277e+02 -1.194992e+05 -2.912007e+06 -1.417788e+08 +9.356708e+09 +7.382265e+11   
BC-071   -9.999811e-01   +3.637845e-04 +6.219616e-05 +3.507015e-03 +1.189598e-02 -8.370938e+00 +1.596053e+02 -5.088263e+04 +3.947748e+04 +2.688862e+06 -2.295774e+08 +5.455877e+10 -9.995935e+11   +4.817125e-06 +9.887178e-06 +5.417365e-04 +2.140370e-02 -5.437957e-01 -3.437665e+01 -1.151671e+03 -3.101831e+04 -7.435775e+06 -4.093339e+07 -1.096975e+10 -4.620769e+11   
BC-072   -9.995585e-01   +3.605597e-04 +5.584909e-05 +3.435382e-03 +1.550430e-02 -8.306237e+00 +1.408745e+02 -5.219916e+04 +5.958000e+04 -4.760508e+06 -6.364922e+08 +4.839008e+10 +4.372452e+09   +3.896433e-06 -1.426703e-06 +4.722378e-04 +1.626782e-03 +5.901799e-01 +3.408387e+00 -2.468968e+02 -2.587370e+04 +2.357924e+05 +1.317261e+08 +4.155453e+09 +2.290314e+11   
BC-073   -9.996949e-01   +3.616825e-04 +5.652966e-05 +3.590617e-03 +1.414668e-02 -8.008836e+00 +1.968210e+02 -4.990998e+04 +1.387927e+04 +3.156543e+06 -4.364910e+08 +6.440619e+10 +4.083833e+11   +4.328115e-06 +1.082726e-05 +1.618172e-04 +1.457631e-02 +5.417263e-01 -1.808873e+01 +4.527774e+02 +3.474104e+04 +1.100662e+06 +1.240065e+08 +1.297367e+10 -1.594324e+11   
BC-074   -1.000164e+00   +3.617378e-04 +5.228496e-05 +3.339132e-03 +1.845775e-02 -8.566958e+00 +1.670633e+02 -5.033562e+04 +4.660017e+03 +5.297035e+06 -8.090808e+07 +7.675067e+10 +6.014573e+11   +4.179292e-06 +7.609286e-06 +5.556848e-04 +5.133515e-03 +5.211362e-01 +1.804923e+01 -1.033360e+03 -2.254153e+04 +1.340965e+04 -3.931800e+07 +1.202548e+10 +6.041851e+11   
BC-075   -1.000068e+00   +3.613732e-04 +7.043657e-05 +3.271744e-03 +1.401228e-02 -8.391945e+00 +1.680499e+02 -4.988093e+04 +2.063232e+04 +3.215418e+06 -1.657630e+08 +5.575718e+10 -1.954698e+11   +4.519412e-06 +1.303870e-05 +8.910570e-04 +1.351117e-02 -2.758301e-01 -2.469727e+01 -9.863420e+02 -6.807622e+04 +9.654254e+04 -2.902936e+08 +9.082663e+09 +1.577747e+11   
BC-076   -9.998557e-01   +3.616330e-04 +5.623922e-05 +3.605397e-03 +1.999028e-02 -8.190881e+00 +1.136180e+02 -5.032862e+04 +6.112559e+04 +8.458202e+05 -3.256187e+08 +4.936462e+10 -2.486765e+11   +4.185455e-06 -2.053872e-06 +2.725426e-04 +6.812410e-03 +8.421147e-01 -1.741189e+01 -2.361059e+03 +1.133789e+04 -3.623595e+06 +2.842826e+08 -1.547240e+10 -1.041408e+12   
