# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-042   +2.999280e+00   +3.349194e-04 +1.013114e-04 +1.664681e-03 -7.352961e-03 -8.043290e+00 +1.531238e+02 -4.527903e+04 -5.652530e+04 +2.983174e+05 -3.738110e+08 +5.811291e+10 -6.511900e+11   -1.549721e-06 +3.323746e-05 +9.793060e-04 -1.243546e-02 -1.732976e+00 +7.828896e+00 +1.495290e+03 +1.457312e+05 +3.645575e+06 -2.809596e+08 +1.458695e+10 +2.495056e+12   
BC-063   +3.000332e+00   +3.343390e-04 -9.365304e-06 +2.807111e-03 +4.030764e-03 -7.884541e+00 +1.418165e+02 -4.783951e+04 -2.684319e+04 +3.632278e+05 -2.973448e+08 +6.845406e+10 +3.748189e+11   -1.207632e-06 -1.298489e-05 -2.208163e-04 -1.579065e-03 +2.781800e-01 -1.090011e+01 -6.722239e+02 -1.235123e+04 -1.292745e+06 -4.795329e+07 +2.483981e+09 -2.598631e+11   
BC-065   +3.000171e+00   +3.350399e-04 -7.536697e-06 +2.803707e-03 +4.545438e-03 -7.772847e+00 +1.503636e+02 -4.775348e+04 +6.676806e+03 +4.413925e+05 -3.182623e+08 +6.709778e+10 +4.170339e+11   -1.007161e-06 -1.589776e-05 -3.536912e-05 +4.363281e-03 +1.921487e-01 -5.695569e+00 -1.245582e+02 +3.739107e+04 -1.097397e+06 +1.649376e+07 +1.637117e+09 -6.531224e+10   
BC-066   +2.999803e+00   +3.342379e-04 -1.057968e-05 +2.851131e-03 +6.379499e-03 -7.829117e+00 +1.257056e+02 -4.711416e+04 -2.085928e+03 +1.963663e+06 -2.629588e+08 +6.291270e+10 +2.907603e+11   -1.325149e-06 -9.185627e-06 -1.439377e-05 -1.635145e-03 +1.877728e-01 +3.054316e+00 -4.122327e+02 -1.666414e+03 -1.951153e+05 -8.759765e+07 +2.773496e+09 +2.193441e+10   
BC-068   +3.000746e+00   +3.346005e-04 -5.254520e-06 +2.677399e-03 +6.226228e-03 -7.864414e+00 +1.266479e+02 -4.758100e+04 +1.360612e+03 +1.465739e+06 -1.815562e+08 +6.802698e+10 +2.428999e+11   -1.191334e-06 -1.467692e-05 -2.359123e-04 +3.203552e-03 -5.599718e-02 -7.858453e+00 -8.361827e+02 +1.153691e+04 -3.117443e+06 -4.159479e+07 -6.205993e+09 -9.415139e+10   
BC-069   +3.001163e+00   +3.352314e-04 -7.779641e-06 +2.726402e-03 +1.034285e-02 -7.878143e+00 +1.117767e+02 -4.699352e+04 -3.900801e+04 +7.874814e+05 -3.088175e+08 +6.703205e+10 +6.259733e+10   -1.099752e-06 -7.635043e-06 -2.251378e-05 -7.256430e-03 +4.113289e-02 +3.335410e+00 -3.861010e+02 -3.800913e+04 -1.281694e+06 -8.862914e+07 -5.922657e+09 -9.768187e+10   
BC-070   +3.000924e+00   +3.350465e-04 -1.638563e-05 +2.807671e-03 +6.441849e-04 -8.213550e+00 +1.130806e+02 -4.712762e+04 -3.083042e+04 +2.386772e+06 -2.279486e+08 +6.369891e+10 -1.660092e+10   -8.703443e-07 -8.434386e-06 -8.937424e-05 -4.276336e-03 -2.409651e-01 +7.582841e-01 -2.187985e+02 -3.626580e+04 +1.513007e+06 +2.430967e+07 +4.424314e+09 -3.357359e+10   
BC-071   +3.000111e+00   +3.338910e-04 -1.761505e-05 +2.829360e-03 +7.403106e-03 -8.191714e+00 +1.601688e+02 -4.696673e+04 -2.870588e+04 +1.924715e+06 -3.065652e+08 +6.075269e+10 +4.488044e+11   -1.134436e-06 -1.624962e-05 -1.831131e-04 -1.715102e-03 +7.150802e-02 +2.931933e+00 +6.617069e+02 -5.922334e+04 +1.328591e+06 +1.124252e+08 +2.982587e+09 +3.474318e+11   
BC-072   +3.001352e+00   +3.350823e-04 -1.018440e-05 +2.825307e-03 -6.565318e-03 -7.622841e+00 +1.258353e+02 -4.780469e+04 +3.455609e+04 +3.882467e+05 -2.563529e+08 +7.120151e+10 +3.038146e+11   -1.119773e-06 -1.385098e-05 -7.688145e-05 -2.398237e-03 -3.524565e-01 -8.181613e+00 -1.920250e+01 -4.805311e+04 -4.718180e+05 +3.129776e+06 -4.210539e+09 -6.791179e+11   
BC-073   +3.000708e+00   +3.342378e-04 -1.670901e-05 +2.763162e-03 +3.925760e-03 -7.950477e+00 +1.112407e+02 -4.749936e+04 +1.021640e+04 +7.091606e+05 -2.015327e+08 +6.191925e+10 +3.764555e+11   -1.151199e-06 -1.066773e-05 +3.120169e-05 -3.154017e-03 -2.129656e-01 -2.439365e+00 -8.498681e+02 +7.688476e+01 +5.184753e+05 -1.044435e+08 +1.830497e+09 -8.183442e+10   
BC-074   +2.999203e+00   +3.352057e-04 -1.686905e-05 +2.881928e-03 +4.901732e-03 -7.887099e+00 +1.531733e+02 -4.774655e+04 -6.716181e+04 +8.381047e+05 -3.341141e+08 +6.089975e+10 +1.229025e+11   -1.079451e-06 -1.118287e-05 -1.123430e-04 -4.119544e-03 +3.767101e-02 -1.554252e+00 +1.270663e+01 +2.703810e+04 +1.233120e+04 -1.199551e+07 +1.311189e+09 +1.128085e+11   
BC-075   +3.000234e+00   +3.345146e-04 -1.687612e-05 +2.933802e-03 +9.347611e-03 -7.875296e+00 +1.408131e+02 -4.753139e+04 -1.920759e+04 +1.064934e+06 -3.407808e+08 +6.074146e+10 +1.267191e+11   -1.068083e-06 -1.447917e-05 -1.505385e-04 -5.294247e-03 -2.143964e-03 +8.737555e+00 -1.679440e+02 +2.650555e+04 +1.248497e+06 +4.882969e+07 +3.657738e+09 +2.498193e+11   
BC-076   +3.000073e+00   +3.351038e-04 -1.324859e-05 +3.007249e-03 +3.459376e-03 -7.773324e+00 +1.403842e+02 -4.771211e+04 -1.755242e+04 +5.289078e+05 -2.543498e+08 +6.404401e+10 +2.217524e+11   -1.214556e-06 -1.018803e-05 -6.283417e-05 -3.947667e-03 -4.856802e-03 +1.200956e+01 -6.184900e+02 -1.294494e+04 -6.981337e+05 +1.798766e+07 -5.814849e+09 -2.767084e+11   
