# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-042   -3.000307e+00   +3.455950e-04 -6.457346e-05 +3.679380e-03 +3.610004e-02 -8.085779e+00 +1.513084e+02 -5.031858e+04 +6.567625e+04 +1.808716e+06 -8.305717e+08 +4.977227e+10 -4.203040e+10   +2.189331e-06 -4.808001e-05 -9.863324e-04 +1.825667e-02 +1.528450e+00 -1.660116e+01 -1.966636e+03 -1.795411e+04 -2.302499e+06 +1.513360e+08 -6.639541e+09 +2.779362e+11   
BC-063   -3.000220e+00   +3.461593e-04 +2.912896e-05 +3.067602e-03 +1.396088e-02 -8.079817e+00 +1.531265e+02 -4.890255e+04 -3.641586e+04 +2.233118e+06 -3.007982e+08 +6.695949e+10 +1.874520e+11   +1.473338e-06 -6.879789e-06 +2.472660e-04 +2.503887e-03 +3.856314e-01 -7.323393e+00 -6.261904e+02 +3.563832e+04 +2.518970e+05 +1.319238e+08 +1.109586e+08 +4.148676e+09   
BC-065   -2.999942e+00   +3.461340e-04 +3.227870e-05 +3.089536e-03 +1.591113e-02 -8.127590e+00 +1.520812e+02 -4.913268e+04 +4.567785e+03 +8.803530e+05 -3.348398e+08 +6.677169e+10 +3.262542e+11   +1.657748e-06 -7.364359e-06 +1.862069e-04 +5.877677e-03 +3.968363e-02 -6.237657e+00 +1.370455e+02 +2.245847e+04 -7.025679e+05 -2.687171e+07 +1.308824e+08 -1.671612e+11   
BC-066   -3.000329e+00   +3.465910e-04 +2.918719e-05 +3.127348e-03 +1.432599e-02 -8.138981e+00 +1.370496e+02 -4.839533e+04 +2.947298e+04 -2.609407e+05 -3.678110e+08 +6.133001e+10 -4.441750e+09   +1.965210e-06 +4.503683e-08 +2.288046e-04 +6.934966e-03 +4.034171e-02 -1.564608e+01 -2.001975e+02 +9.630770e+03 -1.106667e+06 +6.018393e+07 +2.530262e+09 +2.356199e+11   
BC-068   -2.999704e+00   +3.462372e-04 +3.346240e-05 +3.003082e-03 +1.263157e-02 -8.409966e+00 +1.285525e+02 -4.886629e+04 +7.241048e+03 +1.559266e+06 -2.219409e+08 +6.593754e+10 +1.292163e+11   +1.172375e-06 -4.940284e-06 +3.040407e-04 +3.074858e-03 +2.058489e-02 -1.774032e+01 -3.195473e+02 -4.296467e+03 -1.848139e+06 +9.861973e+07 +1.066879e+09 -6.761104e+10   
BC-069   -2.999677e+00   +3.464906e-04 +4.428160e-05 +2.894892e-03 +9.660773e-03 -8.102632e+00 +1.194076e+02 -4.928941e+04 +1.737758e+04 -5.441463e+05 -3.578989e+08 +6.459292e+10 +1.741743e+11   +1.394743e-06 -2.917088e-06 +1.544247e-04 +1.172971e-03 +3.788158e-01 -1.919757e+01 -1.050146e+02 -5.748966e+03 -6.120072e+05 -1.456437e+06 -4.525351e+09 -3.039456e+11   
BC-070   -2.999819e+00   +3.460802e-04 +3.061334e-05 +2.912559e-03 +9.038679e-03 -8.043275e+00 +1.225826e+02 -4.772281e+04 +1.114458e+04 +3.825707e+06 -3.457692e+08 +6.371061e+10 -1.574543e+11   +1.646857e-06 +5.765305e-07 +1.510897e-04 +2.888706e-03 +3.046181e-01 -6.055659e+00 -8.342297e+02 +2.490905e+04 +1.077019e+06 -4.962799e+07 +2.267541e+09 +1.797278e+11   
BC-071   -2.999748e+00   +3.473575e-04 +2.842265e-05 +3.065974e-03 +1.168814e-02 -8.156812e+00 +1.484582e+02 -4.866035e+04 -1.899361e+03 +4.875950e+05 -3.440016e+08 +5.875130e+10 -5.353386e+11   +1.883381e-06 -2.863218e-06 +2.129210e-04 +3.732780e-03 +3.333345e-01 -1.199351e+01 -3.641743e+02 +1.603815e+04 -9.327030e+05 +8.105791e+07 +9.992373e+08 +3.889473e+11   
BC-072   -2.999636e+00   +3.465400e-04 +2.907955e-05 +3.088894e-03 +1.253528e-02 -8.177232e+00 +1.187551e+02 -4.939979e+04 -1.055487e+04 -1.074145e+06 -3.086164e+08 +6.456680e+10 -1.711514e+11   +1.342029e-06 -5.442084e-06 +2.765678e-04 -2.085711e-03 +2.288115e-01 -7.663603e+00 -8.360424e+02 +1.986379e+04 -8.622633e+05 -1.925414e+07 -1.780794e+09 -2.057785e+11   
BC-073   -2.999587e+00   +3.464244e-04 +2.625922e-05 +3.066057e-03 +9.707726e-03 -8.244432e+00 +1.248285e+02 -4.867023e+04 -3.620768e+04 +6.547665e+05 -2.582940e+08 +6.205514e+10 +3.045632e+10   +1.626768e-06 +2.041010e-07 +2.164116e-05 +3.172170e-03 +4.373299e-01 -2.601282e+00 -5.931640e+02 +5.843855e+03 -3.019924e+05 +6.647322e+07 -2.132288e+09 +1.344798e+11   
