# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BC-042   -9.976368e+00   +3.390839e-04 -1.180175e-05 +3.069455e-03 +1.913765e-02 -7.229553e+00 +1.486844e+02 -5.138063e+04 -1.130619e+05 -4.411494e+06 -9.847806e+08 +8.882544e+10 -2.322984e+11   +9.148574e-07 -1.435168e-05 +4.655361e-05 +1.455514e-02 +1.080661e+00 +2.715642e+00 -7.159312e+01 +1.117177e+05 +2.195285e+06 +1.475069e+08 +4.504796e+09 +9.663848e+11   
BC-063   -9.977749e+00   +3.391301e-04 +1.581806e-05 +2.909517e-03 -1.097427e-02 -7.590113e+00 +8.270423e+01 -4.689731e+04 +1.621510e+05 +1.948667e+07 -4.175712e+08 +1.413236e+11 +7.905861e+11   +5.217986e-07 -8.711158e-06 +5.196074e-05 +1.455106e-02 -4.086283e-02 +5.004221e+01 -5.358224e+03 +2.628475e+05 -2.122706e+07 +9.303631e+08 -1.095814e+10 +2.104277e+12   
BC-065   -9.976313e+00   +3.394259e-04 +1.845939e-05 +2.810073e-03 +1.173993e-02 -7.855076e+00 +1.409929e+02 -4.812912e+04 -5.682444e+03 +1.245778e+06 -3.118479e+08 +6.194954e+10 +2.298527e+11   +7.517651e-07 -1.095732e-05 +1.199280e-04 +5.794631e-03 +1.229719e-01 -7.359773e+00 -1.839987e+02 +1.745494e+04 +4.151251e+05 +1.190617e+07 +2.238908e+09 +1.681051e+11   
BC-066   -9.976607e+00   +3.394271e-04 +1.407814e-05 +2.887582e-03 +1.172149e-02 -7.925883e+00 +1.507439e+02 -4.767584e+04 +3.059124e+04 -2.228751e+06 -2.330466e+08 +4.792450e+10 +5.647607e+11   +8.017158e-07 -3.289510e-06 +9.352614e-05 +7.584129e-03 -1.208572e-01 -3.923734e+00 +3.983170e+02 -5.118063e+04 +7.870416e+06 -3.497857e+08 -1.062022e+10 -8.704093e+10   
BC-068   -9.976357e+00   +3.393376e-04 +2.031650e-05 +2.886480e-03 +1.407383e-02 -7.826802e+00 +1.221665e+02 -4.996253e+04 -1.088126e+05 -4.228698e+06 -2.851154e+08 +6.079784e+10 +6.412532e+11   +3.459102e-07 -7.883872e-06 +1.088775e-04 +1.986897e-02 +5.773172e-01 +8.816455e+00 +1.717007e+02 -2.943687e+04 +1.287486e+06 +4.125315e+07 +1.424218e+10 -8.406950e+11   
BC-069   -9.975803e+00   +3.394926e-04 +2.613780e-05 +2.778176e-03 +1.345280e-02 -8.394171e+00 +1.273280e+02 -4.943036e+04 +1.429207e+04 +2.955426e+06 -7.612835e+07 +6.677527e+10 +4.581323e+11   +5.253309e-07 -5.293624e-06 +2.062825e-04 +6.745497e-03 +2.464004e-01 +1.521764e+01 -1.063678e+02 +1.756284e+04 +3.910628e+06 -1.459462e+08 +1.260664e+10 -2.223985e+11   
BC-070   -9.976883e+00   +3.392329e-04 +1.469137e-05 +2.778015e-03 +7.165606e-03 -7.890455e+00 +1.254241e+02 -4.812013e+04 +7.595621e+03 +4.853909e+05 -2.208851e+08 +6.049155e+10 +2.530574e+11   +7.835026e-07 -1.141884e-06 +8.410378e-05 -5.736068e-04 +2.220659e-01 -6.518753e+00 -1.958004e+02 -6.359517e+02 -4.402707e+05 -2.072608e+07 +1.025222e+09 +1.249119e+11   
BC-071   -9.976253e+00   +3.397311e-04 +1.321048e-05 +2.866101e-03 +1.147728e-02 -7.978882e+00 +1.524770e+02 -4.770223e+04 -6.332581e+03 +8.107079e+05 -3.251940e+08 +6.313071e+10 +2.959038e+11   +8.251028e-07 -8.688283e-06 +6.285699e-05 +3.584495e-03 +1.797496e-01 -4.880682e+00 -4.995808e+02 +6.503674e+03 +5.691324e+05 -9.670393e+06 +2.046022e+09 +5.102832e+10   
BC-072   -9.977660e+00   +3.396460e-04 +1.500813e-05 +2.707258e-03 +4.870844e-03 -8.051373e+00 +1.203424e+02 -4.929715e+04 +1.306196e+04 -1.972544e+06 -3.162156e+08 +7.542971e+10 -2.416417e+11   +5.193966e-07 -6.471568e-06 +1.329627e-04 -4.717121e-04 +5.708717e-01 -1.859124e+01 +9.981670e+02 +6.921880e+04 +9.985109e+05 +5.771841e+07 +1.521034e+10 -2.208278e+11   
BC-073   -9.975986e+00   +3.392015e-04 +1.245990e-05 +2.871175e-03 +8.071648e-03 -7.868171e+00 +1.296735e+02 -4.798823e+04 +1.419414e+03 +6.253158e+05 -2.744400e+08 +6.379330e+10 +1.085730e+11   +6.487932e-07 -4.290531e-06 +3.008597e-05 +1.675711e-03 +2.537081e-01 -4.192097e+00 -3.510606e+02 +3.588794e+03 -1.334147e+04 -9.591857e+06 +1.494213e+08 -6.031264e+10   
