# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BS-007   +4.010160e+00   +1.495670e-07 -5.797704e-06 -1.777947e-01 -5.513037e-04 -1.310835e+00 -7.160447e+00 +9.901844e+02 +1.076813e+04 +1.321200e+08 +1.253835e+07 +1.482527e+09 -3.893276e+10   +8.604380e-07 +9.279627e-06 +1.916682e-04 +2.748868e-02 +1.952603e-01 +6.481764e+00 +7.452122e+01 -6.119903e+04 -7.321369e+05 -9.751965e+07 -4.983058e+08 -1.601170e+11   
BS-008   +3.956597e+00   +6.545809e-08 -1.109227e-05 -1.778331e-01 +1.134272e-02 -1.630592e+00 +4.183115e+00 +1.093063e+03 +5.042588e+04 +1.327333e+08 -1.761615e+06 +3.658803e+09 +8.879974e+09   +9.799638e-07 +1.047598e-05 +2.852772e-04 +2.276489e-02 +2.205653e-01 +2.322578e+00 +4.723731e+02 -5.274282e+04 +1.084352e+05 -1.168018e+08 -2.673123e+09 +2.277116e+10   
BS-009   +3.955815e+00   +4.827622e-07 -1.263559e-05 -1.708271e-01 +2.384728e-03 -3.266472e-01 +4.479133e+00 +1.008563e+03 +2.769723e+04 +1.262374e+08 +8.070195e+06 +5.048800e+08 -1.537902e+10   +1.095852e-06 +1.644579e-05 +2.532333e-04 +1.007004e-02 -3.821574e-02 -3.224104e+00 -1.418694e+01 -5.254358e+04 -5.685114e+05 -5.428141e+07 -5.464204e+08 -2.178464e+11   
BS-010   +3.963934e+00   +1.411966e-07 -6.247460e-06 -1.770284e-01 -5.017838e-03 -1.214199e+00 -4.634113e+00 +8.985117e+02 +1.344292e+04 +1.319490e+08 +2.042389e+06 +4.053973e+09 +3.084822e+10   +1.009011e-06 +1.352663e-05 -4.740056e-04 +2.561397e-02 +3.790467e-01 +5.498386e+00 +2.936679e+01 -7.405943e+04 +1.829327e+05 -9.620337e+07 -1.139891e+09 -4.833557e+10   
BS-011   +4.006185e+00   +5.052101e-08 -4.596393e-06 -1.780413e-01 -1.517675e-03 -1.654947e+00 -9.195025e+00 +9.796173e+02 +5.110236e+03 +1.341090e+08 -1.116284e+07 +3.850673e+09 +5.122587e+10   +6.216533e-07 +1.314003e-05 +6.032342e-04 +1.931365e-02 +9.357548e-01 +4.581156e-04 +3.859782e+02 -5.249907e+04 -7.342914e+05 -4.313273e+07 -2.619732e+09 -3.521323e+10   
BS-012   +4.010784e+00   +4.674607e-07 +1.164469e-05 -1.612302e-01 +2.851572e-02 -4.868896e-01 -4.853722e+00 +5.569475e+02 +4.091070e+03 +1.205373e+08 -3.327075e+07 +6.318004e+08 +2.312325e+10   +1.171574e-06 +1.247359e-05 -6.291107e-05 +1.999003e-02 -2.375900e-01 +6.346228e+00 -2.353220e+02 -7.060759e+04 +1.385618e+05 -8.509476e+07 +8.952003e+08 -8.687319e+10   
BS-013   +4.010971e+00   -6.214121e-08 +7.313488e-06 -1.797079e-01 +2.436920e-02 -2.010895e+00 -6.433699e+00 +1.030937e+03 +1.609400e+04 +1.347514e+08 -6.378902e+07 +4.539846e+09 +8.488526e+10   +1.130854e-06 -1.095117e-05 +1.206603e-05 +5.914668e-02 -2.144939e-01 +1.225003e+01 -6.794736e+02 -5.026309e+04 +6.286283e+05 -1.641519e+08 -1.776694e+08 -1.856339e+11   
BS-014   +4.008979e+00   -2.628457e-08 +1.107517e-05 -1.779718e-01 +3.294233e-02 -1.464841e+00 +4.586981e+00 +8.518989e+02 +1.884638e+04 +1.333725e+08 -4.167637e+07 +2.067727e+09 +1.715076e+10   +1.144339e-06 +3.576257e-06 +3.081154e-05 +3.809616e-02 -7.346137e-02 +4.338122e+00 -6.387075e+02 -5.645333e+04 -1.194862e+05 -1.092556e+08 -4.365580e+09 +5.342986e+10   
BS-015   +4.011161e+00   +1.046438e-07 +9.252057e-06 -1.764978e-01 +1.936326e-02 -1.299697e+00 +5.672181e-02 +6.056264e+02 -5.099965e+02 +1.320457e+08 -2.241572e+07 +5.978758e+09 +4.173283e+10   +8.085427e-07 +2.298386e-05 -3.028968e-05 -4.576638e-03 +5.022242e-01 +2.166222e+00 -3.096670e+02 -4.005504e+04 +1.027767e+06 +4.561226e+06 -1.497394e+09 +8.190853e+10   
BS-016   +4.007625e+00   +1.376985e-07 +7.565039e-06 -1.779046e-01 +2.873527e-02 -1.247132e+00 -5.902785e-01 +9.624032e+02 +2.281764e+04 +1.337647e+08 -6.139110e+07 +1.248294e+09 +3.401304e+10   +1.041592e-06 +8.782668e-06 +1.571270e-04 +3.156780e-02 -1.158026e-02 -2.025809e+00 +8.885302e+01 -6.017202e+04 +6.961722e+05 -8.919352e+07 +5.386949e+08 -4.051839e+10   
BS-017   +4.003666e+00   -6.704026e-08 +4.687894e-06 -1.781172e-01 +3.379570e-02 -1.558662e+00 -7.265112e-01 +1.060795e+03 +3.102716e+04 +1.331684e+08 -7.081243e+07 +7.103645e+09 -6.558060e+10   +1.313435e-06 +1.459166e-05 -1.397205e-04 +1.269585e-02 -3.917612e-01 +4.133444e+00 -5.086885e+02 -4.310459e+04 +5.315563e+05 -6.219457e+07 +4.621857e+08 -8.141064e+10   
BS-018   +4.007878e+00   +3.655955e-07 +1.232700e-05 -1.773585e-01 +2.396315e-02 -1.279735e+00 -4.994656e+00 +1.286032e+03 +5.174878e+03 +1.329646e+08 -1.065709e+07 +3.620292e+09 +2.406440e+11   +1.155670e-06 +2.202432e-05 +1.281152e-04 +8.076486e-03 +1.748744e-01 +7.122255e+00 +1.620351e+02 -6.748636e+04 +2.580762e+05 -6.681930e+07 +1.646865e+09 +5.134535e+09   
BS-019   +4.011755e+00   +1.441399e-07 +1.336561e-05 -1.783604e-01 +3.375750e-02 -1.273445e+00 -1.722246e+00 +1.142118e+03 +4.632220e+03 +1.348551e+08 -8.414096e+07 +2.564855e+09 -3.105668e+10   +9.696160e-07 +4.681599e-06 +1.287959e-04 +3.368194e-02 +1.151474e-01 +2.921933e+00 +7.796159e-01 -6.193464e+04 -7.636506e+04 -8.435545e+07 +1.383506e+09 +2.016895e+10   
