# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BS-007   +4.992827e+01   +1.692634e-07 -3.682419e-06 -1.435080e-01 -3.012556e-04 +8.990237e-01 -4.038666e+00 +7.279703e+02 +6.873625e+03 +1.082061e+08 +3.969374e+06 -1.762199e+09 +5.576808e+09   +9.580879e-08 +1.276025e-05 +5.795731e-05 +5.412296e-03 +3.251392e-02 +6.247314e-01 +7.046481e+01 -3.629381e+04 -1.043633e+04 -5.586240e+06 -5.217042e+08 +3.048952e+10   
BS-008   +4.986882e+01   +1.880442e-07 -1.087782e-05 -1.435733e-01 +2.911424e-03 +7.818870e-01 -8.760221e-01 +5.507006e+02 +2.883363e+04 +1.081621e+08 +1.252525e+07 -1.258932e+09 +7.161473e+08   +6.044043e-08 +9.383799e-06 +1.688393e-04 +1.022892e-02 +1.198879e-01 +2.319654e-01 +3.168507e+02 -3.234394e+04 -3.000757e+05 -1.159127e+07 -6.397140e+08 -2.811424e+07   
BS-009   +4.987653e+01   +2.117361e-07 -1.084484e-05 -1.431603e-01 +1.159118e-03 +9.954095e-01 -1.252465e+00 +6.523479e+02 +2.855149e+04 +1.077762e+08 -1.540505e+06 -1.402941e+09 +4.938730e+09   +1.063471e-07 +1.135484e-05 +1.071879e-04 +1.025451e-02 +6.293329e-02 +1.798449e+00 +1.239267e+02 -4.164133e+04 +1.568523e+05 -1.813831e+07 -3.874941e+08 +4.409437e+10   
BS-010   +4.988789e+01   +1.866718e-07 -6.614750e-06 -1.435509e-01 -1.566408e-04 +9.078339e-01 -3.253343e+00 +6.986904e+02 +1.743482e+04 +1.080939e+08 +4.706314e+05 -1.707318e+09 +3.601235e+10   +1.104808e-07 +1.443524e-05 -1.196895e-05 +7.629022e-03 +5.270726e-02 -5.241025e-01 +2.728947e+01 -4.590840e+04 +1.189683e+05 -1.514968e+07 -2.320836e+08 -1.549935e+10   
BS-011   +4.998720e+01   +1.707137e-07 -3.933341e-06 -1.438243e-01 -1.186703e-03 +7.551647e-01 -4.022764e+00 +5.999488e+02 +4.555408e+03 +1.092215e+08 -2.754869e+06 -1.695698e+09 +2.724393e+10   +2.513053e-08 +1.170843e-05 +2.830197e-04 +5.341938e-03 +1.616207e-01 +7.728204e-01 +3.615650e+02 -3.102908e+04 -3.460490e+05 -1.208374e+07 -4.226530e+08 +5.453834e+10   
BS-012   +5.000246e+01   +1.916256e-07 -2.878810e-06 -1.430361e-01 +3.847421e-03 +8.709583e-01 -2.410467e+00 +5.733272e+02 +9.092877e+03 +1.080423e+08 -6.248753e+06 -1.734176e+09 +1.231599e+10   +1.751904e-07 +1.361693e-05 -1.213136e-04 +6.859703e-03 -7.222109e-02 -8.863436e-01 -1.835863e+02 -4.147054e+04 +5.319746e+05 -1.911730e+07 +4.865601e+08 +6.927563e+09   
BS-013   +4.998817e+01   +1.492373e-07 -5.127381e-06 -1.436977e-01 +1.516006e-03 +6.778984e-01 -4.308974e+00 +5.573771e+02 +1.444504e+04 +1.088901e+08 -1.625732e+06 -1.855482e+09 +1.339459e+10   +1.710512e-07 +1.197500e-05 -6.285555e-05 +6.716483e-03 -1.219442e-01 +1.129931e+00 -3.694598e+02 -4.272877e+04 +8.538838e+04 -1.305512e+07 +3.039337e+08 -2.651463e+10   
BS-014   +4.999104e+01   +1.842144e-07 -3.286987e-06 -1.434556e-01 +4.824583e-03 +8.733541e-01 -9.913603e-01 +6.737001e+02 +8.877597e+03 +1.088685e+08 -5.162241e+06 -1.500344e+09 +3.089624e+10   +1.827547e-07 +1.127920e-05 -5.622462e-05 +1.105636e-02 -6.668671e-02 +8.526872e-01 -3.191702e+02 -4.120490e+04 +2.064878e+05 -1.893097e+07 +2.463641e+07 +1.293917e+10   
BS-015   +4.998943e+01   +2.026632e-07 -5.312239e-08 -1.435741e-01 +4.628558e-03 +8.774399e-01 -4.187855e-01 +5.691457e+02 -2.622810e+03 +1.090334e+08 -1.022395e+07 -1.925079e+09 +4.053297e+09   +1.340248e-07 +1.231750e-05 -8.425655e-05 +7.120235e-03 -4.438636e-02 +7.693979e-03 -1.940163e+02 -4.042837e+04 +5.411902e+05 -1.480664e+07 -1.681813e+08 +2.415983e+10   
BS-016   +4.999215e+01   +1.929693e-07 -5.477836e-06 -1.436739e-01 +4.416817e-03 +8.357174e-01 -1.176522e+00 +6.125824e+02 +1.695160e+04 +1.089255e+08 -8.343568e+06 -1.699887e+09 +1.521650e+10   +1.116893e-07 +1.294415e-05 +4.775782e-05 +8.068193e-03 -1.095810e-02 +5.584399e-01 +1.726154e+01 -4.285607e+04 +8.977241e+04 -1.894220e+07 -2.315724e+08 +7.799641e+09   
