# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
BS-007   +6.001212e+00   +1.790465e-07 -5.063277e-06 -1.646655e-01 -9.350325e-04 -5.059246e-01 -3.012362e+00 +8.756644e+02 +2.112428e+03 +1.222115e+08 -1.139408e+07 +4.144704e+08 +4.892312e+10   +5.742583e-07 +1.013305e-05 +1.280640e-04 +1.880502e-02 +1.611205e-01 +2.104660e+00 +8.065424e+01 -4.503237e+04 -1.177644e+05 -6.056248e+07 -8.900864e+08 +4.548545e+10   
BS-008   +5.948472e+00   +1.100596e-07 -1.094428e-05 -1.646612e-01 +8.794761e-03 -7.535066e-01 -1.305005e-01 +8.881461e+02 +3.551339e+04 +1.228712e+08 -8.780821e+06 +1.077638e+09 +4.719288e+10   +6.583055e-07 +9.659553e-06 +2.732824e-04 +1.963682e-02 +2.762291e-01 +5.551696e+00 +5.930141e+02 -3.976688e+04 -1.127432e+05 -6.066136e+07 -1.856848e+09 +9.176763e+10   
BS-009   +5.947829e+00   +4.233015e-07 -1.148176e-05 -1.600599e-01 +2.317755e-03 +2.245962e-01 +3.688719e-01 +8.997194e+02 +3.583499e+04 +1.188558e+08 +1.797589e+07 -3.783093e+08 -3.211076e+10   +7.311548e-07 +1.422235e-05 +1.529483e-04 +9.966233e-03 +4.421585e-02 -2.465214e+00 +1.598524e+02 -4.839292e+04 -2.621891e+05 +3.973058e+06 -1.192115e+09 +9.109588e+10   
BS-010   +5.955863e+00   +1.740386e-07 -5.902342e-06 -1.641061e-01 -2.285022e-03 -4.342455e-01 -4.153501e+00 +8.934285e+02 +1.963479e+04 +1.220356e+08 -1.228890e+07 -2.874428e+08 +4.243853e+10   +6.754373e-07 +1.345743e-05 -3.505925e-04 +1.673071e-02 +2.348264e-01 -5.248393e+00 -2.601138e+02 -6.957119e+04 -5.807261e+05 -8.970181e+07 -4.271368e+09 -4.733264e+10   
BS-011   +6.001077e+00   +8.605137e-08 -4.478704e-06 -1.649124e-01 -3.193672e-03 -7.739442e-01 -6.394589e+00 +7.105173e+02 -5.018494e+03 +1.232947e+08 -1.048188e+07 +1.975715e+09 +5.160322e+10   +4.147892e-07 +1.222374e-05 +4.918610e-04 +1.429299e-02 +7.054472e-01 +5.387298e-01 +4.184331e+02 -3.576798e+04 -1.556804e+05 -4.098369e+07 -1.483861e+09 +7.349552e+10   
BS-012   +6.006202e+00   +3.504679e-07 +6.053231e-06 -1.542568e-01 +1.866624e-02 +7.147004e-02 +3.538569e-01 +6.710194e+02 +8.213785e+03 +1.158547e+08 -6.385152e+06 +2.140349e+09 -5.300989e+09   +8.034445e-07 +1.262938e-05 -9.430370e-05 +1.572741e-02 -1.495070e-01 +2.643719e+00 -3.377161e+02 -4.834787e+04 +2.156314e+05 -3.213971e+07 -6.929158e+08 -2.095349e+10   
BS-013   +6.005377e+00   +2.269133e-08 +2.812112e-06 -1.659647e-01 +1.646587e-02 -9.785625e-01 -5.332112e+00 +8.189882e+02 +1.900607e+04 +1.239255e+08 -2.567872e+07 +2.167491e+09 +5.684849e+10   +7.789289e-07 -1.667296e-06 +2.696793e-06 +3.824914e-02 -1.104415e-01 +1.067287e+01 -3.583780e+02 -4.781846e+04 +5.389770e+05 -7.364417e+07 +8.709263e+08 +7.559737e+09   
BS-014   +6.003747e+00   +7.096691e-08 +5.866565e-06 -1.647332e-01 +2.277613e-02 -5.251774e-01 +9.213751e-01 +8.530394e+02 +1.479079e+04 +1.233091e+08 -5.654319e+07 +3.774073e+09 +2.259306e+10   +7.864728e-07 +6.502821e-06 +1.835722e-06 +2.768942e-02 -3.231220e-02 +4.716048e-01 -3.485182e+02 -5.062260e+04 +2.956380e+05 -6.655783e+07 -7.616827e+08 +3.872278e+10   
BS-015   +6.006329e+00   +1.532351e-07 +5.731274e-06 -1.639289e-01 +1.432875e-02 -4.899126e-01 -1.325154e+00 +5.843106e+02 -2.857929e+03 +1.227176e+08 -4.113166e+07 -4.113404e+07 +1.635837e+10   +5.597594e-07 +1.876203e-05 -2.216995e-05 -2.843416e-04 +2.729581e-01 -1.794800e+00 -2.245172e+02 -3.933461e+04 +6.618305e+05 -6.704040e+06 -2.631506e+09 +1.328046e+11   
BS-016   +6.003345e+00   +1.597169e-07 +2.682161e-06 -1.648439e-01 +1.816854e-02 -5.036182e-01 -1.720987e+00 +9.073923e+02 +1.928447e+04 +1.229241e+08 -3.985605e+07 +1.817270e+09 -3.239319e+10   +7.106803e-07 +1.009503e-05 +1.319034e-04 +2.255581e-02 +1.947774e-02 +2.612350e+00 +2.540141e+02 -4.490991e+04 +1.961711e+05 -8.213586e+07 +3.942499e+08 +1.208315e+11   
BS-017   +5.998692e+00   +4.584303e-08 +1.058621e-06 -1.650650e-01 +2.292421e-02 -6.958529e-01 -4.021838e+00 +8.421366e+02 +3.049975e+04 +1.232411e+08 -1.909216e+07 +1.236293e+09 +1.087140e+09   +9.073870e-07 +1.117093e-05 -1.599980e-04 +1.230222e-02 -2.853367e-01 +1.416644e+00 -4.083268e+02 -4.736801e+04 +4.125343e+05 -6.525019e+07 +2.029859e+09 +2.372329e+10   
BS-018   +6.003533e+00   +3.035636e-07 +7.597846e-06 -1.644849e-01 +1.658668e-02 -4.909789e-01 -3.042129e+00 +1.138938e+03 -1.890525e+03 +1.230822e+08 -2.419034e+07 +1.277166e+09 +4.225865e+10   +7.760319e-07 +1.777588e-05 +7.790966e-05 +9.385832e-03 +1.240899e-01 +8.379009e-01 +9.545478e+01 -5.744604e+04 +4.969730e+05 -8.837491e+07 -8.636525e+08 +1.451562e+10   
BS-019   +6.006948e+00   +1.719605e-07 +7.285989e-06 -1.650849e-01 +2.242075e-02 -5.011130e-01 -1.985070e+00 +8.895759e+02 +1.222417e+04 +1.237584e+08 -4.178714e+07 +2.835784e+09 -5.251937e+09   +6.600262e-07 +5.979914e-06 +8.966961e-05 +2.591564e-02 +7.219761e-02 +9.145539e-01 -1.307420e+02 -5.771105e+04 +3.271961e+05 -6.223189e+07 -1.276721e+09 +1.390006e+11   
BS-020   +6.007931e+00   +1.729536e-07 +4.984105e-06 -1.649103e-01 +1.861531e-02 -5.831059e-01 -3.490911e+00 +9.402794e+02 +1.090496e+04 +1.233024e+08 +1.997290e+06 +1.006418e+09 -1.400370e+10   +6.774802e-07 +1.375130e-05 +1.760248e-04 +8.414482e-03 +3.001501e-02 +1.554309e+00 -1.923652e+02 -4.466682e+04 +1.159831e+05 -5.358602e+07 -6.657435e+08 -5.620321e+10   
BS-021   +6.007872e+00   +5.369302e-08 +5.761359e-06 -1.653294e-01 +2.528644e-02 -7.097493e-01 +2.772581e-01 +9.562765e+02 +1.147445e+04 +1.231757e+08 -5.235829e+07 +1.158522e+09 +1.507516e+10   +6.793901e-07 +5.942890e-06 +1.187938e-04 +2.680813e-02 +9.639258e-02 +2.430248e+00 -3.694381e+01 -4.362407e+04 +6.050180e+05 -5.207240e+07 +1.135956e+09 +1.455169e+11   
BS-022   +6.007887e+00   +1.587113e-07 +5.080577e-06 -1.651030e-01 +8.993982e-03 -5.627504e-01 -2.936410e+00 +9.001190e+02 -1.854094e+04 +1.228069e+08 -4.048039e+07 +1.103440e+09 -1.052797e+11   +8.737268e-07 +6.330831e-06 +2.399418e-04 +2.416357e-02 -4.154377e-01 +3.727489e+00 +3.687255e+02 -4.665366e+04 -4.374844e+05 -1.109939e+08 -4.424725e+08 -7.749284e+10   
BS-023   +5.999058e+00   +1.076294e-07 +3.427798e-06 -1.660555e-01 +1.035318e-02 -8.004482e-01 -4.657983e+00 +9.791302e+02 +7.742102e+03 +1.236562e+08 -2.065796e+07 +2.742756e+09 +1.073400e+10   +6.364706e-07 +1.767703e-06 +8.256290e-05 +2.269025e-02 +8.604583e-02 +4.220228e+00 -1.933262e+02 -1.758578e+04 +5.618187e+05 -3.915266e+07 -7.290716e+08 +6.577893e+10   
BS-024   +6.005494e+00   +3.752584e-07 -1.029474e-05 -1.650997e-01 +1.185479e-02 -5.239716e-01 -2.863743e+00 +7.339135e+02 +3.671756e+04 +1.230054e+08 +5.926918e+06 +2.366620e+08 -1.813573e+09   +3.455536e-07 +1.026086e-05 +4.953504e-04 +1.957769e-02 +1.182426e+00 -1.482925e+00 +2.839642e+02 -5.161359e+04 -6.590452e+05 -7.104686e+07 -5.287040e+09 +6.449186e+10   
BS-025   +5.997426e+00   +5.532687e-08 +5.455787e-06 -1.649010e-01 +2.265995e-02 -7.599619e-01 -4.258390e+00 +8.179647e+02 +2.320329e+04 +1.223270e+08 -2.343725e+07 +1.149671e+09 +2.124872e+09   +7.211104e-07 +1.494925e-05 -1.143061e-04 +1.181740e-02 -5.796440e-02 +7.660688e-01 -2.913920e+02 -5.192136e+04 +4.866176e+05 -3.269723e+07 -2.717641e+08 -4.524208e+10   
