Corrente Gradiente_Integrado Erro_Gradiente_Integrado
Ampere T T
0 0 0
5 -0.12936 0
15 -0.31744 0
25 -0.51303 0
35 -0.71252 0
45 -0.91424 0
55 -1.1174 0
65 -1.321 0
75 -1.525 0
85 -1.7291 0
95 -1.9328 0
105 -2.1363 0
115 -2.3395 0
125 -2.5415 0
135 -2.7428 0
145 -2.9434 0
155 -3.143 0
165 -3.3415 0
175 -3.5382 0
185 -3.7327 0
195 -3.9245 0
205 -4.1121 0
215 -4.2928 0
225 -4.4634 0
