Corrente Gradiente_Integrado Erro_Gradiente_Integrado
Ampere T T
0 0 0
5 0.12964 0
15 0.31783 0
25 0.51356 0
35 0.71313 0
45 0.91492 0
55 1.118 0
65 1.3217 0
75 1.5256 0
85 1.7299 0
95 1.9336 0
105 2.1371 0
115 2.3403 0
125 2.5423 0
135 2.7438 0
145 2.9444 0
155 3.144 0
165 3.3421 0
175 3.5388 0
185 3.7333 0
195 3.9251 0
205 4.1128 0
215 4.2933 0
225 4.4635 0
