Corrente Gradiente_Integrado Erro_Gradiente_Integrado
Ampere T T
0 0 0
5 0.1416 0
9 0.21421 0
13 0.2888 0
17 0.36426 0
21 0.44089 0
25 0.51814 0
30 0.61602 0
35 0.71478 0
40 0.81424 0
45 0.91441 0
55 1.1161 0
65 1.3191 0
75 1.5227 0
85 1.7266 0
95 1.9305 0
105 2.1343 0
115 2.3376 0
125 2.5397 0
135 2.7413 0
145 2.9415 0
155 3.1403 0
165 3.3374 0
175 3.5329 0
185 3.7259 0
195 3.9166 0
205 4.1035 0
215 4.2855 0
225 4.4612 0
