Corrente Gradiente_Integrado Erro_Gradiente_Integrado
Ampere T T
0 0 0
5 0.13078 0
15 0.31927 0
25 0.51508 0
35 0.71469 0
45 0.91653 0
55 1.1198 0
65 1.3238 0
75 1.528 0
85 1.7324 0
95 1.9367 0
105 2.1405 0
115 2.344 0
125 2.5465 0
135 2.7481 0
145 2.9491 0
155 3.1487 0
165 3.3474 0
175 3.5438 0
185 3.7389 0
195 3.9307 0
205 4.1189 0
215 4.3005 0
225 4.4727 0
