Corrente Gradiente_Integrado Erro_Gradiente_Integrado
Ampere T T
0 0 0
5 0.1269 0
9 0.20158 0
13 0.27662 0
15 0.31475 0
17 0.3533 0
21 0.43194 0
25 0.51144 0
30 0.61149 0
35 0.712 0
40 0.81307 0
45 0.91453 0
55 1.1183 0
65 1.3223 0
75 1.5265 0
85 1.7305 0
95 1.934 0
105 2.1369 0
115 2.3394 0
125 2.5407 0
135 2.7412 0
145 2.9409 0
155 3.1395 0
