Corrente Gradiente_Integrado Erro_Gradiente_Integrado
Ampere T T
0 0 0
5 -0.11231 0
9 -0.1919 0
13 -0.27248 0
17 -0.35338 0
21 -0.43467 0
25 -0.51626 0
30 -0.61874 0
35 -0.72134 0
40 -0.82419 0
45 -0.92718 0
55 -1.1333 0
65 -1.3392 0
75 -1.545 0
85 -1.7507 0
95 -1.9558 0
105 -2.1605 0
115 -2.365 0
125 -2.5689 0
135 -2.7724 0
145 -2.9758 0
155 -3.1787 0
165 -3.3808 0
175 -3.5824 0
185 -3.7823 0
195 -3.9813 0
205 -4.1777 0
215 -4.3692 0
225 -4.5508 0
