# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q14-002   +1.099985e+02   -1.063844e-07 +3.577462e-02 +6.926455e-04 +3.235950e-02 +2.798518e-01 -6.503078e+02 +2.764652e+03 -1.114984e+05 -9.276336e+06 +1.282724e+11 -8.566024e+10 +7.333554e+12 +5.753532e+14 -2.698326e+18 +1.137310e+18   -5.172433e-07 -2.499694e-05 +4.197550e-04 +1.593629e-03 -3.454632e-01 +5.756904e+01 +1.339891e+03 +5.355108e+04 -3.316738e+06 -6.752048e+08 -5.544622e+10 +9.875616e+11 +3.654189e+14 -4.417472e+16 +1.343018e+18   
Q14-004   +1.099963e+02   -1.091241e-07 +3.578900e-02 +7.485377e-04 +1.506882e-02 +1.762741e-01 -6.163650e+02 -3.267955e+02 -3.605588e+04 -4.474688e+06 +1.285241e+11 -1.648001e+10 +1.868216e+12 +1.848296e+14 -2.724840e+18 -7.043417e+16   -6.763862e-08 -3.538474e-05 +4.179923e-04 -8.326870e-03 -4.345303e-01 +3.804739e+01 -1.201312e+03 -9.099779e+04 +3.752172e+06 -8.694742e+08 +2.982747e+10 +5.818370e+12 -6.073038e+13 -2.635869e+16 -5.751228e+17   
Q14-005   +1.099965e+02   +2.204696e-07 +3.580521e-02 +9.066519e-04 +1.584365e-02 +7.064908e-01 -6.787761e+02 +7.867847e+02 -5.736020e+04 +3.211961e+06 +1.288560e+11 -3.725810e+10 +2.463120e+12 -1.288258e+13 -2.751091e+18 -4.986125e+17   -4.597926e-08 -4.610741e-05 +2.411868e-04 -7.702495e-03 -3.004937e-01 +3.406193e+01 +1.692353e+03 -1.442979e+05 +9.448410e+06 -9.029183e+08 -6.879445e+10 +4.930101e+12 -3.985378e+13 -3.906598e+16 +9.363962e+17   
Q14-006   +1.099959e+02   -1.451621e-07 +3.582467e-02 -2.318982e-05 +9.937434e-03 -3.885308e-01 -6.520397e+02 +2.636672e+03 -3.927961e+04 +7.766233e+06 +1.286108e+11 -4.846854e+10 +2.282660e+12 +5.597610e+13 -2.740542e+18 +2.180334e+17   -1.451272e-07 -3.179600e-05 +1.010159e-04 -1.139590e-02 -2.594101e-01 +2.287734e+01 +2.386937e+02 -8.641165e+04 -1.191583e+06 -4.392454e+08 -2.794230e+10 +4.689095e+12 +2.696502e+14 -2.754968e+16 -6.735912e+17   
Q14-007   +1.099962e+02   +1.696489e-07 +3.579851e-02 +1.146602e-03 +2.354240e-02 +5.258315e-01 -6.659525e+02 -5.275247e+02 +6.899577e+04 -1.512573e+06 +1.281812e+11 -4.592334e+10 +2.618454e+12 -4.927371e+13 -2.724904e+18 +1.104834e+18   +1.056006e-07 -3.082446e-05 -2.015504e-04 -5.328725e-03 -3.173639e-01 +3.741318e+01 +1.479443e+03 -1.608190e+05 +3.790645e+06 -2.948045e+08 -3.538589e+10 +6.990661e+12 -2.391565e+13 -3.256440e+16 +7.883429e+17   
Q14-008   +1.099964e+02   +3.442991e-08 +3.580757e-02 +6.224509e-04 +1.801794e-02 -6.063184e-01 -6.640696e+02 -2.871799e+02 -2.022051e+04 +2.950793e+06 +1.282077e+11 +2.419495e+09 +3.913259e+11 +1.856378e+13 -2.720493e+18 -4.188570e+17   -3.037372e-07 -1.859408e-05 +4.250380e-04 -3.326498e-03 +5.247384e-02 +3.870247e+01 -1.659050e+03 -9.813848e+04 -8.650745e+06 -4.874994e+08 +3.644715e+10 +5.123681e+12 +2.938043e+14 -3.747931e+16 -6.311788e+17   
Q14-009   +1.099962e+02   -2.597710e-07 +3.581323e-02 -2.256438e-06 +2.548826e-02 +4.371028e-01 -6.224036e+02 +1.906996e+03 -1.184545e+05 -2.394979e+06 +1.280746e+11 -1.725293e+10 +3.111969e+12 +1.684108e+14 -2.729005e+18 -2.010440e+17   -4.911441e-08 -1.736982e-05 -1.325015e-04 -8.083757e-03 +3.266213e-01 +3.425871e+01 -1.186155e+02 -4.967543e+04 -2.572385e+06 -2.244539e+08 -2.165248e+09 +4.856353e+12 +6.925928e+13 -4.410301e+16 -4.804647e+17   
Q14-010   +1.099964e+02   +1.173497e-09 +3.579964e-02 +9.485801e-04 +3.921854e-02 +2.430020e-02 -6.198575e+02 -7.716751e+02 -6.562139e+04 -9.182955e+05 +1.281163e+11 -5.916743e+09 +2.464872e+12 +7.373184e+13 -2.716484e+18 -1.079843e+18   -1.536109e-07 -2.410293e-05 +5.639450e-04 -1.540302e-02 -5.504400e-01 +1.951453e+01 -1.553932e+03 -4.545203e+04 +1.673537e+06 -5.860996e+06 +1.439258e+10 +5.969070e+12 -1.444559e+13 -5.892776e+16 +4.146318e+17   
Q14-011   +1.099963e+02   -5.913727e-08 +3.580370e-02 +6.908555e-04 +1.418053e-02 +1.646314e-01 -6.360803e+02 +9.542676e+01 +7.638561e+03 -8.551367e+05 +1.277947e+11 -2.055769e+10 +3.380285e+12 +6.983818e+13 -2.700401e+18 +1.530085e+17   -2.507830e-09 -2.465098e-05 +2.620080e-04 -6.897222e-03 -7.037579e-01 +1.689085e+01 -5.141777e+02 -8.643813e+04 +6.747102e+06 +1.129993e+08 +2.583808e+10 +5.407967e+12 -1.241655e+14 -5.692001e+16 +8.847549e+16   
Q14-012   +1.099972e+02   +8.483092e-08 +3.579940e-02 +9.798295e-04 +2.131641e-02 +6.494046e-01 -6.278067e+02 +7.381331e+02 -3.703809e+04 -1.562203e+06 +1.277083e+11 -3.867888e+10 +2.208373e+12 +3.959362e+13 -2.712986e+18 +1.123730e+18   -1.061118e-07 -3.065360e-05 +3.304748e-04 -1.161128e-02 -4.796660e-01 +5.065605e+01 -6.381325e+02 -7.746615e+04 -7.250301e+05 -1.084710e+09 +2.642785e+10 +4.609843e+12 +3.877920e+13 -2.453063e+16 +2.567692e+17   
