# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q14-002   +9.998000e+00   -3.676859e-07 +3.691560e-02 +1.566494e-03 +3.372609e-02 +6.931364e-01 -6.373497e+02 -3.501188e+02 +6.921185e+05 +1.184256e+07 +1.283922e+11 +4.147044e+10 -2.496397e+13 -2.722231e+15 -2.768974e+18 +1.893494e+18   -9.622154e-07 -2.722230e-05 +7.082871e-04 -2.969544e-03 -1.866440e-01 -5.345598e+01 -3.077781e+03 +1.394990e+05 +2.182579e+07 -6.430695e+09 -2.711850e+10 +1.462333e+13 +1.916455e+15 -2.813117e+17 +1.457002e+19   
Q14-004   +9.995550e+00   -7.320327e-07 +3.697701e-02 +9.540452e-04 +8.448756e-03 +8.390786e-01 -5.693462e+02 +3.783513e+02 -9.193445e+04 -1.599265e+07 +1.299530e+11 +1.285090e+11 -1.930940e+12 -1.058169e+15 -2.779408e+18 -2.876908e+18   -1.289011e-07 -3.607093e-05 -3.489603e-04 -8.451731e-03 +1.550567e-01 +4.661679e+01 +4.436983e+03 -4.500558e+05 +2.626662e+07 +2.927001e+08 +1.095650e+11 -5.534089e+12 -2.031887e+14 +3.590799e+16 +1.869630e+18   
Q14-005   +9.995550e+00   -4.848718e-07 +3.706585e-02 +2.515223e-04 -5.153802e-03 +6.336051e-01 -6.237386e+02 +2.647310e+02 -8.433198e+04 +7.286045e+06 +1.322792e+11 -1.105375e+11 +5.679905e+12 +1.074284e+14 -2.811794e+18 -1.940184e+18   -3.136890e-07 -4.757831e-05 +3.164888e-04 -5.764425e-03 -8.469819e-01 +1.031700e+01 +2.308615e+03 -1.595472e+05 +5.641948e+06 -1.975463e+09 -1.574477e+10 +2.039860e+12 +5.886439e+14 -3.208727e+16 +2.255538e+18   
Q14-006   +9.995500e+00   -6.055371e-07 +3.722926e-02 +5.243268e-04 +3.256247e-03 +1.436034e-01 -5.700691e+02 +3.182444e+02 +2.487597e+05 +1.568364e+07 +1.330690e+11 +8.591420e+10 +1.412705e+13 +7.418679e+14 -2.777165e+18 +1.259767e+18   -5.263063e-07 -3.483434e-05 +4.175952e-04 -1.813460e-03 -9.007525e-01 +7.006557e+01 -1.121917e+03 -2.811131e+05 +2.885510e+06 -2.605924e+08 +3.327717e+10 -1.312772e+13 +7.691667e+14 -9.021795e+16 -3.603232e+18   
Q14-007   +9.995550e+00   -7.213691e-07 +3.696441e-02 -5.731883e-05 +1.634725e-02 +1.227353e-01 -5.856445e+02 -1.422191e+03 +2.098756e+05 +3.017253e+07 +1.311925e+11 -1.455390e+11 -1.157955e+13 -1.166203e+14 -2.854459e+18 -2.764220e+17   -9.194573e-08 -3.360083e-05 -2.836049e-04 +1.674139e-03 -1.635281e-01 +6.385780e+01 +2.976201e+03 -7.751059e+04 +1.510042e+07 +8.027829e+07 +2.099913e+10 +5.766129e+12 +9.661961e+14 -2.416442e+16 +3.223083e+18   
Q14-008   +9.995450e+00   -4.566955e-07 +3.702770e-02 +9.631137e-04 +7.715034e-03 -3.314111e-01 -6.101528e+02 +2.742291e+02 +3.785059e+05 +1.745076e+07 +1.318657e+11 -1.152059e+09 +6.800451e+12 -7.090788e+14 -2.713686e+18 -7.798693e+17   -4.365877e-07 -2.134401e-05 +6.550551e-05 +2.721306e-03 +5.940417e-01 +8.557804e+01 -1.748391e+03 -3.770837e+05 +1.375036e+07 -1.265272e+09 +2.807643e+11 +1.008892e+13 +1.028327e+15 -1.552359e+17 +5.447760e+18   
Q14-009   +9.995100e+00   -5.578069e-07 +3.699857e-02 +1.059488e-03 +6.387818e-03 +1.031366e+00 -5.266181e+02 -4.075692e+02 -1.013320e+05 +5.285184e+05 +1.304528e+11 +6.872219e+10 +5.249302e+12 +4.155786e+13 -2.794915e+18 -1.075721e+18   -5.876184e-07 -2.135119e-05 +8.173491e-04 -1.449139e-03 -3.261630e-01 +3.594246e+01 -8.787698e+02 +2.432902e+03 -4.947154e+06 -1.942358e+08 -1.280344e+10 +4.957174e+12 +7.325861e+13 +1.912178e+16 +4.779583e+17   
Q14-010   +9.995500e+00   -6.106887e-07 +3.698731e-02 +1.162693e-03 +4.775362e-02 -1.025793e-01 -5.434009e+02 -3.015880e+02 -1.374973e+05 +1.867054e+07 +1.307263e+11 +5.558660e+10 +2.532143e+12 +6.171388e+14 -2.749931e+18 +2.785980e+18   -3.511125e-07 -2.624303e-05 +3.644729e-04 -1.768023e-02 -5.827586e-01 +2.084294e+01 -3.271690e+03 +2.694920e+03 +1.001947e+07 +1.176963e+08 -8.539901e+10 -1.681676e+12 +6.024879e+14 -6.601089e+16 -4.010967e+18   
Q14-011   +9.995500e+00   -8.432127e-07 +3.700792e-02 -8.298479e-05 +5.529792e-03 +5.350243e-01 -5.788544e+02 +2.515505e+03 -8.461045e+04 +8.274012e+06 +1.280065e+11 +1.741741e+11 +3.756881e+11 +3.647617e+14 -2.751403e+18 +4.474601e+18   -2.686537e-07 -2.576877e-05 +3.342153e-04 +1.523567e-03 -9.322324e-01 -1.221469e+01 -4.461675e+02 +3.682136e+05 -1.016848e+07 -9.381892e+08 -1.035753e+11 +2.326762e+13 +2.074552e+14 -4.485144e+16 -3.975462e+18   
Q14-012   +9.996050e+00   -6.377336e-07 +3.697428e-02 +6.662442e-04 +1.248197e-02 +2.570483e-01 -5.680676e+02 +5.821795e+03 +1.714715e+05 +1.903027e+07 +1.315491e+11 +1.122219e+11 +1.574457e+13 +9.283597e+14 -2.686646e+18 +3.919055e+17   -3.652469e-08 -3.035330e-05 -5.885541e-04 -1.293650e-02 -2.713098e-01 +6.384895e+01 +3.370404e+03 -2.859367e+05 +4.925852e+05 +2.561916e+09 +3.390161e+10 -1.843139e+13 +1.763705e+15 +7.057591e+16 -4.157280e+18   
Q14-013   +9.995300e+00   -9.390338e-07 +3.704031e-02 -2.685407e-04 +7.824435e-03 +4.133739e-01 -5.705856e+02 +2.089151e+03 -1.424000e+05 +5.714953e+06 +1.299455e+11 +3.523769e+10 +6.930510e+12 +5.987168e+14 -2.758420e+18 -2.980450e+17   -5.687545e-07 -3.129137e-05 +9.419073e-04 -9.397365e-03 -1.247887e+00 +9.879942e+01 -4.995425e+03 -1.635203e+05 +1.687407e+07 -3.980763e+09 +1.639327e+11 +1.991562e+12 -1.199404e+15 +1.994116e+17 -6.357770e+18   
Q14-014   +9.995950e+00   -3.972289e-07 +3.695784e-02 +1.428055e-03 +2.741899e-02 +6.522819e-01 -5.839216e+02 -2.003680e+03 -1.228836e+05 -9.751608e+06 +1.306282e+11 -6.802048e+09 +4.861717e+12 -5.624754e+14 -2.797315e+18 +8.985892e+17   -7.517075e-07 -5.342899e-06 +3.195406e-04 -9.324843e-03 -6.394983e-01 +2.088118e+01 +5.989063e+02 -1.870038e+05 -1.232554e+07 -9.839926e+08 +1.086924e+10 -3.035947e+12 +7.652367e+14 -1.988689e+16 -8.804792e+17   
