# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q14-002   +6.999570e+01   -1.910983e-07 +3.587870e-02 +5.624524e-04 +3.075272e-02 -1.525919e-02 -6.309830e+02 +2.484111e+03 -8.918776e+04 -3.120982e+06 +1.294238e+11 -4.479648e+10 +5.855293e+12 +3.813149e+14 -2.666535e+18 +2.655216e+18   -5.077210e-07 -2.509387e-05 +3.543651e-04 +1.644757e-03 -1.795177e-01 +3.565855e+01 +1.294442e+03 +1.900471e+04 +7.822583e+05 -7.916446e+08 -1.704576e+10 +2.340438e+12 +4.341642e+14 -2.567573e+16 +3.717281e+18   
Q14-004   +6.999370e+01   -8.341631e-08 +3.592903e-02 +9.560613e-04 +1.577035e-02 +2.708179e-01 -6.020805e+02 -8.117372e+02 -5.228863e+04 -2.032613e+06 +1.288635e+11 -2.849515e+10 +1.578865e+12 +1.398614e+14 -2.740079e+18 -4.269360e+17   -2.954419e-08 -3.542217e-05 +2.558850e-04 -7.033443e-03 -3.030470e-01 +3.755187e+01 -7.032560e+02 -9.473380e+04 +4.281492e+06 -8.183709e+08 +3.588500e+10 +3.797017e+12 -8.338146e+13 -1.736462e+16 -7.689042e+17   
Q14-005   +6.999410e+01   +1.948709e-07 +3.594493e-02 +9.181698e-04 +1.483124e-02 +7.766462e-01 -6.654565e+02 +6.846670e+02 -5.539043e+04 +4.850040e+06 +1.294941e+11 -2.420844e+10 +3.068180e+12 -1.034005e+14 -2.747562e+18 +6.222972e+17   -8.997294e-08 -4.620044e-05 +3.277992e-04 -5.983651e-03 -3.638214e-01 +3.278472e+01 +1.551811e+03 -1.535205e+05 +6.603127e+06 -7.406004e+08 -4.912874e+10 +6.453863e+12 -8.373870e+13 -2.462872e+16 +6.941684e+17   
Q14-006   +6.999345e+01   -2.073345e-07 +3.598132e-02 -1.323661e-04 +8.408278e-03 -4.290944e-01 -6.394083e+02 +2.901837e+03 +2.364663e+04 +4.439828e+06 +1.293849e+11 -2.625850e+10 +1.226939e+12 -9.445740e+13 -2.751243e+18 -3.437730e+16   -1.416906e-07 -3.196398e-05 +4.428762e-05 -1.057350e-02 -2.512882e-01 +2.387623e+01 +5.087515e+02 -1.044785e+05 -2.605837e+05 -4.816318e+08 -6.775650e+09 +6.801688e+12 +1.509674e+14 -3.441349e+16 +4.543429e+17   
Q14-007   +6.999375e+01   +7.150101e-08 +3.593147e-02 +9.247184e-04 +2.393544e-02 +3.982267e-01 -6.521431e+02 +2.472129e+02 -2.444728e+04 -4.244206e+06 +1.286799e+11 -4.453859e+10 -7.581667e+11 +1.464954e+14 -2.727516e+18 +1.767053e+17   +8.046518e-08 -3.112241e-05 -1.653996e-04 -3.649482e-03 -4.433429e-01 +4.487795e+01 +1.113683e+03 -1.586176e+05 +3.915214e+05 -5.382623e+08 -4.366241e+10 +6.744208e+12 +1.219518e+14 -3.066031e+16 -2.337593e+17   
Q14-008   +6.999380e+01   -3.105857e-08 +3.594267e-02 +5.093735e-04 +1.800304e-02 -6.312419e-01 -6.525467e+02 +1.966251e+02 -3.333574e+03 +4.018496e+06 +1.289062e+11 -6.066599e+08 +6.631903e+11 -4.369766e+13 -2.727700e+18 -6.794653e+17   -3.229225e-07 -1.857102e-05 +4.476675e-04 -2.653681e-03 -1.339145e-02 +3.079880e+01 -1.866224e+03 -1.005957e+05 -1.130237e+07 -4.845899e+08 +4.785747e+10 +6.875805e+12 +3.323632e+14 -3.755847e+16 -6.205140e+17   
Q14-009   +6.999365e+01   -2.945336e-07 +3.594103e-02 -6.431099e-06 +2.533346e-02 +4.512518e-01 -6.088584e+02 +2.159073e+03 -1.075207e+05 -2.239442e+06 +1.285441e+11 -3.818159e+10 +2.373580e+12 +9.528687e+13 -2.725816e+18 +8.113116e+17   -1.058384e-07 -1.739939e-05 +1.374990e-05 -7.431801e-03 +2.327551e-01 +3.251196e+01 +2.361101e+01 -5.084291e+04 +4.598303e+05 -1.090749e+08 +4.365030e+09 +5.776078e+12 +2.653341e+13 -3.898084e+16 +4.483964e+16   
Q14-010   +6.999395e+01   -1.527553e-08 +3.594215e-02 +1.004694e-03 +3.791559e-02 +1.367271e-01 -6.088175e+02 -9.630425e+02 -9.225462e+04 -1.515012e+06 +1.284629e+11 +1.125595e+10 +2.670277e+12 +1.620999e+13 -2.733465e+18 -1.220068e+17   -1.823589e-07 -2.423071e-05 +6.150209e-04 -1.549418e-02 -5.739938e-01 +1.918876e+01 -1.668558e+03 -2.576770e+04 +2.513530e+06 -4.738005e+07 -3.984171e+09 +5.349088e+12 -2.889395e+13 -4.589224e+16 +4.043684e+17   
Q14-011   +6.999380e+01   -1.621977e-07 +3.593848e-02 +4.549744e-04 +1.381044e-02 +6.273316e-02 -6.262489e+02 +6.677574e+02 -1.551892e+04 -1.689324e+06 +1.284196e+11 -9.196142e+09 +2.879739e+12 +1.232302e+14 -2.703468e+18 +3.426605e+17   -7.181470e-09 -2.472049e-05 +2.233086e-04 -7.170335e-03 -6.276589e-01 +1.393778e+01 +1.606281e+02 -8.128683e+04 +4.076648e+06 +8.981513e+07 +1.143609e+10 +4.968224e+12 -6.017370e+13 -5.220994e+16 -4.174011e+17   
Q14-012   +6.999430e+01   +2.970386e-08 +3.593204e-02 +9.164243e-04 +2.081831e-02 +6.589355e-01 -6.181112e+02 +1.289135e+03 -5.710022e+04 -4.596846e+06 +1.285821e+11 -6.284749e+10 +2.440127e+12 +1.351028e+14 -2.719931e+18 +1.068568e+18   -1.098753e-07 -3.068744e-05 +2.758846e-04 -1.064520e-02 -4.098405e-01 +4.947676e+01 -2.240508e+02 -7.361699e+04 +7.719790e+06 -1.431674e+09 +7.394914e+09 +4.420860e+12 -1.267728e+12 -1.377356e+16 -2.993371e+18   
