# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q14-002   +1.299970e+02   -9.107072e-08 +3.563747e-02 +6.913551e-04 +3.194727e-02 +3.177996e-01 -6.758427e+02 +3.185644e+03 -1.553110e+05 -9.004308e+06 +1.280721e+11 -6.931271e+10 +1.099668e+13 +3.292988e+14 -2.687693e+18 -3.415273e+17   -5.015595e-07 -2.501913e-05 +3.834722e-04 +2.045036e-03 -3.054364e-01 +6.592102e+01 +1.683604e+03 +4.362972e+04 +2.918640e+05 -1.263277e+09 -4.881171e+10 +1.238367e+12 +9.745063e+13 -7.760871e+16 +7.161238e+17   
Q14-004   +1.299961e+02   -1.325883e-07 +3.562766e-02 +6.358280e-04 +1.595709e-02 +8.322980e-02 -6.319263e+02 -8.270363e+01 -2.838817e+04 -3.465444e+06 +1.278351e+11 -5.197608e+10 +2.176653e+12 +1.397457e+14 -2.731067e+18 -3.668987e+17   -8.594181e-08 -3.533937e-05 +4.953589e-04 -9.628173e-03 -5.144685e-01 +3.554409e+01 -1.336882e+03 -1.047788e+05 +3.269270e+06 -9.374027e+08 +3.435346e+10 +7.046312e+12 -1.323101e+14 -1.791200e+16 -8.540318e+17   
Q14-005   +1.299963e+02   +2.303197e-07 +3.564295e-02 +9.091736e-04 +1.530504e-02 +7.349225e-01 -6.995691e+02 +7.317694e+02 -4.585311e+04 +3.435003e+06 +1.285576e+11 -2.967639e+10 +2.686882e+12 -3.228823e+13 -2.730468e+18 +2.953409e+17   -2.870449e-08 -4.583705e-05 +1.956122e-04 -7.585315e-03 -2.377102e-01 +3.747731e+01 +1.982733e+03 -1.126800e+05 +9.532117e+06 -9.428515e+08 -5.555643e+10 +6.055306e+12 -1.856871e+14 -3.235218e+16 +7.490458e+17   
Q14-006   +1.299955e+02   -1.243270e-07 +3.565077e-02 +1.941880e-05 +9.611010e-03 -3.496878e-01 -6.722733e+02 +2.732792e+03 -7.969268e+03 +5.168953e+06 +1.280674e+11 -4.282391e+10 +2.541636e+12 -6.930103e+13 -2.724790e+18 -4.934374e+16   -1.425255e-07 -3.176322e-05 +1.055455e-04 -1.059880e-02 -2.536069e-01 +2.475490e+01 +2.952175e+02 -7.878511e+04 -1.412707e+06 -4.629781e+08 -1.414075e+09 +4.546047e+12 +1.287371e+14 -3.244375e+16 +2.249316e+17   
Q14-007   +1.299960e+02   +1.881947e-07 +3.564127e-02 +1.185989e-03 +2.392151e-02 +4.652444e-01 -6.802290e+02 -8.189467e+02 -1.277204e+03 -2.579713e+06 +1.278395e+11 -2.891949e+10 +1.556990e+12 +2.273244e+13 -2.714945e+18 +2.121621e+17   +1.128578e-07 -3.053330e-05 -2.060403e-04 -5.714939e-03 -3.281478e-01 +3.642015e+01 +1.486547e+03 -1.952364e+05 +3.388054e+06 -5.366189e+08 -2.184556e+10 +5.403259e+12 -5.712293e+13 -2.850122e+16 +5.671395e+17   
Q14-008   +1.299957e+02   +7.319300e-08 +3.564468e-02 +7.182543e-04 +1.765288e-02 -5.171683e-01 -6.851410e+02 -4.849574e+02 -7.350358e+03 +5.283405e+06 +1.276640e+11 -8.098683e+08 +7.844359e+11 -1.096043e+14 -2.699535e+18 -8.155862e+17   -2.979750e-07 -1.857487e-05 +4.182131e-04 -2.954178e-03 +2.713955e-02 +3.710500e+01 -1.794188e+03 -1.280315e+05 -9.380456e+06 -3.027702e+08 +4.551594e+10 +6.618157e+12 +2.662796e+14 -3.403963e+16 -1.099281e+18   
Q14-009   +1.299960e+02   -2.470929e-07 +3.566030e-02 +6.105885e-06 +2.537133e-02 +4.377679e-01 -6.392587e+02 +2.085971e+03 -8.234623e+04 -1.843370e+06 +1.273228e+11 -1.625399e+10 +3.069349e+12 +1.198334e+14 -2.708987e+18 -3.967558e+17   -3.179942e-08 -1.733723e-05 -1.693424e-04 -8.129250e-03 +3.262464e-01 +3.563399e+01 +2.137415e+02 -3.342181e+04 -2.006950e+06 -6.809630e+07 -1.529510e+10 +4.306333e+12 +2.142953e+13 -4.478062e+16 +1.061191e+17   
Q14-010   +1.299962e+02   +7.069844e-09 +3.563958e-02 +9.428699e-04 +3.950126e-02 +3.231038e-02 -6.428266e+02 -8.294281e+02 -6.531769e+04 -8.017234e+05 +1.274004e+11 -8.867636e+09 +2.578922e+12 +5.415687e+13 -2.706034e+18 -1.331248e+17   -1.514697e-07 -2.398896e-05 +5.644623e-04 -1.610773e-02 -5.173003e-01 +1.985423e+01 -1.705080e+03 -6.187331e+04 +3.462004e+06 -1.095043e+08 +7.489900e+07 +4.782067e+12 +3.260320e+13 -4.625980e+16 -6.370715e+17   
Q14-011   +1.299959e+02   -2.565722e-08 +3.564475e-02 +7.709074e-04 +1.405791e-02 +2.178459e-01 -6.561509e+02 +4.693910e+01 +1.290728e+04 -9.463598e+05 +1.269920e+11 -2.042901e+10 +2.668485e+12 +1.316722e+14 -2.690120e+18 -3.119736e+17   +4.589005e-10 -2.451020e-05 +2.642083e-04 -6.741926e-03 -7.488661e-01 +2.098279e+01 -3.687938e+02 -7.364410e+04 +5.273098e+06 +3.181033e+08 +1.066419e+10 +5.866187e+12 +1.191795e+14 -4.391376e+16 -5.737517e+17   
Q14-012   +1.299967e+02   +1.008597e-07 +3.564242e-02 +1.005639e-03 +2.049137e-02 +6.225540e-01 -6.456328e+02 +8.168692e+02 -3.879625e+04 -4.546176e+06 +1.270543e+11 -4.781524e+10 +2.416774e+12 -5.284094e+13 -2.688277e+18 +1.035063e+18   -1.008738e-07 -3.054821e-05 +3.437640e-04 -1.184873e-02 -5.058728e-01 +5.413849e+01 -2.127710e+02 -9.741455e+04 +6.551856e+05 -1.110921e+09 +2.644438e+10 +6.796296e+12 -6.811951e+13 -2.779101e+16 +9.833919e+16   
Q14-013   +1.299957e+02   -4.984313e-08 +3.567927e-02 +4.827658e-04 +2.000342e-02 +3.486483e-01 -6.391254e+02 -5.835725e+02 -1.354204e+05 -6.014164e+06 +1.268690e+11 +1.405175e+10 +1.492907e+12 +3.373368e+14 -2.695642e+18 -1.024759e+18   -8.675425e-08 -3.024507e-05 +2.149894e-04 -1.012438e-02 -4.478137e-01 +1.001258e+02 -2.843395e+03 -1.007696e+05 +1.894262e+07 -4.262434e+09 +9.565939e+10 +1.127116e+13 -1.230800e+15 +1.276831e+17 -3.565516e+18   
Q14-014   +1.299972e+02   -1.829010e-07 +3.563878e-02 +3.988024e-04 +2.792692e-02 +1.510146e-01 -6.421611e+02 +1.152433e+03 -1.120763e+05 -1.384586e+06 +1.273481e+11 -1.560504e+10 +2.693904e+12 +1.498485e+14 -2.699497e+18 -9.389695e+17   -3.099038e-07 -5.418007e-06 -7.074544e-05 -4.607445e-03 +2.106107e-01 +5.905674e+01 -4.317526e+01 -3.010987e+04 -9.322208e+06 -6.485893e+08 +6.034842e+09 +3.386279e+12 +2.253686e+14 -5.072308e+16 -5.549643e+17   
Q14-015   +1.299963e+02   -9.939344e-08 +3.562970e-02 +6.815292e-04 +2.362490e-03 +4.318899e-01 -7.079556e+02 +7.919179e+02 -4.435969e+03 -8.006697e+06 +1.274141e+11 -3.266328e+10 +2.481924e+12 +1.187257e+14 -2.707136e+18 +6.381759e+17   -6.967704e-08 -2.386586e-05 +2.498234e-04 -8.837013e-03 -4.127404e-01 +6.490070e+01 +6.573498e+01 +4.060562e+04 +6.582829e+06 -1.560261e+09 -1.876131e+10 +1.698754e+12 -2.530454e+14 -2.215041e+16 +8.419509e+17   
Q14-016   +1.299957e+02   +2.587471e-07 +3.563922e-02 +9.239075e-04 +1.441329e-03 +7.785573e-01 -6.780456e+02 +5.030306e+02 -3.818489e+04 -5.224299e+06 +1.268080e+11 -4.347348e+10 +2.725755e+12 +1.226187e+14 -2.666657e+18 +5.576994e+17   -1.384674e-07 -3.122089e-05 -2.498596e-05 -6.661216e-03 +5.009970e-01 +4.735856e+01 -3.969304e+02 +3.056719e+04 -1.105535e+07 -8.391801e+08 -2.580291e+10 +1.178234e+12 +2.797907e+14 -3.313638e+16 +9.858026e+17   
Q14-017   +1.299961e+02   -1.517572e-07 +3.565915e-02 +2.845069e-04 +2.753577e-02 +3.070828e-01 -6.207176e+02 +1.079104e+03 -7.378076e+04 -4.061136e+06 +1.273924e+11 +7.200598e+09 +3.768068e+12 +1.847512e+14 -2.710044e+18 -5.940544e+17   +9.070895e-08 -3.240852e-05 -8.278625e-05 -2.066484e-02 +3.474693e-01 +7.101488e+01 +3.949431e+02 -2.810638e+04 -2.842641e+06 -1.622106e+09 -2.163879e+10 +3.234247e+12 +1.262273e+14 -1.430733e+16 -2.599748e+17   
Q14-018   +1.299962e+02   +2.464170e-08 +3.567330e-02 +9.610466e-04 +1.834130e-02 +3.236806e-01 -6.581965e+02 -9.470177e+02 -1.304611e+05 +4.254813e+05 +1.287239e+11 +1.739215e+10 +3.284856e+12 +1.761197e+13 -2.752177e+18 -1.341184e+18   -3.421077e-08 -3.536636e-05 +4.317699e-04 -6.094022e-03 -9.267956e-03 +6.661217e+01 -7.964887e+02 -2.538135e+05 -3.624717e+06 -1.730059e+09 +1.202823e+10 +9.149021e+12 +3.438380e+13 -8.410969e+15 -4.667113e+17   
Q14-019   +1.299964e+02   +4.033774e-09 +3.563336e-02 +4.655562e-04 +1.873323e-02 +4.859764e-02 -6.829735e+02 +4.777942e+02 -1.694900e+05 +1.251382e+07 +1.278100e+11 -4.239883e+09 +8.073416e+12 -4.304165e+14 -2.717788e+18 -6.873024e+17   -2.568910e-08 -3.025082e-05 +2.936707e-04 -4.976535e-03 +1.152054e-01 +7.983675e+01 -1.871521e+03 +1.323277e+04 +2.613701e+05 -1.227813e+09 +3.986917e+10 -6.440225e+11 +3.256693e+13 -4.213720e+16 -1.449509e+18   
Q14-020   +1.299998e+02   +1.486140e-07 +3.562626e-02 +1.097896e-03 +1.490857e-02 +7.889435e-01 -6.637556e+02 -9.359814e+01 -2.594996e+04 +1.044459e+06 +1.274322e+11 -1.197313e+10 +1.418201e+12 -2.336277e+14 -2.711133e+18 -1.931605e+17   -2.106689e-07 -3.164322e-05 +5.622069e-04 -1.059629e-02 -7.480245e-01 +6.998758e+01 -4.348834e+02 -3.542665e+04 +9.187168e+06 -1.264297e+09 -3.973835e+10 +4.526302e+12 -1.358211e+14 -4.084499e+16 +1.686073e+18   
Q14-021   +1.299959e+02   +3.307831e-09 +3.565025e-02 +3.247729e-04 +2.598060e-02 +3.186900e-01 -7.088260e+02 +1.268170e+03 -7.406951e+04 +5.267978e+06 +1.269546e+11 -5.366629e+09 +2.182777e+12 -7.176124e+13 -2.686884e+18 -5.701111e+17   -3.041096e-07 -2.047297e-05 +7.813039e-04 +7.807639e-03 -6.582824e-01 +5.490152e+01 -2.309644e+03 -1.405194e+05 -5.018208e+06 -9.330687e+08 +6.331996e+10 +4.900938e+11 +2.252622e+14 -4.254287e+16 -1.621583e+18   
Q14-023   +1.299985e+02   -3.062395e-07 +3.563229e-02 +4.659166e-04 +7.859575e-03 +1.632159e-01 -6.745589e+02 +5.779821e+02 +1.596077e+04 -4.284971e+06 +1.273122e+11 -6.847483e+10 -7.662966e+11 +6.844392e+12 -2.707317e+18 +4.759702e+17   -4.804898e-08 -2.590751e-05 +3.821757e-04 -1.701411e-03 -1.623643e-01 +6.070659e+01 -1.200093e+03 -8.845817e+04 -1.326638e+06 -1.297807e+09 +1.365488e+09 +4.281194e+12 +3.993654e+14 -1.011234e+15 +1.528212e+18   
Q14-024   +1.299960e+02   -1.967080e-07 +3.562482e-02 +2.897538e-04 +2.657980e-02 -3.069774e-01 -6.928930e+02 +1.289815e+03 +1.968026e+04 +4.033697e+06 +1.276356e+11 -9.257239e+10 -3.555609e+11 -3.949013e+14 -2.720620e+18 -5.958923e+17   -3.405654e-07 -2.667571e-05 +6.109190e-04 -1.205755e-02 -2.973206e-01 +4.953917e+01 +8.085110e+01 -1.160096e+05 -7.878350e+06 -9.251977e+08 -3.217115e+10 +7.680223e+12 +2.194454e+13 -3.429598e+16 -1.354146e+18   
Q14-025   +1.299971e+02   +1.701351e-08 +3.562821e-02 +7.156153e-04 +1.286543e-02 +2.229654e-01 -6.665859e+02 +1.111522e+03 +4.073900e+04 -3.654971e+06 +1.275105e+11 -1.906546e+10 +6.197804e+11 +1.063632e+14 -2.693485e+18 +2.146923e+17   -2.417416e-07 -2.934825e-05 +6.208394e-04 -1.350126e-02 -5.035828e-01 +4.374001e+01 -1.136430e+03 -3.719269e+04 +2.419143e+06 -2.997679e+08 +3.661709e+10 +5.175528e+12 -3.233015e+13 -6.338832e+16 -5.859450e+17   
Q14-026   +1.299968e+02   +1.120006e-07 +3.565124e-02 -1.590388e-04 +1.699523e-02 +4.667136e-01 -7.018244e+02 +3.324046e+03 -8.382352e+04 +6.814491e+06 +1.279908e+11 -7.069690e+10 +1.128735e+12 -5.203554e+13 -2.692654e+18 +7.574853e+17   -3.594762e-08 -3.027409e-05 +2.771377e-04 +1.670633e-03 +7.131928e-01 +1.188321e+02 -2.087113e+02 -7.018622e+04 -8.132416e+06 -4.169323e+09 -1.784402e+10 +4.001354e+12 +1.641503e+14 +6.098026e+16 +1.098641e+17   
Q14-027   +1.299975e+02   -6.400542e-08 +3.564309e-02 +1.084888e-03 +1.151265e-02 +8.497679e-01 -6.625740e+02 -1.713918e+02 -3.675222e+04 -9.355565e+06 +1.272414e+11 -2.746021e+10 +1.681685e+12 +1.346918e+14 -2.702706e+18 -2.485507e+17   -4.054701e-09 -2.325322e-05 +3.866028e-04 -2.015270e-02 -5.765915e-02 +6.130363e+01 -1.233350e+03 -6.378622e+04 +8.369099e+05 -9.358642e+08 +2.737030e+10 +6.464830e+12 -1.035658e+13 -4.363052e+16 -7.663540e+17   
Q14-028   +1.299962e+02   -4.057930e-08 +3.566597e-02 -2.821470e-05 +1.858376e-02 -2.688461e-01 -6.531149e+02 +1.514690e+03 -4.975155e+04 +2.639236e+06 +1.273912e+11 -2.103855e+10 +2.085082e+12 -9.631628e+13 -2.723288e+18 -8.455786e+17   -2.683365e-07 -2.629861e-05 +6.504273e-04 -1.091784e-02 -5.099867e-01 +6.790574e+01 -8.405661e+02 -1.705357e+05 -4.313036e+05 -9.212562e+08 -6.523999e+09 +6.757032e+12 +7.476402e+13 -4.743238e+16 +7.766658e+17   
Q14-029   +1.299976e+02   -2.558090e-07 +3.563337e-02 +6.685494e-04 +7.923092e-03 +1.644264e-01 -7.041052e+02 -5.185027e+02 -2.743214e+04 -5.400597e+06 +1.275986e+11 -1.014613e+10 +3.510866e+12 +5.379623e+13 -2.698679e+18 +4.290735e+16   -4.069808e-07 -3.611913e-05 +7.756266e-04 -1.115879e-02 -2.603057e-01 +3.897995e+01 -1.874175e+03 -1.798036e+05 -1.126743e+07 -8.427848e+08 -4.265162e+08 +8.454418e+12 +3.597539e+13 -4.168155e+16 +7.428098e+16   
