# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q14-002   +4.999520e+01   -2.464993e-07 +3.587558e-02 +4.899778e-04 +3.019252e-02 -4.702111e-02 -6.598045e+02 +2.574347e+03 -7.553645e+04 -6.235335e+06 +1.289812e+11 -8.402039e+10 +2.717007e+12 +6.595679e+14 -2.713410e+18 +1.308799e+17   -5.088454e-07 -2.501174e-05 +2.726334e-04 +1.176265e-03 -2.975780e-01 +2.873072e+01 +2.387273e+03 -1.059025e+04 -9.443111e+06 -4.379746e+08 -7.735499e+10 +1.413063e+12 +2.853272e+14 -3.391474e+16 +5.265169e+17   
Q14-004   +4.999415e+01   -1.162575e-07 +3.592384e-02 +9.809360e-04 +1.511488e-02 +2.496886e-01 -6.199859e+02 -6.395660e+02 -1.885159e+04 -2.221594e+06 +1.290074e+11 +1.209580e+08 +4.747811e+12 +1.707392e+14 -2.751928e+18 -6.455875e+17   -3.852591e-08 -3.535242e-05 +2.192873e-04 -7.043252e-03 -3.359301e-01 +3.517120e+01 -1.014807e+03 -9.889541e+04 +1.627555e+06 -8.009643e+08 -5.717397e+09 +3.011506e+12 -2.730147e+14 -3.256193e+16 -1.450480e+17   
Q14-005   +4.999395e+01   +1.526010e-07 +3.593871e-02 +8.717941e-04 +1.191704e-02 +7.545419e-01 -6.852549e+02 +1.611891e+02 -8.597480e+04 +3.534926e+06 +1.292393e+11 -9.776567e+09 +2.578964e+12 +5.100375e+13 -2.761380e+18 +9.817310e+17   -1.029297e-07 -4.604851e-05 +3.190034e-04 -5.170756e-03 -4.541658e-01 +3.643127e+01 +2.105539e+03 -1.117445e+05 +7.241822e+06 -8.444902e+08 -1.799982e+10 +7.730491e+12 +1.170490e+14 -3.388136e+16 +2.086965e+18   
Q14-006   +4.999405e+01   -2.437716e-07 +3.598946e-02 -1.435170e-04 +7.017037e-03 -4.034306e-01 -6.570380e+02 +2.727181e+03 -3.129156e+04 +2.830473e+06 +1.293792e+11 -1.515469e+10 +1.361201e+12 -2.817957e+13 -2.743863e+18 +5.815120e+17   -1.650533e-07 -3.216361e-05 +3.968302e-05 -9.425530e-03 -3.652405e-01 +2.441018e+01 -2.647821e+02 -6.111197e+04 -7.899910e+05 -6.447589e+07 -2.019436e+10 +7.631426e+12 +2.665583e+14 -2.248258e+16 -9.403687e+17   
Q14-007   +4.999415e+01   +2.554707e-08 +3.592560e-02 +8.738828e-04 +2.343944e-02 +4.444960e-01 -6.723495e+02 +1.341344e+02 +9.487726e+03 -3.922095e+06 +1.285365e+11 -6.355418e+10 +2.495638e+12 -1.094217e+13 -2.752144e+18 -1.116350e+18   +6.326278e-08 -3.124696e-05 -1.664129e-04 -3.568331e-03 -3.698081e-01 +3.772881e+01 +1.097437e+03 -1.876210e+05 +7.265304e+06 -4.660965e+08 -7.301432e+09 +2.187100e+12 +2.308332e+14 -5.434450e+16 -6.007015e+17   
Q14-008   +4.999415e+01   -5.559430e-08 +3.593452e-02 +5.330268e-04 +1.678481e-02 -6.310504e-01 -6.695461e+02 +1.272906e+02 -2.098526e+04 +4.026139e+06 +1.287906e+11 +4.943762e+09 +2.050384e+12 -1.595692e+14 -2.725715e+18 -1.055200e+18   -3.341819e-07 -1.868829e-05 +4.493084e-04 -1.526093e-03 +2.624027e-02 +3.237385e+01 -2.127945e+03 -1.056592e+05 -8.659303e+06 -2.440298e+08 +5.820315e+10 +5.916822e+12 +3.235917e+14 -3.967172e+16 -8.315417e+17   
Q14-009   +4.999395e+01   -3.417676e-07 +3.593333e-02 -4.784673e-05 +2.405701e-02 +3.339416e-01 -6.264250e+02 +2.454321e+03 -9.637238e+04 -3.348551e+06 +1.285386e+11 -3.075144e+10 +1.528174e+12 +5.888126e+13 -2.730714e+18 +4.092655e+17   -1.379685e-07 -1.748421e-05 +5.327331e-05 -6.773584e-03 +2.087183e-01 +3.054716e+01 -7.511581e+01 -5.820276e+04 -1.490235e+06 -2.062164e+08 -1.944239e+10 +4.804071e+12 -6.441091e+13 -5.190358e+16 +6.738831e+17   
Q14-010   +4.999405e+01   -5.655687e-08 +3.593728e-02 +1.009451e-03 +3.787797e-02 +8.050584e-02 -6.311521e+02 -1.307922e+03 -6.874916e+04 -8.121420e+05 +1.284859e+11 -9.134611e+09 +4.420130e+12 -1.104446e+13 -2.732233e+18 -1.351261e+17   -1.993647e-07 -2.424453e-05 +6.168636e-04 -1.499057e-02 -6.086300e-01 +1.529911e+01 -1.756904e+03 -5.594094e+04 -1.421520e+06 +1.163582e+08 +2.028023e+10 +5.371587e+12 -4.933949e+13 -5.355403e+16 +1.327780e+17   
Q14-011   +4.999420e+01   -2.156398e-07 +3.593151e-02 +4.098287e-04 +1.427848e-02 +2.260692e-02 -6.443901e+02 +4.067934e+02 -3.228889e+03 -1.733671e+06 +1.284683e+11 -5.148871e+10 +7.054386e+11 +1.730295e+14 -2.728647e+18 -1.354521e+17   -2.632003e-08 -2.453795e-05 +2.438883e-04 -8.629981e-03 -5.862802e-01 +2.071802e+01 -6.509487e+02 -5.567042e+04 +7.140500e+06 +2.719351e+08 +3.875900e+10 +4.835241e+12 -1.799514e+12 -5.200439e+16 -4.147711e+17   
Q14-012   +4.999490e+01   -1.419852e-08 +3.592604e-02 +8.964238e-04 +2.135256e-02 +5.225809e-01 -6.420207e+02 +2.290836e+03 -1.182683e+04 -2.477747e+06 +1.282697e+11 -1.177574e+10 +2.527186e+12 -3.552814e+13 -2.730901e+18 +4.998640e+17   -1.312093e-07 -3.046989e-05 +2.839744e-04 -1.266386e-02 -3.644022e-01 +4.893577e+01 +3.584146e+01 -1.779745e+05 +6.085145e+06 -4.621663e+08 +7.673181e+09 +8.257256e+12 +2.259302e+14 -3.488290e+16 -1.669547e+18   
