# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
Q14-002   +5.997200e+00   -2.928480e-07 +3.845046e-02 +2.964428e-03 +1.704967e-02 +1.084881e+00 -3.561941e+02 -3.477990e+03 +5.889527e+03 -3.752763e+06 +1.336736e+11 -9.088885e+10 +2.582882e+13 -2.729305e+14 -2.885345e+18 -8.535632e+18   -1.466349e-06 -2.973826e-05 +1.578192e-03 -1.034688e-02 -5.835253e-01 +2.050774e+01 +3.110316e+03 -6.684888e+01 -2.990549e+06 +1.349745e+08 +2.104417e+11 -1.132355e+13 -2.463565e+14 -8.659606e+16 +6.607780e+18   
Q14-004   +5.996300e+00   -1.143789e-06 +3.858251e-02 +1.267231e-03 +2.093254e-04 +8.523973e-01 -3.255413e+02 -4.267185e+03 -2.723596e+05 +2.046927e+06 +1.346882e+11 +6.305605e+10 +5.059455e+11 +5.714883e+14 -2.910977e+18 -3.783070e+18   -1.500208e-07 -3.806207e-05 -1.087441e-03 -1.845395e-02 -2.604258e-02 +1.634747e+01 +5.480254e+03 -1.855011e+05 +4.531236e+06 -5.502315e+08 -6.469523e+09 +1.405056e+12 +5.114764e+14 +5.379062e+15 +3.721648e+18   
Q14-005   +5.996600e+00   -9.570428e-07 +3.874207e-02 -1.095977e-04 -1.169221e-02 +4.192924e-01 -3.253213e+02 +5.135317e+03 +5.583584e+04 +6.296731e+06 +1.372988e+11 -2.068415e+10 -5.908096e+12 -7.206442e+14 -2.969573e+18 +2.433099e+18   -4.404372e-07 -5.025713e-05 +1.779839e-04 -1.251738e-02 -1.241279e+00 +2.863564e+01 +3.331363e+03 -1.289685e+05 -7.595728e+06 +1.024945e+08 -1.181259e+11 -7.493129e+11 +2.186918e+14 +1.543036e+16 -1.430520e+19   
Q14-006   +5.996350e+00   -9.043070e-07 +3.889605e-02 +1.063719e-03 -8.225726e-03 +6.246758e-01 -3.426171e+02 -4.434057e+03 +1.395996e+05 -3.409748e+05 +1.355217e+11 -6.088474e+10 +9.642948e+12 +9.129532e+14 -2.953744e+18 -1.937834e+18   -9.220302e-07 -3.856626e-05 +9.682829e-04 -2.684490e-03 -8.234980e-01 +4.024025e+01 -2.874927e+03 -3.343646e+03 +2.018044e+07 -1.128277e+08 +1.702085e+11 -1.446933e+12 +9.161695e+13 -4.818168e+16 +6.154019e+17   
Q14-007   +5.996650e+00   -1.433022e-06 +3.854766e-02 -8.779328e-04 +3.499544e-03 -1.321435e+00 -3.560448e+02 +6.719552e+03 +2.603379e+04 -3.246329e+07 +1.373346e+11 +1.375574e+10 -1.855383e+13 +6.410219e+14 -2.866729e+18 +9.622724e+18   -1.721848e-07 -3.636752e-05 -6.447555e-04 -1.087542e-02 -2.779887e-01 +3.024909e+01 +5.999993e+03 -6.585158e+05 -2.104385e+06 -7.017792e+08 +1.606175e+11 -1.839719e+13 -4.878756e+14 -4.613161e+16 -3.785627e+18   
Q14-008   +5.996550e+00   -8.991822e-07 +3.867896e-02 +1.093722e-03 -1.371753e-02 -8.495723e-01 -3.375274e+02 +1.047939e+03 +6.787703e+04 +3.180729e+06 +1.346563e+11 -9.133665e+10 +1.050230e+13 -1.101718e+14 -2.946067e+18 -6.896134e+18   -5.182358e-07 -2.379443e-05 -2.508779e-04 -3.282169e-03 +1.183825e+00 +8.015007e+01 -3.675382e+03 -6.208136e+05 -1.072434e+07 +3.853986e+08 +8.193144e+10 -5.917681e+12 -1.060299e+13 -2.222873e+16 -3.735256e+18   
Q14-009   +5.996500e+00   -6.117944e-07 +3.862475e-02 +2.514574e-03 +4.573411e-04 +1.976331e+00 -2.662163e+02 -3.344214e+03 -1.139516e+05 -1.549202e+07 +1.335105e+11 +4.474022e+10 -9.881523e+12 +6.493553e+14 -2.951507e+18 -3.363424e+18   -1.053845e-06 -2.592164e-05 +1.708650e-03 -1.223915e-02 -1.295104e+00 +4.245900e+01 -4.613715e+02 -2.877270e+05 -3.341684e+07 +1.698402e+09 +1.003192e+11 -2.729407e+11 -3.144024e+14 +4.106839e+16 -2.746430e+18   
Q14-010   +5.996900e+00   -9.011794e-07 +3.858715e-02 +1.847885e-03 +5.230876e-02 +2.383043e-01 -2.429359e+02 -2.071227e+03 -9.428531e+04 -1.845827e+06 +1.342567e+11 +3.768008e+10 +1.108342e+13 -1.344509e+14 -2.930791e+18 -2.206852e+18   -4.479188e-07 -2.810020e-05 -1.477887e-04 -2.772519e-02 -7.039706e-01 -2.700048e+01 -4.128345e+03 -3.132987e+05 -2.392003e+07 -2.078686e+08 -8.915298e+09 -9.148533e+12 -3.200002e+14 -5.777178e+16 -1.417108e+18   
Q14-011   +5.996250e+00   -1.475083e-06 +3.863875e-02 -7.127683e-04 +6.641734e-03 -4.523290e-01 -2.640269e+02 +4.217044e+03 -3.344894e+04 -2.168534e+07 +1.340387e+11 -2.717512e+11 +3.363512e+12 +4.400057e+14 -2.871181e+18 -1.052898e+19   -3.727520e-07 -2.683989e-05 +1.016102e-04 -1.183473e-02 -6.146558e-01 -3.771784e+01 -3.292881e+02 -2.535340e+05 -1.404163e+07 +4.562058e+08 +4.278813e+10 +4.369824e+12 -1.582291e+15 -8.854344e+16 -8.984400e+18   
Q14-012   +5.997250e+00   -1.098577e-06 +3.856983e-02 +3.802858e-04 +1.388913e-02 +3.670606e-01 -2.799498e+02 +1.049861e+04 +6.209263e+05 -2.373990e+07 +1.360299e+11 +1.891534e+11 +4.617160e+13 +1.416348e+14 -2.745410e+18 -1.741048e+19   +1.013307e-07 -3.249870e-05 -1.659148e-03 -1.910461e-02 -6.251117e-01 -1.536251e-01 +2.824363e+03 +3.296056e+05 -4.087057e+07 +3.398049e+08 +3.160564e+11 +1.560440e+13 +2.282558e+15 +9.126701e+16 +1.165241e+19   
