# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
TBQ-001   -1.000249e+01   -1.186317e-06 -8.304947e-02 +2.301651e-03 -4.668263e-02 +1.789340e+00 +4.098667e+03 -2.607028e+03 +6.301879e+04 +2.143335e+06 -1.084705e+10 -7.288123e+09 -2.218127e+11   +1.710235e-06 +9.742242e-05 +1.439860e-03 -3.991832e-02 +7.785985e-01 +1.001171e+01 +4.661720e+02 +9.040749e+04 -1.063444e+06 +1.757167e+08 +1.173852e+10 -3.321656e+11   
TBQ-002   -1.000249e+01   -4.499212e-07 -8.296427e-02 +6.360164e-04 -4.484130e-02 +6.325565e-01 +4.097356e+03 -1.925041e+03 +4.290834e+04 +1.780651e+06 -1.081391e+10 +2.695158e+09 -2.053550e+11   +2.254501e-06 +6.160655e-05 +3.167544e-03 -2.791340e-02 -2.407745e-01 +2.042833e+01 -9.295656e+01 +1.534082e+05 +3.346924e+05 +3.103734e+07 +1.609007e+10 +3.461475e+11   
TBQ-003   -1.000591e+01   -1.984108e-06 -8.295953e-02 -2.243061e-04 -3.392511e-02 +3.020596e-01 +4.144316e+03 -1.074265e+03 +6.028750e+04 +2.302887e+06 -1.085907e+10 +3.927293e+09 -1.431061e+10   +8.837923e-07 +7.775535e-05 +2.553740e-03 -4.319905e-02 -3.478616e-01 +1.321941e+00 +2.907605e+02 +1.232615e+05 -2.189388e+06 -8.969759e+07 +1.081384e+10 +1.006997e+11   
TBQ-004   -1.000255e+01   -1.716142e-06 -8.294282e-02 +6.483452e-04 -8.296826e-03 +1.668308e+00 +4.078350e+03 -2.403773e+03 +1.300493e+05 +4.208687e+06 -1.108990e+10 -7.501995e+09 +6.507591e+11   +1.401939e-06 +1.060131e-04 +2.502193e-03 -3.963963e-02 +5.282096e-02 +1.431405e+01 -8.263597e+02 +1.020376e+05 +3.055835e+06 +2.303350e+08 -5.046546e+09 -5.270524e+11   
TBQ-005   -1.000278e+01   -2.790817e-06 -8.300488e-02 -1.098309e-03 -4.206267e-03 +3.257047e-01 +4.085395e+03 -1.266644e+03 +7.130728e+04 +2.887781e+06 -1.082643e+10 -1.032670e+10 +6.771690e+10   +2.017801e-06 +5.395193e-05 +3.723405e-03 -3.462861e-02 -1.012885e+00 +2.783090e+01 -7.319801e+02 +7.909325e+04 +9.914342e+05 +2.690063e+08 +1.275570e+10 -4.424190e+11   
TBQ-006   -1.000253e+01   -2.404889e-06 -8.305155e-02 -3.513728e-05 -2.480556e-02 +1.113068e+00 +4.070427e+03 -1.986454e+03 +1.228979e+05 +3.680394e+06 -1.109394e+10 -5.576095e+09 +6.193516e+11   -3.378317e-07 +6.720014e-05 +6.036011e-03 -4.090681e-02 -1.561704e+00 +2.368147e+01 -1.761531e+03 +8.843445e+04 +2.709917e+06 +1.364245e+08 -1.771776e+09 -6.058208e+11   
TBQ-007   -1.000250e+01   -3.258531e-06 -8.301876e-02 +5.451587e-04 -2.906148e-02 +1.876199e+00 +4.090078e+03 -2.686337e+03 +7.269007e+04 +2.517307e+06 -1.093834e+10 -8.444495e+09 -5.203246e+09   +5.193867e-07 +9.440646e-05 +2.612211e-03 -3.517998e-02 +9.056553e-01 +3.735732e+00 -5.957766e+02 +1.082750e+05 -1.593202e+06 +2.608791e+08 +1.010747e+10 -5.041704e+11   
TBQ-008   -1.000295e+01   -3.116578e-06 -8.301414e-02 -4.590064e-04 -1.458720e-02 +8.046636e-01 +4.112211e+03 -2.256675e+03 +9.417407e+04 +2.712976e+06 -1.099911e+10 -5.306590e+09 +4.399735e+11   +1.799552e-06 +7.183413e-05 +4.015059e-03 -3.694367e-02 -9.011322e-01 +3.063318e+01 -9.267050e+02 +9.520344e+04 +2.600297e+06 +2.714453e+08 +4.278047e+09 -4.574676e+11   
TBQ-009   -1.000275e+01   -1.925924e-06 -8.296912e-02 +1.784493e-04 -2.277356e-02 +9.224595e-02 +4.142639e+03 -2.732294e+03 +4.650132e+04 +3.996728e+06 -1.083945e+10 -9.876440e+09 -1.133452e+11   +1.713625e-06 +9.775253e-05 +2.858328e-03 -2.749018e-02 -7.125776e-02 +9.452745e+00 -5.595275e+02 +1.090619e+05 -8.901119e+05 +2.205544e+08 +7.239681e+09 -4.775670e+11   
TBQ-010   -1.000273e+01   -2.851236e-06 -8.297972e-02 -4.852299e-04 -2.941276e-02 +7.591856e-01 +4.125752e+03 -2.521031e+03 +7.853198e+04 +3.809881e+06 -1.089656e+10 -6.792176e+09 -2.261905e+11   +1.809672e-06 +8.718375e-05 +1.257667e-03 -3.896269e-02 +1.125079e+00 +1.751706e+01 +6.060636e+02 +1.335480e+05 -8.790748e+05 +2.796025e+08 +1.036838e+10 -1.927250e+11   
